position,FeO Abundance,lon,lat
0,8.060913,31.005253,-19.53095
0.212407,8.118897,31.01096,-19.535438
0.424814,8.045229,31.016667,-19.539925
0.637222,7.826018,31.022375,-19.544412
0.849629,7.506757,31.028083,-19.548899
1.062036,7.560256,31.03379,-19.553387
1.274443,7.581921,31.039499,-19.557873
1.486851,7.48512,31.045208,-19.56236
1.699258,7.557929,31.050917,-19.566847
1.911665,7.512367,31.056626,-19.571333
2.124072,7.462315,31.062336,-19.575819
2.33648,7.528167,31.068046,-19.580305
2.548887,7.604991,31.073756,-19.584791
2.761294,7.689402,31.079467,-19.589276
2.973701,7.873871,31.085177,-19.593762
3.186109,7.613836,31.090889,-19.598247
3.398516,7.555822,31.0966,-19.602732
3.610923,7.557661,31.102312,-19.607216
3.82333,7.374783,31.108024,-19.611701
4.035738,7.225956,31.113737,-19.616186
4.248145,7.287042,31.11945,-19.62067
4.460552,7.583621,31.125163,-19.625154
4.672959,7.47173,31.130877,-19.629638
4.885367,7.287066,31.13659,-19.634122
5.097774,7.375176,31.142304,-19.638605
5.310181,7.592168,31.148019,-19.643089
5.522588,7.484388,31.153734,-19.647572
5.734996,7.428533,31.159449,-19.652055
5.947403,7.605966,31.165164,-19.656538
6.15981,7.689779,31.17088,-19.66102
6.372217,7.495638,31.176596,-19.665503
6.584625,7.3672,31.182313,-19.669985
6.797032,7.241793,31.188029,-19.674467
7.009439,6.970603,31.193746,-19.678949
7.221846,6.93102,31.199463,-19.683431
7.434254,7.345203,31.205181,-19.687912
7.646661,7.186016,31.210899,-19.692394
7.859068,7.191838,31.216617,-19.696875
8.071475,6.978413,31.222336,-19.701356
8.283883,6.753961,31.228055,-19.705837
8.49629,6.600613,31.233774,-19.710318
8.708697,6.549413,31.239493,-19.714798
8.921104,6.509779,31.245214,-19.719279
9.133512,6.46222,31.250934,-19.723759
9.345919,6.107642,31.256654,-19.728239
9.558326,6.028081,31.262375,-19.732718
9.770733,6.294223,31.268096,-19.737198
9.983141,6.522746,31.273818,-19.741677
10.195548,6.601602,31.279539,-19.746157
10.407955,6.466596,31.285262,-19.750636
10.620362,6.500758,31.290984,-19.755115
10.83277,6.776246,31.296707,-19.759593
11.045177,6.865037,31.30243,-19.764072
11.257584,6.708177,31.308153,-19.76855
11.469991,6.426427,31.313877,-19.773028
11.682399,6.477937,31.319601,-19.777506
11.894806,6.545529,31.325326,-19.781984
12.107213,6.593098,31.33105,-19.786461
12.31962,6.553295,31.336775,-19.790939
12.532028,6.718182,31.342501,-19.795416
12.744435,6.987317,31.348226,-19.799893
12.956842,7.068242,31.353952,-19.80437
13.169249,6.995046,31.359679,-19.808847
13.381657,6.896293,31.365406,-19.813323
13.594064,6.945257,31.371132,-19.817799
13.806471,7.165848,31.37686,-19.822275
14.018878,7.14756,31.382587,-19.826751
14.231286,7.208471,31.388315,-19.831227
14.443693,7.26915,31.394043,-19.835703
14.6561,7.240139,31.399772,-19.840178
14.868507,7.397753,31.405501,-19.844654
15.080915,7.501281,31.41123,-19.849129
15.293322,7.330471,31.41696,-19.853603
15.505729,7.318381,31.42269,-19.858078
15.718136,7.414628,31.42842,-19.862553
15.930544,7.497343,31.43415,-19.867027
16.142951,7.665338,31.439881,-19.871501
16.355358,7.75889,31.445612,-19.875975
16.567765,7.582696,31.451344,-19.880448
16.780173,7.502537,31.457076,-19.884922
16.99258,7.61446,31.462808,-19.889396
17.204987,7.789006,31.46854,-19.893869
17.417394,7.832233,31.474273,-19.898342
17.629802,7.702461,31.480006,-19.902815
17.842209,7.689864,31.485739,-19.907287
18.054616,7.897495,31.491473,-19.91176
