position,Olivine Abundance,lon,lat
0,4.320449,31.005253,-19.53095
0.212407,3.748659,31.01096,-19.535438
0.424814,3.12453,31.016667,-19.539925
0.637222,3.237476,31.022375,-19.544412
0.849629,4.641344,31.028083,-19.548899
1.062036,4.79406,31.03379,-19.553387
1.274443,4.452136,31.039499,-19.557873
1.486851,3.341508,31.045208,-19.56236
1.699258,4.40667,31.050917,-19.566847
1.911665,5.196588,31.056626,-19.571333
2.124072,5.214268,31.062336,-19.575819
2.33648,5.430549,31.068046,-19.580305
2.548887,5.421275,31.073756,-19.584791
2.761294,5.237542,31.079467,-19.589276
2.973701,4.758816,31.085177,-19.593762
3.186109,4.947744,31.090889,-19.598247
3.398516,4.684379,31.0966,-19.602732
3.610923,4.431736,31.102312,-19.607216
3.82333,4.384224,31.108024,-19.611701
4.035738,4.812886,31.113737,-19.616186
4.248145,4.428497,31.11945,-19.62067
4.460552,2.998026,31.125163,-19.625154
4.672959,3.099076,31.130877,-19.629638
4.885367,3.326609,31.13659,-19.634122
5.097774,3.393581,31.142304,-19.638605
5.310181,3.599768,31.148019,-19.643089
5.522588,3.60388,31.153734,-19.647572
5.734996,3.475208,31.159449,-19.652055
5.947403,3.661985,31.165164,-19.656538
6.15981,3.991986,31.17088,-19.66102
6.372217,4.160897,31.176596,-19.665503
6.584625,3.879233,31.182313,-19.669985
6.797032,3.85868,31.188029,-19.674467
7.009439,4.045859,31.193746,-19.678949
7.221846,4.056543,31.199463,-19.683431
7.434254,3.562179,31.205181,-19.687912
7.646661,2.585887,31.210899,-19.692394
7.859068,2.15684,31.216617,-19.696875
8.071475,2.173523,31.222336,-19.701356
8.283883,2.182602,31.228055,-19.705837
8.49629,2.286351,31.233774,-19.710318
8.708697,2.828562,31.239493,-19.714798
8.921104,3.515803,31.245214,-19.719279
9.133512,3.557388,31.250934,-19.723759
9.345919,3.37564,31.256654,-19.728239
9.558326,3.079644,31.262375,-19.732718
9.770733,3.310693,31.268096,-19.737198
9.983141,3.257147,31.273818,-19.741677
10.195548,3.894487,31.279539,-19.746157
10.407955,4.321025,31.285262,-19.750636
10.620362,4.022725,31.290984,-19.755115
10.83277,4.234845,31.296707,-19.759593
11.045177,4.261428,31.30243,-19.764072
11.257584,4.252534,31.308153,-19.76855
11.469991,4.089986,31.313877,-19.773028
11.682399,3.863836,31.319601,-19.777506
11.894806,2.446514,31.325326,-19.781984
12.107213,2.154086,31.33105,-19.786461
12.31962,2.234659,31.336775,-19.790939
12.532028,2.200003,31.342501,-19.795416
12.744435,2.019745,31.348226,-19.799893
12.956842,1.789044,31.353952,-19.80437
13.169249,1.79749,31.359679,-19.808847
13.381657,1.89432,31.365406,-19.813323
