position,Titanium Abundance,lon,lat
0,0.733909,31.005253,-19.53095
0.212407,0.734954,31.01096,-19.535438
0.424814,0.735984,31.016667,-19.539925
0.637222,0.736998,31.022375,-19.544412
0.849629,0.737997,31.028083,-19.548899
1.062036,0.73898,31.03379,-19.553387
1.274443,0.739948,31.039499,-19.557873
1.486851,0.740901,31.045208,-19.56236
1.699258,0.741838,31.050917,-19.566847
1.911665,0.74276,31.056626,-19.571333
2.124072,0.743666,31.062336,-19.575819
2.33648,0.744557,31.068046,-19.580305
2.548887,0.745433,31.073756,-19.584791
2.761294,0.746293,31.079467,-19.589276
2.973701,0.747138,31.085177,-19.593762
3.186109,0.747967,31.090889,-19.598247
3.398516,0.748781,31.0966,-19.602732
3.610923,0.749579,31.102312,-19.607216
3.82333,0.750362,31.108024,-19.611701
4.035738,0.75113,31.113737,-19.616186
4.248145,0.751882,31.11945,-19.62067
4.460552,0.752618,31.125163,-19.625154
4.672959,0.75334,31.130877,-19.629638
4.885367,0.754046,31.13659,-19.634122
5.097774,0.754736,31.142304,-19.638605
5.310181,0.755411,31.148019,-19.643089
5.522588,0.756071,31.153734,-19.647572
5.734996,0.756715,31.159449,-19.652055
5.947403,0.757344,31.165164,-19.656538
6.15981,0.757957,31.17088,-19.66102
6.372217,0.758555,31.176596,-19.665503
6.584625,0.759137,31.182313,-19.669985
6.797032,0.759704,31.188029,-19.674467
7.009439,0.760256,31.193746,-19.678949
7.221846,0.760792,31.199463,-19.683431
7.434254,0.761313,31.205181,-19.687912
7.646661,0.761818,31.210899,-19.692394
7.859068,0.762308,31.216617,-19.696875
8.071475,0.762783,31.222336,-19.701356
8.283883,0.763242,31.228055,-19.705837
8.49629,0.763686,31.233774,-19.710318
8.708697,0.764114,31.239493,-19.714798
8.921104,0.764527,31.245214,-19.719279
9.133512,0.764924,31.250934,-19.723759
9.345919,0.765306,31.256654,-19.728239
9.558326,0.765672,31.262375,-19.732718
9.770733,0.766023,31.268096,-19.737198
9.983141,0.766359,31.273818,-19.741677
10.195548,0.766679,31.279539,-19.746157
10.407955,0.766984,31.285262,-19.750636
10.620362,0.767273,31.290984,-19.755115
10.83277,0.767547,31.296707,-19.759593
11.045177,0.767806,31.30243,-19.764072
11.257584,0.768049,31.308153,-19.76855
11.469991,0.768276,31.313877,-19.773028
11.682399,0.768488,31.319601,-19.777506
11.894806,0.768685,31.325326,-19.781984
12.107213,0.768866,31.33105,-19.786461
12.31962,0.769032,31.336775,-19.790939
12.532028,0.769183,31.342501,-19.795416
12.744435,0.769318,31.348226,-19.799893
12.956842,0.769437,31.353952,-19.80437
13.169249,0.769541,31.359679,-19.808847
13.381657,0.76963,31.365406,-19.813323
13.594064,0.769703,31.371132,-19.817799
13.806471,0.769761,31.37686,-19.822275
14.018878,0.769803,31.382587,-19.826751
14.231286,0.76983,31.388315,-19.831227
14.443693,0.769842,31.394043,-19.835703
14.6561,0.769838,31.399772,-19.840178
14.868507,0.769818,31.405501,-19.844654
15.080915,0.769783,31.41123,-19.849129
15.293322,0.769733,31.41696,-19.853603
15.505729,0.769667,31.42269,-19.858078
15.718136,0.769586,31.42842,-19.862553
15.930544,0.76949,31.43415,-19.867027
16.142951,0.769378,31.439881,-19.871501
16.355358,0.76925,31.445612,-19.875975
16.567765,0.769107,31.451344,-19.880448
16.780173,0.768949,31.457076,-19.884922
16.99258,0.768775,31.462808,-19.889396
17.204987,0.768586,31.46854,-19.893869
17.417394,0.768381,31.474273,-19.898342
17.629802,0.768161,31.480006,-19.902815
17.842209,0.767925,31.485739,-19.907287
18.054616,0.767674,31.491473,-19.91176
18.267023,0.767407,31.497207,-19.916232
18.479431,0.767126,31.502942,-19.920704
18.691838,0.766828,31.508676,-19.925176
18.904245,0.766515,31.514412,-19.929647
19.116652,0.766187,31.520147,-19.934119
19.32906,0.765843,31.525883,-19.938591
19.541467,0.765484,31.531619,-19.943062
19.753874,0.765109,31.537355,-19.947533
19.966281,0.764719,31.543092,-19.952004
20.178689,0.764314,31.548829,-19.956474
20.391096,0.763893,31.554566,-19.960945
20.603503,0.763456,31.560304,-19.965415
20.81591,0.763004,31.566042,-19.969885
21.028318,0.762537,31.57178,-19.974355
21.240725,0.762054,31.577518,-19.978825
21.453132,0.761556,31.583258,-19.983294
21.665539,0.761042,31.588997,-19.987763
21.877947,0.760513,31.594736,-19.992233
22.090354,0.759969,31.600476,-19.996702
22.302761,0.759409,31.606216,-20.00117
22.515168,0.758833,31.611957,-20.005639
22.727576,0.758242,31.617698,-20.010107
22.939983,0.757636,31.623439,-20.014576
23.15239,0.757014,31.629181,-20.019044
23.364797,0.756376,31.634923,-20.023511
23.577205,0.755724,31.640665,-20.027979
23.789612,0.755055,31.646407,-20.032447
24.002019,0.754372,31.65215,-20.036914
24.214426,0.753673,31.657893,-20.041381
24.426834,0.752958,31.663637,-20.045848
24.639241,0.752228,31.669381,-20.050314
24.851648,0.751482,31.675125,-20.054781
25.064055,0.750721,31.680869,-20.059248
25.276463,0.749945,31.686614,-20.063714
25.48887,0.749153,31.692359,-20.06818
25.701277,0.748346,31.698105,-20.072646
25.913684,0.747523,31.703851,-20.077111
26.126092,0.746684,31.709597,-20.081576
26.338499,0.745831,31.715343,-20.086042
26.550906,0.744962,31.72109,-20.090507
26.763313,0.744077,31.726837,-20.094972
26.975721,0.743177,31.732585,-20.099436
27.188128,0.742261,31.738332,-20.103901
27.400535,0.74133,31.74408,-20.108365
27.612942,0.740384,31.749829,-20.11283
27.82535,0.739422,31.755578,-20.117293
28.037757,0.738444,31.761327,-20.121757
28.250164,0.737451,31.767076,-20.126221
28.462571,0.736443,31.772826,-20.130684
28.674979,0.735419,31.778576,-20.135147
28.887386,0.73438,31.784326,-20.139611
29.099793,0.733325,31.790077,-20.144073
29.3122,0.732255,31.795828,-20.148536
29.524608,0.731169,31.80158,-20.152999
29.737015,0.730068,31.807331,-20.157461
29.949422,0.728951,31.813083,-20.161923
30.161829,0.727819,31.818836,-20.166384
30.374237,0.726672,31.824588,-20.170846
30.586644,0.725509,31.830341,-20.175308
30.799051,0.72433,31.836095,-20.179769
31.011458,0.723136,31.841849,-20.18423
31.223866,0.721927,31.847602,-20.188691
31.436273,0.720702,31.853357,-20.193152
31.64868,0.719461,31.859111,-20.197613
31.861087,0.718206,31.864867,-20.202073
32.073495,0.716934,31.870622,-20.206533
32.285902,0.715647,31.876377,-20.210994
32.498309,0.714345,31.882133,-20.215453
32.710716,0.713027,31.88789,-20.219913
32.923124,0.711694,31.893647,-20.224372
33.135531,0.710345,31.899403,-20.228832
33.347938,0.708981,31.905161,-20.233291
33.560345,0.707602,31.910918,-20.23775
33.772753,0.706207,31.916677,-20.242208
33.98516,0.704796,31.922435,-20.246667
34.197567,0.70337,31.928193,-20.251125
34.409974,0.701929,31.933952,-20.255583
34.622382,0.700472,31.939712,-20.260041
34.834789,0.698999,31.945471,-20.264499
35.047196,0.697511,31.951231,-20.268957
35.259603,0.696008,31.956991,-20.273414
35.472011,0.694489,31.962752,-20.277871
35.684418,0.692954,31.968513,-20.282328
35.896825,0.691405,31.974274,-20.286785
36.109232,0.689839,31.980036,-20.291242
36.32164,0.688258,31.985798,-20.295698
36.534047,0.686662,31.99156,-20.300155
36.746454,0.68505,31.997323,-20.30461
36.958861,0.683423,32.003086,-20.309066
37.171269,0.68178,32.008849,-20.313522
37.383676,0.680122,32.014613,-20.317978
37.596083,0.678448,32.020377,-20.322433
37.80849,0.676759,32.026141,-20.326888
38.020898,0.675055,32.031906,-20.331343
38.233305,0.673335,32.03767,-20.335798
38.445712,0.671599,32.043436,-20.340253
38.658119,0.669848,32.049201,-20.344707
38.870527,0.668081,32.054967,-20.349161
39.082934,0.666299,32.060733,-20.353615
39.295341,0.664502,32.0665,-20.358069
39.507748,0.662689,32.072267,-20.362523
39.720156,0.66086,32.078034,-20.366976
39.932563,0.659016,32.083802,-20.371429
40.14497,0.657157,32.08957,-20.375882
40.357377,0.655282,32.095338,-20.380335
40.569785,0.653391,32.101106,-20.384788
40.782192,0.651485,32.106875,-20.38924
40.994599,0.649564,32.112645,-20.393692
41.207006,0.647627,32.118414,-20.398145
41.419414,0.645675,32.124184,-20.402596
41.631821,0.643707,32.129954,-20.407048
41.844228,0.641723,32.135725,-20.4115
42.056635,0.639725,32.141496,-20.415951
42.269043,0.63771,32.147267,-20.420402
42.48145,0.63568,32.153039,-20.424854
42.693857,0.633635,32.158811,-20.429304
42.906264,0.631574,32.164583,-20.433755
43.118672,0.629498,32.170356,-20.438205
43.331079,0.627406,32.176129,-20.442655
43.543486,0.625299,32.181902,-20.447106
43.755893,0.623176,32.187676,-20.451555
43.968301,0.621038,32.193449,-20.456005
44.180708,0.618884,32.199224,-20.460454
44.393115,0.616715,32.204998,-20.464903
44.605522,0.61453,32.210773,-20.469352
44.81793,0.61233,32.216549,-20.473801
45.030337,0.610114,32.222324,-20.47825
45.242744,0.607883,32.2281,-20.482699
45.455151,0.605636,32.233876,-20.487147
45.667559,0.603374,32.239653,-20.491595
45.879966,0.601096,32.24543,-20.496043
46.092373,0.598803,32.251207,-20.500491
46.30478,0.596495,32.256985,-20.504938
46.517188,0.59417,32.262763,-20.509386
46.729595,0.591831,32.268541,-20.513833
46.942002,0.589475,32.27432,-20.51828
47.154409,0.587105,32.280098,-20.522727
47.366817,0.584719,32.285878,-20.527173
47.579224,0.582317,32.291657,-20.53162
47.791631,0.5799,32.297437,-20.536066
