position,Plagioclase Abundance,lon,lat
0,82.674243,77.689496,-12.450354
0.179778,80.165215,77.695417,-12.451668
0.359555,78.700984,77.701337,-12.452981
0.539333,78.420859,77.707258,-12.454295
0.719111,78.267656,77.713178,-12.455608
0.898889,78.16788,77.719099,-12.456922
1.078666,78.939829,77.72502,-12.458235
1.258444,78.250937,77.730941,-12.459548
1.438222,78.398638,77.736862,-12.460861
1.618,79.255231,77.742783,-12.462174
1.797777,78.010786,77.748704,-12.463486
1.977555,77.36803,77.754625,-12.464799
2.157333,77.609774,77.760546,-12.466111
2.33711,77.221332,77.766468,-12.467423
2.516888,77.286226,77.772389,-12.468735
2.696666,78.582622,77.77831,-12.470047
2.876444,79.135771,77.784232,-12.471359
3.056221,78.748511,77.790153,-12.472671
3.235999,77.427323,77.796075,-12.473983
3.415777,77.757004,77.801996,-12.475294
3.595554,78.486948,77.807918,-12.476606
3.775332,78.81038,77.81384,-12.477917
3.95511,80.504369,77.819762,-12.479228
4.134888,79.983125,77.825683,-12.480539
4.314665,79.545671,77.831605,-12.48185
4.494443,78.563062,77.837527,-12.48316
4.674221,77.799928,77.843449,-12.484471
4.853999,77.1214,77.849371,-12.485781
5.033776,77.744215,77.855294,-12.487092
5.213554,77.878891,77.861216,-12.488402
5.393332,79.073466,77.867138,-12.489712
5.573109,79.975195,77.87306,-12.491022
5.752887,78.740956,77.878983,-12.492332
5.932665,77.193765,77.884905,-12.493641
6.112443,76.896528,77.890828,-12.494951
6.29222,77.009806,77.89675,-12.49626
6.471998,77.580791,77.902673,-12.49757
6.651776,78.659618,77.908596,-12.498879
6.831554,80.069512,77.914518,-12.500188
7.011331,79.222189,77.920441,-12.501497
7.191109,77.635549,77.926364,-12.502805
7.370887,77.74274,77.932287,-12.504114
7.550664,77.705182,77.93821,-12.505423
7.730442,77.998433,77.944133,-12.506731
7.91022,78.232645,77.950056,-12.508039
8.089998,78.394646,77.955979,-12.509347
8.269775,78.107332,77.961903,-12.510655
8.449553,76.914593,77.967826,-12.511963
8.629331,77.148913,77.973749,-12.513271
8.809109,76.748107,77.979673,-12.514579
8.988886,77.268092,77.985596,-12.515886
9.168664,78.821873,77.99152,-12.517193
9.348442,80.580639,77.997443,-12.518501
9.528219,79.716264,78.003367,-12.519808
9.707997,77.69068,78.009291,-12.521115
9.887775,77.60701,78.015214,-12.522421
10.067553,77.850093,78.021138,-12.523728
10.24733,79.588718,78.027062,-12.525035
10.427108,79.075059,78.032986,-12.526341
10.606886,77.95668,78.03891,-12.527647
10.786663,77.756985,78.044834,-12.528954
10.966441,78.349858,78.050758,-12.53026
11.146219,77.991238,78.056683,-12.531566
11.325997,78.052447,78.062607,-12.532871
11.505774,77.664017,78.068531,-12.534177
11.685552,77.494094,78.074455,-12.535483
11.86533,77.244766,78.08038,-12.536788
12.045108,77.591506,78.086304,-12.538093
12.224885,77.914043,78.092229,-12.539398
12.404663,79.110733,78.098154,-12.540703
12.584441,79.137642,78.104078,-12.542008
12.764218,78.461897,78.110003,-12.543313
12.943996,77.899463,78.115928,-12.544618
13.123774,77.629256,78.121853,-12.545921
13.303552,77.455267,78.127778,-12.547226
13.483329,77.914966,78.133702,-12.548531
13.663107,78.380834,78.139628,-12.549835
13.842885,79.534318,78.145553,-12.551139
14.022663,81.185351,78.151478,-12.552443
14.20244,81.104318,78.157403,-12.553746
14.382218,78.374721,78.163328,-12.55505
14.561996,79.042794,78.169254,-12.556353
14.741773,79.07368,78.175179,-12.557657
14.921551,78.121602,78.181104,-12.55896
15.101329,77.560297,78.18703,-12.560263
15.281107,78.539728,78.192956,-12.561566
15.460884,79.527142,78.198881,-12.562869
15.640662,79.102452,78.204807,-12.564171
15.82044,78.922534,78.210733,-12.565474
16.000217,79.83746,78.216658,-12.566776
16.179995,81.945644,78.222584,-12.568078
16.359773,82.721071,78.22851,-12.569381
16.539551,81.063696,78.234436,-12.570683
16.719328,82.779125,78.240362,-12.571985
16.899106,80.950683,78.246288,-12.573286
17.078884,78.404281,78.252215,-12.574588
17.258662,78.095609,78.258141,-12.575889
17.438439,77.417054,78.264067,-12.577191
17.618217,77.425266,78.269993,-12.578492
17.797995,82.696244,78.27592,-12.579793
17.977772,83.137798,78.281846,-12.581094
18.15755,83.426584,78.287773,-12.582395
18.337328,83.629044,78.293699,-12.583696
18.517106,83.918864,78.299626,-12.584996
18.696883,83.700093,78.305553,-12.586297
18.876661,83.390498,78.31148,-12.587597
19.056439,82.825701,78.317406,-12.588897
19.236217,82.940502,78.323333,-12.590197
19.415994,83.404194,78.32926,-12.591497
19.595772,83.889052,78.335187,-12.592797
19.77555,84.439774,78.341114,-12.594097
19.955327,84.211811,78.347042,-12.595396
20.135105,83.763791,78.352969,-12.596696
20.314883,83.51973,78.358896,-12.597995
20.494661,83.031799,78.364823,-12.599294
20.674438,82.377755,78.370751,-12.600593
20.854216,81.53736,78.376678,-12.601892
21.033994,81.069185,78.382606,-12.603191
21.213772,80.975697,78.388533,-12.604489
21.393549,81.406758,78.394461,-12.605788
21.573327,81.656041,78.400388,-12.607086
21.753105,81.097598,78.406316,-12.608384
21.932882,79.917966,78.412244,-12.609683
22.11266,79.020655,78.418172,-12.610981
22.292438,79.172381,78.4241,-12.612278
22.472216,79.834838,78.430028,-12.613576
22.651993,79.675437,78.435956,-12.614874
22.831771,79.223945,78.441884,-12.616171
23.011549,79.010024,78.447812,-12.617468
23.191326,78.90005,78.45374,-12.618766
23.371104,80.084766,78.459669,-12.620063
23.550882,81.10123,78.465597,-12.62136
23.73066,80.973638,78.471525,-12.622656
23.910437,81.000854,78.477454,-12.623953
24.090215,80.572616,78.483382,-12.62525
24.269993,79.206826,78.489311,-12.626546
24.449771,75.929976,78.495239,-12.627842
24.629548,41.135076,78.501168,-12.629138
24.809326,3.20809,78.507097,-12.630434
24.989104,0,78.513026,-12.63173
25.168881,0,78.518955,-12.633026
25.348659,0,78.524884,-12.634322
25.528437,0,78.530813,-12.635617
25.708215,0,78.536742,-12.636913
25.887992,0,78.542671,-12.638208
26.06777,0,78.5486,-12.639503
26.247548,0,78.554529,-12.640798
26.427326,0,78.560458,-12.642093
26.607103,0,78.566388,-12.643387
26.786881,0,78.572317,-12.644682
26.966659,0,78.578247,-12.645976
27.146436,0,78.584176,-12.647271
27.326214,0,78.590106,-12.648565
27.505992,0,78.596035,-12.649859
27.68577,0,78.601965,-12.651153
27.865547,0,78.607895,-12.652447
28.045325,0,78.613825,-12.65374
28.225103,0,78.619755,-12.655034
28.40488,0,78.625685,-12.656327
28.584658,0,78.631615,-12.65762
28.764436,0,78.637545,-12.658914
28.944214,0,78.643475,-12.660207
29.123991,0,78.649405,-12.661499
29.303769,0,78.655335,-12.662792
29.483547,0,78.661266,-12.664085
29.663325,0,78.667196,-12.665377
29.843102,0,78.673127,-12.66667
30.02288,0,78.679057,-12.667962
30.202658,0,78.684988,-12.669254
30.382435,0,78.690918,-12.670546
30.562213,0,78.696849,-12.671838
30.741991,75.073643,78.70278,-12.673129
30.921769,77.93654,78.70871,-12.674421
31.101546,78.585049,78.714641,-12.675712
31.281324,78.45041,78.720572,-12.677004
