position,Iron Abundance,lon,lat
0,7.260421,77.689496,-12.450354
0.179778,7.263041,77.695417,-12.451668
0.359555,7.265674,77.701337,-12.452981
0.539333,7.268319,77.707258,-12.454295
0.719111,7.270977,77.713178,-12.455608
0.898889,7.273647,77.719099,-12.456922
1.078666,7.27633,77.72502,-12.458235
1.258444,7.279025,77.730941,-12.459548
1.438222,7.281732,77.736862,-12.460861
1.618,7.284452,77.742783,-12.462174
1.797777,7.286571,77.748704,-12.463486
1.977555,7.286559,77.754625,-12.464799
2.157333,7.286424,77.760546,-12.466111
2.33711,7.286295,77.766468,-12.467423
2.516888,7.286172,77.772389,-12.468735
2.696666,7.286055,77.77831,-12.470047
2.876444,7.285944,77.784232,-12.471359
3.056221,7.285839,77.790153,-12.472671
3.235999,7.285741,77.796075,-12.473983
3.415777,7.285648,77.801996,-12.475294
3.595554,7.285562,77.807918,-12.476606
3.775332,7.285482,77.81384,-12.477917
3.95511,7.285408,77.819762,-12.479228
4.134888,7.28534,77.825683,-12.480539
4.314665,7.285279,77.831605,-12.48185
4.494443,7.285223,77.837527,-12.48316
4.674221,7.285174,77.843449,-12.484471
4.853999,7.285131,77.849371,-12.485781
5.033776,7.285094,77.855294,-12.487092
5.213554,7.285063,77.861216,-12.488402
5.393332,7.285038,77.867138,-12.489712
5.573109,7.28502,77.87306,-12.491022
5.752887,7.285007,77.878983,-12.492332
5.932665,7.285001,77.884905,-12.493641
6.112443,7.285001,77.890828,-12.494951
6.29222,7.285007,77.89675,-12.49626
6.471998,7.285019,77.902673,-12.49757
6.651776,7.285037,77.908596,-12.498879
6.831554,7.285062,77.914518,-12.500188
7.011331,7.285092,77.920441,-12.501497
7.191109,7.285129,77.926364,-12.502805
7.370887,7.285171,77.932287,-12.504114
7.550664,7.28522,77.93821,-12.505423
7.730442,7.285276,77.944133,-12.506731
7.91022,7.285337,77.950056,-12.508039
8.089998,7.285404,77.955979,-12.509347
8.269775,7.285478,77.961903,-12.510655
8.449553,7.285557,77.967826,-12.511963
8.629331,7.285643,77.973749,-12.513271
8.809109,7.285735,77.979673,-12.514579
8.988886,7.285833,77.985596,-12.515886
9.168664,7.285937,77.99152,-12.517193
9.348442,7.286047,77.997443,-12.518501
9.528219,7.286163,78.003367,-12.519808
9.707997,7.286286,78.009291,-12.521115
9.887775,7.286414,78.015214,-12.522421
10.067553,7.286549,78.021138,-12.523728
10.24733,7.28669,78.027062,-12.525035
10.427108,7.286837,78.032986,-12.526341
10.606886,7.28699,78.03891,-12.527647
10.786663,7.287149,78.044834,-12.528954
10.966441,7.287314,78.050758,-12.53026
11.146219,7.287486,78.056683,-12.531566
11.325997,7.287663,78.062607,-12.532871
11.505774,7.287847,78.068531,-12.534177
11.685552,7.288037,78.074455,-12.535483
11.86533,7.288233,78.08038,-12.536788
12.045108,7.288435,78.086304,-12.538093
12.224885,7.288643,78.092229,-12.539398
12.404663,7.288857,78.098154,-12.540703
12.584441,7.289077,78.104078,-12.542008
12.764218,7.289304,78.110003,-12.543313
12.943996,7.289536,78.115928,-12.544618
13.123774,7.289775,78.121853,-12.545921
13.303552,7.29002,78.127778,-12.547226
13.483329,7.29027,78.133702,-12.548531
13.663107,7.290527,78.139628,-12.549835
13.842885,7.290791,78.145553,-12.551139
14.022663,7.29106,78.151478,-12.552443
14.20244,7.291335,78.157403,-12.553746
14.382218,7.291616,78.163328,-12.55505
14.561996,7.291904,78.169254,-12.556353
14.741773,7.292197,78.175179,-12.557657
14.921551,7.292497,78.181104,-12.55896
15.101329,7.292803,78.18703,-12.560263
15.281107,7.293115,78.192956,-12.561566
15.460884,7.293433,78.198881,-12.562869
15.640662,7.293757,78.204807,-12.564171
15.82044,7.294087,78.210733,-12.565474
16.000217,7.294423,78.216658,-12.566776
16.179995,7.294766,78.222584,-12.568078
16.359773,7.295114,78.22851,-12.569381
16.539551,7.295468,78.234436,-12.570683
16.719328,7.295829,78.240362,-12.571985
16.899106,7.296113,78.246288,-12.573286
17.078884,7.296033,78.252215,-12.574588
17.258662,7.29567,78.258141,-12.575889
17.438439,7.29527,78.264067,-12.577191
17.618217,7.294833,78.269993,-12.578492
17.797995,7.294358,78.27592,-12.579793
17.977772,7.293847,78.281846,-12.581094
18.15755,7.293298,78.287773,-12.582395
18.337328,7.292713,78.293699,-12.583696
18.517106,7.29209,78.299626,-12.584996
18.696883,7.29143,78.305553,-12.586297
18.876661,7.290734,78.31148,-12.587597
19.056439,7.29,78.317406,-12.588897
19.236217,7.289229,78.323333,-12.590197
19.415994,7.288421,78.32926,-12.591497
19.595772,7.287576,78.335187,-12.592797
19.77555,7.286694,78.341114,-12.594097
19.955327,7.285775,78.347042,-12.595396
20.135105,7.284819,78.352969,-12.596696
20.314883,7.283826,78.358896,-12.597995
20.494661,7.282795,78.364823,-12.599294
20.674438,7.281728,78.370751,-12.600593
20.854216,7.280624,78.376678,-12.601892
21.033994,7.279483,78.382606,-12.603191
21.213772,7.278305,78.388533,-12.604489
21.393549,7.277089,78.394461,-12.605788
21.573327,7.275837,78.400388,-12.607086
21.753105,7.274548,78.406316,-12.608384
21.932882,7.273222,78.412244,-12.609683
22.11266,7.271859,78.418172,-12.610981
22.292438,7.270459,78.4241,-12.612278
22.472216,7.269022,78.430028,-12.613576
22.651993,7.267548,78.435956,-12.614874
22.831771,7.266037,78.441884,-12.616171
23.011549,7.264489,78.447812,-12.617468
23.191326,7.262904,78.45374,-12.618766
23.371104,7.261282,78.459669,-12.620063
23.550882,7.259623,78.465597,-12.62136
23.73066,7.257928,78.471525,-12.622656
23.910437,7.256195,78.477454,-12.623953
24.090215,7.254426,78.483382,-12.62525
24.269993,7.252619,78.489311,-12.626546
24.449771,7.250776,78.495239,-12.627842
24.629548,7.248895,78.501168,-12.629138
24.809326,7.246978,78.507097,-12.630434
24.989104,7.245024,78.513026,-12.63173
25.168881,7.243033,78.518955,-12.633026
25.348659,7.241005,78.524884,-12.634322
25.528437,7.238941,78.530813,-12.635617
25.708215,7.236839,78.536742,-12.636913
25.887992,7.234701,78.542671,-12.638208
26.06777,7.232525,78.5486,-12.639503
26.247548,7.230313,78.554529,-12.640798
26.427326,7.228064,78.560458,-12.642093
26.607103,7.225778,78.566388,-12.643387
26.786881,7.223456,78.572317,-12.644682
26.966659,7.221096,78.578247,-12.645976
27.146436,7.2187,78.584176,-12.647271
27.326214,7.216267,78.590106,-12.648565
27.505992,7.213796,78.596035,-12.649859
27.68577,7.21129,78.601965,-12.651153
27.865547,7.208746,78.607895,-12.652447
28.045325,7.206165,78.613825,-12.65374
28.225103,7.203548,78.619755,-12.655034
28.40488,7.200894,78.625685,-12.656327
28.584658,7.198203,78.631615,-12.65762
28.764436,7.195475,78.637545,-12.658914
28.944214,7.192711,78.643475,-12.660207
29.123991,7.189909,78.649405,-12.661499
29.303769,7.187071,78.655335,-12.662792
29.483547,7.184197,78.661266,-12.664085
29.663325,7.181285,78.667196,-12.665377
29.843102,7.178337,78.673127,-12.66667
30.02288,7.175351,78.679057,-12.667962
30.202658,7.17233,78.684988,-12.669254
30.382435,7.169271,78.690918,-12.670546
30.562213,7.166176,78.696849,-12.671838
30.741991,7.163044,78.70278,-12.673129
30.921769,7.159875,78.70871,-12.674421
31.101546,7.156669,78.714641,-12.675712
31.281324,7.153427,78.720572,-12.677004
31.461102,7.150148,78.726503,-12.678295
31.64088,7.146833,78.732434,-12.679586
31.820657,7.14348,78.738365,-12.680877
32.000435,7.140091,78.744297,-12.682167
32.180213,7.137008,78.750228,-12.683458
32.35999,7.13429,78.756159,-12.684749
32.539768,7.131635,78.76209,-12.686039
32.719546,7.12901,78.768022,-12.687329
32.899324,7.126416,78.773953,-12.688619
33.079101,7.123853,78.779885,-12.689909
33.258879,7.12132,78.785816,-12.691199
33.438657,7.118818,78.791748,-12.692489
33.618435,7.116346,78.79768,-12.693778
33.798212,7.113905,78.803611,-12.695068
33.97799,7.111495,78.809543,-12.696357
34.157768,7.109115,78.815475,-12.697646
34.337545,7.106767,78.821407,-12.698935
34.517323,7.104448,78.827339,-12.700224
34.697101,7.102161,78.833271,-12.701513
34.876879,7.099904,78.839203,-12.702802
35.056656,7.097677,78.845135,-12.70409
35.236434,7.095481,78.851068,-12.705379
35.416212,7.093316,78.857,-12.706667
35.595989,7.091181,78.862932,-12.707955
35.775767,7.089078,78.868865,-12.709243
35.955545,7.087004,78.874797,-12.710531
36.135323,7.084961,78.88073,-12.711819
36.3151,7.082949,78.886662,-12.713106
36.494878,7.080967,78.892595,-12.714394
36.674656,7.079016,78.898528,-12.715681
36.854434,7.077095,78.904461,-12.716968
37.034211,7.075205,78.910393,-12.718255
37.213989,7.073346,78.916326,-12.719542
37.393767,7.071517,78.922259,-12.720829
37.573544,7.069719,78.928192,-12.722116
37.753322,7.067951,78.934125,-12.723402
37.9331,7.066214,78.940059,-12.724689
38.112878,7.064507,78.945992,-12.725975
38.292655,7.062831,78.951925,-12.727261
38.472433,7.061186,78.957858,-12.728547
38.652211,7.059571,78.963792,-12.729833
38.831989,7.057986,78.969725,-12.731119
39.011766,7.056432,78.975659,-12.732405
39.191544,7.054908,78.981592,-12.73369
39.371322,7.053415,78.987526,-12.734975
39.551099,7.051953,78.99346,-12.736261
39.730877,7.050521,78.999393,-12.737546
39.910655,7.049119,79.005327,-12.738831
40.090433,7.047748,79.011261,-12.740116
40.27021,7.046408,79.017195,-12.7414
40.449988,7.045098,79.023129,-12.742685
40.629766,7.043526,79.029063,-12.743969
40.809543,7.041974,79.034997,-12.745254
40.989321,7.040444,79.040932,-12.746537
41.169099,7.038934,79.046866,-12.747822
41.348877,7.036865,79.0528,-12.749106
41.528654,7.034651,79.058734,-12.750389
41.708432,7.032437,79.064669,-12.751673
41.88821,7.030223,79.070603,-12.752957
42.067988,7.02801,79.076538,-12.75424
42.247765,7.025796,79.082472,-12.755523
42.427543,7.023583,79.088407,-12.756806
42.607321,7.021369,79.094342,-12.758089
42.787098,7.019156,79.100276,-12.759372
42.966876,7.016943,79.106211,-12.760655
43.146654,7.01473,79.112146,-12.761937
43.326432,7.012517,79.118081,-12.76322
43.506209,7.010304,79.124016,-12.764502
43.685987,7.008092,79.129951,-12.765784
43.865765,7.005879,79.135886,-12.767066
44.045543,7.003666,79.141821,-12.768348
44.22532,7.001454,79.147757,-12.76963
44.405098,6.999242,79.153692,-12.770911
44.584876,6.997029,79.159627,-12.772193
44.764653,6.994817,79.165563,-12.773475
44.944431,6.992605,79.171498,-12.774756
45.124209,6.990393,79.177434,-12.776037
45.303987,6.988181,79.183369,-12.777318
45.483764,6.985969,79.189305,-12.778599
45.663542,6.983758,79.195241,-12.77988
45.84332,6.981546,79.201177,-12.78116
46.023098,6.979335,79.207113,-12.782441
46.202875,6.977123,79.213048,-12.783721
46.382653,6.974912,79.218984,-12.785001
46.562431,6.972701,79.22492,-12.786281
46.742208,6.970489,79.230857,-12.787561
46.921986,6.968278,79.236793,-12.788841
47.101764,6.966067,79.242729,-12.790121
47.281542,6.962462,79.248665,-12.7914
47.461319,6.956115,79.254602,-12.79268
47.641097,6.949155,79.260538,-12.793959
47.820875,6.942195,79.266474,-12.795238
48.000652,6.935235,79.272411,-12.796517
48.18043,6.928275,79.278347,-12.797796
48.360208,6.921316,79.284284,-12.799075
48.539986,6.914356,79.290221,-12.800353
48.719763,6.907397,79.296158,-12.801632
48.899541,6.900437,79.302094,-12.80291
49.079319,6.893478,79.308031,-12.804188
49.259097,6.886518,79.313968,-12.805466
49.438874,6.879559,79.319905,-12.806744
49.618652,6.872599,79.325842,-12.808022
49.79843,6.86564,79.331779,-12.8093
49.978207,6.858681,79.337717,-12.810577
50.157985,6.851722,79.343654,-12.811855
50.337763,6.844763,79.349591,-12.813132
50.517541,6.837803,79.355528,-12.814409
50.697318,6.830844,79.361466,-12.815686
50.877096,6.823885,79.367403,-12.816963
51.056874,6.816926,79.373341,-12.81824
51.236652,6.809967,79.379279,-12.819516
51.416429,6.803008,79.385216,-12.820793
51.596207,6.79605,79.391154,-12.822069
51.775985,6.789091,79.397092,-12.823345
51.955762,6.782132,79.40303,-12.824621
52.13554,6.775173,79.408967,-12.825897
52.315318,6.768215,79.414905,-12.827173
52.495096,6.761256,79.420843,-12.828449
52.674873,6.754298,79.426781,-12.829724
52.854651,6.747339,79.43272,-12.831
53.034429,6.740381,79.438658,-12.832275
53.214206,6.733422,79.444596,-12.83355
53.393984,6.726464,79.450534,-12.834825
53.573762,6.719505,79.456473,-12.8361
53.75354,6.712547,79.462411,-12.837375
53.933317,6.705589,79.46835,-12.838649
54.113095,6.698631,79.474288,-12.839924
54.292873,6.691672,79.480227,-12.841198
54.472651,6.684714,79.486166,-12.842473
54.652428,6.677756,79.492104,-12.843747
54.832206,6.670798,79.498043,-12.845021
55.011984,6.66384,79.503982,-12.846294
55.191761,6.656882,79.509921,-12.847568
55.371539,6.649925,79.51586,-12.848842
55.551317,6.642967,79.521799,-12.850115
55.731095,6.636009,79.527738,-12.851388
