position,FeO Abundance,lon,lat
0,6.448578,77.689496,-12.450354
0.179778,7.0676,77.695417,-12.451668
0.359555,7.492689,77.701337,-12.452981
0.539333,7.71096,77.707258,-12.454295
0.719111,7.777615,77.713178,-12.455608
0.898889,7.767778,77.719099,-12.456922
1.078666,7.626649,77.72502,-12.458235
1.258444,7.805116,77.730941,-12.459548
1.438222,7.596883,77.736862,-12.460861
1.618,7.271553,77.742783,-12.462174
1.797777,7.636197,77.748704,-12.463486
1.977555,7.780626,77.754625,-12.464799
2.157333,7.654669,77.760546,-12.466111
2.33711,7.72029,77.766468,-12.467423
2.516888,7.727239,77.772389,-12.468735
2.696666,7.521646,77.77831,-12.470047
2.876444,7.369608,77.784232,-12.471359
3.056221,7.525546,77.790153,-12.472671
3.235999,7.70367,77.796075,-12.473983
3.415777,7.625247,77.801996,-12.475294
3.595554,7.462344,77.807918,-12.476606
3.775332,7.401203,77.81384,-12.477917
3.95511,6.982495,77.819762,-12.479228
4.134888,7.062678,77.825683,-12.480539
4.314665,7.15461,77.831605,-12.48185
4.494443,7.299989,77.837527,-12.48316
4.674221,7.472628,77.843449,-12.484471
4.853999,7.75782,77.849371,-12.485781
5.033776,7.676122,77.855294,-12.487092
5.213554,7.628578,77.861216,-12.488402
5.393332,7.355647,77.867138,-12.489712
5.573109,7.169079,77.87306,-12.491022
5.752887,7.531047,77.878983,-12.492332
5.932665,7.902315,77.884905,-12.493641
6.112443,7.949439,77.890828,-12.494951
6.29222,7.945226,77.89675,-12.49626
6.471998,7.895659,77.902673,-12.49757
6.651776,7.700931,77.908596,-12.498879
6.831554,7.292539,77.914518,-12.500188
7.011331,7.425948,77.920441,-12.501497
7.191109,7.780658,77.926364,-12.502805
7.370887,7.709322,77.932287,-12.504114
7.550664,7.64551,77.93821,-12.505423
7.730442,7.562924,77.944133,-12.506731
7.91022,7.4841,77.950056,-12.508039
8.089998,7.48603,77.955979,-12.509347
8.269775,7.68745,77.961903,-12.510655
8.449553,8.084606,77.967826,-12.511963
8.629331,8.035607,77.973749,-12.513271
8.809109,8.097323,77.979673,-12.514579
8.988886,7.755888,77.985596,-12.515886
9.168664,7.27331,77.99152,-12.517193
9.348442,7.014095,77.997443,-12.518501
9.528219,7.145146,78.003367,-12.519808
9.707997,7.585591,78.009291,-12.521115
9.887775,7.569553,78.015214,-12.522421
10.067553,7.532749,78.021138,-12.523728
10.24733,7.313802,78.027062,-12.525035
10.427108,7.362566,78.032986,-12.526341
10.606886,7.607581,78.03891,-12.527647
10.786663,7.850945,78.044834,-12.528954
10.966441,7.718531,78.050758,-12.53026
11.146219,7.687688,78.056683,-12.531566
11.325997,7.607829,78.062607,-12.532871
11.505774,7.583632,78.068531,-12.534177
11.685552,7.65382,78.074455,-12.535483
11.86533,7.755389,78.08038,-12.536788
12.045108,7.613426,78.086304,-12.538093
12.224885,7.640812,78.092229,-12.539398
12.404663,7.417828,78.098154,-12.540703
12.584441,7.425162,78.104078,-12.542008
12.764218,7.623848,78.110003,-12.543313
12.943996,7.779754,78.115928,-12.544618
13.123774,7.831838,78.121853,-12.545921
13.303552,7.796308,78.127778,-12.547226
13.483329,7.619677,78.133702,-12.548531
13.663107,7.490751,78.139628,-12.549835
13.842885,7.24637,78.145553,-12.551139
14.022663,6.853809,78.151478,-12.552443
14.20244,6.910145,78.157403,-12.553746
14.382218,7.597066,78.163328,-12.55505
14.561996,7.471044,78.169254,-12.556353
14.741773,7.48635,78.175179,-12.557657
14.921551,7.632915,78.181104,-12.55896
15.101329,7.726846,78.18703,-12.560263
15.281107,7.547652,78.192956,-12.561566
15.460884,7.167057,78.198881,-12.562869
15.640662,7.249317,78.204807,-12.564171
15.82044,7.324649,78.210733,-12.565474
16.000217,7.198851,78.216658,-12.566776
16.179995,6.691957,78.222584,-12.568078
16.359773,6.494988,78.22851,-12.569381
16.539551,7.002775,78.234436,-12.570683
16.719328,6.403049,78.240362,-12.571985
16.899106,6.174144,78.246288,-12.573286
17.078884,6.515565,78.252215,-12.574588
17.258662,6.777213,78.258141,-12.575889
17.438439,6.56357,78.264067,-12.577191
17.618217,6.705273,78.269993,-12.578492
17.797995,6.555318,78.27592,-12.579793
17.977772,6.51596,78.281846,-12.581094
18.15755,6.536976,78.287773,-12.582395
18.337328,6.605234,78.293699,-12.583696
18.517106,6.520102,78.299626,-12.584996
18.696883,6.445376,78.305553,-12.586297
18.876661,6.439824,78.31148,-12.587597
19.056439,6.567394,78.317406,-12.588897
19.236217,6.508406,78.323333,-12.590197
19.415994,6.399151,78.32926,-12.591497
19.595772,6.384094,78.335187,-12.592797
19.77555,6.326001,78.341114,-12.594097
19.955327,6.341051,78.347042,-12.595396
20.135105,6.397417,78.352969,-12.596696
20.314883,6.47398,78.358896,-12.597995
20.494661,6.581323,78.364823,-12.599294
20.674438,6.727806,78.370751,-12.600593
20.854216,6.897187,78.376678,-12.601892
21.033994,7.029969,78.382606,-12.603191
21.213772,7.077664,78.388533,-12.604489
21.393549,7.021641,78.394461,-12.605788
21.573327,6.954414,78.400388,-12.607086
21.753105,7.019391,78.406316,-12.608384
21.932882,7.309408,78.412244,-12.609683
22.11266,7.601301,78.418172,-12.610981
22.292438,7.613751,78.4241,-12.612278
22.472216,7.464556,78.430028,-12.613576
22.651993,7.48141,78.435956,-12.614874
22.831771,7.53514,78.441884,-12.616171
23.011549,7.540097,78.447812,-12.617468
23.191326,7.509929,78.45374,-12.618766
23.371104,7.33369,78.459669,-12.620063
23.550882,7.060414,78.465597,-12.62136
23.73066,7.199394,78.471525,-12.622656
23.910437,7.25078,78.477454,-12.623953
24.090215,7.323834,78.483382,-12.62525
24.269993,7.553473,78.489311,-12.626546
24.449771,8.203628,78.495239,-12.627842
24.629548,14.485352,78.501168,-12.629138
24.809326,21.355556,78.507097,-12.630434
24.989104,21.937656,78.513026,-12.63173
25.168881,21.937656,78.518955,-12.633026
25.348659,21.937656,78.524884,-12.634322
25.528437,21.937656,78.530813,-12.635617
25.708215,21.937656,78.536742,-12.636913
25.887992,21.937656,78.542671,-12.638208
26.06777,21.937656,78.5486,-12.639503
26.247548,21.937656,78.554529,-12.640798
26.427326,21.937656,78.560458,-12.642093
26.607103,21.937656,78.566388,-12.643387
26.786881,21.937656,78.572317,-12.644682
26.966659,21.937656,78.578247,-12.645976
27.146436,21.937656,78.584176,-12.647271
27.326214,21.937656,78.590106,-12.648565
27.505992,21.937656,78.596035,-12.649859
27.68577,21.937656,78.601965,-12.651153
27.865547,21.937656,78.607895,-12.652447
28.045325,21.937656,78.613825,-12.65374
28.225103,21.937656,78.619755,-12.655034
28.40488,21.937656,78.625685,-12.656327
28.584658,21.937656,78.631615,-12.65762
28.764436,21.937656,78.637545,-12.658914
28.944214,21.937656,78.643475,-12.660207
29.123991,21.937656,78.649405,-12.661499
29.303769,21.937656,78.655335,-12.662792
29.483547,21.937656,78.661266,-12.664085
29.663325,21.937656,78.667196,-12.665377
29.843102,21.937656,78.673127,-12.66667
30.02288,21.937656,78.679057,-12.667962
30.202658,21.937656,78.684988,-12.669254
