position,Titanium Abundance,lon,lat
0,0.306153,77.689496,-12.450354
0.179778,0.307058,77.695417,-12.451668
0.359555,0.307962,77.701337,-12.452981
0.539333,0.308865,77.707258,-12.454295
0.719111,0.309768,77.713178,-12.455608
0.898889,0.31067,77.719099,-12.456922
1.078666,0.311571,77.72502,-12.458235
1.258444,0.312471,77.730941,-12.459548
1.438222,0.31337,77.736862,-12.460861
1.618,0.314269,77.742783,-12.462174
1.797777,0.315167,77.748704,-12.463486
1.977555,0.316064,77.754625,-12.464799
2.157333,0.31696,77.760546,-12.466111
2.33711,0.317856,77.766468,-12.467423
2.516888,0.318751,77.772389,-12.468735
2.696666,0.319645,77.77831,-12.470047
2.876444,0.320538,77.784232,-12.471359
3.056221,0.32143,77.790153,-12.472671
3.235999,0.322322,77.796075,-12.473983
3.415777,0.323213,77.801996,-12.475294
3.595554,0.324103,77.807918,-12.476606
3.775332,0.324992,77.81384,-12.477917
3.95511,0.325881,77.819762,-12.479228
4.134888,0.326768,77.825683,-12.480539
4.314665,0.327655,77.831605,-12.48185
4.494443,0.328541,77.837527,-12.48316
4.674221,0.329427,77.843449,-12.484471
4.853999,0.330311,77.849371,-12.485781
5.033776,0.331195,77.855294,-12.487092
5.213554,0.332078,77.861216,-12.488402
5.393332,0.33296,77.867138,-12.489712
5.573109,0.333842,77.87306,-12.491022
5.752887,0.334722,77.878983,-12.492332
5.932665,0.335602,77.884905,-12.493641
6.112443,0.336481,77.890828,-12.494951
6.29222,0.33736,77.89675,-12.49626
6.471998,0.338237,77.902673,-12.49757
6.651776,0.339114,77.908596,-12.498879
6.831554,0.33999,77.914518,-12.500188
7.011331,0.340865,77.920441,-12.501497
7.191109,0.34174,77.926364,-12.502805
7.370887,0.342613,77.932287,-12.504114
7.550664,0.343486,77.93821,-12.505423
7.730442,0.344358,77.944133,-12.506731
7.91022,0.34523,77.950056,-12.508039
8.089998,0.3461,77.955979,-12.509347
8.269775,0.34697,77.961903,-12.510655
8.449553,0.347839,77.967826,-12.511963
8.629331,0.348707,77.973749,-12.513271
8.809109,0.349574,77.979673,-12.514579
8.988886,0.350441,77.985596,-12.515886
9.168664,0.351307,77.99152,-12.517193
9.348442,0.352172,77.997443,-12.518501
9.528219,0.353036,78.003367,-12.519808
9.707997,0.3539,78.009291,-12.521115
9.887775,0.354762,78.015214,-12.522421
10.067553,0.355624,78.021138,-12.523728
10.24733,0.356485,78.027062,-12.525035
10.427108,0.357346,78.032986,-12.526341
10.606886,0.358205,78.03891,-12.527647
