position,Olivine Abundance,lon,lat
0,5.726501,59.454211,-6.506945
0.242193,5.270342,59.458945,-6.5134
0.484386,5.890061,59.463678,-6.519856
0.726579,8.163133,59.468412,-6.526311
0.968772,10.202584,59.473147,-6.532766
1.210966,10.236465,59.477881,-6.539221
1.453159,10.214127,59.482614,-6.545678
1.695352,10.574629,59.487348,-6.552133
1.937545,9.030504,59.492083,-6.558587
2.179738,6.571308,59.496818,-6.565043
2.421931,5.212726,59.501551,-6.571499
2.664124,5.278554,59.506286,-6.577954
2.906317,5.192481,59.511021,-6.584409
3.148511,5.074659,59.515757,-6.590863
3.390704,5.540366,59.520491,-6.597319
3.632897,4.128763,59.525226,-6.603774
3.87509,2.983917,59.529962,-6.610228
4.117283,2.571692,59.534698,-6.616683
4.359476,2.005579,59.539433,-6.623138
4.601669,1.820888,59.544168,-6.629593
4.843862,1.68025,59.548905,-6.636047
5.086055,1.842407,59.553641,-6.642502
5.328249,1.786312,59.558377,-6.648957
5.570442,2.029734,59.563113,-6.655411
5.812635,1.939423,59.567849,-6.661866
6.054828,4.249656,59.572585,-6.668321
6.297021,4.709712,59.577323,-6.674775
6.539214,4.925723,59.582058,-6.68123
6.781407,5.037971,59.586796,-6.687684
7.0236,5.270577,59.591532,-6.694139
7.265794,5.124385,59.59627,-6.700592
7.507987,4.392235,59.601006,-6.707047
7.75018,3.728372,59.605743,-6.713501
7.992373,2.326071,59.610482,-6.719955
8.234566,1.401552,59.61522,-6.726409
8.476759,2.069955,59.619957,-6.732863
8.718952,3.020908,59.624695,-6.739317
8.961145,3.484197,59.629433,-6.745771
9.203338,3.470909,59.634171,-6.752225
9.445532,2.815979,59.638908,-6.758679
9.687725,2.8279,59.643647,-6.765133
9.929918,2.643191,59.648386,-6.771586
10.172111,2.741903,59.653124,-6.778041
10.414304,2.997942,59.657862,-6.784494
10.656497,3.402361,59.662602,-6.790947
10.89869,3.202017,59.667341,-6.797401
11.140883,3.085782,59.672079,-6.803855
11.383077,3.171536,59.67682,-6.810308
11.62527,3.1654,59.681559,-6.816762
11.867463,3.231518,59.686298,-6.823215
12.109656,3.432123,59.691037,-6.829669
12.351849,3.200448,59.695778,-6.836122
12.594042,3.267624,59.700518,-6.842575
12.836235,4.446562,59.705258,-6.849028
13.078428,3.581929,59.709998,-6.855481
13.320621,3.639975,59.714737,-6.861935
13.562815,4.330519,59.719477,-6.868388
13.805008,4.366608,59.724219,-6.874841
14.047201,4.240545,59.728958,-6.881294
14.289394,3.215446,59.733699,-6.887747
14.531587,3.29193,59.73844,-6.8942
14.77378,3.866277,59.743181,-6.900653
15.015973,4.102716,59.747923,-6.907105
15.258166,4.046428,59.752664,-6.913558
15.50036,4.288033,59.757406,-6.920011
15.742553,4.221848,59.762147,-6.926463
15.984746,4.141569,59.766889,-6.932916
16.226939,4.2654,59.77163,-6.939369
16.469132,4.496488,59.776372,-6.945822
16.711325,4.692857,59.781114,-6.952274
16.953518,4.137007,59.785857,-6.958726
17.195711,5.283264,59.790599,-6.965178
17.437904,4.897278,59.795342,-6.971631
17.680098,4.966224,59.800084,-6.978083
17.922291,5.137251,59.804827,-6.984535
18.164484,5.056567,59.80957,-6.990987
18.406677,4.670778,59.814312,-6.99744
18.64887,3.741801,59.819055,-7.003892
18.891063,2.63479,59.823799,-7.010344
19.133256,2.929938,59.828543,-7.016796
19.375449,3.317762,59.833286,-7.023248
19.617642,3.441949,59.838029,-7.0297
19.859836,3.112553,59.842773,-7.036152
20.102029,3.006736,59.847516,-7.042604
20.344222,3.211172,59.85226,-7.049056
20.586415,3.734043,59.857004,-7.055508
20.828608,4.340365,59.86175,-7.061959
21.070801,4.392332,59.866494,-7.06841
21.312994,3.843829,59.871238,-7.074862
21.555187,4.569888,59.875983,-7.081313
21.797381,5.185044,59.880727,-7.087766
22.039574,4.483201,59.885473,-7.094216
22.281767,4.383603,59.890218,-7.100668
22.52396,4.758376,59.894962,-7.10712
22.766153,3.940188,59.899709,-7.11357
23.008346,3.374773,59.904453,-7.120022
23.250539,3.847327,59.9092,-7.126473
23.492732,4.067012,59.913945,-7.132925
23.734925,4.182186,59.918691,-7.139375
23.977119,3.469806,59.923436,-7.145827
24.219312,2.987162,59.928184,-7.152277
24.461505,2.773416,59.932929,-7.158729
24.703698,3.378778,59.937676,-7.165179
24.945891,3.416633,59.942422,-7.17163
25.188084,3.297291,59.947169,-7.178081
25.430277,2.544464,59.951916,-7.184531
25.67247,3.331558,59.956662,-7.190983
25.914664,3.351499,59.96141,-7.197433
26.156857,2.460392,59.966158,-7.203883
26.39905,2.46683,59.970904,-7.210334
26.641243,2.883641,59.975652,-7.216784
26.883436,3.084383,59.980399,-7.223235
27.125629,2.99053,59.985148,-7.229685
27.367822,2.330709,59.989896,-7.236136
27.610015,2.094992,59.994643,-7.242587
27.852208,2.611146,59.999392,-7.249036
28.094402,3.565016,60.00414,-7.255486
28.336595,3.654688,60.008888,-7.261937
28.578788,3.936646,60.013637,-7.268387
28.820981,3.940456,60.018386,-7.274837
29.063174,3.23913,60.023135,-7.281287
29.305367,3.345715,60.027883,-7.287737
29.54756,3.837255,60.032632,-7.294187
29.789753,2.752919,60.037382,-7.300636
30.031947,2.69345,60.042132,-7.307086
30.27414,2.530069,60.046881,-7.313536
30.516333,2.657146,60.051631,-7.319986
30.758526,3.003523,60.056381,-7.326435
31.000719,3.085535,60.06113,-7.332886
31.242912,3.022823,60.065881,-7.339335
31.485105,3.166768,60.070631,-7.345784
31.727298,3.056728,60.075381,-7.352234
31.969491,3.41415,60.080132,-7.358683
32.211685,3.980983,60.084882,-7.365132
32.453878,3.701752,60.089633,-7.371582
32.696071,3.393149,60.094384,-7.378031
32.938264,3.480888,60.099135,-7.38448
33.180457,4.046532,60.103885,-7.39093
33.42265,4.777478,60.108638,-7.397379
33.664843,4.205147,60.113389,-7.403828
33.907036,2.928545,60.118141,-7.410277
34.14923,3.272669,60.122892,-7.416726
34.391423,4.034889,60.127644,-7.423175
34.633616,3.675607,60.132395,-7.429624
34.875809,3.413151,60.137148,-7.436073
35.118002,2.612519,60.141901,-7.442521
35.360195,2.047512,60.146652,-7.44897
35.602388,2.738724,60.151406,-7.455418
35.844581,2.881576,60.156159,-7.461867
36.086774,2.059182,60.160911,-7.468316
36.328968,2.650907,60.165665,-7.474764
36.571161,4.10217,60.170417,-7.481213
36.813354,2.879948,60.175171,-7.487661
37.055547,3.174433,60.179923,-7.49411
37.29774,3.307677,60.184677,-7.500558
37.539933,3.088958,60.189432,-7.507006
37.782126,3.590051,60.194186,-7.513454
38.024319,3.678526,60.19894,-7.519902
38.266513,3.042894,60.203694,-7.52635
38.508706,3.231429,60.208448,-7.532798
38.750899,3.084994,60.213202,-7.539246
38.993092,2.403216,60.217957,-7.545694
39.235285,3.047414,60.222711,-7.552143
39.477478,3.939789,60.227466,-7.55859
39.719671,3.649163,60.23222,-7.565039
39.961864,5.405638,60.236977,-7.571486
40.204057,7.264947,60.241732,-7.577933
40.446251,4.970215,60.246486,-7.584382
40.688444,4.103605,60.251243,-7.590829
40.930637,3.707149,60.255998,-7.597276
41.17283,4.049438,60.260754,-7.603724
41.415023,4.205552,60.26551,-7.610171
41.657216,4.86718,60.270265,-7.616619
41.899409,4.745437,60.275021,-7.623067
42.141602,3.756706,60.279778,-7.629514
42.383796,3.601871,60.284536,-7.63596
42.625989,4.011059,60.289292,-7.642408
42.868182,4.122255,60.294049,-7.648855
43.110375,4.757596,60.298806,-7.655302
43.352568,5.351007,60.303562,-7.66175
43.594761,3.629569,60.308321,-7.668196
43.836954,3.005593,60.313078,-7.674643
44.079147,3.83815,60.317836,-7.68109
44.32134,3.092215,60.322593,-7.687536
44.563534,4.004224,60.327351,-7.693983
44.805727,4.100154,60.332109,-7.70043
45.04792,3.346685,60.336866,-7.706877
45.290113,2.564068,60.341625,-7.713324
45.532306,2.642768,60.346383,-7.71977
45.774499,2.564396,60.351142,-7.726216
46.016692,2.608154,60.3559,-7.732663
46.258885,3.094013,60.36066,-7.739109
46.501079,3.184003,60.365419,-7.745555
46.743272,2.661143,60.370178,-7.752002
46.985465,2.626523,60.374938,-7.758448
47.227658,2.657847,60.379697,-7.764894
47.469851,1.236851,60.384456,-7.771341
47.712044,1.172354,60.389216,-7.777786
47.954237,2.414069,60.393976,-7.784232
48.19643,2.862847,60.398736,-7.790678
48.438623,2.374146,60.403496,-7.797124
48.680817,2.816524,60.408257,-7.80357
48.92301,2.960329,60.413017,-7.810016
49.165203,2.112455,60.417778,-7.816462
49.407396,1.160532,60.422539,-7.822907
49.649589,1.61617,60.4273,-7.829353
49.891782,1.307554,60.432061,-7.835799
50.133975,1.507132,60.436822,-7.842244
50.376168,2.179668,60.441583,-7.84869
50.618361,2.616942,60.446345,-7.855135
50.860555,2.840787,60.451106,-7.86158
51.102748,2.740822,60.455868,-7.868026
51.344941,2.616436,60.46063,-7.874471
51.587134,2.257775,60.465392,-7.880916
51.829327,2.392681,60.470154,-7.887361
52.07152,2.554785,60.474917,-7.893807
52.313713,3.222554,60.479679,-7.900252
52.555906,3.605704,60.484442,-7.906697
52.7981,3.200637,60.489205,-7.913142
53.040293,2.361916,60.493968,-7.919586
53.282486,1.880554,60.498731,-7.926031
53.524679,2.207681,60.503494,-7.932476
53.766872,2.505745,60.508258,-7.938921
54.009065,2.155275,60.513021,-7.945365
54.251258,3.172524,60.517784,-7.951811
54.493451,3.301229,60.522549,-7.958255
54.735644,3.275233,60.527312,-7.9647
54.977838,3.05893,60.532077,-7.971144
55.220031,2.646799,60.53684,-7.977589
55.462224,1.970848,60.541605,-7.984033
55.704417,2.306413,60.546371,-7.990477
55.94661,4.022102,60.551135,-7.996921
56.188803,3.891467,60.5559,-8.003365
56.430996,2.322567,60.560665,-8.009809
56.673189,2.954966,60.565431,-8.016253
56.915383,3.433545,60.570196,-8.022697
57.157576,3.49179,60.574962,-8.029141
57.399769,3.085197,60.579727,-8.035585
57.641962,2.396782,60.584493,-8.042029
57.884155,2.015264,60.589259,-8.048473
58.126348,2.138855,60.594025,-8.054917
58.368541,2.936112,60.598791,-8.06136
58.610734,3.135205,60.603558,-8.067804
58.852927,2.703949,60.608325,-8.074248
59.095121,3.07695,60.613091,-8.080691
59.337314,2.742801,60.617858,-8.087135
59.579507,4.231365,60.622625,-8.093578
59.8217,5.203552,60.627392,-8.100022
60.063893,3.638388,60.63216,-8.106465
60.306086,3.431907,60.636927,-8.112908
60.548279,2.472213,60.641695,-8.119351
60.790472,2.650836,60.646463,-8.125794
61.032666,3.035514,60.651231,-8.132238
61.274859,3.4063,60.655999,-8.138681
61.517052,3.74624,60.660767,-8.145124
61.759245,3.999009,60.665536,-8.151566
62.001438,4.511698,60.670304,-8.158009
62.243631,4.748131,60.675072,-8.164453
62.485824,4.523182,60.679842,-8.170895
62.728017,4.191762,60.684611,-8.177338
62.97021,3.862529,60.68938,-8.18378
63.212404,3.265235,60.694149,-8.190223
63.454597,3.128742,60.698918,-8.196666
63.69679,2.64271,60.703689,-8.203108
63.938983,2.917601,60.708458,-8.20955
64.181176,3.411332,60.713228,-8.215993
64.423369,2.762592,60.717999,-8.222435
64.665562,2.216142,60.722769,-8.228877
64.907755,1.933899,60.727539,-8.235319
65.149949,2.2856,60.73231,-8.241762
65.392142,2.152903,60.737081,-8.248204
65.634335,2.376058,60.741851,-8.254646
65.876528,2.581099,60.746623,-8.261088
66.118721,2.668649,60.751394,-8.26753
66.360914,2.466936,60.756165,-8.273971
66.603107,2.104504,60.760937,-8.280413
66.8453,2.353337,60.765708,-8.286855
67.087493,1.257221,60.77048,-8.293297
67.329687,1.776209,60.775252,-8.299738
67.57188,3.859154,60.780024,-8.30618
67.814073,3.503761,60.784797,-8.312621
68.056266,3.174518,60.789568,-8.319064
68.298459,2.943414,60.794342,-8.325504
68.540652,2.118876,60.799114,-8.331946
68.782845,2.113304,60.803886,-8.338388
69.025038,2.255699,60.808661,-8.344828
69.267232,2.195856,60.813434,-8.351269
69.509425,1.912166,60.818207,-8.35771
69.751618,2.094279,60.822981,-8.364151
69.993811,2.470585,60.827755,-8.370592
70.236004,3.059958,60.832528,-8.377033
70.478197,3.363187,60.837302,-8.383474
70.72039,2.742146,60.842077,-8.389915
70.962583,2.806524,60.846851,-8.396356
71.204776,1.869478,60.851625,-8.402797
71.44697,2.136844,60.8564,-8.409237
71.689163,1.985489,60.861175,-8.415678
71.931356,1.919733,60.865949,-8.422119
72.173549,2.097338,60.870725,-8.428559
72.415742,2.339352,60.8755,-8.435
72.657935,2.303803,60.880276,-8.44144
72.900128,2.235543,60.885052,-8.44788
73.142321,2.019649,60.889827,-8.45432
73.384515,1.820567,60.894603,-8.46076
73.626708,2.163007,60.899379,-8.467201
73.868901,2.490272,60.904156,-8.473641
74.111094,3.502684,60.908932,-8.480081
74.353287,4.057557,60.913709,-8.486521
74.59548,3.747082,60.918485,-8.492961
74.837673,2.687926,60.923262,-8.4994
75.079866,2.671309,60.928039,-8.50584
75.322059,2.555462,60.932817,-8.51228
75.564253,2.426771,60.937594,-8.51872
75.806446,2.729609,60.942372,-8.525159
76.048639,2.756296,60.947149,-8.531599
76.290832,2.698608,60.951927,-8.538038
76.533025,2.700374,60.956705,-8.544478
76.775218,2.829543,60.961483,-8.550917
77.017411,3.15625,60.966262,-8.557356
77.259604,2.989408,60.971039,-8.563796
77.501798,2.670202,60.975819,-8.570235
77.743991,2.768404,60.980598,-8.576674
77.986184,2.692822,60.985377,-8.583113
78.228377,3.038493,60.990156,-8.589552
78.47057,2.155336,60.994935,-8.595991
78.712763,2.507271,60.999715,-8.60243
78.954956,3.18819,61.004494,-8.60887
79.197149,2.331697,61.009273,-8.615308
79.439342,2.035004,61.014054,-8.621747
79.681536,3.539493,61.018834,-8.628185
79.923729,2.819549,61.023615,-8.634624
80.165922,2.343186,61.028395,-8.641062
80.408115,3.591346,61.033176,-8.647501
80.650308,4.50684,61.037957,-8.653939
80.892501,4.328167,61.042738,-8.660378
81.134694,4.432717,61.047518,-8.666817
81.376887,3.72659,61.0523,-8.673254
81.61908,3.400393,61.05708,-8.679693
81.861274,4.456529,61.061863,-8.686131
82.103467,3.125648,61.066645,-8.692569
82.34566,3.969893,61.071427,-8.699007
82.587853,4.585256,61.076209,-8.705445
82.830046,3.934132,61.080991,-8.711883
83.072239,3.857516,61.085774,-8.71832
83.314432,3.346863,61.090555,-8.724759
83.556625,2.807897,61.095339,-8.731196
83.798819,2.549753,61.100122,-8.737634
84.041012,2.553814,61.104904,-8.744072
84.283205,2.154084,61.109688,-8.750509
84.525398,2.84341,61.114472,-8.756946
84.767591,3.24149,61.119255,-8.763384
85.009784,2.916213,61.124039,-8.769821
85.251977,3.468586,61.128823,-8.776258
85.49417,4.430353,61.133607,-8.782696
85.736363,5.233665,61.138391,-8.789133
85.978557,7.053656,61.143176,-8.79557
86.22075,6.19035,61.147959,-8.802008
86.462943,4.604135,61.152745,-8.808444
86.705136,4.030236,61.15753,-8.814881
86.947329,5.130247,61.162315,-8.821318
87.189522,4.963729,61.1671,-8.827755
87.431715,4.883899,61.171886,-8.834191
87.673908,4.333694,61.176671,-8.840628
87.916102,3.816825,61.181457,-8.847065
88.158295,4.462154,61.186243,-8.853501
88.400488,4.038242,61.191029,-8.859938
88.642681,3.902686,61.195815,-8.866374
88.884874,4.256369,61.200602,-8.872811
89.127067,4.323341,61.205388,-8.879247
89.36926,3.814504,61.210175,-8.885683
89.611453,3.65378,61.214962,-8.892119
89.853646,4.354802,61.219749,-8.898556
90.09584,3.92072,61.224536,-8.904992
90.338033,5.517137,61.229324,-8.911428
90.580226,4.871107,61.234112,-8.917864
90.822419,4.098555,61.238899,-8.9243
91.064612,3.762786,61.243687,-8.930735
91.306805,3.743853,61.248475,-8.937171
91.548998,3.857268,61.253263,-8.943608
91.791191,3.325467,61.258052,-8.950043
92.033385,3.006943,61.262841,-8.956478
92.275578,2.688565,61.26763,-8.962914
92.517771,3.487654,61.272418,-8.969349
92.759964,4.414722,61.277208,-8.975785
93.002157,4.439016,61.281997,-8.98222
93.24435,4.289122,61.286786,-8.988655
93.486543,4.829937,61.291576,-8.995091
93.728736,5.203118,61.296366,-9.001526
93.970929,4.792718,61.301156,-9.007961
94.213123,3.714398,61.305946,-9.014396
94.455316,4.736681,61.310736,-9.020831
94.697509,4.050542,61.315526,-9.027266
94.939702,3.807724,61.320317,-9.033701
95.181895,3.523653,61.325108,-9.040135
95.424088,3.12309,61.329899,-9.04657
95.666281,4.114292,61.33469,-9.053005
95.908474,4.659128,61.339482,-9.059439
96.150668,5.264648,61.344273,-9.065874
96.392861,5.526272,61.349065,-9.072308
96.635054,4.953985,61.353857,-9.078743
96.877247,3.919202,61.358649,-9.085177
97.11944,3.031732,61.363441,-9.091612
97.361633,2.374962,61.368233,-9.098046
97.603826,2.082417,61.373026,-9.10448
97.846019,1.770923,61.377819,-9.110914
98.088212,2.041348,61.382612,-9.117348
98.330406,3.089704,61.387405,-9.123782
98.572599,4.087117,61.392198,-9.130216
98.814792,4.560038,61.396991,-9.13665
99.056985,4.31983,61.401785,-9.143084
99.299178,3.842996,61.406579,-9.149517
