position,Clinopyroxene Abundance,lon,lat
0,16.331041,59.454211,-6.506945
0.242193,19.921562,59.458945,-6.5134
0.484386,23.340326,59.463678,-6.519856
0.726579,23.863354,59.468412,-6.526311
0.968772,22.217643,59.473147,-6.532766
1.210966,22.587024,59.477881,-6.539221
1.453159,22.88201,59.482614,-6.545678
1.695352,21.436331,59.487348,-6.552133
1.937545,19.978599,59.492083,-6.558587
2.179738,17.273813,59.496818,-6.565043
2.421931,14.968634,59.501551,-6.571499
2.664124,14.065018,59.506286,-6.577954
2.906317,14.11983,59.511021,-6.584409
3.148511,11.355806,59.515757,-6.590863
3.390704,7.460292,59.520491,-6.597319
3.632897,8.446779,59.525226,-6.603774
3.87509,11.627794,59.529962,-6.610228
4.117283,14.059388,59.534698,-6.616683
4.359476,14.759474,59.539433,-6.623138
4.601669,14.751092,59.544168,-6.629593
4.843862,14.14684,59.548905,-6.636047
5.086055,11.871604,59.553641,-6.642502
5.328249,9.352098,59.558377,-6.648957
5.570442,8.96817,59.563113,-6.655411
5.812635,11.880154,59.567849,-6.661866
6.054828,9.786126,59.572585,-6.668321
6.297021,9.949105,59.577323,-6.674775
6.539214,10.908833,59.582058,-6.68123
6.781407,11.414695,59.586796,-6.687684
7.0236,11.515975,59.591532,-6.694139
7.265794,12.042206,59.59627,-6.700592
7.507987,12.052183,59.601006,-6.707047
7.75018,12.703846,59.605743,-6.713501
7.992373,15.443746,59.610482,-6.719955
8.234566,17.400494,59.61522,-6.726409
8.476759,16.207149,59.619957,-6.732863
8.718952,16.138972,59.624695,-6.739317
8.961145,16.340019,59.629433,-6.745771
9.203338,16.743454,59.634171,-6.752225
9.445532,17.936809,59.638908,-6.758679
9.687725,17.968545,59.643647,-6.765133
9.929918,16.476248,59.648386,-6.771586
10.172111,15.606569,59.653124,-6.778041
10.414304,15.713272,59.657862,-6.784494
10.656497,15.483383,59.662602,-6.790947
10.89869,16.217433,59.667341,-6.797401
11.140883,17.02913,59.672079,-6.803855
11.383077,16.443029,59.67682,-6.810308
11.62527,15.970196,59.681559,-6.816762
11.867463,15.835816,59.686298,-6.823215
12.109656,15.579619,59.691037,-6.829669
12.351849,15.041233,59.695778,-6.836122
12.594042,14.989752,59.700518,-6.842575
12.836235,14.703309,59.705258,-6.849028
13.078428,13.355304,59.709998,-6.855481
13.320621,12.679833,59.714737,-6.861935
13.562815,12.261966,59.719477,-6.868388
13.805008,13.44673,59.724219,-6.874841
14.047201,13.38979,59.728958,-6.881294
14.289394,12.836459,59.733699,-6.887747
14.531587,12.367914,59.73844,-6.8942
14.77378,11.195204,59.743181,-6.900653
15.015973,11.232967,59.747923,-6.907105
15.258166,11.855123,59.752664,-6.913558
15.50036,12.009065,59.757406,-6.920011
15.742553,11.415642,59.762147,-6.926463
15.984746,11.157486,59.766889,-6.932916
16.226939,10.928755,59.77163,-6.939369
16.469132,10.145011,59.776372,-6.945822
16.711325,10.175322,59.781114,-6.952274
16.953518,12.582819,59.785857,-6.958726
17.195711,9.569164,59.790599,-6.965178
17.437904,10.654223,59.795342,-6.971631
17.680098,10.605121,59.800084,-6.978083
17.922291,10.394904,59.804827,-6.984535
18.164484,10.173017,59.80957,-6.990987
18.406677,10.018413,59.814312,-6.99744
18.64887,11.067379,59.819055,-7.003892
18.891063,12.9092,59.823799,-7.010344
19.133256,12.990149,59.828543,-7.016796
19.375449,13.013682,59.833286,-7.023248
19.617642,13.35233,59.838029,-7.0297
19.859836,14.62584,59.842773,-7.036152
20.102029,15.064301,59.847516,-7.042604
20.344222,13.999928,59.85226,-7.049056
20.586415,12.572473,59.857004,-7.055508
20.828608,10.689607,59.86175,-7.061959
21.070801,9.76401,59.866494,-7.06841
21.312994,10.690973,59.871238,-7.074862
21.555187,10.98784,59.875983,-7.081313
21.797381,8.227017,59.880727,-7.087766
22.039574,9.457628,59.885473,-7.094216
22.281767,9.378007,59.890218,-7.100668
22.52396,7.289641,59.894962,-7.10712
22.766153,9.107949,59.899709,-7.11357
23.008346,10.139478,59.904453,-7.120022
23.250539,8.522415,59.9092,-7.126473
23.492732,7.764999,59.913945,-7.132925
23.734925,8.215924,59.918691,-7.139375
23.977119,10.706107,59.923436,-7.145827
24.219312,10.86082,59.928184,-7.152277
24.461505,10.723562,59.932929,-7.158729
24.703698,9.567318,59.937676,-7.165179
24.945891,8.815863,59.942422,-7.17163
25.188084,8.55235,59.947169,-7.178081
25.430277,9.827643,59.951916,-7.184531
25.67247,9.910345,59.956662,-7.190983
25.914664,9.794901,59.96141,-7.197433
26.156857,10.469471,59.966158,-7.203883
26.39905,10.947611,59.970904,-7.210334
26.641243,10.168589,59.975652,-7.216784
26.883436,9.636138,59.980399,-7.223235
27.125629,9.724935,59.985148,-7.229685
27.367822,10.550339,59.989896,-7.236136
27.610015,10.320429,59.994643,-7.242587
27.852208,8.488916,59.999392,-7.249036
28.094402,6.928882,60.00414,-7.255486
28.336595,6.279486,60.008888,-7.261937
28.578788,5.614609,60.013637,-7.268387
28.820981,5.472677,60.018386,-7.274837
29.063174,7.871115,60.023135,-7.281287
29.305367,7.913982,60.027883,-7.287737
29.54756,7.174795,60.032632,-7.294187
29.789753,8.954371,60.037382,-7.300636
30.031947,9.870734,60.042132,-7.307086
30.27414,9.38219,60.046881,-7.313536
30.516333,9.067153,60.051631,-7.319986
30.758526,8.587524,60.056381,-7.326435
31.000719,8.399234,60.06113,-7.332886
31.242912,8.390655,60.065881,-7.339335
31.485105,8.439007,60.070631,-7.345784
31.727298,9.126557,60.075381,-7.352234
31.969491,8.635513,60.080132,-7.358683
32.211685,7.793149,60.084882,-7.365132
32.453878,7.793529,60.089633,-7.371582
32.696071,7.805281,60.094384,-7.378031
32.938264,8.693046,60.099135,-7.38448
33.180457,8.08652,60.103885,-7.39093
33.42265,7.18421,60.108638,-7.397379
33.664843,7.854587,60.113389,-7.403828
33.907036,8.969772,60.118141,-7.410277
34.14923,9.297024,60.122892,-7.416726
34.391423,8.422659,60.127644,-7.423175
34.633616,8.300086,60.132395,-7.429624
34.875809,8.327424,60.137148,-7.436073
35.118002,9.241478,60.141901,-7.442521
35.360195,8.980506,60.146652,-7.44897
35.602388,7.436418,60.151406,-7.455418
35.844581,7.238428,60.156159,-7.461867
36.086774,8.365883,60.160911,-7.468316
36.328968,8.951704,60.165665,-7.474764
36.571161,7.29125,60.170417,-7.481213
36.813354,9.14207,60.175171,-7.487661
37.055547,8.217406,60.179923,-7.49411
37.29774,7.176105,60.184677,-7.500558
37.539933,7.302646,60.189432,-7.507006
37.782126,8.212166,60.194186,-7.513454
38.024319,9.056759,60.19894,-7.519902
38.266513,9.721193,60.203694,-7.52635
38.508706,9.120234,60.208448,-7.532798
38.750899,9.876304,60.213202,-7.539246
