position,Titanium Abundance,lon,lat
0,0.541347,59.454211,-6.506945
0.242193,0.539699,59.458945,-6.5134
0.484386,0.538031,59.463678,-6.519856
0.726579,0.53634,59.468412,-6.526311
0.968772,0.534629,59.473147,-6.532766
1.210966,0.532896,59.477881,-6.539221
1.453159,0.531141,59.482614,-6.545678
1.695352,0.529365,59.487348,-6.552133
1.937545,0.527568,59.492083,-6.558587
2.179738,0.52575,59.496818,-6.565043
2.421931,0.52391,59.501551,-6.571499
2.664124,0.522048,59.506286,-6.577954
2.906317,0.520165,59.511021,-6.584409
3.148511,0.518261,59.515757,-6.590863
3.390704,0.516335,59.520491,-6.597319
3.632897,0.514388,59.525226,-6.603774
3.87509,0.51242,59.529962,-6.610228
4.117283,0.51043,59.534698,-6.616683
4.359476,0.508419,59.539433,-6.623138
4.601669,0.506386,59.544168,-6.629593
4.843862,0.504332,59.548905,-6.636047
5.086055,0.502256,59.553641,-6.642502
5.328249,0.500159,59.558377,-6.648957
5.570442,0.498041,59.563113,-6.655411
5.812635,0.495901,59.567849,-6.661866
6.054828,0.49374,59.572585,-6.668321
6.297021,0.491558,59.577323,-6.674775
6.539214,0.489354,59.582058,-6.68123
6.781407,0.487128,59.586796,-6.687684
7.0236,0.484881,59.591532,-6.694139
7.265794,0.482613,59.59627,-6.700592
7.507987,0.480323,59.601006,-6.707047
7.75018,0.478012,59.605743,-6.713501
7.992373,0.47568,59.610482,-6.719955
8.234566,0.473326,59.61522,-6.726409
8.476759,0.470951,59.619957,-6.732863
8.718952,0.468554,59.624695,-6.739317
8.961145,0.466136,59.629433,-6.745771
9.203338,0.463696,59.634171,-6.752225
9.445532,0.461235,59.638908,-6.758679
9.687725,0.458752,59.643647,-6.765133
9.929918,0.456249,59.648386,-6.771586
10.172111,0.453723,59.653124,-6.778041
10.414304,0.451177,59.657862,-6.784494
10.656497,0.448608,59.662602,-6.790947
10.89869,0.446019,59.667341,-6.797401
11.140883,0.443408,59.672079,-6.803855
11.383077,0.440775,59.67682,-6.810308
11.62527,0.438121,59.681559,-6.816762
11.867463,0.435446,59.686298,-6.823215
12.109656,0.432749,59.691037,-6.829669
12.351849,0.430031,59.695778,-6.836122
12.594042,0.427292,59.700518,-6.842575
12.836235,0.424531,59.705258,-6.849028
13.078428,0.421748,59.709998,-6.855481
13.320621,0.418944,59.714737,-6.861935
13.562815,0.416119,59.719477,-6.868388
13.805008,0.413272,59.724219,-6.874841
14.047201,0.410404,59.728958,-6.881294
14.289394,0.407514,59.733699,-6.887747
14.531587,0.404603,59.73844,-6.8942
14.77378,0.401671,59.743181,-6.900653
15.015973,0.398717,59.747923,-6.907105
15.258166,0.395741,59.752664,-6.913558
15.50036,0.392745,59.757406,-6.920011
15.742553,0.389726,59.762147,-6.926463
15.984746,0.386687,59.766889,-6.932916
16.226939,0.383626,59.77163,-6.939369
16.469132,0.380543,59.776372,-6.945822
16.711325,0.377439,59.781114,-6.952274
16.953518,0.374313,59.785857,-6.958726
17.195711,0.371167,59.790599,-6.965178
17.437904,0.367998,59.795342,-6.971631
17.680098,0.364808,59.800084,-6.978083
17.922291,0.361597,59.804827,-6.984535
18.164484,0.358447,59.80957,-6.990987
18.406677,0.355612,59.814312,-6.99744
18.64887,0.353428,59.819055,-7.003892
18.891063,0.35125,59.823799,-7.010344
19.133256,0.349078,59.828543,-7.016796
19.375449,0.346912,59.833286,-7.023248
19.617642,0.344752,59.838029,-7.0297
19.859836,0.342599,59.842773,-7.036152
20.102029,0.340451,59.847516,-7.042604
20.344222,0.33831,59.85226,-7.049056
20.586415,0.336175,59.857004,-7.055508
20.828608,0.334045,59.86175,-7.061959
21.070801,0.331922,59.866494,-7.06841
21.312994,0.329805,59.871238,-7.074862
21.555187,0.327694,59.875983,-7.081313
21.797381,0.325589,59.880727,-7.087766
22.039574,0.32349,59.885473,-7.094216
22.281767,0.321398,59.890218,-7.100668
22.52396,0.319311,59.894962,-7.10712
22.766153,0.317231,59.899709,-7.11357
23.008346,0.315156,59.904453,-7.120022
23.250539,0.313088,59.9092,-7.126473
23.492732,0.311025,59.913945,-7.132925
23.734925,0.308969,59.918691,-7.139375
23.977119,0.306919,59.923436,-7.145827
24.219312,0.304875,59.928184,-7.152277
24.461505,0.302837,59.932929,-7.158729
24.703698,0.300806,59.937676,-7.165179
24.945891,0.29878,59.942422,-7.17163
25.188084,0.29676,59.947169,-7.178081
25.430277,0.294747,59.951916,-7.184531
25.67247,0.292739,59.956662,-7.190983
25.914664,0.290738,59.96141,-7.197433
26.156857,0.288743,59.966158,-7.203883
26.39905,0.286753,59.970904,-7.210334
26.641243,0.28477,59.975652,-7.216784
26.883436,0.282793,59.980399,-7.223235
27.125629,0.280822,59.985148,-7.229685
27.367822,0.278858,59.989896,-7.236136
27.610015,0.276899,59.994643,-7.242587
27.852208,0.274946,59.999392,-7.249036
28.094402,0.273,60.00414,-7.255486
28.336595,0.271059,60.008888,-7.261937
28.578788,0.269125,60.013637,-7.268387
28.820981,0.267197,60.018386,-7.274837
29.063174,0.265275,60.023135,-7.281287
29.305367,0.263359,60.027883,-7.287737
29.54756,0.261449,60.032632,-7.294187
29.789753,0.259545,60.037382,-7.300636
30.031947,0.257647,60.042132,-7.307086
30.27414,0.255755,60.046881,-7.313536
30.516333,0.25387,60.051631,-7.319986
30.758526,0.25199,60.056381,-7.326435
31.000719,0.250117,60.06113,-7.332886
31.242912,0.24825,60.065881,-7.339335
31.485105,0.246388,60.070631,-7.345784
31.727298,0.244533,60.075381,-7.352234
31.969491,0.242684,60.080132,-7.358683
32.211685,0.240841,60.084882,-7.365132
32.453878,0.239005,60.089633,-7.371582
32.696071,0.237174,60.094384,-7.378031
32.938264,0.235349,60.099135,-7.38448
33.180457,0.233531,60.103885,-7.39093
33.42265,0.231718,60.108638,-7.397379
33.664843,0.229912,60.113389,-7.403828
33.907036,0.228112,60.118141,-7.410277
34.14923,0.226317,60.122892,-7.416726
34.391423,0.224529,60.127644,-7.423175
34.633616,0.222747,60.132395,-7.429624
34.875809,0.220972,60.137148,-7.436073
35.118002,0.219202,60.141901,-7.442521
35.360195,0.217438,60.146652,-7.44897
35.602388,0.215681,60.151406,-7.455418
35.844581,0.213929,60.156159,-7.461867
36.086774,0.212184,60.160911,-7.468316
36.328968,0.210445,60.165665,-7.474764
36.571161,0.208711,60.170417,-7.481213
36.813354,0.206984,60.175171,-7.487661
37.055547,0.205263,60.179923,-7.49411
37.29774,0.203549,60.184677,-7.500558
37.539933,0.20184,60.189432,-7.507006
37.782126,0.200137,60.194186,-7.513454
38.024319,0.198441,60.19894,-7.519902
38.266513,0.19675,60.203694,-7.52635
38.508706,0.195066,60.208448,-7.532798
38.750899,0.193388,60.213202,-7.539246
38.993092,0.191715,60.217957,-7.545694
39.235285,0.190049,60.222711,-7.552143
39.477478,0.188389,60.227466,-7.55859
39.719671,0.186735,60.23222,-7.565039
39.961864,0.185088,60.236977,-7.571486
40.204057,0.183446,60.241732,-7.577933
40.446251,0.181811,60.246486,-7.584382
40.688444,0.180181,60.251243,-7.590829
40.930637,0.178558,60.255998,-7.597276
41.17283,0.17694,60.260754,-7.603724
41.415023,0.175329,60.26551,-7.610171
41.657216,0.173724,60.270265,-7.616619
41.899409,0.172125,60.275021,-7.623067
42.141602,0.170532,60.279778,-7.629514
42.383796,0.168946,60.284536,-7.63596
42.625989,0.167365,60.289292,-7.642408
42.868182,0.165791,60.294049,-7.648855
43.110375,0.164222,60.298806,-7.655302
43.352568,0.16266,60.303562,-7.66175
43.594761,0.161104,60.308321,-7.668196
43.836954,0.159554,60.313078,-7.674643
44.079147,0.15801,60.317836,-7.68109
44.32134,0.156472,60.322593,-7.687536
44.563534,0.15494,60.327351,-7.693983
44.805727,0.153414,60.332109,-7.70043
45.04792,0.151895,60.336866,-7.706877
45.290113,0.150381,60.341625,-7.713324
45.532306,0.148874,60.346383,-7.71977
45.774499,0.147372,60.351142,-7.726216
46.016692,0.145877,60.3559,-7.732663
46.258885,0.144388,60.36066,-7.739109
46.501079,0.142905,60.365419,-7.745555
46.743272,0.141428,60.370178,-7.752002
46.985465,0.139958,60.374938,-7.758448
47.227658,0.138493,60.379697,-7.764894
47.469851,0.137035,60.384456,-7.771341
47.712044,0.135582,60.389216,-7.777786
47.954237,0.134136,60.393976,-7.784232
48.19643,0.132696,60.398736,-7.790678
48.438623,0.131262,60.403496,-7.797124
48.680817,0.129834,60.408257,-7.80357
