position,lon,lat,Clinopyroxene Abundance,FeO Abundance,TerrainHeight,Iron Abundance,Olivine Abundance,Orthopyroxene Abundance,Plagioclase Abundance,TerrainSlope,Titanium Abundance
0,59.454211,-6.506945,16.331041,13.650516,-2042.488623,10.204218,5.726501,24.380671,53.561784,4.368905,0.541347
0.242193,59.458945,-6.5134,19.921562,13.635402,-2057.438106,10.191643,5.270342,22.198005,52.61009,8.743261,0.539699
0.484386,59.463678,-6.519856,23.340326,13.82076,-2065.945363,10.178921,5.890061,20.574781,50.194833,12.079308,0.538031
0.726579,59.468412,-6.526311,23.863354,13.948582,-2070.446504,10.166052,8.163133,19.98732,47.986194,14.082806,0.53634
0.968772,59.473147,-6.532766,22.217643,13.827528,-2076.820576,10.153037,10.202584,20.76401,46.815762,15.345967,0.534629
1.210966,59.477881,-6.539221,22.587024,13.861419,-2095.112257,10.139875,10.236465,21.697692,45.478817,16.506648,0.532896
1.453159,59.482614,-6.545678,22.88201,13.878448,-2121.367893,10.126565,10.214127,22.298802,44.605059,17.450805,0.531141
1.695352,59.487348,-6.552133,21.436331,13.833982,-2155.921888,10.11311,10.574629,22.502185,45.486852,17.704694,0.529365
1.937545,59.492083,-6.558587,19.978599,13.494468,-2190.043319,10.099507,9.030504,22.216679,48.774218,15.769113,0.527568
2.179738,59.496818,-6.565043,17.273813,13.338923,-2207.736226,10.085757,6.571308,22.280978,53.873902,11.4006,0.52575
2.421931,59.501551,-6.571499,14.968634,13.005133,-2204.525711,10.07186,5.212726,23.68135,56.137291,6.669554,0.52391
2.664124,59.506286,-6.577954,14.065018,12.829433,-2175.821308,10.057816,5.278554,23.729846,56.926581,6.125973,0.522048
2.906317,59.511021,-6.584409,14.11983,12.373749,-2141.177745,10.043626,5.192481,22.478646,58.20904,6.348996,0.520165
3.148511,59.515757,-6.590863,11.355806,12.040668,-2125.328345,10.029289,5.074659,23.571851,59.997682,3.26627,0.518261
3.390704,59.520491,-6.597319,7.460292,11.730577,-2125.197342,10.014805,5.540366,24.652819,62.346521,1.846126,0.516335
3.632897,59.525226,-6.603774,8.446779,11.093159,-2114.141496,10.000174,4.128763,23.116602,64.307855,5.560296,0.514388
3.87509,59.529962,-6.610228,11.627794,10.999588,-2059.994608,9.985396,2.983917,21.754516,63.633773,12.291081,0.51242
4.117283,59.534698,-6.616683,14.059388,10.667189,-1983.379767,9.970472,2.571692,19.592403,63.776517,17.029493,0.51043
4.359476,59.539433,-6.623138,14.759474,10.231449,-1900.41395,9.9554,2.005579,18.560608,64.674341,18.19389,0.508419
4.601669,59.544168,-6.629593,14.751092,9.906383,-1819.372462,9.940182,1.820888,17.798312,65.629711,17.090144,0.506386
4.843862,59.548905,-6.636047,14.14684,9.512545,-1750.392022,9.924817,1.68025,17.433323,66.739588,15.129089,0.504332
5.086055,59.553641,-6.642502,11.871604,9.65159,-1704.87852,9.909305,1.842407,20.231567,66.054422,13.447312,0.502256
5.328249,59.558377,-6.648957,9.352098,10.35009,-1691.950477,9.893645,1.786312,24.27173,64.58986,12.922911,0.500159
5.570442,59.563113,-6.655411,8.96817,10.701629,-1685.395425,9.877839,2.029734,24.566538,64.43556,12.883253,0.498041
5.812635,59.567849,-6.661866,11.880154,10.859414,-1659.450142,9.861886,1.939423,23.008035,63.17239,14.264668,0.495901
6.054828,59.572585,-6.668321,9.786126,11.075189,-1614.746075,9.845787,4.249656,24.836331,61.127887,16.100858,0.49374
6.297021,59.577323,-6.674775,9.949105,10.360979,-1573.120583,9.829541,4.709712,22.871644,62.469537,17.139711,0.491558
6.539214,59.582058,-6.68123,10.908833,10.091975,-1537.726828,9.813147,4.925723,20.462461,63.702983,17.353875,0.489354
6.781407,59.586796,-6.687684,11.414695,10.018105,-1514.969298,9.796606,5.037971,20.740908,62.806425,16.177413,0.487128
7.0236,59.591532,-6.694139,11.515975,9.939183,-1509.737555,9.779919,5.270577,19.685588,63.527859,13.48046,0.484881
7.265794,59.59627,-6.700592,12.042206,10.052687,-1522.32245,9.763084,5.124385,19.348135,63.485272,9.292584,0.482613
7.507987,59.601006,-6.707047,12.052183,10.138069,-1544.739912,9.746103,4.392235,17.831818,65.723765,4.688736,0.480323
7.75018,59.605743,-6.713501,12.703846,10.186612,-1566.571328,9.728974,3.728372,17.148333,66.419451,2.988225,0.478012
7.992373,59.610482,-6.719955,15.443746,10.221792,-1579.920278,9.711699,2.326071,16.541773,65.688409,2.891832,0.47568
8.234566,59.61522,-6.726409,17.400494,10.299883,-1581.729159,9.694277,1.401552,15.618169,65.579784,1.63143,0.473326
8.476759,59.619957,-6.732863,16.207149,10.519649,-1576.883407,9.676708,2.069955,16.403332,65.319562,1.168143,0.470951
8.718952,59.624695,-6.739317,16.138972,10.681152,-1574.688995,9.659061,3.020908,15.799956,65.040163,2.44193,0.468554
8.961145,59.629433,-6.745771,16.340019,10.779957,-1562.62622,9.64175,3.484197,15.454423,64.721363,4.559192,0.466136
9.203338,59.634171,-6.752225,16.743454,10.748768,-1542.88314,9.626812,3.470909,14.970896,64.814741,6.142103,0.463696
9.445532,59.638908,-6.758679,17.936809,10.578717,-1516.371121,9.611898,2.815979,14.111729,65.135485,6.548467,0.461235
9.687725,59.643647,-6.765133,17.968545,10.359743,-1490.638583,9.597008,2.8279,13.122753,66.080803,5.91727,0.458752
9.929918,59.648386,-6.771586,16.476248,10.059755,-1473.25094,9.582143,2.643191,13.431214,67.449347,4.99972,0.456249
10.172111,59.653124,-6.778041,15.606569,10.068865,-1461.2639,9.567302,2.741903,14.133932,67.517598,4.380158,0.453723
10.414304,59.657862,-6.784494,15.713272,10.547299,-1446.41322,9.552485,2.997942,15.752905,65.53588,4.00888,0.451177
10.656497,59.662602,-6.790947,15.483383,10.717981,-1427.782784,9.537692,3.402361,16.012338,65.101918,4.180776,0.448608
10.89869,59.667341,-6.797401,16.217433,10.676829,-1408.400783,9.522924,3.202017,15.487288,65.093261,4.383282,0.446019
11.140883,59.672079,-6.803855,17.02913,10.636101,-1392.482043,9.50818,3.085782,14.752253,65.132834,4.528258,0.443408
11.383077,59.67682,-6.810308,16.443029,10.531782,-1372.391292,9.49346,3.171536,14.719233,65.666203,5.308731,0.440775
11.62527,59.681559,-6.816762,15.970196,10.359067,-1346.979842,9.478764,3.1654,14.421197,66.44321,6.413545,0.438121
11.867463,59.686298,-6.823215,15.835816,10.173579,-1316.660022,9.464093,3.231518,13.634635,67.298033,7.804586,0.435446
12.109656,59.691037,-6.829669,15.579619,10.103093,-1278.336042,9.449446,3.432123,13.298482,67.689775,8.766477,0.432749
12.351849,59.695778,-6.836122,15.041233,10.080613,-1238.694819,9.434823,3.200448,14.233371,67.524947,8.127664,0.430031
12.594042,59.700518,-6.842575,14.989752,10.008498,-1201.702931,9.420225,3.267624,14.732988,67.009638,6.944215,0.427292
12.836235,59.705258,-6.849028,14.703309,9.871352,-1178.993091,9.40565,4.446562,14.389872,66.460257,5.755034,0.424531
13.078428,59.709998,-6.855481,13.355304,10.003133,-1173.094536,9.3911,3.581929,15.677888,67.384878,6.099767,0.421748
13.320621,59.714737,-6.861935,12.679833,10.006263,-1186.7256,9.376575,3.639975,15.389778,68.290415,5.849983,0.418944
