position,FeO Abundance,lon,lat
0,13.650516,59.454211,-6.506945
0.242193,13.635402,59.458945,-6.5134
0.484386,13.82076,59.463678,-6.519856
0.726579,13.948582,59.468412,-6.526311
0.968772,13.827528,59.473147,-6.532766
1.210966,13.861419,59.477881,-6.539221
1.453159,13.878448,59.482614,-6.545678
1.695352,13.833982,59.487348,-6.552133
1.937545,13.494468,59.492083,-6.558587
2.179738,13.338923,59.496818,-6.565043
2.421931,13.005133,59.501551,-6.571499
2.664124,12.829433,59.506286,-6.577954
2.906317,12.373749,59.511021,-6.584409
3.148511,12.040668,59.515757,-6.590863
3.390704,11.730577,59.520491,-6.597319
3.632897,11.093159,59.525226,-6.603774
3.87509,10.999588,59.529962,-6.610228
4.117283,10.667189,59.534698,-6.616683
4.359476,10.231449,59.539433,-6.623138
4.601669,9.906383,59.544168,-6.629593
4.843862,9.512545,59.548905,-6.636047
5.086055,9.65159,59.553641,-6.642502
5.328249,10.35009,59.558377,-6.648957
5.570442,10.701629,59.563113,-6.655411
5.812635,10.859414,59.567849,-6.661866
6.054828,11.075189,59.572585,-6.668321
6.297021,10.360979,59.577323,-6.674775
6.539214,10.091975,59.582058,-6.68123
6.781407,10.018105,59.586796,-6.687684
7.0236,9.939183,59.591532,-6.694139
7.265794,10.052687,59.59627,-6.700592
7.507987,10.138069,59.601006,-6.707047
7.75018,10.186612,59.605743,-6.713501
7.992373,10.221792,59.610482,-6.719955
8.234566,10.299883,59.61522,-6.726409
8.476759,10.519649,59.619957,-6.732863
8.718952,10.681152,59.624695,-6.739317
8.961145,10.779957,59.629433,-6.745771
9.203338,10.748768,59.634171,-6.752225
9.445532,10.578717,59.638908,-6.758679
9.687725,10.359743,59.643647,-6.765133
9.929918,10.059755,59.648386,-6.771586
10.172111,10.068865,59.653124,-6.778041
10.414304,10.547299,59.657862,-6.784494
10.656497,10.717981,59.662602,-6.790947
10.89869,10.676829,59.667341,-6.797401
11.140883,10.636101,59.672079,-6.803855
11.383077,10.531782,59.67682,-6.810308
11.62527,10.359067,59.681559,-6.816762
11.867463,10.173579,59.686298,-6.823215
12.109656,10.103093,59.691037,-6.829669
12.351849,10.080613,59.695778,-6.836122
12.594042,10.008498,59.700518,-6.842575
12.836235,9.871352,59.705258,-6.849028
13.078428,10.003133,59.709998,-6.855481
13.320621,10.006263,59.714737,-6.861935
