position,Plagioclase Abundance,lon,lat
0,78.225825,76.369793,-9.064983
0.145098,77.626484,76.369265,-9.06974
0.290195,77.033944,76.368736,-9.074496
0.435293,76.325509,76.368208,-9.079253
0.58039,76.002368,76.36768,-9.084009
0.725488,76.128973,76.367151,-9.088765
0.870585,76.742014,76.366623,-9.093522
1.015683,77.332314,76.366094,-9.098278
1.16078,77.514288,76.365565,-9.103035
1.305878,77.753864,76.365037,-9.107791
1.450975,77.908689,76.364508,-9.112548
1.596073,77.397408,76.36398,-9.117304
1.74117,77.021053,76.363452,-9.122061
1.886268,77.641956,76.362923,-9.126817
2.031365,77.614858,76.362394,-9.131574
2.176463,76.965966,76.361866,-9.13633
2.32156,77.731166,76.361338,-9.141087
2.466658,78.358749,76.360809,-9.145843
2.611755,78.451603,76.36028,-9.1506
2.756853,78.616908,76.359752,-9.155356
2.90195,78.709805,76.359223,-9.160112
3.047048,78.638147,76.358694,-9.164869
3.192145,78.326345,76.358165,-9.169625
3.337243,78.608129,76.357637,-9.174382
3.48234,79.03137,76.357108,-9.179138
3.627438,79.463985,76.356579,-9.183895
3.772535,80.229532,76.35605,-9.188651
3.917633,79.162906,76.355522,-9.193408
4.062731,78.993743,76.354993,-9.198164
4.207828,80.991741,76.354464,-9.202921
4.352926,81.042362,76.353935,-9.207677
4.498023,78.146309,76.353407,-9.212434
4.643121,76.660874,76.352878,-9.21719
4.788218,76.228668,76.352349,-9.221946
4.933316,74.294298,76.35182,-9.226703
5.078413,71.754939,76.351291,-9.231459
5.223511,71.473966,76.350762,-9.236216
5.368608,70.228452,76.350234,-9.240972
5.513706,69.380206,76.349704,-9.245729
5.658803,71.902925,76.349175,-9.250485
5.803901,75.780855,76.348646,-9.255241
5.948998,75.636786,76.348118,-9.259998
6.094096,74.747259,76.347589,-9.264754
6.239193,73.75476,76.34706,-9.269511
6.384291,72.271785,76.346531,-9.274267
6.529388,69.51194,76.346002,-9.279024
6.674486,63.904922,76.345473,-9.28378
6.819583,68.061632,76.344944,-9.288537
6.964681,70.944973,76.344414,-9.293293
7.109778,71.403801,76.343885,-9.298049
7.254876,69.88854,76.343356,-9.302806
