position,Iron Abundance,lon,lat
0,7.191977,76.369793,-9.064983
0.145098,7.195839,76.369265,-9.06974
0.290195,7.199702,76.368736,-9.074496
0.435293,7.203568,76.368208,-9.079253
0.58039,7.207436,76.36768,-9.084009
0.725488,7.211306,76.367151,-9.088765
0.870585,7.215177,76.366623,-9.093522
1.015683,7.219051,76.366094,-9.098278
1.16078,7.222927,76.365565,-9.103035
1.305878,7.226805,76.365037,-9.107791
1.450975,7.230685,76.364508,-9.112548
1.596073,7.234567,76.36398,-9.117304
1.74117,7.238451,76.363452,-9.122061
1.886268,7.242337,76.362923,-9.126817
2.031365,7.246225,76.362394,-9.131574
2.176463,7.250115,76.361866,-9.13633
2.32156,7.254007,76.361338,-9.141087
2.466658,7.257901,76.360809,-9.145843
2.611755,7.261797,76.36028,-9.1506
2.756853,7.265695,76.359752,-9.155356
2.90195,7.269595,76.359223,-9.160112
3.047048,7.273497,76.358694,-9.164869
3.192145,7.277401,76.358165,-9.169625
3.337243,7.281307,76.357637,-9.174382
3.48234,7.285216,76.357108,-9.179138
3.627438,7.289126,76.356579,-9.183895
3.772535,7.293038,76.35605,-9.188651
3.917633,7.296952,76.355522,-9.193408
4.062731,7.300869,76.354993,-9.198164
4.207828,7.304787,76.354464,-9.202921
4.352926,7.308707,76.353935,-9.207677
4.498023,7.31263,76.353407,-9.212434
4.643121,7.316554,76.352878,-9.21719
4.788218,7.32048,76.352349,-9.221946
4.933316,7.324409,76.35182,-9.226703
5.078413,7.328339,76.351291,-9.231459
5.223511,7.332271,76.350762,-9.236216
5.368608,7.336206,76.350234,-9.240972
5.513706,7.340142,76.349704,-9.245729
5.658803,7.343661,76.349175,-9.250485
5.803901,7.346832,76.348646,-9.255241
5.948998,7.350003,76.348118,-9.259998
6.094096,7.353175,76.347589,-9.264754
6.239193,7.356346,76.34706,-9.269511
6.384291,7.359517,76.346531,-9.274267
6.529388,7.362688,76.346002,-9.279024
6.674486,7.36586,76.345473,-9.28378
6.819583,7.369031,76.344944,-9.288537
6.964681,7.372203,76.344414,-9.293293
7.109778,7.375374,76.343885,-9.298049
7.254876,7.378545,76.343356,-9.302806
7.399973,7.381716,76.342827,-9.307562
7.545071,7.384888,76.342298,-9.312319
7.690168,7.388059,76.341769,-9.317075
7.835266,7.39123,76.34124,-9.321832
7.980364,7.394402,76.340711,-9.326588
8.125461,7.397573,76.340181,-9.331344
8.270559,7.400745,76.339652,-9.336101
8.415656,7.403916,76.339123,-9.340857
8.560754,7.407087,76.338594,-9.345614
8.705851,7.410259,76.338065,-9.35037
8.850949,7.41343,76.337535,-9.355127
8.996046,7.416602,76.337006,-9.359883
9.141144,7.419773,76.336476,-9.364639
9.286241,7.422944,76.335948,-9.369396
9.431339,7.426116,76.335418,-9.374152
9.576436,7.429288,76.334889,-9.378909
9.721534,7.432459,76.33436,-9.383665
9.866631,7.435631,76.33383,-9.388422
10.011729,7.438802,76.333301,-9.393178
10.156826,7.441973,76.332771,-9.397934
10.301924,7.445145,76.332242,-9.402691
10.447021,7.448317,76.331712,-9.407447
10.592119,7.451488,76.331183,-9.412204
10.737216,7.454659,76.330654,-9.41696
10.882314,7.457831,76.330124,-9.421717
11.027411,7.461003,76.329595,-9.426473
11.172509,7.464174,76.329065,-9.431229
11.317606,7.467346,76.328536,-9.435986
11.462704,7.470517,76.328006,-9.440742
11.607801,7.473689,76.327477,-9.445499
11.752899,7.476861,76.326947,-9.450255
11.897996,7.480032,76.326417,-9.455011
12.043094,7.483204,76.325888,-9.459768
12.188192,7.486375,76.325358,-9.464524
12.333289,7.489547,76.324829,-9.469281
12.478387,7.492719,76.324299,-9.474037
12.623484,7.49589,76.32377,-9.478794
12.768582,7.499062,76.32324,-9.48355
12.913679,7.502234,76.322711,-9.488306
13.058777,7.505405,76.322181,-9.493063
13.203874,7.508577,76.321651,-9.497819
13.348972,7.511749,76.321121,-9.502576
13.494069,7.51492,76.320591,-9.507332
13.639167,7.518092,76.320062,-9.512088
13.784264,7.521264,76.319533,-9.516845
13.929362,7.524436,76.319003,-9.521601
14.074459,7.527607,76.318473,-9.526358
14.219557,7.530779,76.317943,-9.531114
14.364654,7.533951,76.317413,-9.53587
14.509752,7.537122,76.316883,-9.540627
14.654849,7.540294,76.316354,-9.545383
14.799947,7.543466,76.315823,-9.55014
14.945044,7.546638,76.315293,-9.554896
15.090142,7.549809,76.314764,-9.559652
15.235239,7.552981,76.314234,-9.564409
15.380337,7.556153,76.313704,-9.569165
15.525434,7.559325,76.313174,-9.573922
15.670532,7.562497,76.312644,-9.578678
15.815629,7.565669,76.312114,-9.583434
15.960727,7.56884,76.311584,-9.588191
16.105825,7.572012,76.311054,-9.592947
16.250922,7.575184,76.310524,-9.597703
16.39602,7.578356,76.309994,-9.60246
16.541117,7.581528,76.309465,-9.607216
16.686215,7.5847,76.308934,-9.611973
16.831312,7.587871,76.308404,-9.616729
16.97641,7.591043,76.307874,-9.621485
17.121507,7.594215,76.307344,-9.626242
17.266605,7.597387,76.306814,-9.630998
17.411702,7.600559,76.306284,-9.635755
17.5568,7.603731,76.305754,-9.640511
17.701897,7.606903,76.305224,-9.645267
17.846995,7.610075,76.304693,-9.650024
17.992092,7.613247,76.304163,-9.65478
18.13719,7.616419,76.303633,-9.659536
18.282287,7.619591,76.303103,-9.664293
18.427385,7.622763,76.302572,-9.669049
18.572482,7.625935,76.302042,-9.673806
18.71758,7.629107,76.301512,-9.678562
18.862677,7.632279,76.300982,-9.683318
19.007775,7.635451,76.300451,-9.688075
19.152872,7.638623,76.299921,-9.692831
19.29797,7.641795,76.299391,-9.697587
19.443067,7.644967,76.298861,-9.702344
19.588165,7.648139,76.29833,-9.7071
19.733262,7.651311,76.2978,-9.711857
19.87836,7.654483,76.29727,-9.716613
20.023458,7.657655,76.296739,-9.721369
20.168555,7.660827,76.296208,-9.726126
20.313653,7.663999,76.295678,-9.730882
20.45875,7.667171,76.295148,-9.735638
20.603848,7.670344,76.294618,-9.740395
20.748945,7.673516,76.294087,-9.745151
20.894043,7.673821,76.293556,-9.749907
21.03914,7.670258,76.293026,-9.754664
21.184238,7.666697,76.292496,-9.75942
21.329335,7.663138,76.291965,-9.764177
21.474433,7.659581,76.291435,-9.768933
21.61953,7.656026,76.290904,-9.773689
21.764628,7.652473,76.290373,-9.778446
21.909725,7.648922,76.289843,-9.783202
22.054823,7.645373,76.289312,-9.787958
22.19992,7.641826,76.288781,-9.792715
22.345018,7.638281,76.288251,-9.797471
22.490115,7.634739,76.28772,-9.802227
22.635213,7.631198,76.28719,-9.806984
22.78031,7.627659,76.286659,-9.81174
22.925408,7.624122,76.286128,-9.816496
23.070505,7.620587,76.285598,-9.821253
23.215603,7.617055,76.285067,-9.826009
23.3607,7.613524,76.284536,-9.830765
23.505798,7.609995,76.284005,-9.835522
23.650895,7.606469,76.283474,-9.840278
23.795993,7.602945,76.282944,-9.845035
23.941091,7.599422,76.282413,-9.849791
24.086188,7.595902,76.281882,-9.854547
24.231286,7.592383,76.281351,-9.859304
24.376383,7.588867,76.28082,-9.86406
24.521481,7.585352,76.28029,-9.868816
24.666578,7.58184,76.279759,-9.873573
24.811676,7.57833,76.279228,-9.878329
24.956773,7.574821,76.278697,-9.883085
25.101871,7.571315,76.278166,-9.887842
25.246968,7.567811,76.277636,-9.892598
25.392066,7.564309,76.277104,-9.897354
25.537163,7.560809,76.276573,-9.902111
25.682261,7.55731,76.276042,-9.906867
25.827358,7.553814,76.275511,-9.911623
25.972456,7.55032,76.27498,-9.91638
26.117553,7.546828,76.274449,-9.921136
26.262651,7.543338,76.273918,-9.925892
26.407748,7.53985,76.273387,-9.930649
26.552846,7.536364,76.272856,-9.935405
26.697943,7.53288,76.272325,-9.940161
26.843041,7.529398,76.271794,-9.944918
26.988138,7.525919,76.271263,-9.949674
27.133236,7.522441,76.270731,-9.95443
27.278333,7.518965,76.2702,-9.959187
27.423431,7.515491,76.269669,-9.963943
27.568528,7.51202,76.269138,-9.968699
27.713626,7.50855,76.268607,-9.973456
27.858723,7.505082,76.268075,-9.978212
28.003821,7.501617,76.267545,-9.982968
28.148919,7.498153,76.267013,-9.987724
28.294016,7.494691,76.266482,-9.992481
28.439114,7.491232,76.26595,-9.997237
28.584211,7.487774,76.26542,-10.001993
28.729309,7.484319,76.264888,-10.00675
28.874406,7.480866,76.264357,-10.011506
29.019504,7.477414,76.263825,-10.016262
29.164601,7.473965,76.263294,-10.021019
29.309699,7.470518,76.262763,-10.025775
29.454796,7.467072,76.262231,-10.030531
29.599894,7.463629,76.2617,-10.035288
29.744991,7.460188,76.261168,-10.040044
29.890089,7.456749,76.260637,-10.0448
30.035186,7.453311,76.260105,-10.049557
30.180284,7.449876,76.259574,-10.054313
30.325381,7.446443,76.259043,-10.059069
30.470479,7.443012,76.258511,-10.063826
30.615576,7.439583,76.25798,-10.068582
30.760674,7.436156,76.257448,-10.073338
30.905771,7.432731,76.256917,-10.078094
31.050869,7.429309,76.256385,-10.082851
31.195966,7.425887,76.255854,-10.087607
