position,TerrainHeight,lon,lat
0,715.965546,76.369793,-9.064983
0.145098,732.397761,76.369265,-9.06974
0.290195,744.496429,76.368736,-9.074496
0.435293,755.740193,76.368208,-9.079253
0.58039,767.421567,76.36768,-9.084009
0.725488,779.955742,76.367151,-9.088765
0.870585,794.476831,76.366623,-9.093522
1.015683,806.680873,76.366094,-9.098278
1.16078,816.798814,76.365565,-9.103035
1.305878,829.691271,76.365037,-9.107791
1.450975,848.03303,76.364508,-9.112548
1.596073,867.092876,76.36398,-9.117304
1.74117,885.932778,76.363452,-9.122061
1.886268,902.860826,76.362923,-9.126817
2.031365,913.389467,76.362394,-9.131574
2.176463,920.868061,76.361866,-9.13633
2.32156,930.082421,76.361338,-9.141087
2.466658,941.227472,76.360809,-9.145843
2.611755,946.685613,76.36028,-9.1506
2.756853,948.660948,76.359752,-9.155356
2.90195,952.351947,76.359223,-9.160112
3.047048,958.403943,76.358694,-9.164869
3.192145,963.863462,76.358165,-9.169625
3.337243,970.580349,76.357637,-9.174382
3.48234,981.851598,76.357108,-9.179138
3.627438,992.196324,76.356579,-9.183895
3.772535,1001.599619,76.35605,-9.188651
3.917633,1004.175934,76.355522,-9.193408
4.062731,997.730941,76.354993,-9.198164
4.207828,999.113467,76.354464,-9.202921
4.352926,1017.224133,76.353935,-9.207677
4.498023,1036.329417,76.353407,-9.212434
4.643121,1054.793179,76.352878,-9.21719
4.788218,1075.060869,76.352349,-9.221946
4.933316,1093.169681,76.35182,-9.226703
5.078413,1112.997969,76.351291,-9.231459
5.223511,1130.052264,76.350762,-9.236216
5.368608,1141.712184,76.350234,-9.240972
5.513706,1157.879673,76.349704,-9.245729
5.658803,1174.727979,76.349175,-9.250485
5.803901,1195.026009,76.348646,-9.255241
5.948998,1209.777288,76.348118,-9.259998
6.094096,1215.317695,76.347589,-9.264754
6.239193,1218.765694,76.34706,-9.269511
6.384291,1222.737787,76.346531,-9.274267
6.529388,1231.389184,76.346002,-9.279024
6.674486,1249.957715,76.345473,-9.28378
6.819583,1268.070065,76.344944,-9.288537
6.964681,1290.581214,76.344414,-9.293293
7.109778,1315.72836,76.343885,-9.298049
7.254876,1340.230634,76.343356,-9.302806
7.399973,1363.888038,76.342827,-9.307562
7.545071,1389.449624,76.342298,-9.312319
7.690168,1415.82475,76.341769,-9.317075
7.835266,1440.826101,76.34124,-9.321832
7.980364,1463.90296,76.340711,-9.326588
8.125461,1480.809046,76.340181,-9.331344
8.270559,1491.919048,76.339652,-9.336101
8.415656,1510.326572,76.339123,-9.340857
8.560754,1534.756157,76.338594,-9.345614
8.705851,1555.104053,76.338065,-9.35037
8.850949,1571.123591,76.337535,-9.355127
8.996046,1585.070366,76.337006,-9.359883
9.141144,1592.991089,76.336476,-9.364639
9.286241,1589.532851,76.335948,-9.369396
9.431339,1575.058698,76.335418,-9.374152
9.576436,1549.183683,76.334889,-9.378909
9.721534,1520.297389,76.33436,-9.383665
9.866631,1477.379303,76.33383,-9.388422
10.011729,1415.608637,76.333301,-9.393178
10.156826,1361.121542,76.332771,-9.397934
10.301924,1307.892774,76.332242,-9.402691
10.447021,1247.573048,76.331712,-9.407447
10.592119,1180.195621,76.331183,-9.412204
10.737216,1108.288007,76.330654,-9.41696
10.882314,1029.195881,76.330124,-9.421717
11.027411,944.490603,76.329595,-9.426473
11.172509,859.820337,76.329065,-9.431229
11.317606,784.580213,76.328536,-9.435986
11.462704,714.974813,76.328006,-9.440742
11.607801,644.292326,76.327477,-9.445499
11.752899,574.637523,76.326947,-9.450255
11.897996,506.051253,76.326417,-9.455011
12.043094,435.536391,76.325888,-9.459768
12.188192,367.616114,76.325358,-9.464524
12.333289,307.059642,76.324829,-9.469281
12.478387,252.247717,76.324299,-9.474037
12.623484,204.401437,76.32377,-9.478794
12.768582,167.994214,76.32324,-9.48355
12.913679,146.700192,76.322711,-9.488306
13.058777,141.489923,76.322181,-9.493063
13.203874,146.691156,76.321651,-9.497819
13.348972,158.292695,76.321121,-9.502576
13.494069,166.295496,76.320591,-9.507332
13.639167,169.510659,76.320062,-9.512088
13.784264,168.205849,76.319533,-9.516845
13.929362,167.726418,76.319003,-9.521601
14.074459,169.085795,76.318473,-9.526358
14.219557,173.997836,76.317943,-9.531114
14.364654,183.242658,76.317413,-9.53587
14.509752,189.746659,76.316883,-9.540627
14.654849,184.596252,76.316354,-9.545383
14.799947,168.687911,76.315823,-9.55014
14.945044,142.48382,76.315293,-9.554896
15.090142,114.539383,76.314764,-9.559652
15.235239,90.566826,76.314234,-9.564409
15.380337,70.679196,76.313704,-9.569165
15.525434,50.947351,76.313174,-9.573922
15.670532,26.854595,76.312644,-9.578678
15.815629,-1.205063,76.312114,-9.583434
15.960727,-27.532123,76.311584,-9.588191
16.105825,-47.01851,76.311054,-9.592947
16.250922,-59.210701,76.310524,-9.597703
16.39602,-68.568467,76.309994,-9.60246
16.541117,-87.743996,76.309465,-9.607216
16.686215,-118.796751,76.308934,-9.611973
16.831312,-154.033234,76.308404,-9.616729
16.97641,-192.259567,76.307874,-9.621485
17.121507,-231.796343,76.307344,-9.626242
17.266605,-271.035978,76.306814,-9.630998
17.411702,-299.059185,76.306284,-9.635755
17.5568,-308.504356,76.305754,-9.640511
17.701897,-312.048651,76.305224,-9.645267
17.846995,-323.402901,76.304693,-9.650024
17.992092,-336.173867,76.304163,-9.65478
18.13719,-345.489441,76.303633,-9.659536
18.282287,-349.457695,76.303103,-9.664293
18.427385,-348.378032,76.302572,-9.669049
18.572482,-342.468799,76.302042,-9.673806
18.71758,-333.460263,76.301512,-9.678562
18.862677,-325.907482,76.300982,-9.683318
19.007775,-329.412872,76.300451,-9.688075
19.152872,-350.456206,76.299921,-9.692831
19.29797,-396.544676,76.299391,-9.697587
19.443067,-446.908682,76.298861,-9.702344
19.588165,-497.27851,76.29833,-9.7071
19.733262,-544.926333,76.2978,-9.711857
19.87836,-588.890842,76.29727,-9.716613
20.023458,-623.994923,76.296739,-9.721369
20.168555,-645.571207,76.296208,-9.726126
20.313653,-658.272979,76.295678,-9.730882
20.45875,-661.574076,76.295148,-9.735638
20.603848,-665.380456,76.294618,-9.740395
20.748945,-671.431598,76.294087,-9.745151
20.894043,-678.012713,76.293556,-9.749907
21.03914,-689.313572,76.293026,-9.754664
21.184238,-703.92975,76.292496,-9.75942
21.329335,-721.133387,76.291965,-9.764177
21.474433,-744.246724,76.291435,-9.768933
21.61953,-773.223684,76.290904,-9.773689
21.764628,-807.012049,76.290373,-9.778446
