position,Orthopyroxene Abundance,lon,lat
0,3.413099,76.369793,-9.064983
0.145098,5.604034,76.369265,-9.06974
0.290195,7.022101,76.368736,-9.074496
0.435293,7.717044,76.368208,-9.079253
0.58039,6.885619,76.36768,-9.084009
0.725488,9.186154,76.367151,-9.088765
0.870585,8.266392,76.366623,-9.093522
1.015683,8.321009,76.366094,-9.098278
1.16078,8.516423,76.365565,-9.103035
1.305878,8.381958,76.365037,-9.107791
1.450975,8.311862,76.364508,-9.112548
1.596073,8.701042,76.36398,-9.117304
1.74117,7.846107,76.363452,-9.122061
1.886268,7.722885,76.362923,-9.126817
2.031365,8.130242,76.362394,-9.131574
2.176463,9.100013,76.361866,-9.13633
2.32156,7.261326,76.361338,-9.141087
2.466658,5.908714,76.360809,-9.145843
2.611755,6.155442,76.36028,-9.1506
2.756853,6.23247,76.359752,-9.155356
2.90195,6.001915,76.359223,-9.160112
3.047048,5.979446,76.358694,-9.164869
3.192145,5.170649,76.358165,-9.169625
3.337243,5.56041,76.357637,-9.174382
3.48234,5.513322,76.357108,-9.179138
3.627438,5.469601,76.356579,-9.183895
3.772535,4.423427,76.35605,-9.188651
3.917633,6.417237,76.355522,-9.193408
4.062731,7.119771,76.354993,-9.198164
4.207828,2.343289,76.354464,-9.202921
4.352926,1.901161,76.353935,-9.207677
4.498023,3.709579,76.353407,-9.212434
4.643121,5.026668,76.352878,-9.21719
4.788218,6.987156,76.352349,-9.221946
4.933316,13.860366,76.35182,-9.226703
5.078413,18.706649,76.351291,-9.231459
5.223511,20.132639,76.350762,-9.236216
5.368608,21.235921,76.350234,-9.240972
5.513706,22.924401,76.349704,-9.245729
5.658803,15.733975,76.349175,-9.250485
5.803901,6.214817,76.348646,-9.255241
5.948998,3.903883,76.348118,-9.259998
6.094096,3.351867,76.347589,-9.264754
6.239193,2.284975,76.34706,-9.269511
6.384291,2.35774,76.346531,-9.274267
6.529388,4.307663,76.346002,-9.279024
6.674486,10.077384,76.345473,-9.28378
6.819583,8.495555,76.344944,-9.288537
6.964681,7.207956,76.344414,-9.293293
7.109778,5.901302,76.343885,-9.298049
7.254876,4.994657,76.343356,-9.302806
7.399973,5.358178,76.342827,-9.307562
7.545071,6.071572,76.342298,-9.312319
7.690168,2.40352,76.341769,-9.317075
7.835266,0.123754,76.34124,-9.321832
7.980364,0.489712,76.340711,-9.326588
8.125461,2.295796,76.340181,-9.331344
8.270559,6.011162,76.339652,-9.336101
8.415656,6.677642,76.339123,-9.340857
8.560754,6.044065,76.338594,-9.345614
8.705851,5.98921,76.338065,-9.35037
8.850949,4.328125,76.337535,-9.355127
8.996046,3.43654,76.337006,-9.359883
9.141144,6.012292,76.336476,-9.364639
9.286241,7.56376,76.335948,-9.369396
9.431339,5.831407,76.335418,-9.374152
9.576436,1.574211,76.334889,-9.378909
9.721534,1.661401,76.33436,-9.383665
9.866631,4.955052,76.33383,-9.388422
10.011729,5.197076,76.333301,-9.393178
10.156826,2.54058,76.332771,-9.397934
10.301924,2.544524,76.332242,-9.402691
10.447021,2.356414,76.331712,-9.407447
10.592119,1.25918,76.331183,-9.412204
10.737216,1.091706,76.330654,-9.41696
10.882314,2.416502,76.330124,-9.421717
11.027411,3.1351,76.329595,-9.426473
11.172509,2.410738,76.329065,-9.431229
11.317606,1.666953,76.328536,-9.435986
11.462704,2.199574,76.328006,-9.440742
11.607801,2.48905,76.327477,-9.445499
11.752899,2.282076,76.326947,-9.450255
11.897996,4.339676,76.326417,-9.455011
12.043094,5.320138,76.325888,-9.459768
12.188192,6.500335,76.325358,-9.464524
12.333289,5.341929,76.324829,-9.469281
12.478387,3.730478,76.324299,-9.474037
12.623484,2.219169,76.32377,-9.478794
12.768582,2.736143,76.32324,-9.48355
12.913679,3.996047,76.322711,-9.488306
13.058777,2.276874,76.322181,-9.493063
13.203874,2.981979,76.321651,-9.497819
13.348972,8.490609,76.321121,-9.502576
13.494069,9.409277,76.320591,-9.507332
13.639167,7.113011,76.320062,-9.512088
13.784264,6.895952,76.319533,-9.516845
13.929362,6.75465,76.319003,-9.521601
