position,FeO Abundance,lon,lat
0,5.98863,30.348816,-21.268857
0.212372,5.693919,30.356331,-21.268919
0.424743,5.681935,30.363846,-21.268981
0.637115,5.652342,30.371361,-21.269043
0.849487,5.564991,30.378877,-21.269105
1.061859,5.620945,30.386392,-21.269166
1.27423,5.736106,30.393907,-21.269226
1.486602,5.785368,30.401422,-21.269287
1.698974,5.645225,30.408937,-21.269346
1.911345,5.58973,30.416453,-21.269407
2.123717,5.530604,30.423968,-21.269465
2.336089,5.462264,30.431483,-21.269525
2.54846,5.335896,30.438998,-21.269584
2.760832,5.257381,30.446514,-21.269642
2.973204,5.487422,30.454029,-21.269701
3.185576,5.720105,30.461544,-21.269758
3.397947,5.827072,30.469059,-21.269816
3.610319,5.878705,30.476575,-21.269873
3.822691,5.973702,30.48409,-21.26993
4.035062,6.047972,30.491605,-21.269986
4.247434,6.051342,30.49912,-21.270041
4.459806,6.149296,30.506636,-21.270097
4.672177,6.218174,30.514151,-21.270153
4.884549,6.168582,30.521666,-21.270208
5.096921,6.097838,30.529182,-21.270263
5.309293,6.078589,30.536697,-21.270318
5.521664,6.060562,30.544212,-21.270372
5.734036,6.261279,30.551727,-21.270426
5.946408,6.391084,30.559243,-21.270479
6.158779,6.210423,30.566758,-21.270531
6.371151,6.193373,30.574273,-21.270584
6.583523,6.334974,30.581789,-21.270637
6.795895,6.36492,30.589304,-21.270689
7.008266,6.453841,30.59682,-21.270741
7.220638,6.481659,30.604335,-21.270793
7.43301,6.390675,30.61185,-21.270844
7.645381,6.009634,30.619366,-21.270894
7.857753,5.53807,30.626881,-21.270945
8.070125,5.096427,30.634396,-21.270995
8.282496,5.189874,30.641912,-21.271045
8.494868,5.458059,30.649427,-21.271093
8.70724,5.540182,30.656942,-21.271142
8.919612,5.381275,30.664458,-21.271191
9.131983,5.234312,30.671973,-21.27124
9.344355,5.518044,30.679489,-21.271289
9.556727,5.598197,30.687004,-21.271335
9.769098,5.513406,30.694519,-21.271384
9.98147,5.674822,30.702035,-21.271431
10.193842,6.049171,30.70955,-21.271478
10.406214,6.203419,30.717066,-21.271524
10.618585,6.27616,30.724581,-21.271569
10.830957,6.264701,30.732097,-21.271615
11.043329,6.141878,30.739612,-21.271661
11.2557,6.057714,30.747128,-21.271706
11.468072,6.206407,30.754643,-21.271751
11.680444,6.156563,30.762158,-21.271796
11.892815,6.090816,30.769674,-21.271839
12.105187,6.076313,30.777189,-21.271884
12.317559,6.016923,30.784705,-21.271927
12.529931,6.114074,30.79222,-21.271969
12.742302,5.978795,30.799736,-21.272013
12.954674,5.674402,30.807251,-21.272055
13.167046,5.546635,30.814767,-21.272097
13.379417,5.435961,30.822282,-21.272139
13.591789,5.370747,30.829798,-21.27218
13.804161,5.360907,30.837313,-21.272222
14.016532,5.268881,30.844829,-21.272262
14.228904,5.285003,30.852344,-21.272303
14.441276,5.354156,30.85986,-21.272343
14.653648,5.372814,30.867375,-21.272383
14.866019,5.273534,30.874891,-21.272422
15.078391,5.165285,30.882406,-21.272461
15.290763,5.244568,30.889922,-21.272499
15.503134,5.138706,30.897437,-21.272539
15.715506,5.020923,30.904953,-21.272577
15.927878,4.847827,30.912468,-21.272614
16.14025,4.631281,30.919984,-21.272651
16.352621,4.732526,30.9275,-21.272689
16.564993,4.92624,30.935015,-21.272726
16.777365,4.894334,30.942531,-21.272762
16.989736,5.194468,30.950046,-21.272798
17.202108,5.633076,30.957562,-21.272833
17.41448,5.734955,30.965077,-21.272869
17.626851,5.808784,30.972593,-21.272905
17.839223,5.823847,30.980109,-21.272939
18.051595,5.953258,30.987624,-21.272974
18.263967,6.050612,30.99514,-21.273008
18.476338,6.327132,31.002655,-21.273042
18.68871,6.628949,31.010171,-21.273075
18.901082,6.873903,31.017686,-21.273108
19.113453,7.081712,31.025202,-21.273141
