position,Titanium Abundance,lon,lat
0,0.967822,30.348816,-21.268857
0.212372,0.967587,30.356331,-21.268919
0.424743,0.967352,30.363846,-21.268981
0.637115,0.967117,30.371361,-21.269043
0.849487,0.966883,30.378877,-21.269105
1.061859,0.966648,30.386392,-21.269166
1.27423,0.966413,30.393907,-21.269226
1.486602,0.966179,30.401422,-21.269287
1.698974,0.965944,30.408937,-21.269346
1.911345,0.96571,30.416453,-21.269407
2.123717,0.965476,30.423968,-21.269465
2.336089,0.965241,30.431483,-21.269525
2.54846,0.965007,30.438998,-21.269584
2.760832,0.964773,30.446514,-21.269642
2.973204,0.964539,30.454029,-21.269701
3.185576,0.964305,30.461544,-21.269758
3.397947,0.964071,30.469059,-21.269816
3.610319,0.963837,30.476575,-21.269873
3.822691,0.963604,30.48409,-21.26993
4.035062,0.96337,30.491605,-21.269986
4.247434,0.963137,30.49912,-21.270041
4.459806,0.962903,30.506636,-21.270097
4.672177,0.96267,30.514151,-21.270153
4.884549,0.962436,30.521666,-21.270208
5.096921,0.962203,30.529182,-21.270263
5.309293,0.96197,30.536697,-21.270318
5.521664,0.961737,30.544212,-21.270372
5.734036,0.961504,30.551727,-21.270426
5.946408,0.961271,30.559243,-21.270479
6.158779,0.961038,30.566758,-21.270531
6.371151,0.960806,30.574273,-21.270584
6.583523,0.960573,30.581789,-21.270637
6.795895,0.960341,30.589304,-21.270689
7.008266,0.960108,30.59682,-21.270741
7.220638,0.959876,30.604335,-21.270793
7.43301,0.959644,30.61185,-21.270844
7.645381,0.959412,30.619366,-21.270894
7.857753,0.95918,30.626881,-21.270945
8.070125,0.958948,30.634396,-21.270995
8.282496,0.958716,30.641912,-21.271045
8.494868,0.958484,30.649427,-21.271093
8.70724,0.958252,30.656942,-21.271142
8.919612,0.958021,30.664458,-21.271191
9.131983,0.957789,30.671973,-21.27124
9.344355,0.957558,30.679489,-21.271289
9.556727,0.957327,30.687004,-21.271335
9.769098,0.957096,30.694519,-21.271384
9.98147,0.956865,30.702035,-21.271431
10.193842,0.956634,30.70955,-21.271478
10.406214,0.956403,30.717066,-21.271524
10.618585,0.956172,30.724581,-21.271569
