position,lon,lat,Clinopyroxene Abundance,FeO Abundance,TerrainHeight,Iron Abundance,Olivine Abundance,Orthopyroxene Abundance,Plagioclase Abundance,TerrainSlope,Titanium Abundance
0,30.348816,-21.268857,8.845676,5.98863,108.877231,6.823966,2.82052,3.622725,84.71108,2.652304,0.967822
0.212372,30.356331,-21.268919,8.802962,5.693919,122.177517,6.833055,2.879405,2.373808,85.943829,5.677104,0.967587
0.424743,30.363846,-21.268981,9.175353,5.681935,141.071658,6.842144,3.027146,1.771581,86.025922,7.064122,0.967352
0.637115,30.371361,-21.269043,9.771941,5.652342,166.007953,6.851233,3.186084,0.860613,86.181364,7.97561,0.967117
0.849487,30.378877,-21.269105,8.621415,5.564991,197.513462,6.860322,3.680467,0.92385,86.774268,8.14649,0.966883
1.061859,30.386392,-21.269166,9.044535,5.620945,228.255447,6.869412,3.201652,1.399822,86.353993,7.743024,0.966648
1.27423,30.393907,-21.269226,10.065274,5.736106,254.334351,6.878503,2.378969,2.043725,85.512036,6.720781,0.966413
1.486602,30.401422,-21.269287,10.106065,5.785368,274.91253,6.887593,2.661976,1.822996,85.408963,6.001004,0.966179
1.698974,30.408937,-21.269346,9.552048,5.645225,292.619638,6.896684,3.323002,0.832184,86.292764,5.787311,0.965944
1.911345,30.416453,-21.269407,9.109123,5.58973,316.21248,6.905775,3.453521,0.799233,86.638124,5.559944,0.96571
2.123717,30.423968,-21.269465,9.017457,5.530604,333.679536,6.914867,3.44837,0.674439,86.859734,4.869404,0.965476
2.336089,30.431483,-21.269525,8.695731,5.462264,348.125425,6.923959,3.089479,1.195227,87.019562,6.118144,0.965241
2.54846,30.438998,-21.269584,8.600562,5.335896,369.420019,6.933051,2.953145,1.017082,87.429211,8.698306,0.965007
2.760832,30.446514,-21.269642,8.833077,5.257381,403.891868,6.942144,3.158874,0.296584,87.711464,9.128329,0.964773
2.973204,30.454029,-21.269701,8.886087,5.487422,434.033231,6.951237,3.688249,0.418044,87.00762,8.165357,0.964539
3.185576,30.461544,-21.269758,10.283345,5.720105,460.398724,6.96033,3.31499,0.563062,85.838604,8.241643,0.964305
3.397947,30.469059,-21.269816,11.349693,5.827072,490.406424,6.969424,2.93687,0.532939,85.180496,9.073085,0.964071
3.610319,30.476575,-21.269873,11.803962,5.878705,521.452279,6.978518,2.883051,0.364628,84.948357,9.090127,0.963837
