position,Orthopyroxene Abundance,lon,lat
0,3.622725,30.348816,-21.268857
0.212372,2.373808,30.356331,-21.268919
0.424743,1.771581,30.363846,-21.268981
0.637115,0.860613,30.371361,-21.269043
0.849487,0.92385,30.378877,-21.269105
1.061859,1.399822,30.386392,-21.269166
1.27423,2.043725,30.393907,-21.269226
1.486602,1.822996,30.401422,-21.269287
1.698974,0.832184,30.408937,-21.269346
1.911345,0.799233,30.416453,-21.269407
2.123717,0.674439,30.423968,-21.269465
2.336089,1.195227,30.431483,-21.269525
2.54846,1.017082,30.438998,-21.269584
2.760832,0.296584,30.446514,-21.269642
2.973204,0.418044,30.454029,-21.269701
3.185576,0.563062,30.461544,-21.269758
3.397947,0.532939,30.469059,-21.269816
3.610319,0.364628,30.476575,-21.269873
3.822691,0.620027,30.48409,-21.26993
4.035062,1.103811,30.491605,-21.269986
4.247434,1.297609,30.49912,-21.270041
4.459806,2.037906,30.506636,-21.270097
4.672177,1.33019,30.514151,-21.270153
4.884549,0.596941,30.521666,-21.270208
5.096921,0.260635,30.529182,-21.270263
5.309293,0.401293,30.536697,-21.270318
5.521664,0.508829,30.544212,-21.270372
5.734036,1.128289,30.551727,-21.270426
5.946408,2.153092,30.559243,-21.270479
6.158779,1.311039,30.566758,-21.270531
6.371151,1.612995,30.574273,-21.270584
6.583523,3.863121,30.581789,-21.270637
6.795895,2.634094,30.589304,-21.270689
7.008266,2.760553,30.59682,-21.270741
7.220638,1.6111,30.604335,-21.270793
7.43301,0.480762,30.61185,-21.270844
7.645381,0.219114,30.619366,-21.270894
7.857753,0.342917,30.626881,-21.270945
8.070125,0.253335,30.634396,-21.270995
8.282496,0.333599,30.641912,-21.271045
8.494868,0.303117,30.649427,-21.271093
8.70724,0.836663,30.656942,-21.271142
8.919612,1.091458,30.664458,-21.271191
9.131983,0.882958,30.671973,-21.27124
9.344355,0.674885,30.679489,-21.271289
9.556727,0.354287,30.687004,-21.271335
9.769098,0.116548,30.694519,-21.271384
9.98147,0.253744,30.702035,-21.271431
10.193842,1.903643,30.70955,-21.271478
10.406214,4.451306,30.717066,-21.271524
10.618585,4.799496,30.724581,-21.271569
10.830957,3.6424,30.732097,-21.271615
11.043329,2.111057,30.739612,-21.271661
11.2557,6.198695,30.747128,-21.271706
11.468072,8.594911,30.754643,-21.271751
11.680444,7.379241,30.762158,-21.271796
11.892815,6.597434,30.769674,-21.271839
12.105187,6.011011,30.777189,-21.271884
12.317559,5.56377,30.784705,-21.271927
12.529931,5.918531,30.79222,-21.271969
12.742302,5.373922,30.799736,-21.272013
12.954674,3.794157,30.807251,-21.272055
13.167046,4.193557,30.814767,-21.272097
13.379417,3.499938,30.822282,-21.272139
13.591789,3.897358,30.829798,-21.27218
13.804161,4.653708,30.837313,-21.272222
14.016532,4.40349,30.844829,-21.272262
14.228904,4.35795,30.852344,-21.272303
14.441276,4.692381,30.85986,-21.272343
14.653648,4.301883,30.867375,-21.272383
14.866019,3.177012,30.874891,-21.272422
15.078391,2.169727,30.882406,-21.272461
15.290763,2.286277,30.889922,-21.272499
15.503134,1.288312,30.897437,-21.272539
15.715506,1.345192,30.904953,-21.272577
15.927878,1.381575,30.912468,-21.272614
16.14025,0.683325,30.919984,-21.272651
16.352621,0.648346,30.9275,-21.272689
16.564993,0.734481,30.935015,-21.272726
16.777365,0.56989,30.942531,-21.272762
16.989736,1.053328,30.950046,-21.272798
17.202108,2.091988,30.957562,-21.272833
17.41448,2.649205,30.965077,-21.272869
17.626851,2.653914,30.972593,-21.272905
17.839223,1.88769,30.980109,-21.272939
18.051595,2.589102,30.987624,-21.272974
18.263967,3.39533,30.99514,-21.273008
18.476338,5.545718,31.002655,-21.273042
18.68871,6.683182,31.010171,-21.273075
18.901082,8.025414,31.017686,-21.273108
19.113453,9.354947,31.025202,-21.273141
19.325825,10.539592,31.032718,-21.273173
19.538197,11.318695,31.040233,-21.273205
19.750568,10.756128,31.047749,-21.273237
19.96294,11.247076,31.055264,-21.273269
20.175312,10.243745,31.06278,-21.2733
20.387684,10.929908,31.070296,-21.273331
20.600055,11.176885,31.077811,-21.27336
20.812427,10.351738,31.085327,-21.27339
21.024799,8.904543,31.092843,-21.273421
21.23717,8.143613,31.100358,-21.273449
21.449542,9.758318,31.107874,-21.273479
21.661914,11.053918,31.115389,-21.273508
21.874286,12.746612,31.122905,-21.273536
22.086657,13.657628,31.130421,-21.273564
22.299029,13.134722,31.137936,-21.273592
22.511401,12.936546,31.145452,-21.27362
22.723772,12.586303,31.152968,-21.273647
22.936144,10.833721,31.160483,-21.273674
23.148516,10.461283,31.167999,-21.273699
23.360887,11.020697,31.175515,-21.273726
23.573259,12.593266,31.18303,-21.273752
23.785631,13.478372,31.190546,-21.273778
23.998003,14.21893,31.198062,-21.273803
24.210374,15.43819,31.205577,-21.273827
24.422746,15.277502,31.213093,-21.273852
24.635118,15.140977,31.220609,-21.273876
24.847489,16.300295,31.228124,-21.2739
25.059861,16.261157,31.23564,-21.273922
25.272233,14.065431,31.243156,-21.273946
25.484605,11.465469,31.250671,-21.273969
25.696976,12.878958,31.258187,-21.273991
25.909348,15.818941,31.265703,-21.274014
26.12172,15.772663,31.273218,-21.274035
26.334091,14.854495,31.280734,-21.274057
26.546463,15.692823,31.28825,-21.274078
26.758835,17.99612,31.295765,-21.274099
26.971206,17.312851,31.303281,-21.274119
27.183578,18.345515,31.310797,-21.274139
27.39595,7.575958,31.318312,-21.274158
27.608322,4.449225,31.325828,-21.274178
27.820693,5.790427,31.333344,-21.274198
28.033065,5.098698,31.34086,-21.274215
28.245437,5.732143,31.348375,-21.274235
28.457808,5.440647,31.355891,-21.274252
28.67018,3.221657,31.363407,-21.27427
28.882552,1.590138,31.370922,-21.274288
29.094923,0.365763,31.378438,-21.274305
29.307295,0.366684,31.385954,-21.274322
29.519667,0.424354,31.39347,-21.274338
29.732039,1.025463,31.400985,-21.274355
29.94441,1.479366,31.408501,-21.27437
30.156782,0.367425,31.416017,-21.274386
30.369154,0.35125,31.423532,-21.274401
30.581525,0.388425,31.431048,-21.274416
30.793897,0.997741,31.438564,-21.27443
31.006269,0.66772,31.44608,-21.274444
31.218641,2.221515,31.453595,-21.274457
31.431012,1.940659,31.461111,-21.274471
31.643384,0.813494,31.468627,-21.274484
31.855756,0.433213,31.476143,-21.274498
32.068127,0.574657,31.483658,-21.274509
32.280499,0.765394,31.491174,-21.274521
32.492871,1.336856,31.49869,-21.274533
32.705242,1.79163,31.506206,-21.274545
32.917614,2.262233,31.513721,-21.274556
33.129986,2.547992,31.521237,-21.274567
