position,Plagioclase Abundance,lon,lat
0,84.71108,30.348816,-21.268857
0.212372,85.943829,30.356331,-21.268919
0.424743,86.025922,30.363846,-21.268981
0.637115,86.181364,30.371361,-21.269043
0.849487,86.774268,30.378877,-21.269105
1.061859,86.353993,30.386392,-21.269166
1.27423,85.512036,30.393907,-21.269226
1.486602,85.408963,30.401422,-21.269287
1.698974,86.292764,30.408937,-21.269346
1.911345,86.638124,30.416453,-21.269407
2.123717,86.859734,30.423968,-21.269465
2.336089,87.019562,30.431483,-21.269525
2.54846,87.429211,30.438998,-21.269584
2.760832,87.711464,30.446514,-21.269642
2.973204,87.00762,30.454029,-21.269701
3.185576,85.838604,30.461544,-21.269758
3.397947,85.180496,30.469059,-21.269816
3.610319,84.948357,30.476575,-21.269873
3.822691,84.43532,30.48409,-21.26993
4.035062,83.845804,30.491605,-21.269986
4.247434,83.812762,30.49912,-21.270041
4.459806,83.466374,30.506636,-21.270097
4.672177,83.126237,30.514151,-21.270153
4.884549,83.649327,30.521666,-21.270208
5.096921,84.378865,30.529182,-21.270263
5.309293,84.353883,30.536697,-21.270318
5.521664,84.418624,30.544212,-21.270372
5.734036,83.48836,30.551727,-21.270426
5.946408,82.717695,30.559243,-21.270479
6.158779,83.495918,30.566758,-21.270531
6.371151,83.612563,30.574273,-21.270584
6.583523,83.364199,30.581789,-21.270637
6.795895,83.47108,30.589304,-21.270689
7.008266,83.073483,30.59682,-21.270741
7.220638,83.436935,30.604335,-21.270793
7.43301,84.146761,30.61185,-21.270844
7.645381,85.357811,30.619366,-21.270894
7.857753,87.189366,30.626881,-21.270945
8.070125,88.883619,30.634396,-21.270995
8.282496,88.554839,30.641912,-21.271045
8.494868,87.902253,30.649427,-21.271093
8.70724,87.833059,30.656942,-21.271142
8.919612,88.195416,30.664458,-21.271191
9.131983,88.556733,30.671973,-21.27124
9.344355,87.095143,30.679489,-21.271289
9.556727,87.041094,30.687004,-21.271335
9.769098,87.939322,30.694519,-21.271384
9.98147,87.032097,30.702035,-21.271431
10.193842,84.780067,30.70955,-21.271478
10.406214,84.436986,30.717066,-21.271524
10.618585,84.307501,30.724581,-21.271569
10.830957,84.325262,30.732097,-21.271615
11.043329,84.796681,30.739612,-21.271661
11.2557,85.930652,30.747128,-21.271706
11.468072,85.518635,30.754643,-21.271751
11.680444,85.675613,30.762158,-21.271796
11.892815,85.739965,30.769674,-21.271839
12.105187,85.605647,30.777189,-21.271884
12.317559,85.295086,30.784705,-21.271927
12.529931,84.862515,30.79222,-21.271969
12.742302,85.423349,30.799736,-21.272013
12.954674,86.578234,30.807251,-21.272055
13.167046,87.302185,30.814767,-21.272097
13.379417,87.641916,30.822282,-21.272139
13.591789,87.779558,30.829798,-21.27218
13.804161,87.834967,30.837313,-21.272222
14.016532,88.238079,30.844829,-21.272262
14.228904,88.258883,30.852344,-21.272303
14.441276,88.103446,30.85986,-21.272343
14.653648,88.076199,30.867375,-21.272383
14.866019,88.394509,30.874891,-21.272422
15.078391,89.080517,30.882406,-21.272461
15.290763,88.957149,30.889922,-21.272499
15.503134,89.326866,30.897437,-21.272539
15.715506,89.942375,30.904953,-21.272577
15.927878,90.791229,30.912468,-21.272614
16.14025,91.313791,30.919984,-21.272651
16.352621,91.220126,30.9275,-21.272689
16.564993,91.060415,30.935015,-21.272726
16.777365,91.022868,30.942531,-21.272762
16.989736,89.489481,30.950046,-21.272798
17.202108,87.086396,30.957562,-21.272833
17.41448,86.588474,30.965077,-21.272869
17.626851,86.159532,30.972593,-21.272905
17.839223,86.220564,30.980109,-21.272939
18.051595,85.582312,30.987624,-21.272974
18.263967,85.631053,30.99514,-21.273008
18.476338,83.78667,31.002655,-21.273042
18.68871,82.673205,31.010171,-21.273075
18.901082,81.849263,31.017686,-21.273108
19.113453,81.047724,31.025202,-21.273141
19.325825,79.843743,31.032718,-21.273173
19.538197,79.205022,31.040233,-21.273205
19.750568,79.246759,31.047749,-21.273237
19.96294,78.724369,31.055264,-21.273269
20.175312,78.32017,31.06278,-21.2733
20.387684,78.280203,31.070296,-21.273331
20.600055,77.862823,31.077811,-21.27336
20.812427,78.438657,31.085327,-21.27339
21.024799,79.082044,31.092843,-21.273421
21.23717,79.057264,31.100358,-21.273449
21.449542,78.53535,31.107874,-21.273479
21.661914,78.196563,31.115389,-21.273508
21.874286,77.800824,31.122905,-21.273536
22.086657,77.611248,31.130421,-21.273564
22.299029,77.803064,31.137936,-21.273592
22.511401,77.986068,31.145452,-21.27362
22.723772,78.173662,31.152968,-21.273647
22.936144,78.486254,31.160483,-21.273674
23.148516,79.418398,31.167999,-21.273699
23.360887,79.479967,31.175515,-21.273726
23.573259,78.708025,31.18303,-21.273752
23.785631,78.162603,31.190546,-21.273778
23.998003,77.33373,31.198062,-21.273803
24.210374,74.893802,31.205577,-21.273827
24.422746,76.194747,31.213093,-21.273852
24.635118,76.431529,31.220609,-21.273876
24.847489,75.898893,31.228124,-21.2739
25.059861,76.146625,31.23564,-21.273922
25.272233,77.143329,31.243156,-21.273946
25.484605,78.485988,31.250671,-21.273969
25.696976,77.074898,31.258187,-21.273991
25.909348,76.353732,31.265703,-21.274014
26.12172,76.545256,31.273218,-21.274035
26.334091,76.234514,31.280734,-21.274057
26.546463,74.840954,31.28825,-21.274078
26.758835,74.134044,31.295765,-21.274099
26.971206,68.39256,31.303281,-21.274119
27.183578,24.931946,31.310797,-21.274139
27.39595,57.791365,31.318312,-21.274158
27.608322,77.113086,31.325828,-21.274178
27.820693,76.706456,31.333344,-21.274198
28.033065,76.832372,31.34086,-21.274215
28.245437,76.629548,31.348375,-21.274235
28.457808,76.404602,31.355891,-21.274252
28.67018,76.128868,31.363407,-21.27427
28.882552,77.473292,31.370922,-21.274288
29.094923,77.341839,31.378438,-21.274305
29.307295,77.289955,31.385954,-21.274322
29.519667,77.63981,31.39347,-21.274338
29.732039,76.989792,31.400985,-21.274355
29.94441,76.169346,31.408501,-21.27437
30.156782,77.809068,31.416017,-21.274386
30.369154,78.005781,31.423532,-21.274401
30.581525,77.451011,31.431048,-21.274416
30.793897,78.194871,31.438564,-21.27443
31.006269,78.533578,31.44608,-21.274444
31.218641,77.255165,31.453595,-21.274457
31.431012,76.323015,31.461111,-21.274471
31.643384,77.031936,31.468627,-21.274484
31.855756,78.807491,31.476143,-21.274498
32.068127,77.677025,31.483658,-21.274509
32.280499,77.01936,31.491174,-21.274521
32.492871,76.26941,31.49869,-21.274533
32.705242,75.81632,31.506206,-21.274545
32.917614,75.943226,31.513721,-21.274556
33.129986,76.548992,31.521237,-21.274567
33.342358,76.936949,31.528753,-21.274577
33.554729,77.141273,31.536268,-21.274587
33.767101,76.890308,31.543784,-21.274596
33.979473,76.267322,31.5513,-21.274607
34.191844,76.599433,31.558816,-21.274616
34.404216,76.965951,31.566331,-21.274624
34.616588,76.723305,31.573847,-21.274633
34.828959,75.975689,31.581363,-21.27464
35.041331,76.022101,31.588879,-21.274649
35.253703,76.262568,31.596394,-21.274656
35.466075,76.236344,31.60391,-21.274663
35.678446,76.03404,31.611426,-21.27467
35.890818,76.572286,31.618942,-21.274676
36.10319,77.087352,31.626457,-21.274683
36.315561,77.535701,31.633973,-21.274688
36.527933,79.566118,31.641489,-21.274693
36.740305,80.019681,31.649005,-21.274699
36.952677,78.3815,31.65652,-21.274704
37.165048,78.69365,31.664036,-21.274708
37.37742,78.757955,31.671552,-21.274712
37.589792,77.932817,31.679068,-21.274716
37.802163,76.224006,31.686584,-21.274719
38.014535,75.897641,31.694099,-21.274722
38.226907,76.837451,31.701615,-21.274724
38.439278,76.334809,31.709131,-21.274728
38.65165,75.81024,31.716647,-21.274729
38.864022,75.992016,31.724162,-21.274732
39.076394,76.484162,31.731678,-21.274733
39.288765,76.496803,31.739194,-21.274734
