position,TerrainSlope,lon,lat
0,2.652304,30.348816,-21.268857
0.212372,5.677104,30.356331,-21.268919
0.424743,7.064122,30.363846,-21.268981
0.637115,7.97561,30.371361,-21.269043
0.849487,8.14649,30.378877,-21.269105
1.061859,7.743024,30.386392,-21.269166
1.27423,6.720781,30.393907,-21.269226
1.486602,6.001004,30.401422,-21.269287
1.698974,5.787311,30.408937,-21.269346
1.911345,5.559944,30.416453,-21.269407
2.123717,4.869404,30.423968,-21.269465
2.336089,6.118144,30.431483,-21.269525
2.54846,8.698306,30.438998,-21.269584
2.760832,9.128329,30.446514,-21.269642
2.973204,8.165357,30.454029,-21.269701
3.185576,8.241643,30.461544,-21.269758
3.397947,9.073085,30.469059,-21.269816
3.610319,9.090127,30.476575,-21.269873
3.822691,8.796527,30.48409,-21.26993
4.035062,9.046272,30.491605,-21.269986
4.247434,9.46924,30.49912,-21.270041
4.459806,9.217197,30.506636,-21.270097
4.672177,8.896987,30.514151,-21.270153
4.884549,9.039468,30.521666,-21.270208
5.096921,7.705828,30.529182,-21.270263
5.309293,5.499053,30.536697,-21.270318
5.521664,3.478418,30.544212,-21.270372
5.734036,2.066053,30.551727,-21.270426
5.946408,1.778649,30.559243,-21.270479
6.158779,2.111936,30.566758,-21.270531
6.371151,3.009766,30.574273,-21.270584
6.583523,4.320186,30.581789,-21.270637
6.795895,5.051222,30.589304,-21.270689
7.008266,4.740572,30.59682,-21.270741
7.220638,2.819083,30.604335,-21.270793
7.43301,3.668977,30.61185,-21.270844
7.645381,4.805074,30.619366,-21.270894
7.857753,2.797315,30.626881,-21.270945
8.070125,2.114053,30.634396,-21.270995
8.282496,7.256799,30.641912,-21.271045
8.494868,10.187033,30.649427,-21.271093
8.70724,11.545121,30.656942,-21.271142
8.919612,11.925691,30.664458,-21.271191
9.131983,11.492017,30.671973,-21.27124
9.344355,10.789246,30.679489,-21.271289
9.556727,9.902713,30.687004,-21.271335
9.769098,8.442054,30.694519,-21.271384
9.98147,5.464344,30.702035,-21.271431
10.193842,5.460522,30.70955,-21.271478
10.406214,8.755175,30.717066,-21.271524
10.618585,10.655195,30.724581,-21.271569
10.830957,9.548733,30.732097,-21.271615
11.043329,7.766752,30.739612,-21.271661
11.2557,7.434917,30.747128,-21.271706
11.468072,8.67635,30.754643,-21.271751
11.680444,11.563728,30.762158,-21.271796
11.892815,15.239867,30.769674,-21.271839
12.105187,18.701371,30.777189,-21.271884
12.317559,20.98367,30.784705,-21.271927
12.529931,22.602792,30.79222,-21.271969
12.742302,23.898012,30.799736,-21.272013
12.954674,25.358799,30.807251,-21.272055
13.167046,26.592457,30.814767,-21.272097
13.379417,26.943757,30.822282,-21.272139
13.591789,26.884652,30.829798,-21.27218
13.804161,26.466548,30.837313,-21.272222
14.016532,26.022159,30.844829,-21.272262
14.228904,25.518225,30.852344,-21.272303
14.441276,25.025614,30.85986,-21.272343
14.653648,24.575694,30.867375,-21.272383
14.866019,24.502207,30.874891,-21.272422
15.078391,24.602666,30.882406,-21.272461
15.290763,24.471198,30.889922,-21.272499
