position,Clinopyroxene Abundance,lon,lat
0,9.703126,77.539712,-9.438453
0.156496,9.03066,77.535866,-9.441952
0.312993,7.163226,77.53202,-9.44545
0.469489,7.277689,77.528174,-9.448949
0.625985,7.635955,77.524327,-9.452447
0.782482,8.189334,77.520481,-9.455946
0.938978,4.73021,77.516634,-9.459444
1.095474,6.977068,77.512788,-9.462943
1.25197,8.754482,77.50894,-9.46644
1.408467,4.879775,77.505095,-9.46994
1.564963,7.516301,77.501248,-9.473438
1.721459,7.002513,77.4974,-9.476935
1.877956,5.096857,77.493554,-9.480435
2.034452,4.84023,77.489707,-9.483933
2.190948,4.3686,77.48586,-9.487431
2.347445,1.893144,77.482013,-9.490929
2.503941,1.733126,77.478166,-9.494427
2.660437,4.736796,77.474318,-9.497925
2.816933,1.422582,77.470471,-9.501423
2.97343,3.144906,77.466623,-9.50492
3.129926,5.424601,77.462776,-9.508419
3.286422,5.862761,77.458928,-9.511916
3.442919,5.436829,77.455081,-9.515415
3.599415,6.04393,77.451232,-9.518912
3.755911,3.882719,77.447384,-9.522409
3.912408,2.459042,77.443536,-9.525907
4.068904,0.307336,77.439689,-9.529406
4.2254,0.119627,77.43584,-9.532902
4.381896,4.917568,77.431993,-9.536401
4.538393,13.938548,77.428145,-9.539898
4.694889,13.119549,77.424296,-9.543395
4.851385,0.082554,77.420448,-9.546893
5.007882,2.217108,77.4166,-9.550391
5.164378,5.633265,77.412751,-9.553888
5.320874,10.152775,77.408903,-9.557386
5.477371,11.539263,77.405054,-9.560883
5.633867,15.888771,77.401205,-9.56438
5.790363,10.787793,77.397356,-9.567877
5.946859,12.132365,77.393507,-9.571374
6.103356,6.276746,77.389658,-9.574871
6.259852,4.606564,77.385809,-9.578368
6.416348,4.397245,77.38196,-9.581865
6.572845,6.809249,77.37811,-9.585362
6.729341,7.900932,77.374261,-9.588859
6.885837,7.724563,77.370411,-9.592355
7.042334,6.41988,77.366562,-9.595853
7.19883,7.716157,77.362713,-9.59935
7.355326,8.907976,77.358863,-9.602847
7.511822,8.861765,77.355013,-9.606343
7.668319,11.444935,77.351163,-9.60984
7.824815,12.125191,77.347313,-9.613337
7.981311,11.416177,77.343463,-9.616833
