position,Plagioclase Abundance,lon,lat
0,79.914157,77.539712,-9.438453
0.156496,80.662649,77.535866,-9.441952
0.312993,81.792527,77.53202,-9.44545
0.469489,80.737799,77.528174,-9.448949
0.625985,80.122262,77.524327,-9.452447
0.782482,80.385729,77.520481,-9.455946
0.938978,80.707894,77.516634,-9.459444
1.095474,81.489336,77.512788,-9.462943
1.25197,77.421744,77.50894,-9.46644
1.408467,76.093168,77.505095,-9.46994
1.564963,83.217238,77.501248,-9.473438
1.721459,80.830126,77.4974,-9.476935
1.877956,78.060566,77.493554,-9.480435
2.034452,78.801344,77.489707,-9.483933
2.190948,79.20674,77.48586,-9.487431
2.347445,63.825107,77.482013,-9.490929
2.503941,62.176978,77.478166,-9.494427
2.660437,71.28908,77.474318,-9.497925
2.816933,63.097822,77.470471,-9.501423
2.97343,65.050448,77.466623,-9.50492
3.129926,77.786406,77.462776,-9.508419
3.286422,81.457401,77.458928,-9.511916
3.442919,81.784062,77.455081,-9.515415
3.599415,77.568436,77.451232,-9.518912
3.755911,75.220024,77.447384,-9.522409
3.912408,74.32164,77.443536,-9.525907
4.068904,76.536535,77.439689,-9.529406
4.2254,69.430853,77.43584,-9.532902
4.381896,71.871211,77.431993,-9.536401
4.538393,54.886012,77.428145,-9.539898
4.694889,52.865503,77.424296,-9.543395
4.851385,77.207741,77.420448,-9.546893
5.007882,81.06597,77.4166,-9.550391
5.164378,58.95529,77.412751,-9.553888
5.320874,70.723966,77.408903,-9.557386
5.477371,67.047725,77.405054,-9.560883
5.633867,61.243149,77.401205,-9.56438
5.790363,77.957662,77.397356,-9.567877
5.946859,79.434777,77.393507,-9.571374
6.103356,80.43632,77.389658,-9.574871
6.259852,80.946974,77.385809,-9.578368
6.416348,80.964257,77.38196,-9.581865
6.572845,80.186073,77.37811,-9.585362
6.729341,80.242413,77.374261,-9.588859
6.885837,80.366764,77.370411,-9.592355
7.042334,80.797754,77.366562,-9.595853
7.19883,81.355629,77.362713,-9.59935
7.355326,81.630197,77.358863,-9.602847
7.511822,81.340333,77.355013,-9.606343
7.668319,81.462465,77.351163,-9.60984
7.824815,81.628976,77.347313,-9.613337
7.981311,81.905689,77.343463,-9.616833
8.137808,81.861744,77.339612,-9.620329
8.294304,82.023363,77.335763,-9.623826
