position,FeO Abundance,lon,lat
0,7.586064,77.539712,-9.438453
0.156496,7.515662,77.535866,-9.441952
0.312993,7.408733,77.53202,-9.44545
0.469489,7.508829,77.528174,-9.448949
0.625985,7.424403,77.524327,-9.452447
0.782482,7.094077,77.520481,-9.455946
0.938978,7.36661,77.516634,-9.459444
1.095474,7.048976,77.512788,-9.462943
1.25197,8.063697,77.50894,-9.46644
1.408467,8.426279,77.505095,-9.46994
1.564963,5.050921,77.501248,-9.473438
1.721459,5.139211,77.4974,-9.476935
1.877956,5.630721,77.493554,-9.480435
2.034452,5.934198,77.489707,-9.483933
2.190948,5.213914,77.48586,-9.487431
2.347445,10.393175,77.482013,-9.490929
2.503941,11.519015,77.478166,-9.494427
2.660437,9.111857,77.474318,-9.497925
2.816933,10.979689,77.470471,-9.501423
2.97343,10.626689,77.466623,-9.50492
3.129926,7.600311,77.462776,-9.508419
3.286422,6.616678,77.458928,-9.511916
3.442919,6.827295,77.455081,-9.515415
3.599415,8.0517,77.451232,-9.518912
3.755911,8.776323,77.447384,-9.522409
3.912408,8.392708,77.443536,-9.525907
4.068904,7.468901,77.439689,-9.529406
4.2254,7.97573,77.43584,-9.532902
4.381896,6.597562,77.431993,-9.536401
4.538393,11.010799,77.428145,-9.539898
4.694889,11.47611,77.424296,-9.543395
4.851385,5.517313,77.420448,-9.546893
5.007882,4.159336,77.4166,-9.550391
5.164378,11.16564,77.412751,-9.553888
5.320874,9.066762,77.408903,-9.557386
5.477371,10.89971,77.405054,-9.560883
5.633867,13.565394,77.401205,-9.56438
5.790363,6.475319,77.397356,-9.567877
5.946859,7.093196,77.393507,-9.571374
6.103356,7.29348,77.389658,-9.574871
6.259852,7.288827,77.385809,-9.578368
6.416348,7.263882,77.38196,-9.581865
6.572845,7.253666,77.37811,-9.585362
6.729341,7.18747,77.374261,-9.588859
6.885837,7.183739,77.370411,-9.592355
7.042334,7.158286,77.366562,-9.595853
7.19883,6.947563,77.362713,-9.59935
7.355326,6.785484,77.358863,-9.602847
7.511822,6.852712,77.355013,-9.606343
7.668319,6.746333,77.351163,-9.60984
7.824815,6.731985,77.347313,-9.613337
7.981311,6.697871,77.343463,-9.616833
8.137808,6.704706,77.339612,-9.620329
8.294304,6.785188,77.335763,-9.623826
8.4508,6.681838,77.331913,-9.627323
8.607297,6.70197,77.328063,-9.630819
8.763793,6.83206,77.324211,-9.634315
8.920289,6.782111,77.320362,-9.637812
9.076785,6.772038,77.316511,-9.641308
9.233282,6.773239,77.312661,-9.644805
9.389778,6.85793,77.30881,-9.648301
9.546274,6.961402,77.304959,-9.651797
9.702771,6.970643,77.301108,-9.655293
9.859267,6.97892,77.297257,-9.658789
10.015763,6.870163,77.293406,-9.662285
10.17226,6.847553,77.289556,-9.665782
10.328756,6.903167,77.285704,-9.669277
10.485252,6.989699,77.281853,-9.672773
10.641748,7.004754,77.278001,-9.676269
10.798245,6.938774,77.27415,-9.679765
10.954741,6.830504,77.270298,-9.683261
11.111237,6.42197,77.266447,-9.686756
11.267734,6.358214,77.262594,-9.690251
11.42423,6.661174,77.258743,-9.693748
11.580726,6.93934,77.254892,-9.697243
11.737223,6.959307,77.25104,-9.700739
11.893719,7.422269,77.247188,-9.704234
12.050215,7.887776,77.243336,-9.70773
12.206711,7.751517,77.239484,-9.711225
12.363208,7.300512,77.235631,-9.714721
12.519704,6.950753,77.231779,-9.718216
12.6762,6.746616,77.227927,-9.721711
12.832697,6.999121,77.224074,-9.725207
12.989193,7.338784,77.220222,-9.728702
13.145689,7.435343,77.216368,-9.732196
13.302186,7.186282,77.212516,-9.735692
13.458682,6.891543,77.208663,-9.739186
13.615178,6.757101,77.204811,-9.742682
13.771674,6.435377,77.200958,-9.746177
13.928171,6.598888,77.197105,-9.749673
14.084667,7.406144,77.193251,-9.753167
14.241163,7.567351,77.189399,-9.756662
14.39766,7.339845,77.185545,-9.760157
14.554156,6.941059,77.181691,-9.763651
14.710652,6.443288,77.177837,-9.767146
14.867149,6.315941,77.173985,-9.770641
15.023645,6.281482,77.170131,-9.774136
15.180141,6.258591,77.166277,-9.77763
15.336637,6.293259,77.162424,-9.781125
15.493134,6.49772,77.15857,-9.78462
15.64963,6.377646,77.154715,-9.788113
15.806126,6.352707,77.150862,-9.791608
15.962623,6.495908,77.147008,-9.795103
16.119119,6.625819,77.143154,-9.798597
16.275615,6.658799,77.139299,-9.802092
16.432112,6.736501,77.135444,-9.805585
16.588608,7.578765,77.131591,-9.80908
16.745104,7.721046,77.127735,-9.812573
16.9016,7.499912,77.123881,-9.816068
17.058097,7.284438,77.120027,-9.819562
17.214593,7.276877,77.116172,-9.823057
17.371089,7.329121,77.112317,-9.826551
17.527586,7.510146,77.108462,-9.830045
17.684082,7.547246,77.104607,-9.833538
17.840578,7.337834,77.100752,-9.837032
17.997075,7.075027,77.096897,-9.840526
18.153571,7.306453,77.093042,-9.84402
18.310067,7.205764,77.089187,-9.847514
18.466563,6.810555,77.085331,-9.851007
18.62306,6.732814,77.081476,-9.854501
18.779556,6.877969,77.07762,-9.857995
18.936052,6.857678,77.073765,-9.861488
19.092549,6.893503,77.069908,-9.864981
19.249045,7.147637,77.066052,-9.868474
19.405541,7.221448,77.062197,-9.871969
19.562038,7.152119,77.058341,-9.875462
19.718534,7.514664,77.054484,-9.878955
19.87503,7.912243,77.050629,-9.882449
20.031526,7.959923,77.046773,-9.885942
20.188023,8.454207,77.042917,-9.889435
20.344519,8.439713,77.03906,-9.892928
20.501015,8.311332,77.035203,-9.896421
20.657512,8.298051,77.031347,-9.899915
20.814008,8.244751,77.027491,-9.903408
20.970504,7.898044,77.023634,-9.906901
21.127001,7.572668,77.019777,-9.910394
21.283497,7.347069,77.01592,-9.913887
21.439993,7.345072,77.012063,-9.917379
21.596489,7.45464,77.008206,-9.920872
21.752986,7.48138,77.004348,-9.924364
21.909482,7.399309,77.000492,-9.927858
22.065978,7.312288,76.996634,-9.93135
22.222475,7.559757,76.992777,-9.934843
22.378971,7.563709,76.98892,-9.938336
22.535467,6.838056,76.985063,-9.941828
22.691964,6.442862,76.981205,-9.945321
22.84846,6.477297,76.977347,-9.948813
23.004956,6.951709,76.97349,-9.952306
23.161452,7.323054,76.969632,-9.955798
23.317949,7.572719,76.965774,-9.959291
23.474445,7.836005,76.961916,-9.962783
23.630941,7.596654,76.958058,-9.966275
23.787438,7.240626,76.954199,-9.969767
23.943934,7.096678,76.950341,-9.973259
24.10043,7.056133,76.946483,-9.976752
24.256927,7.031502,76.942624,-9.980244
24.413423,6.955345,76.938766,-9.983736
24.569919,7.038048,76.934907,-9.987228
24.726415,7.122212,76.931049,-9.99072
24.882912,7.371354,76.92719,-9.994211
25.039408,7.230495,76.923331,-9.997703
25.195904,7.473275,76.919472,-10.001195
