position,Titanium Abundance,lon,lat
0,0.88648,77.539712,-9.438453
0.156496,0.886213,77.535866,-9.441952
0.312993,0.885935,77.53202,-9.44545
0.469489,0.885647,77.528174,-9.448949
0.625985,0.88535,77.524327,-9.452447
0.782482,0.885042,77.520481,-9.455946
0.938978,0.884724,77.516634,-9.459444
1.095474,0.884396,77.512788,-9.462943
1.25197,0.884058,77.50894,-9.46644
1.408467,0.88371,77.505095,-9.46994
1.564963,0.883352,77.501248,-9.473438
1.721459,0.882984,77.4974,-9.476935
1.877956,0.882606,77.493554,-9.480435
2.034452,0.882217,77.489707,-9.483933
2.190948,0.881819,77.48586,-9.487431
2.347445,0.881411,77.482013,-9.490929
2.503941,0.880993,77.478166,-9.494427
2.660437,0.880564,77.474318,-9.497925
2.816933,0.880126,77.470471,-9.501423
2.97343,0.879678,77.466623,-9.50492
3.129926,0.879219,77.462776,-9.508419
3.286422,0.878751,77.458928,-9.511916
3.442919,0.878272,77.455081,-9.515415
3.599415,0.877783,77.451232,-9.518912
3.755911,0.877285,77.447384,-9.522409
3.912408,0.876776,77.443536,-9.525907
4.068904,0.876257,77.439689,-9.529406
4.2254,0.875729,77.43584,-9.532902
4.381896,0.87519,77.431993,-9.536401
4.538393,0.874641,77.428145,-9.539898
4.694889,0.874082,77.424296,-9.543395
4.851385,0.873513,77.420448,-9.546893
5.007882,0.872934,77.4166,-9.550391
5.164378,0.872345,77.412751,-9.553888
5.320874,0.871746,77.408903,-9.557386
5.477371,0.871137,77.405054,-9.560883
5.633867,0.870517,77.401205,-9.56438
5.790363,0.869888,77.397356,-9.567877
5.946859,0.869249,77.393507,-9.571374
6.103356,0.8686,77.389658,-9.574871
6.259852,0.86794,77.385809,-9.578368
6.416348,0.867271,77.38196,-9.581865
6.572845,0.866591,77.37811,-9.585362
6.729341,0.865902,77.374261,-9.588859
6.885837,0.865202,77.370411,-9.592355
7.042334,0.864493,77.366562,-9.595853
7.19883,0.863773,77.362713,-9.59935
7.355326,0.863044,77.358863,-9.602847
7.511822,0.862304,77.355013,-9.606343
7.668319,0.861554,77.351163,-9.60984
7.824815,0.860794,77.347313,-9.613337
7.981311,0.860024,77.343463,-9.616833
8.137808,0.859244,77.339612,-9.620329
8.294304,0.858454,77.335763,-9.623826
8.4508,0.857654,77.331913,-9.627323
8.607297,0.856844,77.328063,-9.630819
8.763793,0.856024,77.324211,-9.634315
8.920289,0.855194,77.320362,-9.637812
9.076785,0.854354,77.316511,-9.641308
9.233282,0.853504,77.312661,-9.644805
9.389778,0.852643,77.30881,-9.648301
9.546274,0.851773,77.304959,-9.651797
9.702771,0.850893,77.301108,-9.655293
9.859267,0.850002,77.297257,-9.658789
10.015763,0.849102,77.293406,-9.662285
10.17226,0.848191,77.289556,-9.665782
10.328756,0.847271,77.285704,-9.669277
10.485252,0.84634,77.281853,-9.672773
10.641748,0.845399,77.278001,-9.676269
10.798245,0.844449,77.27415,-9.679765
10.954741,0.843488,77.270298,-9.683261
11.111237,0.842517,77.266447,-9.686756
11.267734,0.841536,77.262594,-9.690251
11.42423,0.840545,77.258743,-9.693748
11.580726,0.839544,77.254892,-9.697243
11.737223,0.838533,77.25104,-9.700739
11.893719,0.837512,77.247188,-9.704234
12.050215,0.836481,77.243336,-9.70773
12.206711,0.83544,77.239484,-9.711225
12.363208,0.834389,77.235631,-9.714721
12.519704,0.833327,77.231779,-9.718216
12.6762,0.832256,77.227927,-9.721711
12.832697,0.831175,77.224074,-9.725207
12.989193,0.830083,77.220222,-9.728702
13.145689,0.828982,77.216368,-9.732196
13.302186,0.82787,77.212516,-9.735692
13.458682,0.826749,77.208663,-9.739186
13.615178,0.825617,77.204811,-9.742682
13.771674,0.824476,77.200958,-9.746177
13.928171,0.823324,77.197105,-9.749673
14.084667,0.822162,77.193251,-9.753167
14.241163,0.82099,77.189399,-9.756662
14.39766,0.819808,77.185545,-9.760157
14.554156,0.818616,77.181691,-9.763651
14.710652,0.817415,77.177837,-9.767146
14.867149,0.816203,77.173985,-9.770641
15.023645,0.81498,77.170131,-9.774136
15.180141,0.813748,77.166277,-9.77763
15.336637,0.812506,77.162424,-9.781125
15.493134,0.811254,77.15857,-9.78462
15.64963,0.809992,77.154715,-9.788113
15.806126,0.808719,77.150862,-9.791608
15.962623,0.807437,77.147008,-9.795103
16.119119,0.806144,77.143154,-9.798597
16.275615,0.804842,77.139299,-9.802092
16.432112,0.803529,77.135444,-9.805585
16.588608,0.802207,77.131591,-9.80908
16.745104,0.800874,77.127735,-9.812573
16.9016,0.799531,77.123881,-9.816068
17.058097,0.798179,77.120027,-9.819562
17.214593,0.796816,77.116172,-9.823057
17.371089,0.795443,77.112317,-9.826551
17.527586,0.79406,77.108462,-9.830045
17.684082,0.792667,77.104607,-9.833538
17.840578,0.791264,77.100752,-9.837032
17.997075,0.789851,77.096897,-9.840526
18.153571,0.788428,77.093042,-9.84402
18.310067,0.786995,77.089187,-9.847514
18.466563,0.785552,77.085331,-9.851007
18.62306,0.784098,77.081476,-9.854501
18.779556,0.782635,77.07762,-9.857995
18.936052,0.781162,77.073765,-9.861488
19.092549,0.779678,77.069908,-9.864981
19.249045,0.778185,77.066052,-9.868474
19.405541,0.776681,77.062197,-9.871969
19.562038,0.775167,77.058341,-9.875462
19.718534,0.773644,77.054484,-9.878955
19.87503,0.77211,77.050629,-9.882449
20.031526,0.770566,77.046773,-9.885942
20.188023,0.769012,77.042917,-9.889435
20.344519,0.767448,77.03906,-9.892928
20.501015,0.765875,77.035203,-9.896421
20.657512,0.764291,77.031347,-9.899915
20.814008,0.762696,77.027491,-9.903408
20.970504,0.761092,77.023634,-9.906901
21.127001,0.759478,77.019777,-9.910394
21.283497,0.757854,77.01592,-9.913887
21.439993,0.75622,77.012063,-9.917379
21.596489,0.754575,77.008206,-9.920872
21.752986,0.752634,77.004348,-9.924364
21.909482,0.750177,77.000492,-9.927858
22.065978,0.747219,76.996634,-9.93135
22.222475,0.744263,76.992777,-9.934843
22.378971,0.741311,76.98892,-9.938336
22.535467,0.738362,76.985063,-9.941828
22.691964,0.735417,76.981205,-9.945321
22.84846,0.732475,76.977347,-9.948813
23.004956,0.729537,76.97349,-9.952306
23.161452,0.726602,76.969632,-9.955798
23.317949,0.72367,76.965774,-9.959291
23.474445,0.720742,76.961916,-9.962783
23.630941,0.717817,76.958058,-9.966275
23.787438,0.714895,76.954199,-9.969767
23.943934,0.711977,76.950341,-9.973259
24.10043,0.709063,76.946483,-9.976752
24.256927,0.706151,76.942624,-9.980244
24.413423,0.703243,76.938766,-9.983736
24.569919,0.700339,76.934907,-9.987228
24.726415,0.697437,76.931049,-9.99072
24.882912,0.69454,76.92719,-9.994211
25.039408,0.691645,76.923331,-9.997703
25.195904,0.688754,76.919472,-10.001195
25.352401,0.685867,76.915613,-10.004687
25.508897,0.682982,76.911754,-10.008179
25.665393,0.680101,76.907895,-10.01167
25.82189,0.677224,76.904035,-10.015161
25.978386,0.67435,76.900176,-10.018654
26.134882,0.671479,76.896317,-10.022145
26.291378,0.668612,76.892457,-10.025637
26.447875,0.665748,76.888598,-10.029128
26.604371,0.662887,76.884738,-10.032619
26.760867,0.66003,76.880878,-10.036111
26.917364,0.657177,76.877018,-10.039602
27.07386,0.654326,76.873158,-10.043093
27.230356,0.651479,76.869298,-10.046585
27.386853,0.648636,76.865438,-10.050075
27.543349,0.645796,76.861578,-10.053567
27.699845,0.642959,76.857718,-10.057058
27.856341,0.640125,76.853857,-10.060548
28.012838,0.637295,76.849996,-10.064039
28.169334,0.634469,76.846136,-10.06753
