position,TerrainSlope,lon,lat
0,3.251069,77.539712,-9.438453
0.156496,2.43701,77.535866,-9.441952
0.312993,2.603963,77.53202,-9.44545
0.469489,2.822669,77.528174,-9.448949
0.625985,2.472488,77.524327,-9.452447
0.782482,2.400972,77.520481,-9.455946
0.938978,2.108566,77.516634,-9.459444
1.095474,2.258287,77.512788,-9.462943
1.25197,3.258857,77.50894,-9.46644
1.408467,4.050563,77.505095,-9.46994
1.564963,4.895785,77.501248,-9.473438
1.721459,5.279149,77.4974,-9.476935
1.877956,5.650397,77.493554,-9.480435
2.034452,6.162116,77.489707,-9.483933
2.190948,5.411829,77.48586,-9.487431
2.347445,3.173623,77.482013,-9.490929
2.503941,0.276739,77.478166,-9.494427
2.660437,4.358513,77.474318,-9.497925
2.816933,6.818826,77.470471,-9.501423
2.97343,6.158424,77.466623,-9.50492
3.129926,4.902193,77.462776,-9.508419
3.286422,4.622893,77.458928,-9.511916
3.442919,3.579622,77.455081,-9.515415
3.599415,1.787979,77.451232,-9.518912
3.755911,1.497955,77.447384,-9.522409
3.912408,1.622306,77.443536,-9.525907
4.068904,1.752574,77.439689,-9.529406
4.2254,2.496129,77.43584,-9.532902
4.381896,3.06243,77.431993,-9.536401
4.538393,3.368436,77.428145,-9.539898
4.694889,3.395834,77.424296,-9.543395
4.851385,2.877545,77.420448,-9.546893
5.007882,2.547574,77.4166,-9.550391
5.164378,3.09146,77.412751,-9.553888
5.320874,3.48515,77.408903,-9.557386
5.477371,1.282094,77.405054,-9.560883
5.633867,3.218354,77.401205,-9.56438
5.790363,3.494962,77.397356,-9.567877
5.946859,2.829911,77.393507,-9.571374
6.103356,2.002029,77.389658,-9.574871
6.259852,2.536586,77.385809,-9.578368
6.416348,3.819076,77.38196,-9.581865
6.572845,3.79602,77.37811,-9.585362
6.729341,2.527597,77.374261,-9.588859
6.885837,1.723747,77.370411,-9.592355
7.042334,3.022303,77.366562,-9.595853
7.19883,4.262735,77.362713,-9.59935
7.355326,3.39597,77.358863,-9.602847
7.511822,1.232297,77.355013,-9.606343
7.668319,2.417296,77.351163,-9.60984
7.824815,6.491896,77.347313,-9.613337
7.981311,9.157747,77.343463,-9.616833
8.137808,10.271267,77.339612,-9.620329
8.294304,9.347609,77.335763,-9.623826
8.4508,6.656071,77.331913,-9.627323
8.607297,5.429821,77.328063,-9.630819
8.763793,7.807512,77.324211,-9.634315
8.920289,11.031181,77.320362,-9.637812
9.076785,12.382143,77.316511,-9.641308
9.233282,12.58959,77.312661,-9.644805
9.389778,12.013561,77.30881,-9.648301
