position,Orthopyroxene Abundance,lon,lat
0,3.181255,77.539712,-9.438453
0.156496,2.005988,77.535866,-9.441952
0.312993,1.640573,77.53202,-9.44545
0.469489,3.839959,77.528174,-9.448949
0.625985,5.803944,77.524327,-9.452447
0.782482,7.205683,77.520481,-9.455946
0.938978,8.043069,77.516634,-9.459444
1.095474,4.628932,77.512788,-9.462943
1.25197,5.606492,77.50894,-9.46644
1.408467,9.949566,77.505095,-9.46994
1.564963,1.576549,77.501248,-9.473438
1.721459,7.970731,77.4974,-9.476935
1.877956,11.963283,77.493554,-9.480435
2.034452,10.562626,77.489707,-9.483933
2.190948,11.367671,77.48586,-9.487431
2.347445,26.711952,77.482013,-9.490929
2.503941,31.325744,77.478166,-9.494427
2.660437,18.5207,77.474318,-9.497925
2.816933,29.04062,77.470471,-9.501423
2.97343,24.25319,77.466623,-9.50492
3.129926,8.315215,77.462776,-9.508419
3.286422,6.195319,77.458928,-9.511916
3.442919,4.53764,77.455081,-9.515415
3.599415,8.311015,77.451232,-9.518912
3.755911,11.644261,77.447384,-9.522409
3.912408,14.35851,77.443536,-9.525907
4.068904,15.615267,77.439689,-9.529406
4.2254,17.328571,77.43584,-9.532902
4.381896,10.455503,77.431993,-9.536401
4.538393,12.978375,77.428145,-9.539898
4.694889,18.613916,77.424296,-9.543395
4.851385,11.094875,77.420448,-9.546893
5.007882,8.442959,77.4166,-9.550391
5.164378,25.861595,77.412751,-9.553888
5.320874,12.470063,77.408903,-9.557386
5.477371,17.292883,77.405054,-9.560883
5.633867,15.484301,77.401205,-9.56438
5.790363,4.561201,77.397356,-9.567877
5.946859,3.409647,77.393507,-9.571374
6.103356,7.836815,77.389658,-9.574871
6.259852,8.764377,77.385809,-9.578368
6.416348,9.194905,77.38196,-9.581865
6.572845,8.833279,77.37811,-9.585362
6.729341,7.99177,77.374261,-9.588859
6.885837,7.970052,77.370411,-9.592355
7.042334,8.429972,77.366562,-9.595853
7.19883,6.932884,77.362713,-9.59935
7.355326,5.997743,77.358863,-9.602847
7.511822,6.381915,77.355013,-9.606343
7.668319,4.013478,77.351163,-9.60984
7.824815,2.769766,77.347313,-9.613337
7.981311,3.215615,77.343463,-9.616833
8.137808,3.019438,77.339612,-9.620329
8.294304,3.391318,77.335763,-9.623826
8.4508,2.685844,77.331913,-9.627323
8.607297,4.775573,77.328063,-9.630819
8.763793,6.823508,77.324211,-9.634315
8.920289,5.12867,77.320362,-9.637812
9.076785,4.574238,77.316511,-9.641308
9.233282,4.970116,77.312661,-9.644805
9.389778,5.780139,77.30881,-9.648301
9.546274,5.577288,77.304959,-9.651797
9.702771,5.57979,77.301108,-9.655293
9.859267,5.773532,77.297257,-9.658789
10.015763,5.756186,77.293406,-9.662285
10.17226,7.381242,77.289556,-9.665782
10.328756,7.091124,77.285704,-9.669277
10.485252,7.88691,77.281853,-9.672773
10.641748,8.119206,77.278001,-9.676269
10.798245,6.735633,77.27415,-9.679765
10.954741,6.967504,77.270298,-9.683261
11.111237,4.411021,77.266447,-9.686756
11.267734,3.384913,77.262594,-9.690251
11.42423,6.151407,77.258743,-9.693748
11.580726,9.60075,77.254892,-9.697243
11.737223,9.110956,77.25104,-9.700739
11.893719,11.513359,77.247188,-9.704234
12.050215,13.668566,77.243336,-9.70773
12.206711,12.693045,77.239484,-9.711225
12.363208,8.853241,77.235631,-9.714721
12.519704,6.804937,77.231779,-9.718216
12.6762,7.055445,77.227927,-9.721711
12.832697,8.827139,77.224074,-9.725207
12.989193,12.016363,77.220222,-9.728702
13.145689,12.914423,77.216368,-9.732196
13.302186,11.414777,77.212516,-9.735692
13.458682,12.219711,77.208663,-9.739186
13.615178,16.969787,77.204811,-9.742682
13.771674,18.521746,77.200958,-9.746177
13.928171,19.13263,77.197105,-9.749673
14.084667,23.445441,77.193251,-9.753167
14.241163,24.239023,77.189399,-9.756662
14.39766,22.180417,77.185545,-9.760157
14.554156,18.194878,77.181691,-9.763651
14.710652,12.182864,77.177837,-9.767146
14.867149,10.359265,77.173985,-9.770641
15.023645,9.125943,77.170131,-9.774136
15.180141,8.102445,77.166277,-9.77763
15.336637,7.286558,77.162424,-9.781125
15.493134,7.834592,77.15857,-9.78462
15.64963,6.522681,77.154715,-9.788113
15.806126,5.978156,77.150862,-9.791608
15.962623,4.313363,77.147008,-9.795103
16.119119,3.235928,77.143154,-9.798597
16.275615,2.964753,77.139299,-9.802092
16.432112,4.354661,77.135444,-9.805585
16.588608,12.067637,77.131591,-9.80908
16.745104,14.96894,77.127735,-9.812573
16.9016,14.89746,77.123881,-9.816068
17.058097,14.030354,77.120027,-9.819562
17.214593,15.395028,77.116172,-9.823057
17.371089,17.746112,77.112317,-9.826551
17.527586,16.836381,77.108462,-9.830045
17.684082,17.338357,77.104607,-9.833538
17.840578,16.817021,77.100752,-9.837032
17.997075,15.216202,77.096897,-9.840526
18.153571,15.370967,77.093042,-9.84402
18.310067,13.225663,77.089187,-9.847514
18.466563,10.955209,77.085331,-9.851007
18.62306,10.693572,77.081476,-9.854501
18.779556,10.816843,77.07762,-9.857995
18.936052,8.271094,77.073765,-9.861488
19.092549,6.74735,77.069908,-9.864981
19.249045,8.323824,77.066052,-9.868474
19.405541,8.890042,77.062197,-9.871969
19.562038,8.514724,77.058341,-9.875462
19.718534,11.026813,77.054484,-9.878955
19.87503,13.21267,77.050629,-9.882449
20.031526,14.456857,77.046773,-9.885942
20.188023,17.494597,77.042917,-9.889435
20.344519,17.908354,77.03906,-9.892928
20.501015,17.327744,77.035203,-9.896421
20.657512,17.528567,77.031347,-9.899915
20.814008,17.515673,77.027491,-9.903408
20.970504,15.445511,77.023634,-9.906901
21.127001,12.218491,77.019777,-9.910394
21.283497,10.765816,77.01592,-9.913887
21.439993,9.623036,77.012063,-9.917379
21.596489,7.271155,77.008206,-9.920872
21.752986,7.125933,77.004348,-9.924364
21.909482,9.608924,77.000492,-9.927858
22.065978,12.887373,76.996634,-9.93135
22.222475,16.06855,76.992777,-9.934843
22.378971,15.756726,76.98892,-9.938336
22.535467,11.07767,76.985063,-9.941828
22.691964,8.874567,76.981205,-9.945321
22.84846,8.432336,76.977347,-9.948813
23.004956,10.369842,76.97349,-9.952306
23.161452,10.433772,76.969632,-9.955798
23.317949,11.726172,76.965774,-9.959291
23.474445,14.036324,76.961916,-9.962783
23.630941,11.206741,76.958058,-9.966275
23.787438,8.111221,76.954199,-9.969767
23.943934,7.510626,76.950341,-9.973259
24.10043,8.05426,76.946483,-9.976752
24.256927,9.088732,76.942624,-9.980244
24.413423,9.012566,76.938766,-9.983736
24.569919,8.252662,76.934907,-9.987228
24.726415,8.529839,76.931049,-9.99072
24.882912,10.884078,76.92719,-9.994211
25.039408,7.860306,76.923331,-9.997703
25.195904,8.837383,76.919472,-10.001195
25.352401,11.097714,76.915613,-10.004687
25.508897,12.540607,76.911754,-10.008179
25.665393,13.100627,76.907895,-10.01167
25.82189,13.470606,76.904035,-10.015161
25.978386,15.769604,76.900176,-10.018654
26.134882,19.139664,76.896317,-10.022145
26.291378,22.205658,76.892457,-10.025637
26.447875,23.42483,76.888598,-10.029128
26.604371,26.198129,76.884738,-10.032619
26.760867,28.234683,76.880878,-10.036111
26.917364,27.360412,76.877018,-10.039602
27.07386,23.301645,76.873158,-10.043093
27.230356,22.134423,76.869298,-10.046585
27.386853,19.234969,76.865438,-10.050075
27.543349,17.490418,76.861578,-10.053567
27.699845,18.123676,76.857718,-10.057058
27.856341,17.224199,76.853857,-10.060548
28.012838,13.657717,76.849996,-10.064039
28.169334,13.091799,76.846136,-10.06753
28.32583,12.058759,76.842276,-10.071022
28.482327,12.695134,76.838415,-10.074512
28.638823,13.441132,76.834555,-10.078004
28.795319,14.070785,76.830694,-10.081494
28.951816,12.154444,76.826833,-10.084985
29.108312,14.345272,76.822972,-10.088476
29.264808,15.706126,76.81911,-10.091966
29.421305,15.842586,76.81525,-10.095457
29.577801,14.284844,76.811388,-10.098948
29.734297,13.708265,76.807527,-10.102438
29.890793,15.438477,76.803666,-10.105929
30.04729,16.401332,76.799804,-10.109419
30.203786,16.810715,76.795942,-10.112909
30.360282,19.953733,76.792081,-10.1164
30.516779,19.522563,76.788219,-10.11989
30.673275,18.386095,76.784358,-10.123381
30.829771,21.860542,76.780495,-10.126871
30.986268,19.695344,76.776633,-10.130361
31.142764,21.196108,76.772771,-10.133851
31.29926,23.346969,76.768908,-10.13734
31.455756,22.895385,76.765046,-10.14083
31.612253,22.866379,76.761184,-10.144321
31.768749,23.777458,76.757322,-10.147811
31.925245,24.702752,76.753459,-10.151301
32.081742,22.825086,76.749597,-10.154791
32.238238,23.240865,76.745733,-10.158279
32.394734,25.016688,76.741871,-10.16177
32.551231,18.630727,76.738008,-10.16526
32.707727,21.444152,76.734146,-10.168749
32.864223,21.392723,76.730282,-10.172239
33.020719,20.106518,76.726419,-10.175728
33.177216,20.847711,76.722556,-10.179218
33.333712,19.95987,76.718693,-10.182708
33.490208,19.874298,76.71483,-10.186197
33.646705,20.268842,76.710966,-10.189686
33.803201,22.224842,76.707102,-10.193175
33.959697,20.068584,76.703239,-10.196665
34.116194,11.01845,76.699374,-10.200153
34.27269,9.402119,76.695511,-10.203644
34.429186,11.855778,76.691648,-10.207133
34.585682,12.492694,76.687784,-10.210622
34.742179,13.669199,76.68392,-10.214111
34.898675,14.351455,76.680055,-10.2176
35.055171,14.179501,76.67619,-10.221088
35.211668,15.639733,76.672327,-10.224578
35.368164,17.616592,76.668463,-10.228067
35.52466,15.480651,76.664598,-10.231555
35.681157,15.171839,76.660734,-10.235044
35.837653,14.738823,76.656869,-10.238533
35.994149,17.551662,76.653004,-10.242022
36.150645,19.382367,76.649139,-10.24551
36.307142,18.577714,76.645274,-10.248999
36.463638,15.713563,76.64141,-10.252488
36.620134,10.037592,76.637544,-10.255976
36.776631,11.89511,76.633679,-10.259465
36.933127,19.105946,76.629814,-10.262953
37.089623,23.867086,76.625949,-10.266441
37.24612,20.556124,76.622083,-10.26993
37.402616,18.301392,76.618218,-10.273418
37.559112,17.037116,76.614352,-10.276906
37.715608,19.366703,76.610487,-10.280394
37.872105,17.282243,76.60662,-10.283882
38.028601,13.167521,76.602755,-10.287371
38.185097,10.702884,76.598888,-10.290858
38.341594,12.353549,76.595023,-10.294347
38.49809,14.556581,76.591157,-10.297835
38.654586,12.534164,76.58729,-10.301322
38.811083,11.279905,76.583425,-10.304811
38.967579,12.775705,76.579558,-10.308298
39.124075,14.009956,76.575692,-10.311786
39.280571,13.308777,76.571825,-10.315274
39.437068,13.261963,76.567959,-10.318762
39.593564,11.310194,76.564092,-10.322249
39.75006,10.546895,76.560225,-10.325737
39.906557,11.226753,76.556358,-10.329224
40.063053,12.26951,76.552492,-10.332712
40.219549,13.532684,76.548625,-10.3362
40.376046,10.134749,76.544757,-10.339687
40.532542,8.860369,76.54089,-10.343174
40.689038,9.283257,76.537023,-10.346662
40.845534,10.248103,76.533156,-10.350149
41.002031,10.5579,76.529288,-10.353636
41.158527,8.986944,76.52542,-10.357122
41.315023,9.957579,76.521553,-10.36061
41.47152,10.698307,76.517685,-10.364097
41.628016,10.8161,76.513817,-10.367585
41.784512,10.125906,76.509949,-10.371071
41.941009,9.490201,76.506082,-10.374559
42.097505,7.430139,76.502213,-10.378045
42.254001,7.139854,76.498345,-10.381532
42.410497,6.831056,76.494477,-10.385019
42.566994,5.126738,76.490609,-10.388506
42.72349,3.032726,76.48674,-10.391993
42.879986,1.030088,76.482872,-10.395479
43.036483,1.910904,76.479003,-10.398966
43.192979,2.698557,76.475135,-10.402453
43.349475,2.582501,76.471266,-10.405939
43.505972,2.727679,76.467397,-10.409426
43.662468,8.239261,76.463528,-10.412912
43.818964,20.696718,76.459659,-10.416399
43.97546,25.357064,76.45579,-10.419885
44.131957,15.027188,76.451921,-10.423371
44.288453,10.886145,76.448052,-10.426857
44.444949,16.416724,76.444182,-10.430344
44.601446,33.184266,76.440313,-10.43383
44.757942,57.491051,76.436443,-10.437316
44.914438,57.079659,76.432574,-10.440802
45.070935,14.238288,76.428704,-10.444288
45.227431,6.593422,76.424834,-10.447774
45.383927,8.504651,76.420964,-10.45126
45.540423,10.311573,76.417094,-10.454746
45.69692,6.134649,76.413223,-10.458231
45.853416,3.508912,76.409354,-10.461717
46.009912,4.075442,76.405484,-10.465203
46.166409,7.739214,76.401613,-10.468688
46.322905,9.069858,76.397743,-10.472174
46.479401,4.143047,76.393873,-10.47566
46.635898,7.773128,76.390002,-10.479146
46.792394,9.174675,76.386131,-10.482631
46.94889,4.650995,76.382261,-10.486117
47.105386,1.838427,76.37839,-10.489602
47.261883,1.114539,76.374519,-10.493087
47.418379,0.087494,76.370648,-10.496573
47.574875,0.453211,76.366777,-10.500058
47.731372,1.117289,76.362905,-10.503542
47.887868,2.893169,76.359034,-10.507028
48.044364,4.206211,76.355163,-10.510514
48.200861,11.070027,76.351292,-10.513999
48.357357,14.054894,76.34742,-10.517484
48.513853,14.612937,76.343548,-10.520969
48.670349,4.840218,76.339677,-10.524454
