position,Clinopyroxene Abundance,lon,lat
0,21.856127,-51.526546,12.370579
0.071509,23.574352,-51.524575,12.369218
0.143018,19.66041,-51.522602,12.367859
0.214527,16.747572,-51.520629,12.366499
0.286036,22.207228,-51.518657,12.365139
0.357545,18.927686,-51.516684,12.36378
0.429054,19.626654,-51.514712,12.36242
0.500563,19.844655,-51.51274,12.36106
0.572072,18.61712,-51.510767,12.3597
0.643581,19.977391,-51.508795,12.358339
0.715091,22.046427,-51.506823,12.356979
0.7866,20.403579,-51.50485,12.35562
0.858109,22.797145,-51.502879,12.35426
0.929618,28.776602,-51.500906,12.3529
1.001127,23.026573,-51.498934,12.35154
1.072636,18.700637,-51.496961,12.35018
1.144145,19.626031,-51.49499,12.34882
1.215654,24.169339,-51.493017,12.34746
1.287163,31.507676,-51.491045,12.3461
1.358672,34.276824,-51.489073,12.34474
1.430181,30.628136,-51.487101,12.343379
1.50169,26.893249,-51.485129,12.342019
1.573199,20.75102,-51.483157,12.34066
1.644708,24.623982,-51.481184,12.3393
1.716217,28.073573,-51.479212,12.33794
1.787726,30.555111,-51.47724,12.33658
1.859235,33.499831,-51.475269,12.335219
1.930744,35.901208,-51.473297,12.333859
2.002254,34.204102,-51.471325,12.332499
2.073763,35.023721,-51.469353,12.331139
2.145272,32.725212,-51.467381,12.329779
2.216781,26.151697,-51.465409,12.328419
2.28829,31.714149,-51.463437,12.327058
2.359799,28.356694,-51.461465,12.325698
2.431308,20.568159,-51.459494,12.324337
2.502817,14.290029,-51.457522,12.322978
2.574326,13.383243,-51.45555,12.321617
2.645835,18.40382,-51.453578,12.320257
2.717344,22.066616,-51.451607,12.318896
2.788853,23.756408,-51.449635,12.317536
2.860362,16.831841,-51.447663,12.316176
2.931871,18.44133,-51.445692,12.314815
3.00338,19.322841,-51.44372,12.313455
3.074889,19.622998,-51.441749,12.312094
3.146398,22.860529,-51.439776,12.310734
3.217907,27.473147,-51.437805,12.309374
3.289417,31.940948,-51.435833,12.308014
3.360926,33.958445,-51.433862,12.306653
3.432435,31.860225,-51.431891,12.305292
3.503944,25.07024,-51.429919,12.303932
3.575453,21.637812,-51.427948,12.302571
3.646962,23.291963,-51.425976,12.301211
3.718471,30.940211,-51.424004,12.299851
3.78998,36.03256,-51.422033,12.298489
3.861489,36.283207,-51.420062,12.29713
3.932998,38.608798,-51.418091,12.295768
4.004507,35.093742,-51.416119,12.294408
4.076016,33.120768,-51.414147,12.293048
4.147525,47.290745,-51.412176,12.291687
4.219034,43.89381,-51.410205,12.290326
4.290543,35.324804,-51.408234,12.288965
4.362052,34.119187,-51.406263,12.287605
4.433561,37.626131,-51.404291,12.286245
4.50507,40.307204,-51.40232,12.284884
4.576579,36.178064,-51.400349,12.283523
4.648089,33.642789,-51.398378,12.282162
4.719598,33.200289,-51.396407,12.280801
4.791107,28.512794,-51.394435,12.279441
4.862616,24.307515,-51.392465,12.27808
4.934125,25.85607,-51.390493,12.27672
