position,TerrainSlope,lon,lat
0,13.090168,-51.526546,12.370579
0.071509,13.624769,-51.524575,12.369218
0.143018,13.773989,-51.522602,12.367859
0.214527,13.144359,-51.520629,12.366499
0.286036,13.059565,-51.518657,12.365139
0.357545,10.960883,-51.516684,12.36378
0.429054,6.325583,-51.514712,12.36242
0.500563,3.252509,-51.51274,12.36106
0.572072,3.411297,-51.510767,12.3597
0.643581,5.34058,-51.508795,12.358339
0.715091,6.19253,-51.506823,12.356979
0.7866,5.534461,-51.50485,12.35562
0.858109,3.179959,-51.502879,12.35426
0.929618,1.590534,-51.500906,12.3529
1.001127,1.155378,-51.498934,12.35154
1.072636,0.688949,-51.496961,12.35018
1.144145,0.933548,-51.49499,12.34882
1.215654,1.186517,-51.493017,12.34746
1.287163,1.389365,-51.491045,12.3461
1.358672,4.569768,-51.489073,12.34474
1.430181,6.310661,-51.487101,12.343379
1.50169,7.356985,-51.485129,12.342019
1.573199,8.33792,-51.483157,12.34066
1.644708,8.080328,-51.481184,12.3393
1.716217,5.498379,-51.479212,12.33794
1.787726,2.618265,-51.47724,12.33658
1.859235,2.046703,-51.475269,12.335219
1.930744,3.007548,-51.473297,12.333859
2.002254,2.286942,-51.471325,12.332499
2.073763,2.183622,-51.469353,12.331139
2.145272,3.320836,-51.467381,12.329779
2.216781,2.688955,-51.465409,12.328419
2.28829,2.760103,-51.463437,12.327058
2.359799,2.019868,-51.461465,12.325698
2.431308,1.301512,-51.459494,12.324337
2.502817,1.5707,-51.457522,12.322978
2.574326,1.722609,-51.45555,12.321617
2.645835,0.715185,-51.453578,12.320257
2.717344,1.219585,-51.451607,12.318896
2.788853,3.347025,-51.449635,12.317536
2.860362,4.977627,-51.447663,12.316176
2.931871,5.933035,-51.445692,12.314815
3.00338,6.926243,-51.44372,12.313455
3.074889,8.176451,-51.441749,12.312094
3.146398,8.821817,-51.439776,12.310734
3.217907,8.861585,-51.437805,12.309374
3.289417,8.038346,-51.435833,12.308014
3.360926,7.477375,-51.433862,12.306653
3.432435,7.940472,-51.431891,12.305292
3.503944,9.011463,-51.429919,12.303932
3.575453,7.696367,-51.427948,12.302571
3.646962,0.811987,-51.425976,12.301211
3.718471,9.80445,-51.424004,12.299851
3.78998,16.320473,-51.422033,12.298489
3.861489,19.908159,-51.420062,12.29713
3.932998,21.628742,-51.418091,12.295768
4.004507,21.40607,-51.416119,12.294408
4.076016,19.390393,-51.414147,12.293048
4.147525,16.700644,-51.412176,12.291687
4.219034,13.358702,-51.410205,12.290326
4.290543,11.852165,-51.408234,12.288965
4.362052,17.658964,-51.406263,12.287605
4.433561,24.029381,-51.404291,12.286245
4.50507,27.338882,-51.40232,12.284884
4.576579,27.072826,-51.400349,12.283523
4.648089,26.624154,-51.398378,12.282162
4.719598,27.603201,-51.396407,12.280801
4.791107,28.48288,-51.394435,12.279441
4.862616,28.049887,-51.392465,12.27808
4.934125,26.277682,-51.390493,12.27672
5.005634,24.200144,-51.388522,12.275358
5.077143,21.045783,-51.386551,12.273998
5.148652,18.002104,-51.38458,12.272637
5.220161,15.686479,-51.382609,12.271277
5.29167,13.594587,-51.380638,12.269915
5.363179,12.344377,-51.378667,12.268555
5.434688,11.76332,-51.376696,12.267193
5.506197,14.898132,-51.374725,12.265833
5.577706,21.760271,-51.372755,12.264472
5.649215,27.474102,-51.370784,12.263111
5.720724,27.705368,-51.368812,12.261751
5.792233,27.485914,-51.366842,12.260389
5.863742,29.097635,-51.364871,12.259029
5.935252,27.129571,-51.3629,12.257668
6.006761,26.28161,-51.360929,12.256307
6.07827,26.846835,-51.358959,12.254945
6.149779,24.423765,-51.356987,12.253585
6.221288,20.688919,-51.355017,12.252224
6.292797,17.9257,-51.353046,12.250863
6.364306,14.97432,-51.351075,12.249502
6.435815,10.332065,-51.349105,12.248141
6.507324,4.854529,-51.347134,12.24678
6.578833,2.872595,-51.345164,12.245418
6.650342,6.887548,-51.343193,12.244057
6.721851,9.784101,-51.341223,12.242696
6.79336,6.836401,-51.339252,12.241335
6.864869,4.80386,-51.337281,12.239974
6.936378,14.542717,-51.335311,12.238613
7.007887,23.182631,-51.333341,12.237251
7.079396,28.409927,-51.33137,12.23589
7.150905,30.198317,-51.329399,12.234529
7.222415,29.357644,-51.327429,12.233168
7.293924,29.363231,-51.325459,12.231806
7.365433,30.996145,-51.323488,12.230445
7.436942,30.049941,-51.321517,12.229085
7.508451,27.472155,-51.319547,12.227723
7.57996,26.231518,-51.317577,12.226361
7.651469,25.908348,-51.315607,12.225
7.722978,26.082332,-51.313637,12.223639
7.794487,26.484471,-51.311666,12.222278
7.865996,25.989218,-51.309696,12.220916
7.937505,25.528553,-51.307725,12.219555
8.009014,25.340201,-51.305755,12.218194
8.080523,23.488373,-51.303785,12.216833
8.152032,21.415342,-51.301815,12.215471
8.223541,19.235207,-51.299845,12.214109
8.29505,13.786457,-51.297875,12.212748
8.366559,8.905014,-51.295904,12.211387
8.438068,6.910943,-51.293934,12.210026
8.509577,6.578396,-51.291964,12.208664
8.581087,8.332783,-51.289995,12.207302
8.652596,9.850307,-51.288024,12.205941
