position,Orthopyroxene Abundance,lon,lat
0,38.077606,-51.526546,12.370579
0.071509,38.593067,-51.524575,12.369218
0.143018,40.47732,-51.522602,12.367859
0.214527,42.900945,-51.520629,12.366499
0.286036,37.239829,-51.518657,12.365139
0.357545,40.356688,-51.516684,12.36378
0.429054,40.489066,-51.514712,12.36242
0.500563,41.349151,-51.51274,12.36106
0.572072,41.270185,-51.510767,12.3597
0.643581,37.612544,-51.508795,12.358339
0.715091,36.264686,-51.506823,12.356979
0.7866,37.309931,-51.50485,12.35562
0.858109,35.834998,-51.502879,12.35426
0.929618,33.788327,-51.500906,12.3529
1.001127,37.137323,-51.498934,12.35154
1.072636,41.253808,-51.496961,12.35018
1.144145,39.922805,-51.49499,12.34882
1.215654,35.289356,-51.493017,12.34746
1.287163,29.200048,-51.491045,12.3461
1.358672,26.15566,-51.489073,12.34474
1.430181,32.020184,-51.487101,12.343379
1.50169,36.445819,-51.485129,12.342019
1.573199,39.525208,-51.483157,12.34066
1.644708,35.849472,-51.481184,12.3393
1.716217,34.708991,-51.479212,12.33794
1.787726,35.538891,-51.47724,12.33658
1.859235,33.610675,-51.475269,12.335219
1.930744,32.461444,-51.473297,12.333859
2.002254,33.904825,-51.471325,12.332499
2.073763,33.301411,-51.469353,12.331139
2.145272,32.910576,-51.467381,12.329779
2.216781,33.28835,-51.465409,12.328419
2.28829,31.180625,-51.463437,12.327058
2.359799,35.818908,-51.461465,12.325698
2.431308,39.955827,-51.459494,12.324337
2.502817,44.917515,-51.457522,12.322978
2.574326,46.526949,-51.45555,12.321617
2.645835,42.211042,-51.453578,12.320257
2.717344,39.141114,-51.451607,12.318896
2.788853,40.003791,-51.449635,12.317536
2.860362,42.281802,-51.447663,12.316176
2.931871,40.351098,-51.445692,12.314815
3.00338,40.15659,-51.44372,12.313455
3.074889,38.339868,-51.441749,12.312094
3.146398,32.365197,-51.439776,12.310734
3.217907,30.08393,-51.437805,12.309374
3.289417,29.365411,-51.435833,12.308014
3.360926,31.90593,-51.433862,12.306653
3.432435,34.274342,-51.431891,12.305292
3.503944,33.92179,-51.429919,12.303932
3.575453,34.433786,-51.427948,12.302571
3.646962,34.250533,-51.425976,12.301211
3.718471,33.173017,-51.424004,12.299851
3.78998,28.99944,-51.422033,12.298489
3.861489,25.465647,-51.420062,12.29713
3.932998,27.539476,-51.418091,12.295768
4.004507,27.037732,-51.416119,12.294408
4.076016,24.476939,-51.414147,12.293048
4.147525,21.739344,-51.412176,12.291687
4.219034,22.179192,-51.410205,12.290326
4.290543,24.698267,-51.408234,12.288965
4.362052,27.441019,-51.406263,12.287605
4.433561,25.776926,-51.404291,12.286245
4.50507,21.73345,-51.40232,12.284884
4.576579,22.264948,-51.400349,12.283523
4.648089,25.400655,-51.398378,12.282162
4.719598,24.938869,-51.396407,12.280801
4.791107,25.421264,-51.394435,12.279441
4.862616,30.698631,-51.392465,12.27808
4.934125,26.453978,-51.390493,12.27672
5.005634,26.563405,-51.388522,12.275358
5.077143,28.677599,-51.386551,12.273998
5.148652,28.751348,-51.38458,12.272637
5.220161,26.328407,-51.382609,12.271277
5.29167,25.443245,-51.380638,12.269915
5.363179,26.552194,-51.378667,12.268555
5.434688,27.410395,-51.376696,12.267193
5.506197,29.665829,-51.374725,12.265833
5.577706,30.192118,-51.372755,12.264472
5.649215,27.459342,-51.370784,12.263111
5.720724,25.573416,-51.368812,12.261751
5.792233,28.800251,-51.366842,12.260389
5.863742,25.20905,-51.364871,12.259029
5.935252,27.737843,-51.3629,12.257668
6.006761,26.583352,-51.360929,12.256307
6.07827,26.434263,-51.358959,12.254945
6.149779,24.245191,-51.356987,12.253585
6.221288,25.350051,-51.355017,12.252224
6.292797,28.025689,-51.353046,12.250863
6.364306,30.685774,-51.351075,12.249502
6.435815,32.345449,-51.349105,12.248141
6.507324,31.822996,-51.347134,12.24678
6.578833,31.407092,-51.345164,12.245418
6.650342,29.533038,-51.343193,12.244057
6.721851,30.968058,-51.341223,12.242696
6.79336,28.908596,-51.339252,12.241335
6.864869,30.506715,-51.337281,12.239974
6.936378,30.216491,-51.335311,12.238613
7.007887,27.289054,-51.333341,12.237251
7.079396,27.90644,-51.33137,12.23589
7.150905,29.265739,-51.329399,12.234529
7.222415,27.626057,-51.327429,12.233168
7.293924,25.797449,-51.325459,12.231806
7.365433,26.04309,-51.323488,12.230445
7.436942,24.265189,-51.321517,12.229085
7.508451,25.433538,-51.319547,12.227723
7.57996,26.115436,-51.317577,12.226361
7.651469,24.18505,-51.315607,12.225
7.722978,23.367637,-51.313637,12.223639
7.794487,23.359927,-51.311666,12.222278
7.865996,25.992074,-51.309696,12.220916
7.937505,28.387254,-51.307725,12.219555
8.009014,26.946336,-51.305755,12.218194
8.080523,29.5308,-51.303785,12.216833
8.152032,33.516012,-51.301815,12.215471
8.223541,35.53866,-51.299845,12.214109
8.29505,41.946428,-51.297875,12.212748
8.366559,39.002056,-51.295904,12.211387
8.438068,36.269564,-51.293934,12.210026
8.509577,42.446841,-51.291964,12.208664
8.581087,43.532904,-51.289995,12.207302
8.652596,43.076487,-51.288024,12.205941
