Crater ID,position,lon,lat,Clinopyroxene Abundance,FeO Abundance,TerrainHeight,Iron Abundance,Olivine Abundance,Orthopyroxene Abundance,Plagioclase Abundance,TerrainSlope,Titanium Abundance
D_1_8_2,1.358672,-51.489073,12.34474,34.276824,17.874155,-494.430665,21.512825,5.269113,26.15566,34.298399,4.569768,5.257115
D_1_8_2,1.430181,-51.487101,12.343379,30.628136,18.157259,-502.164759,21.509584,4.268403,32.020184,33.083276,6.310661,5.258364
D_1_8_2,1.50169,-51.485129,12.342019,26.893249,18.274324,-510.955098,21.506357,3.952694,36.445819,32.708237,7.356985,5.259613
D_1_8_2,1.573199,-51.483157,12.34066,20.75102,18.234628,-521.599744,21.503143,5.602077,39.525208,34.121696,8.33792,5.260861
D_1_8_2,1.644708,-51.481184,12.3393,24.623982,18.137985,-533.125428,21.499941,5.27628,35.849472,34.250269,8.080328,5.262108
D_1_8_2,1.716217,-51.479212,12.33794,28.073573,18.088659,-542.223071,21.496752,3.741133,34.708991,33.476305,5.498379,5.263355
D_1_8_2,1.787726,-51.47724,12.33658,30.555111,18.210202,-545.909307,21.493577,2.132442,35.538891,31.773556,2.618265,5.264601
D_1_8_2,1.859235,-51.475269,12.335219,33.499831,18.1099,-547.440233,21.490414,1.168464,33.610675,31.721029,2.046703,5.265847
D_1_8_2,1.930744,-51.473297,12.333859,35.901208,17.977532,-550.684409,21.487263,0,32.461444,31.637346,3.007548,5.267093
D_1_8_2,2.002254,-51.471325,12.332499,34.204102,17.91572,-555.088837,21.484126,0,33.904825,31.891049,2.286942,5.268337
D_1_8_2,2.073763,-51.469353,12.331139,35.023721,18.068781,-556.225231,21.481002,0,33.301411,31.508148,2.183622,5.269581
D_1_8_2,2.145272,-51.467381,12.329779,32.725212,18.248001,-558.234347,21.477891,2.520802,32.910576,31.843409,3.320836,5.270825
D_1_8_2,2.216781,-51.465409,12.328419,26.151697,18.138057,-562.52911,21.474791,6.317971,33.28835,34.241983,2.688955,5.272068
D_1_8_2,2.28829,-51.463437,12.327058,31.714149,17.997729,-560.057608,21.471706,4.113635,31.180625,32.99159,2.760103,5.273311
D_1_8_2,2.359799,-51.461465,12.325698,28.356694,18.420814,-556.131986,21.468633,4.422226,35.818908,31.402171,2.019868,5.274553
D_1_8_2,2.431308,-51.459494,12.324337,20.568159,18.6287,-555.060761,21.465572,6.622472,39.955827,32.853543,1.301512,5.275794
D_1_8_2,2.502817,-51.457522,12.322978,14.290029,18.676556,-553.839146,21.462526,7.145821,44.917515,33.646637,1.5707,5.277035
D_1_8_2,2.574326,-51.45555,12.321617,13.383243,18.710555,-553.943018,21.45949,6.656688,46.526949,33.433122,1.722609,5.278275
D_1_8_2,2.645835,-51.453578,12.320257,18.40382,18.789895,-555.41412,21.456469,6.721128,42.211042,32.664011,0.715185,5.279515
D_1_8_2,2.717344,-51.451607,12.318896,22.066616,18.782072,-555.794592,21.453461,6.464875,39.141114,32.327398,1.219585,5.280754
D_1_8_2,2.788853,-51.449635,12.317536,23.756408,18.600234,-552.63243,21.450465,4.337468,40.003791,31.902334,3.347025,5.281993
D_1_8_2,2.860362,-51.447663,12.316176,16.831841,18.414776,-546.899267,21.447482,6.568182,42.281802,34.318174,4.977627,5.283231
D_1_8_2,2.931871,-51.445692,12.314815,18.44133,18.32137,-539.445416,21.444512,6.532491,40.351098,34.675081,5.933035,5.284469
D_1_8_2,3.00338,-51.44372,12.313455,19.322841,18.433556,-532.77775,21.441554,6.625271,40.15659,33.895299,6.926243,5.285706
D_1_8_2,3.074889,-51.441749,12.312094,19.622998,18.421067,-523.405372,21.43861,7.805772,38.339868,34.231361,8.176451,5.286942
D_1_8_2,3.146398,-51.439776,12.310734,22.860529,18.366325,-513.269493,21.435678,10.091899,32.365197,34.682376,8.821817,5.288178
D_1_8_2,3.217907,-51.437805,12.309374,27.473147,18.364912,-502.550487,21.43276,9.434771,30.08393,33.008153,8.861585,5.289413
D_1_8_2,3.289417,-51.435833,12.308014,31.940948,18.318415,-491.642601,21.429854,8.105698,29.365411,30.587945,8.038346,5.290648
D_1_8_2,3.360926,-51.433862,12.306653,33.958445,18.390948,-483.012489,21.426962,7.59407,31.90593,26.541555,7.477375,5.291883
D_1_8_2,3.432435,-51.431891,12.305292,31.860225,18.414616,-474.137681,21.424081,8.52344,34.274342,25.341993,7.940472,5.293116
D_1_8_2,3.503944,-51.429919,12.303932,25.07024,18.318905,-464.248219,21.421214,11.381773,33.92179,29.626195,9.011463,5.294349
D_1_8_2,3.575453,-51.427948,12.302571,21.637812,18.085981,-451.784253,21.418359,12.960775,34.433786,30.967627,7.696367,5.295582
D_1_8_2,3.646962,-51.425976,12.301211,23.291963,17.988067,-444.939229,21.415518,11.313779,34.250533,31.143725,0.811987,5.296814
D_1_8_2,3.718471,-51.424004,12.299851,30.940211,17.786881,-448.774384,21.41269,7.770592,33.173017,28.11618,9.80445,5.298046
D_1_8_2,3.78998,-51.422033,12.298489,36.03256,17.572142,-464.315172,21.409874,7.195803,28.99944,27.772198,16.320473,5.299277
D_1_8_2,3.861489,-51.420062,12.29713,36.283207,17.217803,-480.628037,21.40707,7.92265,25.465647,30.328495,19.908159,5.300507
D_1_8_2,3.932998,-51.418091,12.295768,38.608798,17.376123,-495.829282,21.404281,4.375107,27.539476,29.476619,21.628742,5.301737
D_1_8_2,4.004507,-51.416119,12.294408,35.093742,17.50171,-507.358593,21.401504,7.787054,27.037732,30.081471,21.40607,5.302966
D_1_8_2,4.076016,-51.414147,12.293048,33.120768,17.109464,-510.420301,21.39874,9.315064,24.476939,33.087228,19.390393,5.304195
D_1_8_2,4.147525,-51.412176,12.291687,47.290745,16.930224,-507.894731,21.395988,1.949377,21.739344,29.020534,16.700644,5.305424
D_1_8_2,4.219034,-51.410205,12.290326,43.89381,16.703491,-501.751622,21.39325,5.176972,22.179192,28.750026,13.358702,5.306651
D_1_8_2,4.290543,-51.408234,12.288965,35.324804,16.667153,-502.872602,21.390523,9.569297,24.698267,30.407632,11.852165,5.307878
D_1_8_2,4.362052,-51.406263,12.287605,34.119187,16.834987,-517.617402,21.38781,9.530426,27.441019,28.909368,17.658964,5.309105
D_1_8_2,4.433561,-51.404291,12.286245,37.626131,16.854103,-544.907162,21.38511,8.79788,25.776926,27.799064,24.029381,5.310331
D_1_8_2,4.50507,-51.40232,12.284884,40.307204,16.809071,-580.209321,21.382423,7.879287,21.73345,30.080058,27.338882,5.311556
D_1_8_2,4.576579,-51.400349,12.283523,36.178064,16.838107,-617.303738,21.379748,8.110442,22.264948,33.446544,27.072826,5.312782
D_1_8_2,4.648089,-51.398378,12.282162,33.642789,16.940271,-649.12246,21.377087,9.618456,25.400655,31.3381,26.624154,5.314006
D_1_8_2,4.719598,-51.396407,12.280801,33.200289,17.004357,-686.054776,21.374439,9.317384,24.938869,32.543458,27.603201,5.31523
D_1_8_2,4.791107,-51.394435,12.279441,28.512794,17.183461,-722.749377,21.371803,12.576283,25.421264,33.48966,28.48288,5.316453
D_1_8_2,4.862616,-51.392465,12.27808,24.307515,17.358479,-760.569783,21.369179,13.741005,30.698631,31.252849,28.049887,5.317676
D_1_8_2,4.934125,-51.390493,12.27672,25.85607,17.313608,-794.375269,21.36657,13.068613,26.453978,34.621342,26.277682,5.318898
D_1_8_2,5.005634,-51.388522,12.275358,28.649783,17.384342,-825.74828,21.363973,11.161889,26.563405,33.624923,24.200144,5.320119
D_1_8_2,5.077143,-51.386551,12.273998,35.242966,17.577824,-854.779264,21.361389,7.632607,28.677599,28.446829,21.045783,5.321341
D_1_8_2,5.148652,-51.38458,12.272637,33.157806,17.721744,-876.094796,21.358817,6.924562,28.751348,31.166282,18.002104,5.322561
D_1_8_2,5.220161,-51.382609,12.271277,36.920518,17.654572,-892.106455,21.356258,7.027659,26.328407,29.723415,15.686479,5.323781
D_1_8_2,5.29167,-51.380638,12.269915,37.293984,17.579349,-904.580749,21.353712,6.632195,25.443245,30.630576,13.594587,5.325001
D_1_8_2,5.363179,-51.378667,12.268555,37.717703,17.538747,-915.129032,21.351179,5.41701,26.552194,30.313093,12.344377,5.326219
D_1_8_2,5.434688,-51.376696,12.267193,36.085522,17.471059,-925.66469,21.348659,5.477041,27.410395,31.027042,11.76332,5.327438
D_1_8_2,5.506197,-51.374725,12.265833,32.004166,17.355244,-939.056156,21.346151,6.852222,29.665829,31.477784,14.898132,5.328656
D_1_8_2,5.577706,-51.372755,12.264472,32.69753,17.146904,-962.698589,21.343658,7.599858,30.192118,29.510493,21.760271,5.329873
D_1_8_2,5.649215,-51.370784,12.263111,26.868414,16.864552,-995.224684,21.341175,11.054918,27.459342,34.617324,27.474102,5.33109
D_1_8_2,5.720724,-51.368812,12.261751,23.684225,16.718938,-1039.298949,21.338707,11.42023,25.573416,39.322127,27.705368,5.332306
D_1_8_2,5.792233,-51.366842,12.260389,31.89898,16.703472,-1067.298514,21.336252,8.307645,28.800251,30.993124,27.485914,5.333521
D_1_8_2,5.863742,-51.364871,12.259029,26.821299,16.710957,-1111.648082,21.333809,10.708052,25.20905,37.261597,29.097635,5.334736
D_1_8_2,5.935252,-51.3629,12.257668,31.676638,16.697656,-1149.649087,21.331378,8.809715,27.737843,31.775804,27.129571,5.335951
D_1_8_2,6.006761,-51.360929,12.256307,32.177039,16.808087,-1182.469311,21.328962,7.697966,26.583352,33.541643,26.28161,5.337165
D_1_8_2,6.07827,-51.358959,12.254945,31.634613,16.966365,-1218.985149,21.326557,7.157865,26.434263,34.773261,26.846835,5.338378
D_1_8_2,6.149779,-51.356987,12.253585,36.145133,17.103383,-1255.168102,21.324166,4.387276,24.245191,35.222399,24.423765,5.339591
D_1_8_2,6.221288,-51.355017,12.252224,40.174324,17.194734,-1285.069876,21.32198,1.020493,25.350051,33.455132,20.688919,5.340803
D_1_8_2,6.292797,-51.353046,12.250863,35.842205,17.287651,-1310.248743,21.319984,1.717625,28.025689,34.414482,17.9257,5.342015
D_1_8_2,6.364306,-51.351075,12.249502,30.96502,17.346418,-1331.576088,21.318526,2.815427,30.685774,35.533779,14.97432,5.343226
D_1_8_2,6.435815,-51.349105,12.248141,30.577079,17.36472,-1347.629188,21.317107,1.768451,32.345449,35.309024,10.332065,5.344437
D_1_8_2,6.507324,-51.347134,12.24678,28.148502,17.404402,-1356.533156,21.315696,3.674494,31.822996,36.354009,4.854529,5.345647
D_1_8_2,6.578833,-51.345164,12.245418,25.613316,17.483613,-1358.55052,21.314294,5.831466,31.407092,37.148126,2.872595,5.346857
D_1_8_2,6.650342,-51.343193,12.244057,27.747335,17.529289,-1353.817865,21.312902,6.312994,29.533038,36.406633,6.887548,5.348066
D_1_8_2,6.721851,-51.341223,12.242696,28.744169,17.479796,-1342.231733,21.311516,6.634687,30.968058,33.653087,9.784101,5.349274
D_1_8_2,6.79336,-51.339252,12.241335,34.616053,17.510934,-1330.66532,21.31014,5.96291,28.908596,30.512441,6.836401,5.350482
D_1_8_2,6.864869,-51.337281,12.239974,37.951982,17.495238,-1328.215902,21.308772,3.541174,30.506715,28.00013,4.80386,5.35169
D_1_8_2,6.936378,-51.335311,12.238613,35.283056,17.419541,-1340.775103,21.307413,4.256996,30.216491,30.243457,14.542717,5.352896
D_1_8_2,7.007887,-51.333341,12.237251,34.065836,17.452224,-1366.400222,21.306062,5.364402,27.289054,33.280711,23.182631,5.354103
D_1_8_2,7.079396,-51.33137,12.23589,35.185449,17.479114,-1401.721934,21.304721,4.676837,27.90644,32.231274,28.409927,5.355308
D_1_8_2,7.150905,-51.329399,12.234529,34.474256,17.251779,-1442.163711,21.303387,6.081131,29.265739,30.178873,30.198317,5.356513
D_1_8_2,7.222415,-51.327429,12.233168,34.007194,16.933591,-1483.363773,21.302062,7.444419,27.626057,30.922331,29.357644,5.357718
D_1_8_2,7.293924,-51.325459,12.231806,28.288104,16.689626,-1521.401122,21.300746,10.408127,25.797449,35.506321,29.363231,5.358922
D_1_8_2,7.365433,-51.323488,12.230445,31.078945,16.760992,-1562.349674,21.299438,7.871873,26.04309,35.006092,30.996145,5.360126
D_1_8_2,7.436942,-51.321517,12.229085,25.818499,16.673332,-1608.576156,21.298139,10.639492,24.265189,39.276821,30.049941,5.361329
D_1_8_2,7.508451,-51.319547,12.227723,27.995304,16.518762,-1647.183962,21.296849,10.869255,25.433538,35.701901,27.472155,5.362531
D_1_8_2,7.57996,-51.317577,12.226361,31.462714,16.681459,-1681.634436,21.295567,8.7271,26.115436,33.694747,26.231518,5.363733
D_1_8_2,7.651469,-51.315607,12.225,32.76572,16.743101,-1715.984776,21.294293,7.33387,24.18505,35.715359,25.908348,5.364934
D_1_8_2,7.722978,-51.313637,12.223639,34.041609,16.76172,-1750.197798,21.293028,6.378805,23.367637,36.211948,26.082332,5.366135
D_1_8_2,7.794487,-51.311666,12.222278,33.61529,16.818428,-1785.319858,21.291771,6.330591,23.359927,36.694191,26.484471,5.367335
D_1_8_2,7.865996,-51.309696,12.220916,30.071787,16.957015,-1820.89029,21.290524,6.229327,25.992074,37.706811,25.989218,5.368535
D_1_8_2,7.937505,-51.307725,12.219555,27.609207,17.158403,-1854.417531,21.289285,6.221829,28.387254,37.781711,25.528553,5.369734
D_1_8_2,8.009014,-51.305755,12.218194,31.124812,17.432726,-1888.513884,21.288055,5.549249,26.946336,36.379607,25.340201,5.370933
D_1_8_2,8.080523,-51.303785,12.216833,29.040314,17.715765,-1921.358846,21.286833,5.749356,29.5308,35.679531,23.488373,5.37213
D_1_8_2,8.152032,-51.301815,12.215471,25.900536,18.023345,-1949.51491,21.285619,5.872353,33.516012,34.711098,21.415342,5.373328
D_1_8_2,8.223541,-51.299845,12.214109,29.510998,18.430301,-1977.253324,21.284414,3.409152,35.53866,31.541188,19.235207,5.374525
D_1_8_2,8.29505,-51.297875,12.212748,18.266631,18.619072,-2001.939241,21.283218,6.631319,41.946428,33.155625,13.786457,5.375722
D_1_8_2,8.366559,-51.295904,12.211387,21.956035,18.657643,-2010.442099,21.28203,6.353916,39.002056,32.687993,8.905014,5.376917
D_1_8_2,8.438068,-51.293934,12.210026,32.31712,18.733961,-2018.430916,21.280851,1.991955,36.269564,29.421361,6.910943,5.378113
D_1_8_2,8.509577,-51.291964,12.208664,21.228251,18.795227,-2024.570589,21.27968,4.820344,42.446841,31.504567,6.578396,5.379307
D_1_8_2,8.581087,-51.289995,12.207302,19.358665,18.705641,-2032.178333,21.278519,5.038989,43.532904,32.069443,8.332783,5.380501
D_1_8_2,8.652596,-51.288024,12.205941,17.854298,18.477699,-2040.577817,21.277366,5.804801,43.076487,33.264414,9.850307,5.381695
D_1_8_2,8.724105,-51.286054,12.20458,23.077341,18.257652,-2048.368669,21.276221,6.016833,37.392539,33.513288,9.97851,5.382888
D_1_8_2,8.795614,-51.284084,12.203217,31.206751,18.141633,-2053.545248,21.275085,3.028539,33.434398,32.330311,9.807604,5.384081
D_1_8_2,8.867123,-51.282115,12.201856,33.423374,18.093572,-2060.712677,21.273957,0.977671,33.958012,31.640942,10.679054,5.385273
D_1_8_2,8.938632,-51.280144,12.200495,32.379811,17.950718,-2072.056984,21.272838,2.377398,32.30421,32.93858,12.485405,5.386464
D_1_8_2,9.010141,-51.278175,12.199133,34.342265,17.563594,-2085.68163,21.271727,5.922115,24.939732,34.795889,14.065257,5.387655
D_1_8_2,9.08165,-51.276204,12.197772,35.479368,17.0629,-2099.447069,21.270625,6.985407,26.379538,31.155688,17.457716,5.388845
D_1_8_2,9.153159,-51.274234,12.19641,38.793244,16.82134,-2127.382442,21.269532,7.497482,22.892514,30.81676,20.14993,5.390035
D_1_8_2,9.224668,-51.272265,12.195048,36.744311,17.008795,-2152.660681,21.268447,6.701665,21.773572,34.780455,19.756122,5.391225
D_1_8_2,9.296177,-51.270295,12.193687,37.753415,17.165593,-2177.187332,21.267372,5.208852,23.247302,33.790432,18.687404,5.392413
D_1_8_2,9.367686,-51.268325,12.192325,31.174374,17.268307,-2199.616306,21.266303,7.285027,25.32305,36.21755,16.793433,5.393601
D_1_8_2,9.439195,-51.266355,12.190964,29.764773,17.323611,-2218.691934,21.265246,5.706214,27.71874,36.810274,13.783511,5.394789
D_1_8_2,9.510704,-51.264385,12.189602,25.762397,17.646836,-2232.879189,21.264194,7.619457,29.576357,37.041791,10.791622,5.395976
D_1_8_2,9.582213,-51.262416,12.18824,25.368564,17.912923,-2243.967623,21.263153,11.288063,25.718834,37.62454,9.392661,5.397162
D_1_8_2,9.653722,-51.260446,12.186879,27.195189,17.894495,-2256.006713,21.262119,12.473653,22.31464,38.016517,7.100054,5.398348
D_1_8_2,9.725231,-51.258476,12.185517,24.357268,18.092548,-2262.296808,21.261094,13.819747,23.822826,38.000158,3.009104,5.399534
D_1_8_2,9.79674,-51.256507,12.184155,21.524375,18.406965,-2263.978415,21.260078,15.44735,25.467527,37.560749,1.481799,5.400719
D_1_8_2,9.86825,-51.254537,12.182793,18.592926,18.489213,-2260.378993,21.259071,17.607634,25.412952,38.386486,0.989713,5.401903
D_1_8_2,9.939759,-51.252567,12.181431,19.611934,18.379555,-2260.566559,21.258072,16.427584,25.613699,38.346782,2.242411,5.403087
D_1_8_2,10.011268,-51.250598,12.18007,18.051125,18.369563,-2265.644726,21.25706,15.656128,28.167072,38.125678,4.837533,5.40427
D_1_8_2,10.082777,-51.248628,12.178708,20.21017,18.520885,-2272.794229,21.255996,14.39899,28.653027,36.737814,5.631704,5.405452
D_1_8_2,10.154286,-51.246658,12.177346,16.691796,18.560865,-2279.395108,21.254882,15.49822,30.448764,37.361219,4.887325,5.406634
D_1_8_2,10.225795,-51.244689,12.175984,14.522765,18.608433,-2283.960278,21.253756,16.837116,30.792094,37.848024,3.686688,5.407816
D_1_8_2,10.297304,-51.242719,12.174622,18.625095,18.532422,-2286.077894,21.252621,15.934476,28.012582,37.427847,2.248019,5.408997
D_1_8_2,10.368813,-51.240749,12.173261,21.604368,18.367253,-2287.271467,21.251475,15.157867,25.57131,37.666456,0.944432,5.410177
D_1_8_2,10.440322,-51.23878,12.1719,21.178281,18.372499,-2286.226567,21.250317,14.664432,26.590116,37.567173,0.842357,5.411357
D_1_8_2,10.511831,-51.23681,12.170538,22.770025,18.440886,-2285.30337,21.249149,15.00083,25.1331,37.096047,0.965983,5.412537
D_1_8_2,10.58334,-51.234841,12.169175,18.833701,18.597962,-2285.601412,21.24797,18.022866,25.095177,38.048257,2.687169,5.413716
D_1_8_2,10.654849,-51.232871,12.167814,18.160607,18.698322,-2291.75319,21.246781,18.703197,24.997421,38.138775,4.452165,5.414894
D_1_8_2,10.726358,-51.230902,12.166451,17.230917,18.780717,-2297.987482,21.245581,19.143569,25.571228,38.054285,2.58716,5.416071
D_1_8_2,10.797867,-51.228933,12.165089,10.710103,18.988608,-2298.527659,21.24437,21.11862,29.660902,38.510374,1.310658,5.417249
D_1_8_2,10.869376,-51.226963,12.163728,15.514716,19.103958,-2299.58177,21.243149,21.971956,24.491659,38.021668,1.827812,5.418425
D_1_8_2,10.940885,-51.224994,12.162366,18.28207,19.165613,-2302.584445,21.241916,21.602053,22.873552,37.242325,1.781272,5.419601
D_1_8_2,11.012394,-51.223024,12.161004,26.199771,19.149489,-2302.996783,21.240674,20.036841,17.783795,35.979591,1.913337,5.420777
D_1_8_2,11.083903,-51.221055,12.159642,15.605626,19.023719,-2304.091409,21.23942,22.643883,23.135106,38.615386,2.266023,5.421952
D_1_8_2,11.155413,-51.219085,12.15828,18.122969,18.83664,-2305.642641,21.238155,20.052918,23.709588,38.114523,2.482053,5.423126
D_1_8_2,11.226922,-51.217117,12.156918,24.59674,18.744297,-2308.476411,21.23688,16.093802,23.091132,36.218326,2.611737,5.4243
D_1_8_2,11.298431,-51.215147,12.155556,21.256352,18.599725,-2310.96978,21.235594,15.362228,26.556077,36.825342,2.314301,5.425473
D_1_8_2,11.36994,-51.213178,12.154194,19.825653,18.51116,-2313.577361,21.234297,13.051795,30.819392,36.30316,1.603019,5.426646
D_1_8_2,11.441449,-51.211208,12.152832,21.749263,18.552267,-2314.401023,21.23299,13.422351,28.696821,36.131565,1.140093,5.427818
D_1_8_2,11.512958,-51.20924,12.15147,23.90343,18.783986,-2315.358768,21.231671,13.920078,26.920098,35.256394,1.147066,5.42899
D_1_8_2,11.584467,-51.20727,12.150108,16.145484,19.11155,-2317.434619,21.230342,17.516111,30.310178,36.028228,1.118153,5.430161
D_1_8_2,11.655976,-51.205301,12.148746,13.432353,19.450932,-2318.824353,21.229003,20.7851,29.608024,36.174524,0.529886,5.431332
D_1_8_2,11.727485,-51.203332,12.147383,11.452061,19.746323,-2318.93561,21.227653,25.960579,25.213898,37.373462,0.447628,5.432501
D_1_8_2,11.798994,-51.201363,12.146021,20.892865,19.961723,-2318.157593,21.226292,25.593374,18.138919,35.374843,0.419004,5.433671
D_1_8_2,11.870503,-51.199393,12.14466,23.746156,20.001717,-2319.320227,21.22492,23.849274,18.143715,34.260856,1.125621,5.43484
D_1_8_2,11.942012,-51.197424,12.143298,24.902655,19.942648,-2321.293549,21.223536,22.883681,18.116851,34.096812,1.171627,5.436008
D_1_8_2,12.013521,-51.195455,12.141935,27.570008,19.731346,-2322.247135,21.222144,22.347178,15.564531,34.518285,0.908454,5.437176
D_1_8_2,12.08503,-51.193486,12.140573,29.611344,19.608923,-2323.057243,21.22074,20.349174,16.002783,34.0367,0.600564,5.438343
D_1_8_2,12.156539,-51.191517,12.139211,27.592821,19.41637,-2323.380259,21.219325,19.614593,18.176449,34.616134,0.101171,5.43951
D_1_8_2,12.228048,-51.189548,12.137848,26.368941,19.238183,-2322.318531,21.2179,18.585591,20.05009,34.995377,0.396554,5.440676
D_1_8_2,12.299557,-51.187579,12.136487,30.298592,19.120942,-2321.706383,21.216463,15.105104,20.867791,33.728515,0.327545,5.441842
D_1_8_2,12.371066,-51.18561,12.135125,29.53311,19.235183,-2323.198119,21.215016,13.42953,24.437865,32.599498,0.331955,5.443007
D_1_8_2,12.442575,-51.183641,12.133762,26.154503,19.380354,-2322.660275,21.213558,12.918949,28.892123,32.034428,0.323256,5.444171
D_1_8_2,12.514085,-51.181672,12.1324,24.071968,19.460344,-2321.987161,21.212089,13.920734,29.670047,32.337255,0.328333,5.445335
D_1_8_2,12.585594,-51.179703,12.131038,27.026744,19.510765,-2320.73631,21.21061,13.916738,27.117954,31.938567,0.249599,5.446499
D_1_8_2,12.657103,-51.177735,12.129675,29.8077,19.703592,-2320.787208,21.20912,13.062288,26.58718,30.542834,0.686951,5.447662
D_1_8_2,12.728612,-51.175766,12.128313,25.451014,19.797636,-2321.63986,21.207619,13.123241,30.816294,30.609449,1.081453,5.448824
D_1_8_2,12.800121,-51.173796,12.126951,26.367313,19.712087,-2323.758104,21.206107,13.035749,29.984082,30.612855,1.642993,5.449986
D_1_8_2,12.87163,-51.171828,12.125588,25.995945,19.53759,-2326.823189,21.204586,12.49804,30.26985,31.236168,0.91273,5.451147
D_1_8_2,12.943139,-51.169859,12.124227,26.311753,19.409309,-2326.400207,21.203053,13.55632,27.889687,32.242242,0.685135,5.452308
D_1_8_2,13.014648,-51.16789,12.122864,20.047112,19.479712,-2325.044982,21.20151,13.300511,34.372208,32.280171,0.108494,5.453468
D_1_8_2,13.086157,-51.165922,12.121501,19.795901,19.530809,-2325.982248,21.199955,12.941871,35.262673,31.999556,1.018934,5.454628
D_1_8_2,13.157666,-51.163953,12.120139,21.128157,19.362766,-2328.273072,21.198389,13.384165,32.630341,32.85734,1.223681,5.455786
D_1_8_2,13.229175,-51.161984,12.118776,25.86616,18.951253,-2329.234996,21.196814,15.715432,25.563434,32.854977,1.523325,5.456945
D_1_8_2,13.300684,-51.160015,12.117414,27.580468,18.267852,-2331.373017,21.195228,20.494698,19.100986,32.823849,0.837042,5.458103
D_1_8_2,13.372193,-51.158046,12.116052,27.010327,17.765153,-2331.434767,21.19363,21.38235,16.479578,35.127747,0.595648,5.45926
D_1_8_2,13.443702,-51.156077,12.11469,28.401221,17.860872,-2329.809494,21.192022,20.673013,14.483152,36.442616,0.622025,5.460417
D_1_8_2,13.515211,-51.154109,12.113327,27.022808,17.943402,-2329.50208,21.190404,21.966261,12.80299,38.20794,0.270568,5.461573
D_1_8_2,13.58672,-51.152141,12.111964,24.437281,17.626495,-2330.340342,21.188774,22.772601,15.806878,36.983243,0.875958,5.462729
D_1_8_2,13.658229,-51.150172,12.110602,32.569177,17.760343,-2331.728466,21.187133,21.026405,12.997273,33.407145,0.771447,5.463884
D_1_8_2,13.729738,-51.148203,12.109239,33.907664,18.076654,-2331.051864,21.185483,20.049508,12.600061,33.442768,0.730985,5.465039
D_1_8_2,13.801248,-51.146235,12.107877,31.468648,18.945346,-2333.254533,21.183821,17.548378,17.340952,33.64202,1.373039,5.466193
D_1_8_2,13.872757,-51.144266,12.106514,27.975647,19.559396,-2334.621209,21.182148,16.519817,22.804779,32.699757,0.877414,5.467346
