position,Titanium Abundance,lon,lat
0,5.233277,-51.526546,12.370579
0.071509,5.234537,-51.524575,12.369218
0.143018,5.235796,-51.522602,12.367859
0.214527,5.237055,-51.520629,12.366499
0.286036,5.238312,-51.518657,12.365139
0.357545,5.23957,-51.516684,12.36378
0.429054,5.240827,-51.514712,12.36242
0.500563,5.242083,-51.51274,12.36106
0.572072,5.243339,-51.510767,12.3597
0.643581,5.244594,-51.508795,12.358339
0.715091,5.245848,-51.506823,12.356979
0.7866,5.247102,-51.50485,12.35562
0.858109,5.248356,-51.502879,12.35426
0.929618,5.249609,-51.500906,12.3529
1.001127,5.250861,-51.498934,12.35154
1.072636,5.252113,-51.496961,12.35018
1.144145,5.253364,-51.49499,12.34882
1.215654,5.254615,-51.493017,12.34746
1.287163,5.255865,-51.491045,12.3461
1.358672,5.257115,-51.489073,12.34474
1.430181,5.258364,-51.487101,12.343379
1.50169,5.259613,-51.485129,12.342019
1.573199,5.260861,-51.483157,12.34066
1.644708,5.262108,-51.481184,12.3393
1.716217,5.263355,-51.479212,12.33794
1.787726,5.264601,-51.47724,12.33658
1.859235,5.265847,-51.475269,12.335219
1.930744,5.267093,-51.473297,12.333859
2.002254,5.268337,-51.471325,12.332499
2.073763,5.269581,-51.469353,12.331139
2.145272,5.270825,-51.467381,12.329779
2.216781,5.272068,-51.465409,12.328419
2.28829,5.273311,-51.463437,12.327058
2.359799,5.274553,-51.461465,12.325698
2.431308,5.275794,-51.459494,12.324337
2.502817,5.277035,-51.457522,12.322978
2.574326,5.278275,-51.45555,12.321617
2.645835,5.279515,-51.453578,12.320257
2.717344,5.280754,-51.451607,12.318896
2.788853,5.281993,-51.449635,12.317536
2.860362,5.283231,-51.447663,12.316176
2.931871,5.284469,-51.445692,12.314815
3.00338,5.285706,-51.44372,12.313455
3.074889,5.286942,-51.441749,12.312094
3.146398,5.288178,-51.439776,12.310734
3.217907,5.289413,-51.437805,12.309374
3.289417,5.290648,-51.435833,12.308014
3.360926,5.291883,-51.433862,12.306653
3.432435,5.293116,-51.431891,12.305292
3.503944,5.294349,-51.429919,12.303932
3.575453,5.295582,-51.427948,12.302571
3.646962,5.296814,-51.425976,12.301211
3.718471,5.298046,-51.424004,12.299851
3.78998,5.299277,-51.422033,12.298489
3.861489,5.300507,-51.420062,12.29713
3.932998,5.301737,-51.418091,12.295768
4.004507,5.302966,-51.416119,12.294408
4.076016,5.304195,-51.414147,12.293048
4.147525,5.305424,-51.412176,12.291687
4.219034,5.306651,-51.410205,12.290326
4.290543,5.307878,-51.408234,12.288965
4.362052,5.309105,-51.406263,12.287605
4.433561,5.310331,-51.404291,12.286245
4.50507,5.311556,-51.40232,12.284884
4.576579,5.312782,-51.400349,12.283523
4.648089,5.314006,-51.398378,12.282162
4.719598,5.31523,-51.396407,12.280801
