position,lon,lat,Clinopyroxene Abundance,FeO Abundance,TerrainHeight,Iron Abundance,Olivine Abundance,Orthopyroxene Abundance,Plagioclase Abundance,TerrainSlope,Titanium Abundance
0,79.902372,-10.929497,9.829764,7.353491,-67.714075,6.412439,3.492202,7.351689,79.326342,5.1279,0.522344
0.169528,79.90198,-10.935074,8.625731,7.343582,-50.288317,6.410862,3.551786,8.372986,79.449496,5.678703,0.52332
0.339057,79.901586,-10.940652,8.256533,7.253472,-30.986275,6.409287,3.84701,7.862559,80.033897,5.469164,0.524295
0.508585,79.901193,-10.946229,6.329407,7.19097,-14.154122,6.407714,4.746064,8.163327,80.761201,6.134162,0.52527
0.678114,79.900799,-10.951806,6.940933,7.084778,1.703368,6.406143,3.710149,8.674464,80.674454,7.094986,0.526244
0.847642,79.900406,-10.957384,7.817692,7.058149,19.79393,6.404574,4.372296,6.833994,80.976019,7.86518,0.527217
1.017171,79.900013,-10.962961,10.741538,7.073855,38.999023,6.403006,3.534314,5.307145,80.417002,8.253674,0.52819
1.186699,79.899619,-10.968538,11.365713,7.081601,58.411294,6.40144,3.480091,4.910455,80.243741,7.544041,0.529162
1.356228,79.899225,-10.974116,10.441,7.172538,76.157038,6.399876,3.814192,5.596653,80.148158,6.937739,0.530133
1.525756,79.89883,-10.979693,8.891959,7.277432,92.764616,6.398313,3.727975,7.601869,79.778201,8.446966,0.531104
1.695285,79.898438,-10.98527,8.182713,7.373538,113.934478,6.396753,3.519246,8.940253,79.35779,10.191414,0.532073
1.864813,79.898044,-10.990848,7.701494,7.337593,139.800141,6.395194,3.326082,9.462769,79.509656,12.269248,0.533043
2.034342,79.89765,-10.996425,6.398842,7.285075,171.904461,6.393636,3.655575,9.993807,79.951777,13.500581,0.533947
2.20387,79.897257,-11.002002,6.412333,7.253858,206.677294,6.392081,4.049278,9.280685,80.257707,12.56674,0.534157
2.373398,79.896862,-11.00758,6.99704,7.257307,240.157218,6.390527,4.266547,8.444799,80.291614,11.819056,0.534128
2.542927,79.89647,-11.013157,6.297108,7.208002,268.704821,6.388975,4.189451,9.060011,80.453431,12.452321,0.534099
2.712455,79.896076,-11.018734,5.972928,7.163769,300.900869,6.387425,4.224407,8.980198,80.822466,12.506351,0.53407
2.881984,79.895681,-11.024311,6.258783,7.04518,335.381318,6.385877,3.865101,8.758845,81.11727,11.288436,0.534041
3.051512,79.895288,-11.029889,7.019647,7.066488,366.471775,6.38433,3.721941,8.438618,80.819793,10.701259,0.534012
3.221041,79.894893,-11.035466,7.05379,7.235339,392.792177,6.382785,3.493929,9.37532,80.076962,10.120418,0.533984
3.390569,79.894501,-11.041043,7.816003,7.267647,420.710145,6.381242,3.822537,8.372328,79.989133,8.670553,0.533956
3.560098,79.894107,-11.046621,9.002105,7.274884,444.090639,6.3797,4.057175,7.046819,79.893901,6.890442,0.533928
3.729626,79.893713,-11.052198,9.009264,7.414144,461.281136,6.378161,4.283601,7.18341,79.523728,5.118646,0.533901
3.899155,79.893319,-11.057775,7.219949,7.408416,474.461653,6.376623,5.14111,7.548532,80.090412,4.055942,0.533873
4.068683,79.892924,-11.063353,7.414637,7.238903,484.952583,6.375086,4.912338,7.045034,80.627992,4.449778,0.533846
4.238212,79.89253,-11.06893,6.525357,7.076531,496.899001,6.373552,4.803411,7.35923,81.312001,5.16762,0.533819
4.40774,79.892138,-11.074507,7.667179,7.227579,512.632718,6.372019,4.977548,6.758273,80.596999,5.133732,0.533792
4.577268,79.891743,-11.080085,7.682285,7.382881,528.277405,6.370488,4.45168,8.110718,79.75532,4.958224,0.533766
4.746797,79.891349,-11.085662,7.450597,7.300519,543.522786,6.368959,4.304906,8.181786,80.062713,4.181684,0.53374
4.916325,79.890957,-11.091239,7.533241,7.125039,557.127238,6.367432,4.409072,7.254329,80.803361,3.557291,0.533713
5.085854,79.890562,-11.096817,6.519026,7.066732,565.277915,6.365906,4.842523,7.305656,81.332796,4.984521,0.533688
5.255382,79.890167,-11.102394,5.346057,7.052314,579.231581,6.364382,4.556527,8.76457,81.332846,6.725971,0.533662
5.424911,79.889774,-11.107971,7.041172,7.020126,601.274701,6.36286,4.360463,7.341179,81.257185,5.431793,0.533636
5.594439,79.88938,-11.113549,8.479065,7.012893,616.716015,6.36134,3.993757,6.459892,81.067288,2.189163,0.533611
5.763968,79.888986,-11.119126,8.514072,6.958059,619.565299,6.359821,4.062688,6.219718,81.203522,2.714257,0.533586
5.933496,79.888593,-11.124703,9.370111,7.050719,612.250159,6.358304,4.487976,5.231344,80.910572,4.647774,0.533561
6.103025,79.888197,-11.13028,6.597728,7.074217,602.145673,6.356789,4.978126,7.087252,81.336896,5.696437,0.533537
6.272553,79.887804,-11.135858,6.776596,6.95261,598.217089,6.355275,4.59625,6.923321,81.703835,7.5901,0.533512
6.442082,79.88741,-11.141435,8.24815,6.754026,605.095162,6.353764,4.169705,5.344783,82.237362,9.119121,0.533488
6.61161,79.887016,-11.147012,7.436519,6.772545,613.942065,6.352254,4.058442,6.352876,82.152162,9.143842,0.533464
6.781139,79.886623,-11.15259,6.779803,6.890663,625.09168,6.350746,3.454914,8.336475,81.428806,8.556044,0.533441
6.950667,79.886228,-11.158167,6.799354,6.867756,641.48334,6.349239,3.250653,8.508234,81.441757,7.510709,0.533417
