position,Orthopyroxene Abundance,lon,lat
0,7.351689,79.902372,-10.929497
0.169528,8.372986,79.90198,-10.935074
0.339057,7.862559,79.901586,-10.940652
0.508585,8.163327,79.901193,-10.946229
0.678114,8.674464,79.900799,-10.951806
0.847642,6.833994,79.900406,-10.957384
1.017171,5.307145,79.900013,-10.962961
1.186699,4.910455,79.899619,-10.968538
1.356228,5.596653,79.899225,-10.974116
1.525756,7.601869,79.89883,-10.979693
1.695285,8.940253,79.898438,-10.98527
1.864813,9.462769,79.898044,-10.990848
2.034342,9.993807,79.89765,-10.996425
2.20387,9.280685,79.897257,-11.002002
2.373398,8.444799,79.896862,-11.00758
2.542927,9.060011,79.89647,-11.013157
2.712455,8.980198,79.896076,-11.018734
2.881984,8.758845,79.895681,-11.024311
3.051512,8.438618,79.895288,-11.029889
3.221041,9.37532,79.894893,-11.035466
3.390569,8.372328,79.894501,-11.041043
3.560098,7.046819,79.894107,-11.046621
3.729626,7.18341,79.893713,-11.052198
3.899155,7.548532,79.893319,-11.057775
4.068683,7.045034,79.892924,-11.063353
4.238212,7.35923,79.89253,-11.06893
4.40774,6.758273,79.892138,-11.074507
4.577268,8.110718,79.891743,-11.080085
4.746797,8.181786,79.891349,-11.085662
4.916325,7.254329,79.890957,-11.091239
5.085854,7.305656,79.890562,-11.096817
5.255382,8.76457,79.890167,-11.102394
5.424911,7.341179,79.889774,-11.107971
5.594439,6.459892,79.88938,-11.113549
5.763968,6.219718,79.888986,-11.119126
5.933496,5.231344,79.888593,-11.124703
6.103025,7.087252,79.888197,-11.13028
6.272553,6.923321,79.887804,-11.135858
6.442082,5.344783,79.88741,-11.141435
6.61161,6.352876,79.887016,-11.147012
6.781139,8.336475,79.886623,-11.15259
6.950667,8.508234,79.886228,-11.158167
7.120195,7.553311,79.885833,-11.163744
7.289724,8.022532,79.885439,-11.169322
7.459252,8.128943,79.885045,-11.174899
7.628781,8.078244,79.884652,-11.180476
7.798309,6.246,79.884257,-11.186054
7.967838,6.19664,79.883863,-11.191631
8.137366,7.485928,79.883469,-11.197208
8.306895,7.86009,79.883075,-11.202785
8.476423,6.998561,79.882681,-11.208363
8.645952,4.86408,79.882285,-11.21394
8.81548,5.314879,79.881892,-11.219517
8.985009,6.387699,79.881498,-11.225095
9.154537,5.501365,79.881104,-11.230672
