position,Plagioclase Abundance,lon,lat
0,79.326342,79.902372,-10.929497
0.169528,79.449496,79.90198,-10.935074
0.339057,80.033897,79.901586,-10.940652
0.508585,80.761201,79.901193,-10.946229
0.678114,80.674454,79.900799,-10.951806
0.847642,80.976019,79.900406,-10.957384
1.017171,80.417002,79.900013,-10.962961
1.186699,80.243741,79.899619,-10.968538
1.356228,80.148158,79.899225,-10.974116
1.525756,79.778201,79.89883,-10.979693
1.695285,79.35779,79.898438,-10.98527
1.864813,79.509656,79.898044,-10.990848
2.034342,79.951777,79.89765,-10.996425
2.20387,80.257707,79.897257,-11.002002
2.373398,80.291614,79.896862,-11.00758
2.542927,80.453431,79.89647,-11.013157
2.712455,80.822466,79.896076,-11.018734
2.881984,81.11727,79.895681,-11.024311
3.051512,80.819793,79.895288,-11.029889
3.221041,80.076962,79.894893,-11.035466
3.390569,79.989133,79.894501,-11.041043
3.560098,79.893901,79.894107,-11.046621
3.729626,79.523728,79.893713,-11.052198
3.899155,80.090412,79.893319,-11.057775
4.068683,80.627992,79.892924,-11.063353
4.238212,81.312001,79.89253,-11.06893
4.40774,80.596999,79.892138,-11.074507
4.577268,79.75532,79.891743,-11.080085
4.746797,80.062713,79.891349,-11.085662
4.916325,80.803361,79.890957,-11.091239
5.085854,81.332796,79.890562,-11.096817
5.255382,81.332846,79.890167,-11.102394
5.424911,81.257185,79.889774,-11.107971
5.594439,81.067288,79.88938,-11.113549
5.763968,81.203522,79.888986,-11.119126
5.933496,80.910572,79.888593,-11.124703
6.103025,81.336896,79.888197,-11.13028
6.272553,81.703835,79.887804,-11.135858
6.442082,82.237362,79.88741,-11.141435
6.61161,82.152162,79.887016,-11.147012
6.781139,81.428806,79.886623,-11.15259
6.950667,81.441757,79.886228,-11.158167
7.120195,81.836434,79.885833,-11.163744
7.289724,81.560694,79.885439,-11.169322
7.459252,81.371509,79.885045,-11.174899
7.628781,82.549049,79.884652,-11.180476
7.798309,84.146845,79.884257,-11.186054
7.967838,83.968365,79.883863,-11.191631
8.137366,84.38811,79.883469,-11.197208
8.306895,84.073195,79.883075,-11.202785
8.476423,84.337397,79.882681,-11.208363
8.645952,84.506301,79.882285,-11.21394
8.81548,81.946085,79.881892,-11.219517
8.985009,79.479153,79.881498,-11.225095
9.154537,79.038695,79.881104,-11.230672
9.324065,79.370404,79.880708,-11.236249
9.493594,80.076266,79.880315,-11.241827
9.663122,80.393621,79.879921,-11.247404
9.832651,81.609808,79.879525,-11.252981
10.002179,82.300064,79.879132,-11.258558
10.171708,82.993531,79.878738,-11.264136
10.341236,83.125324,79.878343,-11.269713
10.510765,82.587111,79.877949,-11.27529
10.680293,81.772007,79.877554,-11.280868
10.849822,81.332999,79.87716,-11.286445
11.01935,82.034256,79.876764,-11.292022
11.188879,83.024606,79.876371,-11.297599
11.358407,83.772297,79.875977,-11.303177
11.527935,83.509092,79.875582,-11.308754
11.697464,83.035385,79.875186,-11.314331
11.866992,83.288604,79.874792,-11.319909
12.036521,84.209909,79.874397,-11.325486
12.206049,84.408865,79.874004,-11.331063
12.375578,84.083896,79.873609,-11.33664
12.545106,82.915381,79.873215,-11.342218
12.714635,82.407457,79.87282,-11.347795
12.884163,83.479964,79.872424,-11.353372
13.053692,86.027349,79.87203,-11.35895
13.22322,87.064213,79.871636,-11.364527
13.392749,86.253316,79.87124,-11.370104
13.562277,85.898377,79.870847,-11.375681
13.731805,86.727347,79.870452,-11.381259
13.901334,88.134472,79.870057,-11.386836
14.070862,89.004516,79.869663,-11.392413
14.240391,88.558226,79.869267,-11.397991
14.409919,88.06416,79.868873,-11.403568
14.579448,87.651837,79.868477,-11.409145
14.748976,88.216196,79.868082,-11.414722
14.918505,88.900742,79.867689,-11.4203
15.088033,89.386523,79.867293,-11.425877
15.257562,89.344519,79.866898,-11.431454
15.42709,89.62363,79.866504,-11.437032
15.596619,90.074293,79.866108,-11.442609
15.766147,90.034247,79.865715,-11.448186
15.935676,89.644514,79.865319,-11.453763
16.105204,88.998214,79.864924,-11.459341
16.274732,88.634648,79.864529,-11.464918
16.444261,88.85849,79.864135,-11.470495
16.613789,88.873329,79.86374,-11.476073
16.783318,87.950583,79.863345,-11.48165
16.952846,87.259519,79.86295,-11.487227
17.122375,87.40223,79.862555,-11.492804
17.291903,88.146375,79.86216,-11.498382
17.461432,88.109743,79.861765,-11.503959
17.63096,86.673286,79.86137,-11.509536
17.800489,85.606503,79.860975,-11.515113
17.970017,85.702707,79.860579,-11.520691
18.139546,85.659382,79.860183,-11.526268
18.309074,85.946325,79.85979,-11.531845
18.478602,86.259924,79.859393,-11.537422
18.648131,86.38195,79.858999,-11.543
18.817659,86.40555,79.858604,-11.548577
18.987188,86.563792,79.858208,-11.554154
19.156716,86.798021,79.857814,-11.559732
19.326245,87.165326,79.857418,-11.565309
19.495773,87.647312,79.857023,-11.570886
19.665302,87.109129,79.856628,-11.576463
19.83483,87.239113,79.856232,-11.582041
20.004359,87.566362,79.855836,-11.587618
20.173887,87.912392,79.855441,-11.593195
20.343416,87.461449,79.855047,-11.598772
20.512944,87.242276,79.85465,-11.60435
20.682472,87.751486,79.854256,-11.609927
20.852001,88.383357,79.853861,-11.615504
21.021529,88.375497,79.853464,-11.621081
21.191058,87.634249,79.853069,-11.626659
21.360586,87.661824,79.852675,-11.632236
21.530115,87.117868,79.852279,-11.637813
21.699643,86.485836,79.851884,-11.643391
21.869172,86.385836,79.851488,-11.648968
22.0387,85.473352,79.851093,-11.654545
22.208229,84.962001,79.850697,-11.660122
22.377757,84.983998,79.850301,-11.665699
22.547286,85.255257,79.849905,-11.671277
22.716814,85.818103,79.84951,-11.676854
22.886342,85.285281,79.849114,-11.682431
23.055871,84.721939,79.84872,-11.688009
23.225399,84.308732,79.848323,-11.693586
23.394928,83.87749,79.847929,-11.699163
23.564456,83.553962,79.847533,-11.70474
23.733985,84.347549,79.847137,-11.710318
23.903513,85.522164,79.846741,-11.715895
24.073042,85.321064,79.846345,-11.721472
24.24257,84.390448,79.84595,-11.727049
24.412099,84.054865,79.845555,-11.732627
24.581627,83.807608,79.845158,-11.738204
24.751156,83.286189,79.844762,-11.743781
24.920684,83.851781,79.844368,-11.749358
25.090213,83.678042,79.843972,-11.754936
25.259741,83.642512,79.843576,-11.760513
25.429269,83.518934,79.84318,-11.76609
25.598798,83.400747,79.842785,-11.771667
25.768326,82.784617,79.842389,-11.777245
25.937855,82.704555,79.841993,-11.782822
26.107383,83.066314,79.841597,-11.788399
26.276912,83.035107,79.841201,-11.793976
26.44644,83.528065,79.840804,-11.799553
26.615969,83.880605,79.840408,-11.805131
26.785497,83.756283,79.840013,-11.810708
26.955026,83.352768,79.839618,-11.816285
27.124554,82.982504,79.83922,-11.821862
27.294083,83.261576,79.838826,-11.82744
27.463611,83.554384,79.838428,-11.833017
27.633139,83.613288,79.838032,-11.838594
27.802668,82.88196,79.837636,-11.844171
27.972196,81.142258,79.83724,-11.849749
28.141725,80.700988,79.836844,-11.855326
28.311253,81.681232,79.836448,-11.860903
28.480782,82.462317,79.836052,-11.86648
28.65031,81.560416,79.835656,-11.872058
28.819839,81.317744,79.835261,-11.877635
28.989367,81.51636,79.834865,-11.883212
29.158896,81.78522,79.834468,-11.888789
29.328424,81.820496,79.834073,-11.894367
29.497953,82.344265,79.833677,-11.899944
29.667481,82.620023,79.833279,-11.905521
29.837009,82.213586,79.832883,-11.911098
30.006538,81.734112,79.832487,-11.916675
30.176066,80.414897,79.832091,-11.922253
30.345595,80.362404,79.831696,-11.92783
30.515123,80.422659,79.831299,-11.933407
30.684652,80.712782,79.830903,-11.938984
30.85418,80.515153,79.830507,-11.944562
31.023709,79.867663,79.83011,-11.950139
31.193237,79.349214,79.829714,-11.955716
31.362766,79.364351,79.829318,-11.961293
31.532294,80.782822,79.82892,-11.966871
31.701823,81.226903,79.828525,-11.972448
31.871351,80.861101,79.828129,-11.978025
32.040879,80.862989,79.827731,-11.983602
32.210408,81.145115,79.827335,-11.989179
32.379936,80.803459,79.826938,-11.994757
32.549465,80.667215,79.826543,-12.000334
32.718993,81.01731,79.826145,-12.005911
32.888522,80.33009,79.82575,-12.011488
33.05805,79.863722,79.825352,-12.017066
33.227579,80.392506,79.824956,-12.022643
33.397107,81.436839,79.82456,-12.02822
33.566636,82.853982,79.824164,-12.033797
33.736164,84.093364,79.823766,-12.039374
33.905693,84.392941,79.823369,-12.044952
34.075221,84.915822,79.822974,-12.050529
34.244749,84.889877,79.822577,-12.056106
34.414278,84.130318,79.822179,-12.061683
34.583806,82.862095,79.821784,-12.067261
34.753335,81.634177,79.821387,-12.072838
34.922863,80.612108,79.820989,-12.078415
35.092392,80.442477,79.820593,-12.083992
35.26192,80.651699,79.820196,-12.089569
35.431449,82.027209,79.819799,-12.095147
35.600977,82.775842,79.819404,-12.100724
35.770506,82.371538,79.819007,-12.106301
35.940034,81.861473,79.81861,-12.111878
36.109563,82.284783,79.818212,-12.117455
36.279091,83.3235,79.817815,-12.123033
36.44862,83.130241,79.817418,-12.12861
36.618148,82.468412,79.817023,-12.134187
36.787676,81.523035,79.816626,-12.139764
36.957205,81.010505,79.816229,-12.145342
37.126733,80.620852,79.815831,-12.150919
37.296262,80.214591,79.815434,-12.156496
37.46579,80.222696,79.815038,-12.162073
37.635319,80.396637,79.81464,-12.16765
37.804847,80.348727,79.814244,-12.173228
37.974376,80.059088,79.813848,-12.178805
38.143904,80.45001,79.81345,-12.184382
38.313433,81.721887,79.813053,-12.189959
38.482961,81.524573,79.812655,-12.195536
38.65249,81.463495,79.812258,-12.201114
38.822018,81.479073,79.811862,-12.206691
38.991546,81.455842,79.811464,-12.212268
39.161075,81.259016,79.811068,-12.217845
39.330603,80.923777,79.810669,-12.223422
39.500132,80.868294,79.810274,-12.229
39.66966,81.13927,79.809876,-12.234577
39.839189,80.540732,79.809479,-12.240154
40.008717,79.977222,79.809082,-12.245731
40.178246,80.24577,79.808684,-12.251308
40.347774,81.284124,79.808286,-12.256886
40.517303,81.974462,79.807891,-12.262463
40.686831,81.642368,79.807492,-12.26804
40.85636,80.38162,79.807096,-12.273617
41.025888,80.846775,79.806697,-12.279194
41.195416,81.649613,79.806301,-12.284772
41.364945,81.509999,79.805903,-12.290349
41.534473,81.576514,79.805505,-12.295926
41.704002,82.215754,79.805109,-12.301503
41.87353,82.357982,79.804711,-12.30708
42.043059,81.240232,79.804313,-12.312658
42.212587,80.414305,79.803916,-12.318235
42.382116,80.454244,79.80352,-12.323812
42.551644,81.03168,79.803121,-12.329389
42.721173,81.54936,79.802725,-12.334966
42.890701,82.338419,79.802327,-12.340544
43.06023,82.525034,79.801928,-12.346121
43.229758,83.392395,79.801532,-12.351698
43.399286,83.321517,79.801133,-12.357275
43.568815,81.121036,79.800736,-12.362852
43.738343,80.108933,79.800339,-12.368429
43.907872,79.964635,79.799942,-12.374007
44.0774,79.893059,79.799544,-12.379584
44.246929,78.961762,79.799145,-12.385161
44.416457,77.845324,79.798749,-12.390738
44.585986,78.211682,79.798351,-12.396315
44.755514,79.829655,79.797952,-12.401893
44.925043,80.984843,79.797555,-12.40747
45.094571,80.86437,79.797157,-12.413047
45.2641,79.561434,79.796761,-12.418624
45.433628,80.142699,79.796363,-12.424201
45.603157,81.311929,79.795964,-12.429778
45.772685,81.384338,79.795567,-12.435356
45.942213,81.905455,79.79517,-12.440933
46.111742,81.251476,79.794772,-12.44651
46.28127,79.568144,79.794373,-12.452087
46.450799,79.62824,79.793975,-12.457664
46.620327,80.933568,79.793578,-12.463242
46.789856,80.265487,79.79318,-12.468819
46.959384,80.239212,79.792781,-12.474396
47.128913,80.419259,79.792385,-12.479973
47.298441,82.202328,79.791987,-12.48555
47.46797,82.938241,79.791589,-12.491127
47.637498,82.976223,79.79119,-12.496705
47.807027,81.774636,79.790792,-12.502282
47.976555,80.983166,79.790395,-12.507859
48.146083,80.699678,79.789997,-12.513436
48.315612,79.750588,79.789599,-12.519013
48.48514,79.934105,79.789201,-12.52459
48.654669,80.417487,79.788803,-12.530168
48.824197,81.654119,79.788405,-12.535745
48.993726,81.912572,79.788005,-12.541322
49.163254,81.887222,79.787607,-12.546899
49.332783,81.025211,79.78721,-12.552476
49.502311,81.678761,79.786811,-12.558053
49.67184,82.39669,79.786413,-12.563631
49.841368,81.297329,79.786014,-12.569208
50.010897,79.651755,79.785618,-12.574785
50.180425,77.913397,79.785218,-12.580362
50.349953,77.272399,79.784821,-12.585939
50.519482,76.822112,79.784423,-12.591516
50.68901,77.756445,79.784023,-12.597094
50.858539,77.669093,79.783625,-12.602671
51.028067,77.144928,79.783228,-12.608248
51.197596,76.507753,79.78283,-12.613825
51.367124,75.578138,79.782431,-12.619402
51.536653,74.564613,79.782033,-12.624979
51.706181,74.583038,79.781635,-12.630557
51.87571,74.559717,79.781235,-12.636134
52.045238,75.552499,79.780838,-12.641711
52.214767,75.737737,79.780438,-12.647288
52.384295,75.9318,79.780041,-12.652865
52.553823,75.620905,79.779642,-12.658442
52.723352,76.254346,79.779244,-12.66402
52.89288,77.326073,79.778844,-12.669597
53.062409,78.943121,79.778447,-12.675174
53.231937,79.095604,79.778047,-12.680751
53.401466,78.947063,79.777649,-12.686328
53.570994,81.156432,79.77725,-12.691905
53.740523,81.972333,79.776851,-12.697482
53.910051,82.083757,79.776453,-12.70306
54.07958,81.939591,79.776056,-12.708637
54.249108,82.11236,79.775657,-12.714214
54.418637,82.422176,79.775257,-12.719791
54.588165,83.196951,79.774858,-12.725368
54.757694,83.729187,79.77446,-12.730945
54.927222,84.465128,79.774062,-12.736523
55.09675,85.668047,79.773662,-12.7421
55.266279,86.817978,79.773265,-12.747677
55.435807,87.486566,79.772865,-12.753254
55.605336,85.889519,79.772466,-12.758831
55.774864,83.626914,79.772068,-12.764408
55.944393,84.222025,79.77167,-12.769985
56.113921,84.019869,79.771271,-12.775563
56.28345,81.926661,79.770871,-12.78114
56.452978,81.064682,79.770472,-12.786717
56.622507,79.654153,79.770073,-12.792294
56.792035,79.003077,79.769674,-12.797871
56.961564,78.905173,79.769276,-12.803448
57.131092,78.482666,79.768876,-12.809025
57.30062,79.491662,79.768477,-12.814602
57.470149,79.121291,79.768079,-12.82018
57.639677,77.656714,79.767679,-12.825757
57.809206,78.416841,79.76728,-12.831334
57.978734,78.870226,79.766882,-12.836911
