position,Clinopyroxene Abundance,lon,lat
0,9.829764,79.902372,-10.929497
0.169528,8.625731,79.90198,-10.935074
0.339057,8.256533,79.901586,-10.940652
0.508585,6.329407,79.901193,-10.946229
0.678114,6.940933,79.900799,-10.951806
0.847642,7.817692,79.900406,-10.957384
1.017171,10.741538,79.900013,-10.962961
1.186699,11.365713,79.899619,-10.968538
1.356228,10.441,79.899225,-10.974116
1.525756,8.891959,79.89883,-10.979693
1.695285,8.182713,79.898438,-10.98527
1.864813,7.701494,79.898044,-10.990848
2.034342,6.398842,79.89765,-10.996425
2.20387,6.412333,79.897257,-11.002002
2.373398,6.99704,79.896862,-11.00758
2.542927,6.297108,79.89647,-11.013157
2.712455,5.972928,79.896076,-11.018734
2.881984,6.258783,79.895681,-11.024311
3.051512,7.019647,79.895288,-11.029889
3.221041,7.05379,79.894893,-11.035466
3.390569,7.816003,79.894501,-11.041043
3.560098,9.002105,79.894107,-11.046621
3.729626,9.009264,79.893713,-11.052198
3.899155,7.219949,79.893319,-11.057775
4.068683,7.414637,79.892924,-11.063353
4.238212,6.525357,79.89253,-11.06893
4.40774,7.667179,79.892138,-11.074507
4.577268,7.682285,79.891743,-11.080085
4.746797,7.450597,79.891349,-11.085662
4.916325,7.533241,79.890957,-11.091239
5.085854,6.519026,79.890562,-11.096817
5.255382,5.346057,79.890167,-11.102394
5.424911,7.041172,79.889774,-11.107971
5.594439,8.479065,79.88938,-11.113549
5.763968,8.514072,79.888986,-11.119126
5.933496,9.370111,79.888593,-11.124703
6.103025,6.597728,79.888197,-11.13028
6.272553,6.776596,79.887804,-11.135858
6.442082,8.24815,79.88741,-11.141435
6.61161,7.436519,79.887016,-11.147012
6.781139,6.779803,79.886623,-11.15259
6.950667,6.799354,79.886228,-11.158167
7.120195,7.291334,79.885833,-11.163744
7.289724,7.047466,79.885439,-11.169322
7.459252,7.45972,79.885045,-11.174899
7.628781,6.123615,79.884652,-11.180476
7.798309,5.967183,79.884257,-11.186054
7.967838,7.027941,79.883863,-11.191631
8.137366,5.559068,79.883469,-11.197208
8.306895,5.365419,79.883075,-11.202785
8.476423,6.393336,79.882681,-11.208363
8.645952,7.657348,79.882285,-11.21394
8.81548,9.96645,79.881892,-11.219517
8.985009,11.91253,79.881498,-11.225095
9.154537,12.794103,79.881104,-11.230672
9.324065,12.644555,79.880708,-11.236249
9.493594,11.084294,79.880315,-11.241827
9.663122,9.448899,79.879921,-11.247404
9.832651,7.032135,79.879525,-11.252981
10.002179,6.213903,79.879132,-11.258558
10.171708,6.455659,79.878738,-11.264136
10.341236,7.062772,79.878343,-11.269713
10.510765,8.201153,79.877949,-11.27529
10.680293,11.324536,79.877554,-11.280868
10.849822,12.604894,79.87716,-11.286445
11.01935,9.515361,79.876764,-11.292022
11.188879,8.18795,79.876371,-11.297599
11.358407,8.207656,79.875977,-11.303177
11.527935,7.448418,79.875582,-11.308754
11.697464,7.091795,79.875186,-11.314331
11.866992,7.225488,79.874792,-11.319909
12.036521,7.162656,79.874397,-11.325486
12.206049,7.827815,79.874004,-11.331063
12.375578,7.823385,79.873609,-11.33664
12.545106,6.39087,79.873215,-11.342218
12.714635,4.25004,79.87282,-11.347795
12.884163,3.931012,79.872424,-11.353372
13.053692,4.842753,79.87203,-11.35895
13.22322,4.928749,79.871636,-11.364527
13.392749,4.822606,79.87124,-11.370104
13.562277,4.461984,79.870847,-11.375681
13.731805,4.092746,79.870452,-11.381259
13.901334,4.3676,79.870057,-11.386836
14.070862,4.829124,79.869663,-11.392413
14.240391,5.347434,79.869267,-11.397991
14.409919,6.33846,79.868873,-11.403568
14.579448,5.685702,79.868477,-11.409145
14.748976,5.208058,79.868082,-11.414722
14.918505,4.829846,79.867689,-11.4203
15.088033,4.383266,79.867293,-11.425877
15.257562,4.079823,79.866898,-11.431454
15.42709,3.803494,79.866504,-11.437032
15.596619,3.867735,79.866108,-11.442609
15.766147,4.545021,79.865715,-11.448186
15.935676,3.96607,79.865319,-11.453763
16.105204,4.49517,79.864924,-11.459341
16.274732,5.208872,79.864529,-11.464918
16.444261,4.667825,79.864135,-11.470495
16.613789,4.790369,79.86374,-11.476073
16.783318,5.250677,79.863345,-11.48165
16.952846,5.275757,79.86295,-11.487227
17.122375,6.3228,79.862555,-11.492804
17.291903,6.171383,79.86216,-11.498382
17.461432,6.112251,79.861765,-11.503959
17.63096,6.750248,79.86137,-11.509536
17.800489,7.105952,79.860975,-11.515113
17.970017,8.428926,79.860579,-11.520691
18.139546,6.537127,79.860183,-11.526268
18.309074,6.439831,79.85979,-11.531845
18.478602,6.095633,79.859393,-11.537422
18.648131,6.282654,79.858999,-11.543
18.817659,4.861503,79.858604,-11.548577
18.987188,4.591598,79.858208,-11.554154
19.156716,5.098506,79.857814,-11.559732
19.326245,5.916744,79.857418,-11.565309
19.495773,5.562062,79.857023,-11.570886
19.665302,5.566953,79.856628,-11.576463
19.83483,5.497629,79.856232,-11.582041
20.004359,5.734677,79.855836,-11.587618
20.173887,5.26732,79.855441,-11.593195
20.343416,6.166215,79.855047,-11.598772
