position,Olivine Abundance,lon,lat
0,3.492202,79.902372,-10.929497
0.169528,3.551786,79.90198,-10.935074
0.339057,3.84701,79.901586,-10.940652
0.508585,4.746064,79.901193,-10.946229
0.678114,3.710149,79.900799,-10.951806
0.847642,4.372296,79.900406,-10.957384
1.017171,3.534314,79.900013,-10.962961
1.186699,3.480091,79.899619,-10.968538
1.356228,3.814192,79.899225,-10.974116
1.525756,3.727975,79.89883,-10.979693
1.695285,3.519246,79.898438,-10.98527
1.864813,3.326082,79.898044,-10.990848
2.034342,3.655575,79.89765,-10.996425
2.20387,4.049278,79.897257,-11.002002
2.373398,4.266547,79.896862,-11.00758
2.542927,4.189451,79.89647,-11.013157
2.712455,4.224407,79.896076,-11.018734
2.881984,3.865101,79.895681,-11.024311
3.051512,3.721941,79.895288,-11.029889
3.221041,3.493929,79.894893,-11.035466
3.390569,3.822537,79.894501,-11.041043
3.560098,4.057175,79.894107,-11.046621
3.729626,4.283601,79.893713,-11.052198
3.899155,5.14111,79.893319,-11.057775
4.068683,4.912338,79.892924,-11.063353
4.238212,4.803411,79.89253,-11.06893
4.40774,4.977548,79.892138,-11.074507
4.577268,4.45168,79.891743,-11.080085
4.746797,4.304906,79.891349,-11.085662
4.916325,4.409072,79.890957,-11.091239
5.085854,4.842523,79.890562,-11.096817
5.255382,4.556527,79.890167,-11.102394
5.424911,4.360463,79.889774,-11.107971
5.594439,3.993757,79.88938,-11.113549
5.763968,4.062688,79.888986,-11.119126
5.933496,4.487976,79.888593,-11.124703
6.103025,4.978126,79.888197,-11.13028
6.272553,4.59625,79.887804,-11.135858
6.442082,4.169705,79.88741,-11.141435
6.61161,4.058442,79.887016,-11.147012
6.781139,3.454914,79.886623,-11.15259
6.950667,3.250653,79.886228,-11.158167
7.120195,3.318919,79.885833,-11.163744
7.289724,3.369308,79.885439,-11.169322
7.459252,3.039827,79.885045,-11.174899
7.628781,3.249089,79.884652,-11.180476
7.798309,3.63997,79.884257,-11.186054
7.967838,2.807052,79.883863,-11.191631
8.137366,2.566894,79.883469,-11.197208
8.306895,2.701296,79.883075,-11.202785
8.476423,2.270705,79.882681,-11.208363
8.645952,2.97227,79.882285,-11.21394
8.81548,2.772587,79.881892,-11.219517
8.985009,2.220618,79.881498,-11.225095
9.154537,2.665833,79.881104,-11.230672
9.324065,2.956506,79.880708,-11.236249
9.493594,3.543077,79.880315,-11.241827
9.663122,3.604016,79.879921,-11.247404
9.832651,4.498066,79.879525,-11.252981
10.002179,4.653293,79.879132,-11.258558
10.171708,4.642129,79.878738,-11.264136
10.341236,4.158363,79.878343,-11.269713
10.510765,3.610206,79.877949,-11.27529
10.680293,2.816427,79.877554,-11.280868
10.849822,2.839242,79.87716,-11.286445
11.01935,3.561766,79.876764,-11.292022
11.188879,3.542861,79.876371,-11.297599
11.358407,3.467862,79.875977,-11.303177
11.527935,3.644894,79.875582,-11.308754
11.697464,3.408626,79.875186,-11.314331
11.866992,3.345928,79.874792,-11.319909
12.036521,3.498324,79.874397,-11.325486
12.206049,4.010383,79.874004,-11.331063
12.375578,4.962491,79.873609,-11.33664
12.545106,5.000402,79.873215,-11.342218
12.714635,4.251336,79.87282,-11.347795
12.884163,3.980487,79.872424,-11.353372
13.053692,4.381171,79.87203,-11.35895
13.22322,4.421844,79.871636,-11.364527
13.392749,3.876317,79.87124,-11.370104
13.562277,3.554182,79.870847,-11.375681
13.731805,3.571716,79.870452,-11.381259
13.901334,3.305307,79.870057,-11.386836
14.070862,3.262723,79.869663,-11.392413
14.240391,3.496195,79.869267,-11.397991
14.409919,3.138423,79.868873,-11.403568
14.579448,2.823342,79.868477,-11.409145
14.748976,3.20993,79.868082,-11.414722
14.918505,3.555461,79.867689,-11.4203
15.088033,3.542389,79.867293,-11.425877
15.257562,3.36373,79.866898,-11.431454
15.42709,3.300145,79.866504,-11.437032
15.596619,3.481673,79.866108,-11.442609
15.766147,3.39397,79.865715,-11.448186
15.935676,3.370059,79.865319,-11.453763
16.105204,3.069582,79.864924,-11.459341
16.274732,3.207722,79.864529,-11.464918
16.444261,4.506337,79.864135,-11.470495
16.613789,5.176266,79.86374,-11.476073
16.783318,4.697012,79.863345,-11.48165
16.952846,4.136903,79.86295,-11.487227
17.122375,3.485457,79.862555,-11.492804
17.291903,4.158687,79.86216,-11.498382
17.461432,4.705103,79.861765,-11.503959
17.63096,3.58678,79.86137,-11.509536
17.800489,3.043138,79.860975,-11.515113
17.970017,3.298642,79.860579,-11.520691
18.139546,3.492781,79.860183,-11.526268
18.309074,3.710331,79.85979,-11.531845
18.478602,3.581982,79.859393,-11.537422
18.648131,3.738963,79.858999,-11.543
18.817659,3.825042,79.858604,-11.548577
18.987188,3.706857,79.858208,-11.554154
19.156716,3.385171,79.857814,-11.559732
19.326245,3.513711,79.857418,-11.565309
19.495773,4.864069,79.857023,-11.570886
19.665302,4.161981,79.856628,-11.576463
19.83483,3.620278,79.856232,-11.582041
20.004359,4.074838,79.855836,-11.587618
20.173887,4.922961,79.855441,-11.593195
20.343416,4.327102,79.855047,-11.598772
20.512944,3.562273,79.85465,-11.60435
20.682472,3.721831,79.854256,-11.609927
20.852001,3.86066,79.853861,-11.615504
21.021529,4.154769,79.853464,-11.621081
21.191058,3.506749,79.853069,-11.626659
21.360586,4.308926,79.852675,-11.632236
21.530115,4.365105,79.852279,-11.637813
21.699643,3.531286,79.851884,-11.643391
21.869172,3.570801,79.851488,-11.648968
22.0387,3.147518,79.851093,-11.654545
22.208229,3.185664,79.850697,-11.660122
22.377757,3.862911,79.850301,-11.665699
22.547286,4.643715,79.849905,-11.671277
22.716814,5.068205,79.84951,-11.676854
22.886342,3.927677,79.849114,-11.682431
23.055871,3.638546,79.84872,-11.688009
23.225399,3.133645,79.848323,-11.693586
23.394928,3.076524,79.847929,-11.699163
23.564456,3.144861,79.847533,-11.70474
23.733985,4.081579,79.847137,-11.710318
23.903513,5.093108,79.846741,-11.715895
24.073042,5.080492,79.846345,-11.721472
24.24257,4.230257,79.84595,-11.727049
24.412099,4.055487,79.845555,-11.732627
24.581627,4.485362,79.845158,-11.738204
24.751156,4.789271,79.844762,-11.743781
24.920684,5.689382,79.844368,-11.749358
25.090213,4.564236,79.843972,-11.754936
25.259741,4.161406,79.843576,-11.760513
25.429269,3.802927,79.84318,-11.76609
25.598798,3.516549,79.842785,-11.771667
25.768326,3.248803,79.842389,-11.777245
25.937855,3.24899,79.841993,-11.782822
26.107383,3.538981,79.841597,-11.788399
26.276912,3.148957,79.841201,-11.793976
26.44644,3.164657,79.840804,-11.799553
26.615969,3.239275,79.840408,-11.805131
26.785497,3.511079,79.840013,-11.810708
26.955026,3.598893,79.839618,-11.816285
27.124554,3.29951,79.83922,-11.821862
27.294083,3.507741,79.838826,-11.82744
27.463611,3.706754,79.838428,-11.833017
27.633139,4.356757,79.838032,-11.838594
27.802668,4.895429,79.837636,-11.844171
27.972196,4.473151,79.83724,-11.849749
28.141725,4.466963,79.836844,-11.855326
28.311253,5.172264,79.836448,-11.860903
28.480782,6.697986,79.836052,-11.86648
28.65031,5.509384,79.835656,-11.872058
28.819839,4.712827,79.835261,-11.877635
28.989367,4.753525,79.834865,-11.883212
29.158896,5.226418,79.834468,-11.888789
29.328424,5.285515,79.834073,-11.894367
29.497953,5.768244,79.833677,-11.899944
29.667481,5.833215,79.833279,-11.905521
29.837009,4.849881,79.832883,-11.911098
30.006538,4.224112,79.832487,-11.916675
30.176066,3.721219,79.832091,-11.922253
30.345595,3.525386,79.831696,-11.92783
30.515123,2.558585,79.831299,-11.933407
30.684652,2.510755,79.830903,-11.938984
30.85418,2.797508,79.830507,-11.944562
31.023709,3.33525,79.83011,-11.950139
31.193237,3.469657,79.829714,-11.955716
31.362766,3.294897,79.829318,-11.961293
31.532294,4.262822,79.82892,-11.966871
31.701823,4.142391,79.828525,-11.972448
31.871351,3.813737,79.828129,-11.978025
32.040879,3.907338,79.827731,-11.983602
32.210408,3.971917,79.827335,-11.989179
32.379936,3.806225,79.826938,-11.994757
32.549465,4.385637,79.826543,-12.000334
32.718993,5.894833,79.826145,-12.005911
32.888522,5.453506,79.82575,-12.011488
33.05805,4.610654,79.825352,-12.017066
33.227579,4.740655,79.824956,-12.022643
33.397107,4.483814,79.82456,-12.02822
33.566636,4.251749,79.824164,-12.033797
33.736164,3.614948,79.823766,-12.039374
33.905693,3.261128,79.823369,-12.044952
34.075221,3.426527,79.822974,-12.050529
34.244749,3.584095,79.822577,-12.056106
34.414278,3.889711,79.822179,-12.061683
34.583806,4.136825,79.821784,-12.067261
34.753335,4.353364,79.821387,-12.072838
34.922863,4.368279,79.820989,-12.078415
35.092392,4.264775,79.820593,-12.083992
35.26192,3.678948,79.820196,-12.089569
35.431449,4.112561,79.819799,-12.095147
35.600977,4.059786,79.819404,-12.100724
35.770506,4.062522,79.819007,-12.106301
35.940034,3.690646,79.81861,-12.111878
36.109563,3.136446,79.818212,-12.117455
36.279091,3.261296,79.817815,-12.123033
36.44862,4.143447,79.817418,-12.12861
36.618148,3.594277,79.817023,-12.134187
36.787676,2.924252,79.816626,-12.139764
36.957205,2.968278,79.816229,-12.145342
37.126733,3.030765,79.815831,-12.150919
37.296262,3.599358,79.815434,-12.156496
37.46579,4.217298,79.815038,-12.162073
37.635319,3.860077,79.81464,-12.16765
37.804847,3.697209,79.814244,-12.173228
37.974376,3.883823,79.813848,-12.178805
38.143904,4.679835,79.81345,-12.184382
38.313433,6.541283,79.813053,-12.189959
38.482961,5.264374,79.812655,-12.195536
38.65249,3.897243,79.812258,-12.201114
38.822018,3.740484,79.811862,-12.206691
38.991546,4.018808,79.811464,-12.212268
39.161075,4.18946,79.811068,-12.217845
39.330603,3.769321,79.810669,-12.223422
39.500132,3.610134,79.810274,-12.229
39.66966,4.74794,79.809876,-12.234577
39.839189,5.02045,79.809479,-12.240154
40.008717,4.582595,79.809082,-12.245731
40.178246,4.9668,79.808684,-12.251308
40.347774,5.982527,79.808286,-12.256886
40.517303,6.553269,79.807891,-12.262463
40.686831,5.489544,79.807492,-12.26804
40.85636,3.650414,79.807096,-12.273617
41.025888,4.336068,79.806697,-12.279194
41.195416,6.089001,79.806301,-12.284772
41.364945,6.134377,79.805903,-12.290349
41.534473,5.499422,79.805505,-12.295926
41.704002,5.328595,79.805109,-12.301503
41.87353,5.254498,79.804711,-12.30708
42.043059,4.956816,79.804313,-12.312658
42.212587,5.170171,79.803916,-12.318235
42.382116,3.86307,79.80352,-12.323812
42.551644,3.386515,79.803121,-12.329389
42.721173,3.405653,79.802725,-12.334966
42.890701,4.067613,79.802327,-12.340544
43.06023,4.193555,79.801928,-12.346121
43.229758,5.896143,79.801532,-12.351698
43.399286,5.96257,79.801133,-12.357275
