position,FeO Abundance,lon,lat
0,12.420134,32.254911,-18.727442
0.221994,12.598675,32.256977,-18.734497
0.443989,12.601403,32.259043,-18.741551
0.665983,12.108921,32.26111,-18.748606
0.887977,11.702026,32.263176,-18.75566
1.109972,11.787223,32.265243,-18.762715
1.331966,12.048854,32.26731,-18.769769
1.553961,12.156753,32.269377,-18.776824
1.775955,11.907917,32.271444,-18.783878
1.997949,11.615925,32.273511,-18.790933
2.219944,11.562699,32.275579,-18.797987
2.441938,11.592611,32.277647,-18.805041
2.663932,11.38926,32.279715,-18.812096
2.885927,11.114045,32.281783,-18.81915
3.107921,11.16331,32.283851,-18.826204
3.329915,11.129459,32.285919,-18.833259
3.55191,10.973465,32.287988,-18.840313
3.773904,10.919644,32.290057,-18.847367
3.995898,10.957134,32.292126,-18.854421
4.217893,10.969499,32.294195,-18.861476
4.439887,10.86034,32.296264,-18.86853
4.661882,10.772892,32.298334,-18.875584
4.883876,10.93723,32.300403,-18.882638
5.10587,10.912954,32.302473,-18.889692
5.327865,10.625339,32.304543,-18.896746
5.549859,10.389323,32.306613,-18.9038
5.771853,10.193449,32.308684,-18.910854
5.993848,10.252818,32.310754,-18.917908
6.215842,10.326336,32.312825,-18.924962
6.437836,10.128264,32.314896,-18.932016
6.659831,9.864464,32.316967,-18.93907
6.881825,9.725753,32.319038,-18.946124
7.103819,9.695781,32.32111,-18.953178
7.325814,9.48647,32.323181,-18.960232
7.547808,9.301175,32.325253,-18.967286
7.769803,9.078824,32.327325,-18.974339
7.991797,8.653969,32.329397,-18.981393
8.213791,8.177068,32.331469,-18.988447
8.435786,7.570749,32.333542,-18.995501
8.65778,7.590255,32.335614,-19.002554
8.879774,7.78787,32.337687,-19.009608
9.101769,7.410027,32.33976,-19.016662
9.323763,7.126572,32.341833,-19.023716
9.545757,7.186177,32.343907,-19.030769
9.767752,7.354176,32.34598,-19.037823
9.989746,7.298929,32.348054,-19.044876
10.211741,7.431188,32.350128,-19.05193
10.433735,7.40973,32.352202,-19.058983
10.655729,7.145106,32.354276,-19.066037
10.877724,6.915001,32.35635,-19.073091
11.099718,6.950274,32.358425,-19.080144
11.321712,7.350942,32.3605,-19.087197
11.543707,7.660388,32.362575,-19.094251
11.765701,7.59906,32.36465,-19.101304
11.987695,7.656338,32.366725,-19.108358
12.20969,7.825927,32.368801,-19.115411
12.431684,7.906221,32.370876,-19.122464
12.653678,7.886693,32.372952,-19.129518
12.875673,7.908102,32.375028,-19.136571
13.097667,7.992799,32.377104,-19.143624
13.319662,8.121187,32.379181,-19.150677
13.541656,7.935644,32.381257,-19.157731
13.76365,7.609567,32.383334,-19.164784
13.985645,7.516681,32.385411,-19.171837
14.207639,7.537333,32.387488,-19.17889
14.429633,7.674094,32.389565,-19.185943
14.651628,7.8259,32.391642,-19.192996
14.873622,7.780288,32.39372,-19.20005
15.095616,7.59906,32.395798,-19.207103
15.317611,7.457195,32.397876,-19.214156
15.539605,7.361616,32.399954,-19.221209
15.761599,7.018606,32.402032,-19.228262
15.983594,6.648783,32.404111,-19.235315
16.205588,6.710073,32.406189,-19.242368
16.427583,6.744007,32.408268,-19.24942
16.649577,6.66631,32.410347,-19.256473
16.871571,6.662877,32.412426,-19.263526
17.093566,6.697169,32.414506,-19.270579
17.31556,6.713657,32.416585,-19.277632
17.537554,6.680271,32.418665,-19.284685
17.759549,6.596149,32.420745,-19.291737
17.981543,6.60961,32.422825,-19.29879
18.203537,6.718417,32.424905,-19.305843
18.425532,6.854693,32.426986,-19.312896
18.647526,6.960346,32.429066,-19.319948
18.869521,6.948422,32.431147,-19.327001
19.091515,7.108883,32.433228,-19.334054
19.313509,7.31203,32.435309,-19.341106
19.535504,7.580127,32.437391,-19.348159
19.757498,7.770012,32.439472,-19.355211
19.979492,7.698577,32.441554,-19.362264
20.201487,7.712198,32.443636,-19.369316
20.423481,7.945989,32.445718,-19.376369
20.645475,8.192061,32.4478,-19.383421
20.86747,8.343175,32.449882,-19.390474
21.089464,8.43913,32.451965,-19.397526
21.311458,8.551511,32.454048,-19.404579
21.533453,8.681485,32.456131,-19.411631
21.755447,8.461292,32.458214,-19.418683
21.977442,8.199411,32.460297,-19.425736
22.199436,8.183344,32.462381,-19.432788
22.42143,8.452694,32.464464,-19.43984
22.643425,8.631204,32.466548,-19.446893
22.865419,8.676264,32.468632,-19.453945
23.087413,8.810002,32.470717,-19.460997
23.309408,8.809027,32.472801,-19.468049
23.531402,8.717256,32.474886,-19.475101
23.753396,8.570162,32.47697,-19.482153
23.975391,8.44791,32.479055,-19.489206
24.197385,8.572765,32.481141,-19.496258
24.419379,8.712321,32.483226,-19.50331
24.641374,8.755189,32.485311,-19.510362
24.863368,8.658466,32.487397,-19.517414
25.085363,8.679948,32.489483,-19.524466
25.307357,8.808646,32.491569,-19.531518
25.529351,8.85448,32.493655,-19.53857
25.751346,9.051853,32.495742,-19.545622
25.97334,9.050428,32.497828,-19.552673
26.195334,8.882996,32.499915,-19.559725
26.417329,8.68344,32.502002,-19.566777
26.639323,8.597237,32.504089,-19.573829
26.861317,8.674955,32.506176,-19.580881
27.083312,8.651821,32.508264,-19.587933
27.305306,8.530189,32.510352,-19.594984
27.527301,8.407308,32.51244,-19.602036
27.749295,8.262964,32.514528,-19.609088
27.971289,7.892395,32.516616,-19.616139
28.193284,8.157244,32.518704,-19.623191
28.415278,8.573081,32.520793,-19.630243
28.637272,8.657438,32.522882,-19.637294
28.859267,8.588002,32.524971,-19.644346
29.081261,8.527949,32.52706,-19.651397
29.303255,8.540941,32.529149,-19.658449
29.52525,8.706643,32.531239,-19.665501
29.747244,8.883435,32.533328,-19.672552
29.969238,8.849456,32.535418,-19.679603
30.191233,8.608872,32.537508,-19.686655
30.413227,8.675865,32.539599,-19.693706
30.635222,8.975089,32.541689,-19.700758
30.857216,9.112682,32.54378,-19.707809
31.07921,9.245107,32.545871,-19.71486
31.301205,9.343102,32.547962,-19.721912
31.523199,9.260434,32.550053,-19.728963
31.745193,8.598832,32.552144,-19.736014
31.967188,8.252866,32.554236,-19.743066
32.189182,8.389764,32.556327,-19.750117
32.411176,8.492745,32.558419,-19.757168
32.633171,8.544867,32.560512,-19.764219
32.855165,8.650129,32.562604,-19.77127
33.077159,8.683703,32.564696,-19.778321
33.299154,8.79694,32.566789,-19.785373
33.521148,8.974262,32.568882,-19.792424
33.743143,8.922151,32.570975,-19.799475
33.965137,8.922054,32.573068,-19.806526
34.187131,9.022563,32.575161,-19.813577
34.409126,8.941662,32.577255,-19.820628
34.63112,8.901951,32.579349,-19.827679
34.853114,8.987369,32.581443,-19.83473
35.075109,8.940605,32.583537,-19.84178
35.297103,8.523598,32.585631,-19.848831
35.519097,7.921536,32.587726,-19.855882
35.741092,8.110631,32.589821,-19.862933
35.963086,8.495857,32.591915,-19.869984
36.185081,8.453235,32.594011,-19.877035
36.407075,8.139823,32.596106,-19.884085
36.629069,8.406337,32.598201,-19.891136
36.851064,9.364838,32.600297,-19.898187
37.073058,9.803558,32.602393,-19.905237
37.295052,9.732439,32.604489,-19.912288
37.517047,9.609891,32.606585,-19.919339
37.739041,9.519968,32.608681,-19.926389
37.961035,9.359584,32.610778,-19.93344
38.18303,9.214402,32.612875,-19.940491
38.405024,9.35297,32.614972,-19.947541
38.627018,9.612444,32.617069,-19.954592
38.849013,9.855728,32.619166,-19.961642
39.071007,10.051134,32.621264,-19.968693
39.293002,10.119187,32.623361,-19.975743
39.514996,10.225257,32.625459,-19.982793
39.73699,10.285528,32.627557,-19.989844
39.958985,10.353525,32.629656,-19.996894
40.180979,10.276624,32.631754,-20.003944
40.402973,10.276004,32.633853,-20.010995
40.624968,10.457279,32.635951,-20.018045
40.846962,10.657713,32.63805,-20.025095
41.068956,10.61827,32.64015,-20.032146
41.290951,10.633197,32.642249,-20.039196
41.512945,10.768894,32.644349,-20.046246
41.734939,10.776198,32.646448,-20.053296
41.956934,10.749668,32.648548,-20.060346
42.178928,10.726929,32.650648,-20.067396
42.400923,10.655662,32.652749,-20.074446
42.622917,10.674508,32.654849,-20.081497
42.844911,10.623636,32.65695,-20.088547
43.066906,10.715688,32.659051,-20.095597
43.2889,10.853526,32.661152,-20.102647
43.510894,10.887673,32.663253,-20.109697
43.732889,11.012199,32.665355,-20.116746
43.954883,10.96775,32.667456,-20.123796
44.176877,11.12369,32.669558,-20.130846
44.398872,11.198422,32.67166,-20.137896
44.620866,11.195429,32.673763,-20.144946
44.842861,11.043042,32.675865,-20.151996
45.064855,10.992499,32.677968,-20.159046
45.286849,11.151821,32.68007,-20.166095
45.508844,11.229408,32.682173,-20.173145
45.730838,11.199177,32.684277,-20.180195
45.952832,11.040523,32.68638,-20.187245
46.174827,10.849934,32.688484,-20.194294
46.396821,10.899755,32.690587,-20.201344
46.618815,11.013695,32.692691,-20.208393
46.84081,11.107269,32.694795,-20.215443
47.062804,11.317578,32.6969,-20.222493
47.284798,11.485889,32.699004,-20.229542
47.506793,11.505539,32.701109,-20.236592
47.728787,11.432212,32.703214,-20.243641
47.950782,11.416058,32.705319,-20.250691
48.172776,11.566239,32.707424,-20.25774
48.39477,11.62569,32.70953,-20.26479
48.616765,11.557135,32.711635,-20.271839
48.838759,11.569417,32.713741,-20.278888
49.060753,11.758538,32.715847,-20.285938
49.282748,11.962791,32.717953,-20.292987
49.504742,11.805597,32.72006,-20.300036
49.726736,11.672227,32.722166,-20.307085
49.948731,11.759869,32.724273,-20.314135
50.170725,11.907519,32.72638,-20.321184
50.39272,12.023851,32.728487,-20.328233
50.614714,12.227987,32.730595,-20.335282
50.836708,12.494849,32.732702,-20.342331
51.058703,12.554352,32.73481,-20.349381
51.280697,12.615811,32.736918,-20.35643
51.502691,12.674218,32.739026,-20.363479
51.724686,12.68149,32.741135,-20.370528
51.94668,12.614069,32.743243,-20.377577
52.168674,12.44538,32.745352,-20.384626
52.390669,12.231729,32.747461,-20.391675
52.612663,11.931601,32.74957,-20.398724
52.834657,12.001007,32.751679,-20.405773
53.056652,12.242035,32.753789,-20.412821
53.278646,12.358424,32.755898,-20.41987
53.500641,12.53527,32.758008,-20.426919
53.722635,12.728449,32.760118,-20.433968
53.944629,12.626809,32.762229,-20.441017
54.166624,12.267157,32.764339,-20.448065
54.388618,11.874492,32.76645,-20.455114
54.610612,11.611728,32.768561,-20.462163
54.832607,11.444643,32.770672,-20.469212
55.054601,11.32004,32.772783,-20.47626
55.276595,11.315055,32.774894,-20.483309
55.49859,10.979645,32.777006,-20.490358
55.720584,10.688255,32.779118,-20.497406
55.942578,10.648687,32.78123,-20.504455
56.164573,10.66011,32.783342,-20.511503
56.386567,10.570935,32.785455,-20.518552
56.608562,10.623214,32.787567,-20.5256
56.830556,10.694572,32.78968,-20.532649
57.05255,10.634722,32.791793,-20.539697
57.274545,10.61349,32.793906,-20.546745
57.496539,10.642287,32.796019,-20.553794
57.718533,10.825785,32.798133,-20.560842
57.940528,10.930592,32.800247,-20.567891
58.162522,11.105051,32.802361,-20.574939
58.384516,10.642691,32.804475,-20.581987
58.606511,10.495252,32.806589,-20.589035
