position,Iron Abundance,lon,lat
0,11.919017,32.254911,-18.727442
0.221994,11.913546,32.256977,-18.734497
0.443989,11.907824,32.259043,-18.741551
0.665983,11.896255,32.26111,-18.748606
0.887977,11.879944,32.263176,-18.75566
1.109972,11.86293,32.265243,-18.762715
1.331966,11.845939,32.26731,-18.769769
1.553961,11.828972,32.269377,-18.776824
1.775955,11.812028,32.271444,-18.783878
1.997949,11.795108,32.273511,-18.790933
2.219944,11.778211,32.275579,-18.797987
2.441938,11.761338,32.277647,-18.805041
2.663932,11.744488,32.279715,-18.812096
2.885927,11.727662,32.281783,-18.81915
3.107921,11.71086,32.283851,-18.826204
3.329915,11.694081,32.285919,-18.833259
3.55191,11.677325,32.287988,-18.840313
3.773904,11.660593,32.290057,-18.847367
3.995898,11.643885,32.292126,-18.854421
4.217893,11.6272,32.294195,-18.861476
4.439887,11.610538,32.296264,-18.86853
4.661882,11.5939,32.298334,-18.875584
4.883876,11.577286,32.300403,-18.882638
5.10587,11.560695,32.302473,-18.889692
5.327865,11.544127,32.304543,-18.896746
5.549859,11.527584,32.306613,-18.9038
5.771853,11.511063,32.308684,-18.910854
5.993848,11.494567,32.310754,-18.917908
6.215842,11.478094,32.312825,-18.924962
6.437836,11.461644,32.314896,-18.932016
6.659831,11.445218,32.316967,-18.93907
6.881825,11.428816,32.319038,-18.946124
7.103819,11.412437,32.32111,-18.953178
7.325814,11.396082,32.323181,-18.960232
7.547808,11.37975,32.325253,-18.967286
7.769803,11.363442,32.327325,-18.974339
7.991797,11.347157,32.329397,-18.981393
8.213791,11.330897,32.331469,-18.988447
8.435786,11.314659,32.333542,-18.995501
8.65778,11.298445,32.335614,-19.002554
8.879774,11.282256,32.337687,-19.009608
9.101769,11.266088,32.33976,-19.016662
9.323763,11.249945,32.341833,-19.023716
9.545757,11.233826,32.343907,-19.030769
9.767752,11.21773,32.34598,-19.037823
9.989746,11.201658,32.348054,-19.044876
10.211741,11.18561,32.350128,-19.05193
10.433735,11.169585,32.352202,-19.058983
10.655729,11.153583,32.354276,-19.066037
10.877724,11.137605,32.35635,-19.073091
11.099718,11.121651,32.358425,-19.080144
11.321712,11.105721,32.3605,-19.087197
11.543707,11.089814,32.362575,-19.094251
11.765701,11.073931,32.36465,-19.101304
11.987695,11.058071,32.366725,-19.108358
12.20969,11.042235,32.368801,-19.115411
12.431684,11.026423,32.370876,-19.122464
12.653678,11.010634,32.372952,-19.129518
12.875673,10.99487,32.375028,-19.136571
13.097667,10.979128,32.377104,-19.143624
13.319662,10.963411,32.379181,-19.150677
13.541656,10.947716,32.381257,-19.157731
13.76365,10.932046,32.383334,-19.164784
13.985645,10.916399,32.385411,-19.171837
14.207639,10.900776,32.387488,-19.17889
14.429633,10.885177,32.389565,-19.185943
14.651628,10.869601,32.391642,-19.192996
14.873622,10.854049,32.39372,-19.20005
15.095616,10.83852,32.395798,-19.207103
15.317611,10.823016,32.397876,-19.214156
15.539605,10.807534,32.399954,-19.221209
15.761599,10.792077,32.402032,-19.228262
15.983594,10.776644,32.404111,-19.235315
16.205588,10.761234,32.406189,-19.242368
16.427583,10.74496,32.408268,-19.24942
16.649577,10.727952,32.410347,-19.256473
16.871571,10.710837,32.412426,-19.263526
17.093566,10.693628,32.414506,-19.270579
17.31556,10.676325,32.416585,-19.277632
17.537554,10.658929,32.418665,-19.284685
17.759549,10.641439,32.420745,-19.291737
17.981543,10.623856,32.422825,-19.29879
18.203537,10.606178,32.424905,-19.305843
18.425532,10.588408,32.426986,-19.312896
18.647526,10.570543,32.429066,-19.319948
18.869521,10.552585,32.431147,-19.327001
19.091515,10.534533,32.433228,-19.334054
19.313509,10.516387,32.435309,-19.341106
19.535504,10.498147,32.437391,-19.348159
19.757498,10.479814,32.439472,-19.355211
19.979492,10.461387,32.441554,-19.362264
20.201487,10.442866,32.443636,-19.369316
20.423481,10.424252,32.445718,-19.376369
20.645475,10.405543,32.4478,-19.383421
20.86747,10.386741,32.449882,-19.390474
21.089464,10.367845,32.451965,-19.397526
21.311458,10.348855,32.454048,-19.404579
21.533453,10.329772,32.456131,-19.411631
21.755447,10.310594,32.458214,-19.418683
21.977442,10.291322,32.460297,-19.425736
22.199436,10.271957,32.462381,-19.432788
22.42143,10.252498,32.464464,-19.43984
22.643425,10.232944,32.466548,-19.446893
22.865419,10.213297,32.468632,-19.453945
23.087413,10.193557,32.470717,-19.460997
23.309408,10.173721,32.472801,-19.468049
23.531402,10.153792,32.474886,-19.475101
23.753396,10.133769,32.47697,-19.482153
23.975391,10.113652,32.479055,-19.489206
24.197385,10.093441,32.481141,-19.496258
24.419379,10.073137,32.483226,-19.50331
24.641374,10.052738,32.485311,-19.510362
24.863368,10.032245,32.487397,-19.517414
25.085363,10.011658,32.489483,-19.524466
25.307357,9.990976,32.491569,-19.531518
25.529351,9.970202,32.493655,-19.53857
25.751346,9.949332,32.495742,-19.545622
25.97334,9.928369,32.497828,-19.552673
26.195334,9.907312,32.499915,-19.559725
26.417329,9.88616,32.502002,-19.566777
26.639323,9.864914,32.504089,-19.573829
26.861317,9.843575,32.506176,-19.580881
27.083312,9.822141,32.508264,-19.587933
27.305306,9.800613,32.510352,-19.594984
27.527301,9.778991,32.51244,-19.602036
27.749295,9.757274,32.514528,-19.609088
27.971289,9.735464,32.516616,-19.616139
28.193284,9.713559,32.518704,-19.623191
28.415278,9.69156,32.520793,-19.630243
28.637272,9.669467,32.522882,-19.637294
28.859267,9.647279,32.524971,-19.644346
29.081261,9.624997,32.52706,-19.651397
29.303255,9.602621,32.529149,-19.658449
29.52525,9.580151,32.531239,-19.665501
29.747244,9.557586,32.533328,-19.672552
29.969238,9.534927,32.535418,-19.679603
30.191233,9.512174,32.537508,-19.686655
30.413227,9.489327,32.539599,-19.693706
30.635222,9.466385,32.541689,-19.700758
30.857216,9.443348,32.54378,-19.707809
31.07921,9.420218,32.545871,-19.71486
31.301205,9.396993,32.547962,-19.721912
31.523199,9.373674,32.550053,-19.728963
31.745193,9.35026,32.552144,-19.736014
31.967188,9.327824,32.554236,-19.743066
32.189182,9.31247,32.556327,-19.750117
32.411176,9.303075,32.558419,-19.757168
32.633171,9.293705,32.560512,-19.764219
32.855165,9.284357,32.562604,-19.77127
33.077159,9.275033,32.564696,-19.778321
33.299154,9.265733,32.566789,-19.785373
33.521148,9.256456,32.568882,-19.792424
33.743143,9.247202,32.570975,-19.799475
33.965137,9.237972,32.573068,-19.806526
34.187131,9.228766,32.575161,-19.813577
34.409126,9.219583,32.577255,-19.820628
34.63112,9.210424,32.579349,-19.827679
34.853114,9.201288,32.581443,-19.83473
35.075109,9.192176,32.583537,-19.84178
35.297103,9.183088,32.585631,-19.848831
35.519097,9.174023,32.587726,-19.855882
35.741092,9.164982,32.589821,-19.862933
35.963086,9.155964,32.591915,-19.869984
36.185081,9.146969,32.594011,-19.877035
36.407075,9.137999,32.596106,-19.884085
36.629069,9.129052,32.598201,-19.891136
36.851064,9.120128,32.600297,-19.898187
37.073058,9.111228,32.602393,-19.905237
37.295052,9.102351,32.604489,-19.912288
37.517047,9.093499,32.606585,-19.919339
37.739041,9.08467,32.608681,-19.926389
37.961035,9.075864,32.610778,-19.93344
38.18303,9.067082,32.612875,-19.940491
38.405024,9.058323,32.614972,-19.947541
38.627018,9.049589,32.617069,-19.954592
38.849013,9.040878,32.619166,-19.961642
39.071007,9.03219,32.621264,-19.968693
39.293002,9.023526,32.623361,-19.975743
39.514996,9.014885,32.625459,-19.982793
39.73699,9.006268,32.627557,-19.989844
39.958985,8.997675,32.629656,-19.996894
40.180979,8.989105,32.631754,-20.003944
40.402973,8.98056,32.633853,-20.010995
40.624968,8.972037,32.635951,-20.018045
40.846962,8.963539,32.63805,-20.025095
41.068956,8.955064,32.64015,-20.032146
41.290951,8.946612,32.642249,-20.039196
41.512945,8.938185,32.644349,-20.046246
41.734939,8.92978,32.646448,-20.053296
41.956934,8.9214,32.648548,-20.060346
42.178928,8.913043,32.650648,-20.067396
42.400923,8.90471,32.652749,-20.074446
42.622917,8.8964,32.654849,-20.081497
42.844911,8.888115,32.65695,-20.088547
43.066906,8.879852,32.659051,-20.095597
43.2889,8.871614,32.661152,-20.102647
43.510894,8.863399,32.663253,-20.109697
43.732889,8.855208,32.665355,-20.116746
43.954883,8.84704,32.667456,-20.123796
44.176877,8.838897,32.669558,-20.130846
44.398872,8.830776,32.67166,-20.137896
44.620866,8.822679,32.673763,-20.144946
44.842861,8.814607,32.675865,-20.151996
45.064855,8.806558,32.677968,-20.159046
45.286849,8.798532,32.68007,-20.166095
45.508844,8.790531,32.682173,-20.173145
45.730838,8.782553,32.684277,-20.180195
45.952832,8.774598,32.68638,-20.187245
46.174827,8.766668,32.688484,-20.194294
46.396821,8.758761,32.690587,-20.201344
46.618815,8.750878,32.692691,-20.208393
46.84081,8.743018,32.694795,-20.215443
47.062804,8.735183,32.6969,-20.222493
47.284798,8.727371,32.699004,-20.229542
47.506793,8.719582,32.701109,-20.236592
47.728787,8.712463,32.703214,-20.243641
47.950782,8.708042,32.705319,-20.250691
48.172776,8.705718,32.707424,-20.25774
48.39477,8.703441,32.70953,-20.26479
48.616765,8.701212,32.711635,-20.271839
48.838759,8.69903,32.713741,-20.278888
49.060753,8.696896,32.715847,-20.285938
49.282748,8.694809,32.717953,-20.292987
49.504742,8.69277,32.72006,-20.300036
49.726736,8.690779,32.722166,-20.307085
49.948731,8.688834,32.724273,-20.314135
50.170725,8.686937,32.72638,-20.321184
50.39272,8.685088,32.728487,-20.328233
50.614714,8.683286,32.730595,-20.335282
50.836708,8.681532,32.732702,-20.342331
51.058703,8.679826,32.73481,-20.349381
51.280697,8.678166,32.736918,-20.35643
51.502691,8.676555,32.739026,-20.363479
51.724686,8.674991,32.741135,-20.370528
51.94668,8.673475,32.743243,-20.377577
52.168674,8.672006,32.745352,-20.384626
52.390669,8.670585,32.747461,-20.391675
52.612663,8.669211,32.74957,-20.398724
52.834657,8.668481,32.751679,-20.405773
53.056652,8.668084,32.753789,-20.412821
53.278646,8.667673,32.755898,-20.41987
53.500641,8.667476,32.758008,-20.426919
53.722635,8.66748,32.760118,-20.433968
53.944629,8.667437,32.762229,-20.441017
54.166624,8.667346,32.764339,-20.448065
54.388618,8.667208,32.76645,-20.455114
54.610612,8.667022,32.768561,-20.462163
54.832607,8.666789,32.770672,-20.469212
55.054601,8.666508,32.772783,-20.47626
55.276595,8.66618,32.774894,-20.483309
55.49859,8.665804,32.777006,-20.490358
55.720584,8.665381,32.779118,-20.497406
55.942578,8.66491,32.78123,-20.504455
56.164573,8.664392,32.783342,-20.511503
56.386567,8.663826,32.785455,-20.518552
56.608562,8.663213,32.787567,-20.5256
56.830556,8.662552,32.78968,-20.532649
57.05255,8.661844,32.791793,-20.539697
57.274545,8.661088,32.793906,-20.546745
57.496539,8.660285,32.796019,-20.553794
57.718533,8.659434,32.798133,-20.560842
57.940528,8.658535,32.800247,-20.567891
58.162522,8.657589,32.802361,-20.574939
58.384516,8.656595,32.804475,-20.581987
58.606511,8.655554,32.806589,-20.589035
58.828505,8.654465,32.808704,-20.596084
59.0505,8.653328,32.810819,-20.603132
59.272494,8.652144,32.812934,-20.61018
59.494488,8.650913,32.815049,-20.617228
59.716483,8.649633,32.817164,-20.624276
59.938477,8.648306,32.81928,-20.631324
60.160471,8.646932,32.821395,-20.638372
60.382466,8.64551,32.823511,-20.64542
60.60446,8.64404,32.825627,-20.652468
60.826454,8.642522,32.827744,-20.659516
61.048449,8.640957,32.82986,-20.666564
61.270443,8.639344,32.831977,-20.673612
61.492437,8.637684,32.834094,-20.68066
61.714432,8.635975,32.836211,-20.687708
61.936426,8.634219,32.838328,-20.694756
62.158421,8.632416,32.840446,-20.701804
62.380415,8.630564,32.842563,-20.708852
62.602409,8.628665,32.844681,-20.715899
62.824404,8.626719,32.846799,-20.722947
63.046398,8.624725,32.848918,-20.729995
63.268392,8.622682,32.851036,-20.737043
63.490387,8.621244,32.853155,-20.74409
63.712381,8.624108,32.855274,-20.751138
63.934375,8.62897,32.857393,-20.758186
64.15637,8.633785,32.859512,-20.765233
64.378364,8.638551,32.861632,-20.772281
64.600358,8.64327,32.863751,-20.779328
64.822353,8.647942,32.865871,-20.786376
65.044347,8.652565,32.867991,-20.793423
65.266342,8.65714,32.870111,-20.800471
65.488336,8.661668,32.872232,-20.807518
65.71033,8.666148,32.874352,-20.814566
65.932325,8.67058,32.876473,-20.821613
66.154319,8.674965,32.878594,-20.82866
66.376313,8.679301,32.880716,-20.835708
66.598308,8.68359,32.882837,-20.842755
66.820302,8.68783,32.884959,-20.849802
67.042296,8.692023,32.887081,-20.85685
67.264291,8.696169,32.889203,-20.863897
67.486285,8.700266,32.891325,-20.870944
67.70828,8.704315,32.893447,-20.877991
67.930274,8.708317,32.89557,-20.885038
68.152268,8.71227,32.897693,-20.892086
68.374263,8.716176,32.899816,-20.899133
68.596257,8.720033,32.901939,-20.90618
68.818251,8.723844,32.904063,-20.913227
69.040246,8.727606,32.906186,-20.920274
69.26224,8.73132,32.90831,-20.927321
69.484234,8.734986,32.910434,-20.934368
69.706229,8.738604,32.912558,-20.941415
69.928223,8.742174,32.914683,-20.948462
70.150217,8.745696,32.916807,-20.955509
70.372212,8.749171,32.918932,-20.962555
70.594206,8.752597,32.921057,-20.969602
70.816201,8.755975,32.923183,-20.976649
71.038195,8.759306,32.925308,-20.983696
71.260189,8.762588,32.927434,-20.990743
71.482184,8.765822,32.929559,-20.997789
71.704178,8.769009,32.931686,-21.004836
71.926172,8.772148,32.933812,-21.011883
72.148167,8.775238,32.935938,-21.018929
72.370161,8.778281,32.938065,-21.025976
72.592155,8.781275,32.940192,-21.033023
72.81415,8.784222,32.942319,-21.040069
73.036144,8.78712,32.944446,-21.047116
73.258138,8.78997,32.946573,-21.054162
73.480133,8.792773,32.948701,-21.061209
73.702127,8.795527,32.950829,-21.068255
73.924122,8.798233,32.952957,-21.075302
74.146116,8.800891,32.955085,-21.082348
74.36811,8.803501,32.957214,-21.089395
74.590105,8.806063,32.959342,-21.096441
74.812099,8.808577,32.961471,-21.103487
75.034093,8.811043,32.9636,-21.110534
75.256088,8.81346,32.96573,-21.11758
75.478082,8.81583,32.967859,-21.124626
75.700076,8.818151,32.969989,-21.131672
75.922071,8.820425,32.972119,-21.138719
76.144065,8.82265,32.974249,-21.145765
76.36606,8.824827,32.976379,-21.152811
76.588054,8.826956,32.978509,-21.159857
76.810048,8.829037,32.98064,-21.166903
77.032043,8.83107,32.982771,-21.173949
77.254037,8.833054,32.984902,-21.180995
77.476031,8.834991,32.987033,-21.188041
77.698026,8.836878,32.989165,-21.195087
77.92002,8.838719,32.991297,-21.202133
78.142014,8.840511,32.993429,-21.209179
78.364009,8.842254,32.995561,-21.216225
78.586003,8.843949,32.997693,-21.223271
78.807997,8.845597,32.999825,-21.230317
79.029992,8.847196,33.001958,-21.237363
79.251986,8.848746,33.004091,-21.244409
79.473981,8.851527,33.006224,-21.251454
79.695975,8.854601,33.008358,-21.2585
79.917969,8.857746,33.010491,-21.265546
80.139964,8.860964,33.012625,-21.272591
80.361958,8.864254,33.014759,-21.279637
80.583952,8.867615,33.016893,-21.286683
80.805947,8.871049,33.019027,-21.293728
81.027941,8.874555,33.021162,-21.300774
81.249935,8.878133,33.023297,-21.30782
81.47193,8.881782,33.025432,-21.314865
81.693924,8.885505,33.027567,-21.321911
81.915918,8.889299,33.029702,-21.328956
82.137913,8.893165,33.031838,-21.336002
82.359907,8.897103,33.033974,-21.343047
82.581902,8.901114,33.03611,-21.350092
82.803896,8.905196,33.038246,-21.357138
83.02589,8.909351,33.040382,-21.364183
83.247885,8.913578,33.042519,-21.371228
83.469879,8.917877,33.044656,-21.378274
83.691873,8.922248,33.046793,-21.385319
83.913868,8.926692,33.04893,-21.392364
84.135862,8.931208,33.051067,-21.399409
84.357856,8.935796,33.053205,-21.406455
84.579851,8.940456,33.055343,-21.4135
84.801845,8.945188,33.057481,-21.420545
85.02384,8.949993,33.059619,-21.42759
85.245834,8.95487,33.061757,-21.434635
85.467828,8.959819,33.063896,-21.44168
85.689823,8.964841,33.066035,-21.448725
85.911817,8.969934,33.068174,-21.45577
86.133811,8.975101,33.070313,-21.462815
86.355806,8.980339,33.072453,-21.46986
86.5778,8.985649,33.074593,-21.476905
86.799794,8.991032,33.076733,-21.48395
87.021789,8.996488,33.078873,-21.490995
87.243783,9.002016,33.081013,-21.49804
87.465777,9.007615,33.083153,-21.505084
87.687772,9.013288,33.085294,-21.512129
87.909766,9.019033,33.087435,-21.519174
88.131761,9.02485,33.089576,-21.526219
88.353755,9.03074,33.091718,-21.533263
88.575749,9.036701,33.093859,-21.540308
88.797744,9.042736,33.096001,-21.547353
89.019738,9.048843,33.098143,-21.554397
89.241732,9.055022,33.100285,-21.561442
89.463727,9.061274,33.102428,-21.568486
89.685721,9.067598,33.10457,-21.575531
89.907715,9.073995,33.106713,-21.582575
90.12971,9.080464,33.108856,-21.58962
90.351704,9.087005,33.110999,-21.596664
90.573698,9.093619,33.113143,-21.603709
90.795693,9.100306,33.115286,-21.610753
91.017687,9.107065,33.11743,-21.617798
91.239682,9.113897,33.119574,-21.624842
91.461676,9.120801,33.121719,-21.631886
91.68367,9.127778,33.123863,-21.638931
91.905665,9.134827,33.126008,-21.645975
92.127659,9.141949,33.128153,-21.653019
92.349653,9.149143,33.130298,-21.660063
92.571648,9.15641,33.132443,-21.667107
92.793642,9.16375,33.134589,-21.674152
93.015636,9.171162,33.136734,-21.681196
93.237631,9.178647,33.13888,-21.68824
93.459625,9.186205,33.141027,-21.695284
93.68162,9.193835,33.143173,-21.702328
93.903614,9.201537,33.14532,-21.709372
94.125608,9.209313,33.147466,-21.716416
94.347603,9.217161,33.149613,-21.72346
94.569597,9.225082,33.151761,-21.730504
94.791591,9.233076,33.153908,-21.737548
95.013586,9.240908,33.156056,-21.744592
95.23558,9.236603,33.158203,-21.751635
95.457574,9.230204,33.160352,-21.758679
95.679569,9.223768,33.1625,-21.765723
95.901563,9.217297,33.164648,-21.772767
96.123557,9.21079,33.166797,-21.77981
96.345552,9.204247,33.168946,-21.786854
96.567546,9.197667,33.171095,-21.793898
96.789541,9.19105,33.173244,-21.800942
97.011535,9.184398,33.175394,-21.807985
97.233529,9.17771,33.177544,-21.815029
97.455524,9.170985,33.179694,-21.822072
97.677518,9.164224,33.181844,-21.829116
97.899512,9.157428,33.183994,-21.836159
98.121507,9.150594,33.186145,-21.843203
98.343501,9.143725,33.188296,-21.850246
98.565495,9.136819,33.190447,-21.85729
98.78749,9.129878,33.192598,-21.864333
99.009484,9.122899,33.194749,-21.871377
99.231478,9.115885,33.196901,-21.87842
99.453473,9.108834,33.199053,-21.885463
