position,lon,lat,Clinopyroxene Abundance,FeO Abundance,TerrainHeight,Iron Abundance,Olivine Abundance,Orthopyroxene Abundance,Plagioclase Abundance,TerrainSlope,Titanium Abundance
0,32.254911,-18.727442,17.841491,12.420134,-2725.851392,11.919017,10.350578,15.432017,56.375916,0.837122,1.014047
0.221994,32.256977,-18.734497,17.593994,12.598675,-2727.178753,11.913546,10.31571,16.972109,55.118186,0.923309,1.008444
0.443989,32.259043,-18.741551,17.336994,12.601403,-2737.218963,11.907824,9.294349,16.779841,56.588817,0.801556,1.002838
0.665983,32.26111,-18.748606,17.804763,12.108921,-2731.421205,11.896255,7.87705,14.84741,59.470777,1.895939,0.997231
0.887977,32.263176,-18.75566,16.724929,11.702026,-2720.45175,11.879944,7.515813,14.208716,61.550543,1.6131,0.991621
1.109972,32.265243,-18.762715,16.082407,11.787223,-2716.955358,11.86293,7.060884,15.573569,61.283141,0.263401,0.986009
1.331966,32.26731,-18.769769,16.587083,12.048854,-2717.184256,11.845939,6.801451,16.647546,59.96392,0.37662,0.980396
1.553961,32.269377,-18.776824,16.827704,12.156753,-2715.699409,11.828972,6.724484,16.967601,59.480209,0.86324,0.97478
1.775955,32.271444,-18.783878,15.44175,11.907917,-2711.501527,11.812028,7.048099,16.770179,60.739973,1.199313,0.969161
1.997949,32.273511,-18.790933,15.127499,11.615925,-2710.364573,11.795108,7.100458,15.784278,61.987767,1.332141,0.963541
2.219944,32.275579,-18.797987,15.621955,11.562699,-2709.078121,11.778211,6.62277,15.783893,61.971385,1.60127,0.957919
2.441938,32.277647,-18.805041,15.22641,11.592611,-2710.003828,11.761338,6.957505,16.265244,61.550842,2.216106,0.952294
2.663932,32.279715,-18.812096,14.644577,11.38926,-2713.288319,11.744488,7.246971,15.347607,62.760846,2.245469,0.946667
2.885927,32.281783,-18.81915,15.230367,11.114045,-2707.777553,11.727662,6.544343,14.206265,64.019023,2.285539,0.941039
3.107921,32.283851,-18.826204,14.923133,11.16331,-2696.658627,11.71086,7.095264,14.202342,63.779261,2.276322,0.935408
3.329915,32.285919,-18.833259,14.478333,11.129459,-2688.947417,11.694081,7.01068,14.801907,63.709079,1.819584,0.929774
3.55191,32.287988,-18.840313,14.371966,10.973465,-2684.558076,11.677325,6.732572,14.446385,64.449076,1.722121,0.924139
3.773904,32.290057,-18.847367,14.695568,10.919644,-2679.288359,11.660593,6.644651,14.070906,64.588876,2.362904,0.918502
3.995898,32.292126,-18.854421,14.7541,10.957134,-2670.378827,11.643885,6.521459,14.306991,64.41745,2.603798,0.912862
4.217893,32.294195,-18.861476,14.61121,10.969499,-2662.024143,11.6272,6.094672,14.966607,64.327512,1.865117,0.90722
4.439887,32.296264,-18.86853,14.674857,10.86034,-2657.23544,11.610538,5.184547,15.559802,64.580792,1.421381,0.901577
4.661882,32.298334,-18.875584,15.336104,10.772892,-2651.854879,11.5939,4.625731,15.468432,64.569733,1.315487,0.895931
