position,Olivine Abundance,lon,lat
0,10.350578,32.254911,-18.727442
0.221994,10.31571,32.256977,-18.734497
0.443989,9.294349,32.259043,-18.741551
0.665983,7.87705,32.26111,-18.748606
0.887977,7.515813,32.263176,-18.75566
1.109972,7.060884,32.265243,-18.762715
1.331966,6.801451,32.26731,-18.769769
1.553961,6.724484,32.269377,-18.776824
1.775955,7.048099,32.271444,-18.783878
1.997949,7.100458,32.273511,-18.790933
2.219944,6.62277,32.275579,-18.797987
2.441938,6.957505,32.277647,-18.805041
2.663932,7.246971,32.279715,-18.812096
2.885927,6.544343,32.281783,-18.81915
3.107921,7.095264,32.283851,-18.826204
3.329915,7.01068,32.285919,-18.833259
3.55191,6.732572,32.287988,-18.840313
3.773904,6.644651,32.290057,-18.847367
3.995898,6.521459,32.292126,-18.854421
4.217893,6.094672,32.294195,-18.861476
4.439887,5.184547,32.296264,-18.86853
4.661882,4.625731,32.298334,-18.875584
4.883876,4.887999,32.300403,-18.882638
5.10587,4.471226,32.302473,-18.889692
5.327865,3.756958,32.304543,-18.896746
5.549859,3.303528,32.306613,-18.9038
5.771853,3.722687,32.308684,-18.910854
5.993848,3.398001,32.310754,-18.917908
6.215842,3.318615,32.312825,-18.924962
6.437836,2.638759,32.314896,-18.932016
6.659831,2.54618,32.316967,-18.93907
6.881825,2.423755,32.319038,-18.946124
7.103819,2.312471,32.32111,-18.953178
7.325814,2.737023,32.323181,-18.960232
7.547808,2.711847,32.325253,-18.967286
7.769803,3.148461,32.327325,-18.974339
7.991797,4.168895,32.329397,-18.981393
8.213791,4.321218,32.331469,-18.988447
8.435786,3.238636,32.333542,-18.995501
8.65778,3.831645,32.335614,-19.002554
8.879774,3.991524,32.337687,-19.009608
9.101769,3.867666,32.33976,-19.016662
9.323763,3.736651,32.341833,-19.023716
9.545757,3.182766,32.343907,-19.030769
9.767752,2.616737,32.34598,-19.037823
9.989746,3.36253,32.348054,-19.044876
10.211741,2.641092,32.350128,-19.05193
10.433735,2.841789,32.352202,-19.058983
10.655729,3.621137,32.354276,-19.066037
10.877724,4.375776,32.35635,-19.073091
11.099718,4.419578,32.358425,-19.080144
11.321712,3.897765,32.3605,-19.087197
11.543707,3.565072,32.362575,-19.094251
11.765701,3.815769,32.36465,-19.101304
11.987695,3.775546,32.366725,-19.108358
12.20969,3.651026,32.368801,-19.115411
12.431684,3.772399,32.370876,-19.122464
12.653678,3.933946,32.372952,-19.129518
12.875673,3.72027,32.375028,-19.136571
13.097667,3.409298,32.377104,-19.143624
13.319662,3.26956,32.379181,-19.150677
13.541656,2.841218,32.381257,-19.157731
13.76365,2.445278,32.383334,-19.164784
13.985645,2.629075,32.385411,-19.171837
14.207639,3.379977,32.387488,-19.17889
14.429633,3.674932,32.389565,-19.185943
14.651628,3.751632,32.391642,-19.192996
14.873622,3.790994,32.39372,-19.20005
15.095616,3.849356,32.395798,-19.207103
15.317611,3.594387,32.397876,-19.214156
15.539605,3.295786,32.399954,-19.221209
15.761599,2.586893,32.402032,-19.228262
15.983594,2.069054,32.404111,-19.235315
16.205588,2.132847,32.406189,-19.242368
16.427583,2.249107,32.408268,-19.24942
16.649577,2.433871,32.410347,-19.256473
16.871571,2.623025,32.412426,-19.263526
17.093566,2.513093,32.414506,-19.270579
17.31556,2.837643,32.416585,-19.277632
17.537554,2.588772,32.418665,-19.284685
17.759549,2.538148,32.420745,-19.291737
17.981543,2.373569,32.422825,-19.29879
18.203537,2.292541,32.424905,-19.305843
18.425532,2.529387,32.426986,-19.312896
18.647526,2.656379,32.429066,-19.319948
18.869521,2.329479,32.431147,-19.327001
19.091515,2.369503,32.433228,-19.334054
19.313509,2.367267,32.435309,-19.341106
19.535504,2.309851,32.437391,-19.348159
19.757498,2.119842,32.439472,-19.355211
19.979492,1.696557,32.441554,-19.362264
20.201487,1.71648,32.443636,-19.369316
20.423481,2.019246,32.445718,-19.376369
20.645475,1.923091,32.4478,-19.383421
20.86747,1.748076,32.449882,-19.390474
21.089464,2.531306,32.451965,-19.397526
21.311458,2.807462,32.454048,-19.404579
21.533453,3.003638,32.456131,-19.411631
21.755447,2.176645,32.458214,-19.418683
21.977442,1.866929,32.460297,-19.425736
22.199436,2.388487,32.462381,-19.432788
22.42143,3.007757,32.464464,-19.43984
22.643425,3.320591,32.466548,-19.446893
22.865419,3.187278,32.468632,-19.453945
23.087413,3.258059,32.470717,-19.460997
23.309408,3.762489,32.472801,-19.468049
23.531402,4.066237,32.474886,-19.475101
23.753396,3.64434,32.47697,-19.482153
23.975391,2.3125,32.479055,-19.489206
24.197385,2.780519,32.481141,-19.496258
24.419379,2.402743,32.483226,-19.50331
24.641374,2.326489,32.485311,-19.510362
24.863368,2.817832,32.487397,-19.517414
25.085363,3.307454,32.489483,-19.524466
25.307357,4.07554,32.491569,-19.531518
25.529351,4.204368,32.493655,-19.53857
25.751346,5.028876,32.495742,-19.545622
25.97334,4.717919,32.497828,-19.552673
26.195334,3.955504,32.499915,-19.559725
26.417329,3.767372,32.502002,-19.566777
26.639323,3.856089,32.504089,-19.573829
26.861317,4.157672,32.506176,-19.580881
27.083312,3.956674,32.508264,-19.587933
27.305306,3.190339,32.510352,-19.594984
27.527301,2.795075,32.51244,-19.602036
27.749295,2.801491,32.514528,-19.609088
27.971289,2.432366,32.516616,-19.616139
28.193284,2.296301,32.518704,-19.623191
28.415278,3.04923,32.520793,-19.630243
28.637272,3.51176,32.522882,-19.637294
28.859267,3.703949,32.524971,-19.644346
29.081261,3.335174,32.52706,-19.651397
29.303255,2.930961,32.529149,-19.658449
29.52525,2.806732,32.531239,-19.665501
29.747244,3.338201,32.533328,-19.672552
29.969238,3.3308,32.535418,-19.679603
30.191233,2.989749,32.537508,-19.686655
30.413227,3.524281,32.539599,-19.693706
30.635222,4.110222,32.541689,-19.700758
30.857216,4.547236,32.54378,-19.707809
31.07921,4.551977,32.545871,-19.71486
31.301205,4.193565,32.547962,-19.721912
31.523199,4.116153,32.550053,-19.728963
31.745193,3.390533,32.552144,-19.736014
31.967188,3.218163,32.554236,-19.743066
32.189182,3.615735,32.556327,-19.750117
32.411176,3.201564,32.558419,-19.757168
32.633171,3.156627,32.560512,-19.764219
32.855165,3.301978,32.562604,-19.77127
33.077159,3.35497,32.564696,-19.778321
33.299154,3.14643,32.566789,-19.785373
33.521148,3.392003,32.568882,-19.792424
33.743143,3.942523,32.570975,-19.799475
33.965137,4.546557,32.573068,-19.806526
34.187131,4.739683,32.575161,-19.813577
34.409126,4.371342,32.577255,-19.820628
34.63112,4.407732,32.579349,-19.827679
34.853114,4.807234,32.581443,-19.83473
35.075109,4.831059,32.583537,-19.84178
35.297103,4.870874,32.585631,-19.848831
35.519097,3.497039,32.587726,-19.855882
35.741092,3.09841,32.589821,-19.862933
