position,TerrainSlope,lon,lat
0,0.837122,32.254911,-18.727442
0.221994,0.923309,32.256977,-18.734497
0.443989,0.801556,32.259043,-18.741551
0.665983,1.895939,32.26111,-18.748606
0.887977,1.6131,32.263176,-18.75566
1.109972,0.263401,32.265243,-18.762715
1.331966,0.37662,32.26731,-18.769769
1.553961,0.86324,32.269377,-18.776824
1.775955,1.199313,32.271444,-18.783878
1.997949,1.332141,32.273511,-18.790933
2.219944,1.60127,32.275579,-18.797987
2.441938,2.216106,32.277647,-18.805041
2.663932,2.245469,32.279715,-18.812096
2.885927,2.285539,32.281783,-18.81915
3.107921,2.276322,32.283851,-18.826204
3.329915,1.819584,32.285919,-18.833259
3.55191,1.722121,32.287988,-18.840313
3.773904,2.362904,32.290057,-18.847367
3.995898,2.603798,32.292126,-18.854421
4.217893,1.865117,32.294195,-18.861476
4.439887,1.421381,32.296264,-18.86853
4.661882,1.315487,32.298334,-18.875584
4.883876,1.093657,32.300403,-18.882638
5.10587,1.250475,32.302473,-18.889692
5.327865,1.623364,32.304543,-18.896746
5.549859,1.901946,32.306613,-18.9038
5.771853,2.397578,32.308684,-18.910854
5.993848,3.401164,32.310754,-18.917908
6.215842,5.203715,32.312825,-18.924962
6.437836,7.068657,32.314896,-18.932016
6.659831,7.107466,32.316967,-18.93907
6.881825,5.718233,32.319038,-18.946124
7.103819,5.344867,32.32111,-18.953178
7.325814,5.674893,32.323181,-18.960232
7.547808,6.046153,32.325253,-18.967286
7.769803,5.040938,32.327325,-18.974339
7.991797,2.404493,32.329397,-18.981393
8.213791,13.322497,32.331469,-18.988447
8.435786,21.166221,32.333542,-18.995501
8.65778,22.099959,32.335614,-19.002554
8.879774,20.685071,32.337687,-19.009608
9.101769,19.203221,32.33976,-19.016662
9.323763,18.227626,32.341833,-19.023716
9.545757,17.252483,32.343907,-19.030769
9.767752,15.797929,32.34598,-19.037823
9.989746,14.556054,32.348054,-19.044876
10.211741,15.412225,32.350128,-19.05193
10.433735,18.672072,32.352202,-19.058983
10.655729,21.201205,32.354276,-19.066037
10.877724,20.784719,32.35635,-19.073091
11.099718,15.773282,32.358425,-19.080144
11.321712,8.598404,32.3605,-19.087197
11.543707,9.404698,32.362575,-19.094251
11.765701,10.921912,32.36465,-19.101304
11.987695,10.896966,32.366725,-19.108358
12.20969,10.664521,32.368801,-19.115411
12.431684,9.969401,32.370876,-19.122464
12.653678,8.356145,32.372952,-19.129518
12.875673,5.921355,32.375028,-19.136571
13.097667,3.433504,32.377104,-19.143624
