position,Clinopyroxene Abundance,lon,lat
0,27.349121,-51.53051,11.439401
0.071586,25.899245,-51.528545,11.440766
0.143171,28.337459,-51.52658,11.442132
0.214757,29.343524,-51.524615,11.443497
0.286342,26.977184,-51.52265,11.444862
0.357928,24.72583,-51.520685,11.446227
0.429513,23.941761,-51.51872,11.447592
0.501099,19.933245,-51.516755,11.448958
0.572684,21.411425,-51.51479,11.450323
0.64427,23.710738,-51.512825,11.451688
0.715855,18.296309,-51.51086,11.453053
0.787441,22.067065,-51.508894,11.454418
0.859026,20.882989,-51.506929,11.455783
0.930612,22.884971,-51.504964,11.457148
1.002197,16.250153,-51.502999,11.458513
1.073783,14.920437,-51.501034,11.459879
1.145368,19.876911,-51.499068,11.461244
1.216954,22.142544,-51.497103,11.462609
1.288539,22.593096,-51.495138,11.463974
1.360125,21.204239,-51.493173,11.465339
1.43171,22.240729,-51.491207,11.466704
1.503296,19.133644,-51.489242,11.468069
1.574881,23.718527,-51.487277,11.469434
1.646467,21.048221,-51.485311,11.470799
1.718052,14.806887,-51.483346,11.472164
1.789638,17.940586,-51.481381,11.473529
1.861223,17.957681,-51.479415,11.474894
1.932809,21.658333,-51.47745,11.476259
2.004394,24.64855,-51.475484,11.477623
2.07598,23.514342,-51.473519,11.478988
2.147565,22.418681,-51.471553,11.480353
2.219151,22.649794,-51.469588,11.481718
2.290736,25.000689,-51.467622,11.483083
2.362322,25.974342,-51.465657,11.484448
2.433907,22.210755,-51.463691,11.485813
2.505493,29.571117,-51.461725,11.487177
2.577078,23.543026,-51.45976,11.488542
2.648664,20.460827,-51.457795,11.489908
2.720249,21.877651,-51.455828,11.491272
2.791835,25.578845,-51.453863,11.492637
2.86342,26.049957,-51.451898,11.494002
2.935006,23.144909,-51.449931,11.495366
3.006591,21.446741,-51.447966,11.496731
3.078177,21.216937,-51.446,11.498096
3.149762,22.775159,-51.444034,11.49946
3.221348,23.280476,-51.442069,11.500826
3.292933,20.381771,-51.440103,11.50219
3.364519,19.086341,-51.438137,11.503554
3.436104,20.023925,-51.436171,11.504919
3.50769,25.290717,-51.434205,11.506283
3.579275,27.258347,-51.432239,11.507648
3.650861,25.479222,-51.430273,11.509013
3.722446,24.101892,-51.428307,11.510377
3.794032,28.25907,-51.426342,11.511743
3.865617,26.653487,-51.424375,11.513106
3.937203,24.083915,-51.422409,11.514471
4.008788,23.285015,-51.420443,11.515836
4.080374,21.261033,-51.418477,11.5172
4.151959,27.489497,-51.416511,11.518565
4.223545,25.631084,-51.414545,11.519929
4.29513,29.937582,-51.412579,11.521294
4.366716,22.1328,-51.410613,11.522658
4.438301,20.224634,-51.408647,11.524022
4.509887,20.56637,-51.406681,11.525387
4.581472,23.86372,-51.404715,11.526751
4.653058,26.828994,-51.402749,11.528116
4.724643,22.923301,-51.400782,11.52948
4.796229,25.213815,-51.398816,11.530845
4.867814,29.466459,-51.39685,11.532209
4.9394,27.761651,-51.394884,11.533573
5.010985,26.439128,-51.392917,11.534938
5.082571,26.147004,-51.390951,11.536302
5.154156,31.343188,-51.388985,11.537666
5.225742,30.940656,-51.387019,11.539031
5.297327,31.354267,-51.385052,11.540395
5.368913,28.317129,-51.383086,11.541759
5.440498,27.295476,-51.381119,11.543124
5.512084,25.881263,-51.379153,11.544488
5.583669,26.866663,-51.377187,11.545852
5.655255,29.820979,-51.37522,11.547216
5.72684,28.907293,-51.373254,11.548581
5.798426,26.123161,-51.371287,11.549945
5.870011,26.435712,-51.369321,11.551309
5.941597,27.06642,-51.367354,11.552673
6.013182,24.661534,-51.365388,11.554037
6.084768,23.932426,-51.363421,11.555401
6.156353,28.901384,-51.361455,11.556766
6.227939,29.001109,-51.359488,11.55813
6.299525,32.803998,-51.357521,11.559494
6.37111,32.054881,-51.355555,11.560858
6.442696,30.353351,-51.353589,11.562223
6.514281,27.621617,-51.351621,11.563586
6.585867,28.359117,-51.349655,11.56495
6.657452,24.471228,-51.347688,11.566314
6.729038,21.119159,-51.345721,11.567678
6.800623,23.317745,-51.343755,11.569042
6.872209,26.137581,-51.341788,11.570406
6.943794,26.538186,-51.339821,11.57177
7.01538,28.799114,-51.337854,11.573134
7.086965,28.183663,-51.335887,11.574498
7.158551,25.869281,-51.333921,11.575862
7.230136,27.888393,-51.331954,11.577226
7.301722,31.168507,-51.329987,11.57859
7.373307,32.749897,-51.32802,11.579954
7.444893,34.494179,-51.326053,11.581318
7.516478,38.786233,-51.324087,11.582682
7.588064,39.486162,-51.32212,11.584046
7.659649,31.642457,-51.320153,11.58541
7.731235,26.735375,-51.318185,11.586773
7.80282,31.648881,-51.316218,11.588137
7.874406,32.788495,-51.314251,11.589501
7.945991,30.780715,-51.312284,11.590865
8.017577,25.997362,-51.310317,11.592229
8.089162,19.96973,-51.30835,11.593592
8.160748,17.966157,-51.306383,11.594956
8.232333,20.070394,-51.304416,11.59632
8.303919,19.477273,-51.302449,11.597684
8.375504,16.837565,-51.300481,11.599047
8.44709,17.071599,-51.298514,11.600411
8.518675,23.659505,-51.296547,11.601775
8.590261,22.789322,-51.29458,11.603139
8.661846,28.195399,-51.292613,11.604503
8.733432,32.369312,-51.290645,11.605866
8.805017,29.324716,-51.288678,11.60723
8.876603,28.02391,-51.286711,11.608593
8.948188,33.339164,-51.284743,11.609957
9.019774,31.723205,-51.282776,11.61132
9.091359,32.883765,-51.280809,11.612684
9.162945,34.610073,-51.278841,11.614048
9.23453,30.056943,-51.276874,11.615411
9.306116,26.165226,-51.274907,11.616775
9.377701,23.515408,-51.272939,11.618138
9.449287,28.836171,-51.270972,11.619502
9.520872,33.910953,-51.269004,11.620865
9.592458,33.311814,-51.267037,11.622229
9.664043,34.985258,-51.265069,11.623592
9.735629,38.119424,-51.263102,11.624956
9.807214,35.87023,-51.261134,11.626319
9.8788,35.281731,-51.259166,11.627683
9.950385,32.624585,-51.257199,11.629046
10.021971,34.95834,-51.255231,11.63041
10.093556,35.784349,-51.253264,11.631773
10.165142,33.458013,-51.251296,11.633136
10.236727,31.55494,-51.249328,11.6345
10.308313,32.55148,-51.247361,11.635863
10.379898,29.916173,-51.245393,11.637227
10.451484,33.746889,-51.243425,11.63859
10.523069,37.830337,-51.241457,11.639953
10.594655,42.231173,-51.23949,11.641317
10.66624,46.876911,-51.237522,11.64268
10.737826,40.074575,-51.235554,11.644043
10.809411,32.266884,-51.233586,11.645406
10.880997,30.50661,-51.231618,11.64677
10.952582,32.631365,-51.229651,11.648133
11.024168,32.762432,-51.227683,11.649496
11.095753,29.186498,-51.225715,11.650859
11.167339,28.920359,-51.223747,11.652223
11.238924,29.828814,-51.221779,11.653586
11.31051,29.467809,-51.219811,11.654949
11.382095,28.932241,-51.217843,11.656312
11.453681,21.497717,-51.215875,11.657675
11.525266,23.839578,-51.213907,11.659038
11.596852,18.618925,-51.211939,11.660402
11.668437,17.354272,-51.209971,11.661765
11.740023,19.464201,-51.208003,11.663128
11.811608,17.127005,-51.206035,11.664491
11.883194,19.745462,-51.204067,11.665854
11.954779,23.595341,-51.202099,11.667217
12.026365,19.877683,-51.20013,11.66858
12.09795,18.741018,-51.198163,11.669944
12.169536,25.869973,-51.196194,11.671306
12.241121,21.197939,-51.194226,11.672669
12.312707,23.744653,-51.192258,11.674032
12.384292,25.291823,-51.190289,11.675395
12.455878,26.807274,-51.188321,11.676758
12.527464,24.441814,-51.186353,11.678121
12.599049,22.936431,-51.184385,11.679484
12.670635,20.918845,-51.182416,11.680847
12.74222,27.286922,-51.180448,11.68221
12.813806,29.969834,-51.178479,11.683573
12.885391,25.800638,-51.176511,11.684936
12.956977,26.338838,-51.174543,11.686299
13.028562,23.794331,-51.172574,11.687661
13.100148,31.481811,-51.170606,11.689024
13.171733,25.223283,-51.168637,11.690387
13.243319,28.427582,-51.166669,11.69175
13.314904,29.777448,-51.1647,11.693113
13.38649,27.451919,-51.162732,11.694476
13.458075,27.262717,-51.160763,11.695838
13.529661,34.120051,-51.158795,11.697201
13.601246,36.210145,-51.156826,11.698564
