Crater ID,position,lon,lat,Clinopyroxene Abundance,FeO Abundance,TerrainHeight,Iron Abundance,Olivine Abundance,Orthopyroxene Abundance,Plagioclase Abundance,TerrainSlope,Titanium Abundance
D_1_8_3,13.028562,-51.172574,11.687661,23.794331,19.670349,-2289.92554,20.981533,13.597965,31.430145,31.177562,1.438862,5.437175
D_1_8_3,13.100148,-51.170606,11.689024,31.481811,19.76371,-2291.054385,20.978198,9.793901,30.128102,28.596189,2.092258,5.43834
D_1_8_3,13.171733,-51.168637,11.690387,25.223283,19.63709,-2293.828274,20.974864,13.49833,30.037838,31.240549,2.842772,5.439505
D_1_8_3,13.243319,-51.166669,11.69175,28.427582,19.716354,-2298.051386,20.971531,13.457136,27.418561,30.69672,2.405524,5.440671
D_1_8_3,13.314904,-51.1647,11.693113,29.777448,19.672412,-2300.222986,20.968201,13.356784,26.175315,30.690452,1.473981,5.441837
D_1_8_3,13.38649,-51.162732,11.694476,27.451919,19.529082,-2301.731352,20.964873,14.026161,26.824598,31.697322,1.226841,5.443004
D_1_8_3,13.458075,-51.160763,11.695838,27.262717,19.355135,-2303.225186,20.961548,13.303872,27.314945,32.118469,1.441224,5.444171
D_1_8_3,13.529661,-51.158795,11.697201,34.120051,19.237669,-2304.841304,20.958224,11.996378,22.272703,31.610868,2.729379,5.445339
D_1_8_3,13.601246,-51.156826,11.698564,36.210145,18.828987,-2308.337325,20.954903,12.952167,18.250105,32.587584,4.738764,5.446507
D_1_8_3,13.672832,-51.154858,11.699927,34.539133,18.184589,-2311.746555,20.951583,17.276667,13.985163,34.199038,5.792763,5.447676
D_1_8_3,13.744417,-51.152889,11.701289,31.236422,18.236474,-2313.098861,20.948266,18.433823,13.03916,37.290594,5.072131,5.448846
D_1_8_3,13.816003,-51.15092,11.702652,35.070183,18.750477,-2311.181648,20.94495,14.211577,16.201015,34.517225,3.228747,5.450016
D_1_8_3,13.887588,-51.148952,11.704015,35.064614,19.55266,-2309.531657,20.941638,12.59877,21.928199,30.408416,1.630863,5.451187
D_1_8_3,13.959174,-51.146983,11.705377,33.301471,19.633388,-2313.042435,20.938327,13.317883,22.838479,30.542166,0.990339,5.452358
D_1_8_3,14.030759,-51.145014,11.70674,25.40221,20.020589,-2311.924905,20.935019,13.979038,30.661232,29.95752,1.249017,5.45353
D_1_8_3,14.102345,-51.143046,11.708103,23.590648,20.221204,-2314.274616,20.931712,17.104201,28.71335,30.591804,1.535895,5.454702
D_1_8_3,14.17393,-51.141077,11.709465,25.461291,20.072039,-2316.33225,20.928408,14.66015,29.883086,29.995475,0.996914,5.455875
D_1_8_3,14.245516,-51.139108,11.710828,26.451398,19.977882,-2316.461282,20.925106,13.636641,30.122525,29.789437,0.592538,5.457048
D_1_8_3,14.317101,-51.137139,11.712191,25.976449,19.797139,-2315.88077,20.921806,15.075819,27.706292,31.24144,0.446946,5.458222
D_1_8_3,14.388687,-51.135171,11.713553,25.128264,19.421988,-2315.823121,20.918508,15.005839,26.96033,32.905568,0.341475,5.459397
D_1_8_3,14.460272,-51.133202,11.714916,21.073946,19.071335,-2316.265122,20.915212,14.981668,29.28059,34.663798,1.046121,5.460572
D_1_8_3,14.531858,-51.131233,11.716278,18.604142,18.897794,-2316.25865,20.911918,15.095653,30.622379,35.677824,1.11868,5.461747
D_1_8_3,14.603443,-51.129264,11.717641,23.370693,18.898116,-2316.390303,20.908627,13.685937,28.284362,34.659005,0.647442,5.462924
D_1_8_3,14.675029,-51.127295,11.719004,22.89443,18.976875,-2316.795833,20.905337,16.555071,25.027157,35.523344,1.107806,5.4641
D_1_8_3,14.746614,-51.125326,11.720366,18.517589,19.148035,-2319.953317,20.902051,19.871301,24.970184,36.640927,1.778487,5.465277
D_1_8_3,14.8182,-51.123357,11.721729,29.534333,19.176045,-2322.446773,20.898766,15.880878,20.778785,33.806005,0.977046,5.466455
D_1_8_3,14.889785,-51.121389,11.723091,34.888313,19.025556,-2321.234248,20.895483,13.522834,18.467449,33.121408,0.984597,5.467634
D_1_8_3,14.961371,-51.11942,11.724454,29.29488,18.984598,-2319.87698,20.892201,11.079471,26.909621,32.716028,0.990204,5.468812
D_1_8_3,15.032956,-51.117451,11.725816,32.786713,18.88943,-2320.888814,20.888924,8.137428,27.623471,31.452388,1.482199,5.469992
D_1_8_3,15.104542,-51.115482,11.727179,38.838742,18.628391,-2322.654646,20.885647,9.605406,19.014676,32.541174,0.541709,5.471172
D_1_8_3,15.176127,-51.113513,11.728541,34.134657,18.741947,-2321.97836,20.882373,12.421812,19.748041,33.695488,0.365957,5.472352
D_1_8_3,15.247713,-51.111544,11.729904,30.349255,18.728976,-2321.432199,20.8791,12.660229,22.698228,34.292287,1.114886,5.473533
D_1_8_3,15.319298,-51.109575,11.731266,36.663758,18.662108,-2324.152505,20.875831,11.227205,18.674238,33.434801,1.593692,5.474715
D_1_8_3,15.390884,-51.107606,11.732628,32.203741,18.815151,-2325.242752,20.872563,12.851486,21.113286,33.831489,0.6018,5.475897
D_1_8_3,15.462469,-51.105637,11.733991,29.74626,18.986912,-2323.948888,20.869296,13.278559,23.367976,33.607204,1.654364,5.47708
D_1_8_3,15.534055,-51.103667,11.735353,24.644842,18.90614,-2325.320234,20.866032,13.145091,27.935522,34.274545,1.671742,5.478263
D_1_8_3,15.60564,-51.101698,11.736716,26.367107,18.657107,-2326.187972,20.862771,12.999395,25.630473,35.003027,1.943147,5.479447
D_1_8_3,15.677226,-51.099729,11.738078,27.653934,18.3906,-2330.30432,20.859512,12.793062,23.583282,35.969725,1.591282,5.480631
D_1_8_3,15.748811,-51.09776,11.73944,28.605687,18.251113,-2330.985344,20.856255,11.66842,23.769922,35.955973,0.816089,5.481816
D_1_8_3,15.820397,-51.095791,11.740803,32.042639,18.264397,-2330.667691,20.852999,10.193981,22.708055,35.055326,0.605208,5.483002
D_1_8_3,15.891982,-51.093822,11.742165,31.562337,18.46472,-2330.97261,20.849746,9.710887,24.538995,34.187783,0.123536,5.484188
D_1_8_3,15.963568,-51.091852,11.743527,28.457108,18.633216,-2329.701859,20.846496,11.905175,24.946641,34.691076,0.734153,5.485374
D_1_8_3,16.035153,-51.089883,11.74489,30.656022,18.737517,-2328.218061,20.843247,13.087146,21.751581,34.50525,0.226494,5.486561
D_1_8_3,16.106739,-51.087914,11.746252,34.528345,18.770883,-2329.201593,20.84,11.808533,20.164206,33.498915,0.736145,5.487749
D_1_8_3,16.178324,-51.085945,11.747614,32.516339,18.917307,-2330.37407,20.836755,12.070341,22.218028,33.195291,0.89952,5.488937
D_1_8_3,16.24991,-51.083975,11.748976,21.277129,19.11783,-2331.417086,20.833514,19.265418,23.137207,36.320247,0.705959,5.490126
D_1_8_3,16.321495,-51.082006,11.750339,18.630084,19.189057,-2332.222536,20.830379,19.719337,25.222117,36.428463,0.826747,5.491315
D_1_8_3,16.393081,-51.080037,11.751701,23.30913,19.131536,-2333.757259,20.829694,16.422941,25.362827,34.905105,0.454037,5.492505
D_1_8_3,16.464666,-51.078068,11.753064,25.900789,19.02159,-2333.434312,20.829021,15.917436,23.233878,34.947897,0.541944,5.493695
D_1_8_3,16.536252,-51.076098,11.754425,25.494308,19.220678,-2332.222313,20.828357,14.32587,26.79437,33.385453,0.25724,5.494886
D_1_8_3,16.607837,-51.074129,11.755787,27.489731,19.414042,-2332.978008,20.827706,11.658385,29.56171,31.290175,0.901414,5.496078
D_1_8_3,16.679423,-51.072159,11.75715,23.868586,18.998351,-2335.081537,20.827064,14.075049,27.621826,34.43454,1.366686,5.49727
D_1_8_3,16.751008,-51.07019,11.758512,28.404348,18.875281,-2336.451637,20.826434,14.893338,21.815947,34.886368,0.671186,5.498462
D_1_8_3,16.822594,-51.06822,11.759874,31.058726,18.716895,-2336.282064,20.825813,13.347329,20.990403,34.603544,0.86347,5.499655
D_1_8_3,16.894179,-51.066251,11.761236,27.72091,18.551796,-2333.975399,20.825205,14.076697,22.374806,35.82759,1.176823,5.500849
D_1_8_3,16.965765,-51.064281,11.762598,27.348797,18.503297,-2333.200808,20.824606,14.703182,21.607022,36.340999,0.861439,5.502043
D_1_8_3,17.03735,-51.062312,11.76396,23.844046,18.593364,-2334.247461,20.824018,16.837769,22.227335,37.09085,1.068797,5.503238
D_1_8_3,17.108936,-51.060342,11.765322,27.578287,18.612009,-2335.820086,20.82344,15.353242,20.983241,36.085228,1.562781,5.504433
D_1_8_3,17.180521,-51.058373,11.766684,31.640522,18.646037,-2337.759248,20.822874,15.374341,17.427007,35.558129,1.202789,5.505629
D_1_8_3,17.252107,-51.056403,11.768047,25.268169,18.882615,-2338.392387,20.822318,16.535773,22.530893,35.665167,0.35779,5.506825
D_1_8_3,17.323692,-51.054434,11.769409,22.107348,18.912699,-2338.386538,20.821773,15.941409,26.248232,35.703013,0.582583,5.508022
D_1_8_3,17.395278,-51.052464,11.770771,23.746238,18.996046,-2339.572924,20.821239,15.783983,25.226742,35.243037,1.096249,5.50922
D_1_8_3,17.466863,-51.050494,11.772133,26.589092,19.063359,-2341.161393,20.820716,13.474867,26.410421,33.525622,0.113243,5.510418
D_1_8_3,17.538449,-51.048525,11.773495,22.343249,19.238703,-2339.343222,20.820203,14.622273,29.376191,33.65829,1.799976,5.511616
D_1_8_3,17.610034,-51.046555,11.774857,25.248803,19.336315,-2337.123471,20.8197,18.080926,22.08491,34.585361,1.728411,5.512815
D_1_8_3,17.68162,-51.044585,11.776219,28.438458,19.572802,-2335.522991,20.819208,17.518766,20.992869,33.049904,1.099107,5.514015
D_1_8_3,17.753205,-51.042616,11.777581,25.537589,19.722533,-2334.31149,20.818727,16.628564,25.647963,32.185885,1.170699,5.515215
D_1_8_3,17.824791,-51.040646,11.778943,25.333386,19.475665,-2334.028008,20.818257,15.074238,26.999305,32.593071,1.721032,5.516416
D_1_8_3,17.896376,-51.038676,11.780305,24.994385,19.178441,-2335.047869,20.817798,14.913419,26.269251,33.822946,2.03675,5.517618
D_1_8_3,17.967962,-51.036706,11.781667,27.126679,19.108129,-2337.516165,20.81735,13.584363,26.013008,33.275953,2.266182,5.518819
D_1_8_3,18.039547,-51.034737,11.783028,24.022469,19.21476,-2340.558638,20.816911,13.622114,29.18175,33.173668,1.892367,5.520022
D_1_8_3,18.111133,-51.032767,11.78439,25.976901,18.376625,-2341.493361,20.816484,13.754146,23.693452,36.575501,1.129796,5.521225
D_1_8_3,18.182718,-51.030797,11.785752,26.310311,17.919541,-2340.137973,20.816066,13.56765,21.687262,38.434778,1.501633,5.522428
D_1_8_3,18.254304,-51.028827,11.787114,25.191001,18.711408,-2337.077081,20.81566,14.238799,25.006974,35.563226,1.025914,5.523632
D_1_8_3,18.325889,-51.026857,11.788476,25.498595,18.962282,-2337.585577,20.815265,14.470817,25.445842,34.584746,1.564563,5.524837
D_1_8_3,18.397475,-51.024887,11.789838,26.390427,18.868512,-2338.728099,20.814881,13.175457,26.091641,34.342478,1.337845,5.526042
D_1_8_3,18.46906,-51.022918,11.7912,37.277085,18.701598,-2339.3444,20.814507,8.574567,21.979113,32.169235,0.708677,5.527248
D_1_8_3,18.540646,-51.020948,11.792561,31.638719,18.882539,-2337.684807,20.814144,11.44623,23.733451,33.181598,0.572116,5.528454
D_1_8_3,18.612231,-51.018978,11.793923,30.905434,19.057635,-2340.536741,20.813792,10.477357,26.626235,31.990975,1.809131,5.529661
D_1_8_3,18.683817,-51.017008,11.795285,29.876927,19.127062,-2343.134273,20.813449,12.473179,25.018164,32.631731,0.05686,5.530868
D_1_8_3,18.755403,-51.015038,11.796647,27.203981,19.106398,-2341.684118,20.813118,13.345446,26.171784,33.27879,1.510625,5.532076
D_1_8_3,18.826988,-51.013068,11.798009,30.906687,18.880862,-2339.806756,20.812799,13.242714,22.064171,33.786428,0.586131,5.533284
D_1_8_3,18.898574,-51.011098,11.79937,27.998894,18.966635,-2340.33693,20.812489,14.373095,23.425751,34.202262,0.887534,5.534493
D_1_8_3,18.970159,-51.009128,11.800733,25.954529,19.193437,-2341.954967,20.812189,16.822064,22.701519,34.52189,0.435243,5.535703
D_1_8_3,19.041745,-51.007158,11.802094,26.415377,19.273504,-2340.891177,20.811901,16.852284,22.554967,34.177374,1.367972,5.536913
D_1_8_3,19.11333,-51.005188,11.803456,25.611422,19.248149,-2338.467909,20.811623,16.884951,23.129817,34.373811,1.05794,5.538124
D_1_8_3,19.184916,-51.003217,11.804817,23.577452,19.203727,-2338.287735,20.811357,19.132839,21.743341,35.546368,1.182091,5.538998
D_1_8_3,19.256501,-51.001247,11.806179,21.779486,19.104866,-2336.081735,20.811101,18.587222,23.710408,35.922885,1.003608,5.539583
D_1_8_3,19.328087,-50.999278,11.807541,23.397176,19.202535,-2335.655883,20.810855,18.950867,22.085309,35.566649,0.919645,5.538704
D_1_8_3,19.399672,-50.997307,11.808902,22.001442,19.217771,-2337.860355,20.81062,18.982683,23.383743,35.632132,2.280603,5.537411
D_1_8_3,19.471258,-50.995337,11.810264,28.304557,19.006332,-2340.6967,20.810396,16.320519,20.538623,34.836303,1.844038,5.536119
D_1_8_3,19.542843,-50.993367,11.811626,30.332235,19.148639,-2342.340671,20.810182,15.374649,20.663642,33.629475,0.797885,5.534826
D_1_8_3,19.614429,-50.991396,11.812987,27.902069,19.322865,-2343.134611,20.809979,15.570428,23.300909,33.226596,0.483247,5.533533
D_1_8_3,19.686014,-50.989426,11.814349,23.182361,19.242443,-2342.853068,20.809787,17.103973,25.033666,34.680002,1.771661,5.532239
D_1_8_3,19.7576,-50.987456,11.81571,22.002227,19.274486,-2343.364176,20.809606,16.950187,26.347851,34.699735,2.343126,5.530945
D_1_8_3,19.829185,-50.985486,11.817072,22.374686,19.105833,-2343.542761,20.809436,17.238695,25.055972,35.330647,1.511718,5.529651
D_1_8_3,19.900771,-50.983515,11.818434,27.875531,18.821833,-2343.082569,20.809275,15.184931,21.807571,35.131966,0.65549,5.528357
D_1_8_3,19.972356,-50.981545,11.819795,25.142031,18.944125,-2341.656545,20.809126,14.570949,25.582846,34.704174,1.181862,5.527062
D_1_8_3,20.043942,-50.979575,11.821157,23.820556,19.067935,-2341.327724,20.808988,17.11138,23.646392,35.421673,1.330278,5.525767
D_1_8_3,20.115527,-50.977604,11.822518,20.392271,18.966791,-2340.74893,20.80886,18.829704,23.960971,36.817056,0.759133,5.524472
D_1_8_3,20.187113,-50.975634,11.82388,20.552106,18.729604,-2339.813508,20.808744,18.141907,23.880461,37.425528,0.199457,5.523177
D_1_8_3,20.258698,-50.973664,11.825241,25.817401,18.446371,-2340.770072,20.808637,18.523599,17.404331,38.25467,0.915993,5.521881
D_1_8_3,20.330284,-50.971693,11.826603,23.349577,18.791209,-2339.087114,20.808541,18.745813,20.645846,37.258764,1.539215,5.520585
D_1_8_3,20.401869,-50.969723,11.827964,22.574376,19.058013,-2337.519133,20.808456,18.951622,22.197023,36.276981,1.408035,5.519289
D_1_8_3,20.473455,-50.967752,11.829326,24.952892,19.092001,-2337.93229,20.808381,17.855706,21.739709,35.451695,1.030508,5.517992
D_1_8_3,20.54504,-50.965782,11.830687,32.640284,18.988492,-2339.580559,20.808318,15.01275,18.294326,34.052641,0.828345,5.516695
D_1_8_3,20.616626,-50.963811,11.832049,26.840598,18.789512,-2339.938622,20.808264,16.866476,20.112176,36.180752,0.5059,5.515398
D_1_8_3,20.688211,-50.961841,11.83341,23.253191,18.544947,-2338.905311,20.808223,19.472311,18.677988,38.596511,0.096721,5.514101
D_1_8_3,20.759797,-50.95987,11.834771,23.015193,18.575485,-2339.587867,20.808191,18.596393,20.37639,38.012025,0.767253,5.512803
D_1_8_3,20.831382,-50.9579,11.836133,22.012934,18.595751,-2340.642654,20.80817,18.581427,21.365418,38.040222,0.483011,5.511505
D_1_8_3,20.902968,-50.955929,11.837494,20.246882,18.415941,-2340.548609,20.80816,18.570618,22.271819,38.910681,0.786594,5.510207
D_1_8_3,20.974553,-50.953959,11.838855,23.12992,18.289024,-2341.118719,20.80816,18.39737,19.382436,39.090272,1.620028,5.508908
D_1_8_3,21.046139,-50.951988,11.840217,22.163871,18.289889,-2343.415697,20.808171,20.157592,17.588143,40.090392,1.624662,5.507609
D_1_8_3,21.117724,-50.950018,11.841578,21.72063,18.326689,-2344.344568,20.808194,18.778547,20.204465,39.296356,0.613666,5.50631
D_1_8_3,21.18931,-50.948047,11.842939,24.176449,18.218377,-2344.347912,20.808226,18.303743,18.047415,39.472393,0.620528,5.505011
D_1_8_3,21.260895,-50.946076,11.844301,26.225231,18.358334,-2343.557137,20.808269,17.109883,18.572192,38.092694,1.071308,5.503711
D_1_8_3,21.332481,-50.944106,11.845662,27.069989,18.313022,-2341.54668,20.808323,18.379027,15.866918,38.684066,1.818163,5.502411
D_1_8_3,21.404066,-50.942135,11.847023,28.720486,17.992979,-2337.944056,20.808388,18.282727,13.054103,39.942684,2.415621,5.501111
D_1_8_3,21.475652,-50.940164,11.848385,25.617755,17.999123,-2334.785831,20.808464,18.69143,15.320134,40.370681,1.974811,5.499811
D_1_8_3,21.547237,-50.938193,11.849746,21.963767,18.11861,-2333.277236,20.808551,18.822276,18.985464,40.228492,1.263777,5.49851
D_1_8_3,21.618823,-50.936223,11.851108,23.103996,18.079613,-2332.387209,20.808648,18.968052,17.636934,40.291018,1.88584,5.497209
D_1_8_3,21.690408,-50.934252,11.852468,22.555065,17.894455,-2329.384386,20.808754,20.29937,15.524099,41.621469,2.905846,5.495907
D_1_8_3,21.761994,-50.932281,11.85383,26.633864,17.551866,-2325.513145,20.808873,20.561153,9.859772,42.945211,2.295167,5.494606
D_1_8_3,21.833579,-50.93031,11.855191,24.252646,17.093801,-2325.284932,20.809002,19.196308,12.277786,44.27326,2.737492,5.493304
D_1_8_3,21.905165,-50.928339,11.856552,21.020661,16.95562,-2327.629946,20.809141,20.941175,11.999458,46.038706,4.528804,5.492001
D_1_8_3,21.97675,-50.926368,11.857913,26.731407,17.546384,-2329.488334,20.809292,18.390172,12.798699,42.079718,6.302012,5.490699
D_1_8_3,22.048336,-50.924398,11.859274,21.812473,17.61359,-2331.8542,20.809452,18.314642,17.671172,42.201713,8.620429,5.489396
D_1_8_3,22.119921,-50.922427,11.860635,18.086757,17.809031,-2334.070895,20.809624,17.827005,22.648326,41.437912,10.899194,5.488093
D_1_8_3,22.191507,-50.920456,11.861997,21.773553,17.847021,-2334.940577,20.809807,18.469131,18.490261,41.267054,12.359955,5.48679
D_1_8_3,22.263092,-50.918485,11.863358,24.376957,17.616304,-2331.275179,20.809999,18.560816,15.01585,42.046376,13.364764,5.485486
D_1_8_3,22.334678,-50.916514,11.86472,20.383078,16.986302,-2322.748699,20.810203,19.554534,14.649206,45.413182,12.829645,5.484182
D_1_8_3,22.406263,-50.914543,11.86608,22.736143,16.547742,-2312.615355,20.810417,19.745703,10.48967,47.028484,8.735353,5.482878
D_1_8_3,22.477849,-50.912572,11.867441,24.769229,16.718739,-2308.063519,20.810643,18.684785,10.901042,45.644944,4.991425,5.481573
D_1_8_3,22.549434,-50.910601,11.868802,23.174647,16.93124,-2306.210047,20.810878,18.306596,13.721995,44.796763,4.356471,5.480269
D_1_8_3,22.62102,-50.90863,11.870163,23.295729,17.20186,-2304.780843,20.811126,18.045862,14.991936,43.666472,4.60582,5.478964
D_1_8_3,22.692605,-50.906659,11.871524,15.789784,17.4865,-2306.971673,20.811383,18.917944,21.801331,43.49094,5.319049,5.477658
D_1_8_3,22.764191,-50.904688,11.872885,20.289452,17.666711,-2311.211237,20.81165,17.913739,19.916683,41.880125,5.195718,5.476353
D_1_8_3,22.835776,-50.902717,11.874246,19.321491,17.585802,-2310.196556,20.81193,19.171122,18.679233,42.828153,5.29875,5.475047
D_1_8_3,22.907362,-50.900746,11.875607,18.79497,17.578021,-2308.495935,20.812219,17.99736,20.760165,42.447505,5.926099,5.47374
D_1_8_3,22.978947,-50.898774,11.876968,16.999113,17.746287,-2309.904567,20.812519,17.838398,23.445122,41.717367,6.74774,5.472434
D_1_8_3,23.050533,-50.896803,11.878329,18.452898,17.973714,-2310.591545,20.812829,18.203762,22.436379,40.906963,6.909199,5.471127
D_1_8_3,23.122118,-50.894832,11.87969,17.961157,18.044092,-2311.761662,20.813152,17.037338,24.845409,40.156095,6.642513,5.46982
D_1_8_3,23.193704,-50.892861,11.881051,17.041471,18.061769,-2315.56945,20.813483,16.692119,26.188233,40.078178,6.821431,5.468513
D_1_8_3,23.265289,-50.89089,11.882412,20.019715,18.013404,-2319.998005,20.813826,16.440318,23.702523,39.837446,6.398555,5.467205
D_1_8_3,23.336875,-50.888918,11.883773,20.943455,17.9388,-2322.863386,20.81418,17.568125,20.965606,40.522815,5.261558,5.465897
D_1_8_3,23.40846,-50.886947,11.885134,22.981585,17.740513,-2324.487843,20.814544,17.140183,18.929348,40.948885,4.221027,5.464589
D_1_8_3,23.480046,-50.884976,11.886495,23.742136,17.380839,-2325.378192,20.814919,17.126035,16.847082,42.284745,3.818522,5.463281
D_1_8_3,23.551631,-50.883005,11.887856,21.566983,17.400813,-2327.757125,20.815305,15.307625,21.395556,41.729835,3.721749,5.461972
D_1_8_3,23.623217,-50.881033,11.889216,19.662758,17.520621,-2328.800781,20.815701,18.237127,19.455023,42.64509,3.966769,5.460663
D_1_8_3,23.694802,-50.879062,11.890577,28.176807,17.577417,-2328.314261,20.816108,13.88518,17.93093,40.007081,4.146272,5.459354
D_1_8_3,23.766388,-50.877091,11.891938,26.43077,17.596292,-2330.033296,20.816526,14.38699,18.920515,40.261723,3.961717,5.458044
D_1_8_3,23.837973,-50.87512,11.8933,21.858215,17.82567,-2333.131128,20.816955,17.196025,20.128546,40.817213,3.25734,5.456734
D_1_8_3,23.909559,-50.873148,11.89466,24.306897,17.786874,-2336.02544,20.817394,17.905337,16.786491,41.001277,2.664724,5.455424
D_1_8_3,23.981144,-50.871176,11.89602,22.468962,17.729065,-2338.804358,20.817844,17.38044,19.015402,41.135196,2.527913,5.454114
D_1_8_3,24.05273,-50.869205,11.897381,20.253876,17.945533,-2341.431474,20.818305,17.791421,21.259438,40.695264,1.346144,5.452803
D_1_8_3,24.124315,-50.867234,11.898742,22.087603,17.991323,-2341.639343,20.818776,17.700345,19.96598,40.246073,0.52661,5.451492
D_1_8_3,24.195901,-50.865262,11.900103,19.820644,18.114991,-2341.951527,20.819258,18.492238,21.400197,40.286921,1.528314,5.450181
D_1_8_3,24.267486,-50.863291,11.901463,19.015065,18.214761,-2344.58953,20.81975,18.913775,21.853279,40.217879,2.044893,5.448869
D_1_8_3,24.339072,-50.861319,11.902824,27.317039,17.892325,-2345.342441,20.820254,14.675466,19.010922,38.996574,1.520507,5.447557
D_1_8_3,24.410657,-50.859348,11.904185,24.29159,17.854732,-2342.722585,20.820767,16.062187,19.654368,39.991855,1.158446,5.446245
D_1_8_3,24.482243,-50.857376,11.905546,32.420833,17.820243,-2342.201785,20.821292,12.947103,16.541884,38.090179,0.670204,5.444933
D_1_8_3,24.553828,-50.855404,11.906906,23.709804,17.634154,-2344.557837,20.821828,15.77318,19.666214,40.850802,1.07801,5.44362
D_1_8_3,24.625414,-50.853433,11.908267,27.396496,17.746442,-2345.292461,20.822374,15.323018,17.422437,39.858048,0.526885,5.442307
D_1_8_3,24.696999,-50.851461,11.909628,25.476363,17.968676,-2342.801583,20.82293,15.302902,20.179856,39.04088,1.139961,5.440994
D_1_8_3,24.768585,-50.84949,11.910988,24.65375,18.127328,-2342.527195,20.823498,15.967793,20.700305,38.67815,0.857517,5.439681
D_1_8_3,24.84017,-50.847518,11.912349,24.666139,18.395533,-2344.718033,20.824076,15.264752,22.935499,37.133607,0.857706,5.438367
D_1_8_3,24.911756,-50.845546,11.913709,21.826374,18.709121,-2344.778008,20.824665,15.921788,25.816971,36.434867,0.602659,5.437053
D_1_8_3,24.983342,-50.843575,11.91507,21.756211,18.704155,-2343.324142,20.825265,17.334437,23.786674,37.122678,0.446814,5.435738
D_1_8_3,25.054927,-50.841603,11.916431,21.744618,18.702578,-2342.913888,20.825875,17.009325,24.321667,36.92439,0.79493,5.434424
D_1_8_3,25.126513,-50.839631,11.917791,25.417579,18.332133,-2344.946486,20.826496,15.939864,20.929116,37.71344,0.905405,5.433109
D_1_8_3,25.198098,-50.837659,11.919152,27.344766,18.023409,-2345.975497,20.827128,16.371837,17.238249,39.045148,0.228997,5.431794
D_1_8_3,25.269684,-50.835688,11.920512,23.740256,18.296493,-2345.014059,20.82777,18.152292,19.157118,38.950335,0.61114,5.430478
D_1_8_3,25.341269,-50.833716,11.921873,22.118009,18.568871,-2344.091395,20.828423,18.448795,21.301983,38.131212,0.897329,5.429162
D_1_8_3,25.412855,-50.831744,11.923233,22.181879,18.59542,-2342.797987,20.829087,20.256676,18.719305,38.842139,0.225433,5.427846
D_1_8_3,25.48444,-50.829772,11.924594,18.28801,18.764783,-2343.526867,20.829762,21.017196,22.020863,38.67393,0.527686,5.42653
D_1_8_3,25.556026,-50.8278,11.925954,20.890675,18.81209,-2344.373355,20.830447,19.883303,21.415892,37.810131,0.320568,5.425213
D_1_8_3,25.627611,-50.825829,11.927315,20.472687,18.923516,-2343.822284,20.831143,19.512332,22.791272,37.223709,0.408853,5.423896
D_1_8_3,25.699197,-50.823857,11.928675,19.60612,18.945676,-2343.580709,20.83185,20.251153,22.524639,37.618089,0.481687,5.422579
D_1_8_3,25.770782,-50.821885,11.930036,21.300572,18.90338,-2342.573968,20.832567,17.728493,24.404974,36.565961,0.896475,5.421262
D_1_8_3,25.842368,-50.819913,11.931396,24.456834,18.801931,-2345.555673,20.833295,18.28869,20.27354,36.980937,2.17904,5.419944
D_1_8_3,25.913953,-50.817941,11.932757,22.768672,18.682546,-2348.301896,20.834034,18.647405,20.83837,37.745553,0.914844,5.418626
D_1_8_3,25.985539,-50.815969,11.934117,20.513671,18.825301,-2346.651414,20.834784,19.969388,21.619052,37.897889,1.288347,5.417307
D_1_8_3,26.057124,-50.813997,11.935477,18.259946,18.852044,-2345.267294,20.835544,21.5068,21.645144,38.588109,0.829604,5.415989
D_1_8_3,26.12871,-50.812025,11.936838,26.109806,18.631389,-2345.742787,20.836314,18.538935,17.795933,37.555327,1.627355,5.41467
D_1_8_3,26.200295,-50.810053,11.938198,25.1658,18.842656,-2346.909822,20.837096,18.889397,19.092382,36.852421,2.333509,5.413351
D_1_8_3,26.271881,-50.808081,11.939559,27.250437,19.161731,-2347.306628,20.837887,16.903076,21.309726,34.536763,2.111964,5.412031
D_1_8_3,26.343466,-50.806109,11.94092,23.254277,19.290551,-2347.634559,20.838691,17.17031,25.1146,34.460813,1.377404,5.410712
D_1_8_3,26.415052,-50.804137,11.942279,21.458763,19.234148,-2348.049373,20.839504,17.694224,25.734124,35.112891,0.794431,5.409392
D_1_8_3,26.486637,-50.802165,11.94364,20.304296,19.280167,-2349.040312,20.840329,17.585105,27.07665,35.033952,0.667765,5.408071
D_1_8_3,26.558223,-50.800192,11.945,17.391062,19.21046,-2350.002191,20.841164,18.499528,28.236489,35.872923,0.28461,5.406751
D_1_8_3,26.629808,-50.79822,11.94636,12.456488,18.905537,-2347.765851,20.84201,20.393356,28.630636,38.519522,1.19254,5.40543
D_1_8_3,26.701394,-50.796248,11.94772,27.437771,18.878033,-2345.378975,20.842866,15.472615,21.934703,35.154912,0.84268,5.404109
D_1_8_3,26.772979,-50.794276,11.949081,23.943134,18.93454,-2345.266455,20.843732,17.375061,22.743996,35.93781,0.926296,5.402787
D_1_8_3,26.844565,-50.792304,11.950441,18.877181,18.96199,-2347.078302,20.84461,18.725655,25.384934,37.012231,1.854832,5.401465
D_1_8_3,26.91615,-50.790332,11.951801,18.829718,18.783287,-2347.512339,20.845498,18.668335,24.729729,37.772218,2.221537,5.400143
