position,Iron Abundance,lon,lat
0,21.282273,-51.53051,11.439401
0.071586,21.280506,-51.528545,11.440766
0.143171,21.278745,-51.52658,11.442132
0.214757,21.276993,-51.524615,11.443497
0.286342,21.275251,-51.52265,11.444862
0.357928,21.273517,-51.520685,11.446227
0.429513,21.271792,-51.51872,11.447592
0.501099,21.270075,-51.516755,11.448958
0.572684,21.268367,-51.51479,11.450323
0.64427,21.266667,-51.512825,11.451688
0.715855,21.264976,-51.51086,11.453053
0.787441,21.263294,-51.508894,11.454418
0.859026,21.26162,-51.506929,11.455783
0.930612,21.259955,-51.504964,11.457148
1.002197,21.258299,-51.502999,11.458513
1.073783,21.25665,-51.501034,11.459879
1.145368,21.255011,-51.499068,11.461244
1.216954,21.25338,-51.497103,11.462609
1.288539,21.251758,-51.495138,11.463974
1.360125,21.250145,-51.493173,11.465339
1.43171,21.248539,-51.491207,11.466704
1.503296,21.246942,-51.489242,11.468069
1.574881,21.245355,-51.487277,11.469434
1.646467,21.243776,-51.485311,11.470799
1.718052,21.242206,-51.483346,11.472164
1.789638,21.240645,-51.481381,11.473529
1.861223,21.239091,-51.479415,11.474894
1.932809,21.237546,-51.47745,11.476259
2.004394,21.23601,-51.475484,11.477623
2.07598,21.234483,-51.473519,11.478988
2.147565,21.232964,-51.471553,11.480353
2.219151,21.231453,-51.469588,11.481718
2.290736,21.229952,-51.467622,11.483083
2.362322,21.228459,-51.465657,11.484448
2.433907,21.226973,-51.463691,11.485813
2.505493,21.225498,-51.461725,11.487177
2.577078,21.22403,-51.45976,11.488542
2.648664,21.222572,-51.457795,11.489908
2.720249,21.221122,-51.455828,11.491272
2.791835,21.21968,-51.453863,11.492637
2.86342,21.218247,-51.451898,11.494002
2.935006,21.216823,-51.449931,11.495366
3.006591,21.215408,-51.447966,11.496731
3.078177,21.214001,-51.446,11.498096
3.149762,21.212602,-51.444034,11.49946
3.221348,21.211212,-51.442069,11.500826
3.292933,21.209831,-51.440103,11.50219
3.364519,21.208459,-51.438137,11.503554
3.436104,21.207094,-51.436171,11.504919
3.50769,21.205739,-51.434205,11.506283
3.579275,21.204392,-51.432239,11.507648
3.650861,21.203055,-51.430273,11.509013
3.722446,21.201724,-51.428307,11.510377
3.794032,21.200404,-51.426342,11.511743
3.865617,21.199092,-51.424375,11.513106
3.937203,21.197788,-51.422409,11.514471
4.008788,21.196493,-51.420443,11.515836
4.080374,21.195207,-51.418477,11.5172
4.151959,21.193928,-51.416511,11.518565
4.223545,21.192659,-51.414545,11.519929
4.29513,21.191398,-51.412579,11.521294
4.366716,21.190146,-51.410613,11.522658
4.438301,21.188903,-51.408647,11.524022
4.509887,21.187668,-51.406681,11.525387
4.581472,21.186441,-51.404715,11.526751
4.653058,21.185224,-51.402749,11.528116
4.724643,21.184015,-51.400782,11.52948
4.796229,21.182813,-51.398816,11.530845
