position,Titanium Abundance,lon,lat
0,5.234318,-51.53051,11.439401
0.071586,5.235383,-51.528545,11.440766
0.143171,5.236449,-51.52658,11.442132
0.214757,5.237515,-51.524615,11.443497
0.286342,5.238582,-51.52265,11.444862
0.357928,5.239649,-51.520685,11.446227
0.429513,5.240717,-51.51872,11.447592
0.501099,5.241785,-51.516755,11.448958
0.572684,5.242855,-51.51479,11.450323
0.64427,5.243924,-51.512825,11.451688
0.715855,5.244994,-51.51086,11.453053
0.787441,5.246065,-51.508894,11.454418
0.859026,5.247136,-51.506929,11.455783
0.930612,5.248207,-51.504964,11.457148
1.002197,5.24928,-51.502999,11.458513
1.073783,5.250352,-51.501034,11.459879
1.145368,5.251426,-51.499068,11.461244
1.216954,5.252499,-51.497103,11.462609
1.288539,5.253574,-51.495138,11.463974
1.360125,5.254649,-51.493173,11.465339
1.43171,5.255724,-51.491207,11.466704
1.503296,5.2568,-51.489242,11.468069
1.574881,5.257877,-51.487277,11.469434
1.646467,5.258954,-51.485311,11.470799
1.718052,5.260032,-51.483346,11.472164
1.789638,5.26111,-51.481381,11.473529
1.861223,5.262189,-51.479415,11.474894
1.932809,5.263268,-51.47745,11.476259
2.004394,5.264348,-51.475484,11.477623
2.07598,5.265428,-51.473519,11.478988
2.147565,5.266509,-51.471553,11.480353
2.219151,5.267591,-51.469588,11.481718
2.290736,5.268673,-51.467622,11.483083
2.362322,5.269755,-51.465657,11.484448
2.433907,5.270838,-51.463691,11.485813
2.505493,5.271922,-51.461725,11.487177
2.577078,5.273006,-51.45976,11.488542
2.648664,5.274091,-51.457795,11.489908
2.720249,5.275177,-51.455828,11.491272
2.791835,5.276262,-51.453863,11.492637
2.86342,5.277349,-51.451898,11.494002
2.935006,5.278436,-51.449931,11.495366
3.006591,5.279524,-51.447966,11.496731
3.078177,5.280611,-51.446,11.498096
3.149762,5.2817,-51.444034,11.49946
3.221348,5.282789,-51.442069,11.500826
3.292933,5.283879,-51.440103,11.50219
3.364519,5.284969,-51.438137,11.503554
3.436104,5.28606,-51.436171,11.504919
3.50769,5.287151,-51.434205,11.506283
3.579275,5.288243,-51.432239,11.507648
3.650861,5.289336,-51.430273,11.509013
3.722446,5.290429,-51.428307,11.510377
3.794032,5.291522,-51.426342,11.511743
3.865617,5.292616,-51.424375,11.513106
3.937203,5.293711,-51.422409,11.514471
4.008788,5.294806,-51.420443,11.515836
4.080374,5.295902,-51.418477,11.5172
4.151959,5.296998,-51.416511,11.518565
4.223545,5.298095,-51.414545,11.519929
4.29513,5.299192,-51.412579,11.521294
4.366716,5.30029,-51.410613,11.522658
4.438301,5.301388,-51.408647,11.524022
4.509887,5.302488,-51.406681,11.525387
4.581472,5.303587,-51.404715,11.526751
4.653058,5.304687,-51.402749,11.528116
4.724643,5.305788,-51.400782,11.52948
4.796229,5.306889,-51.398816,11.530845
4.867814,5.307991,-51.39685,11.532209
4.9394,5.309093,-51.394884,11.533573
5.010985,5.310196,-51.392917,11.534938
5.082571,5.311299,-51.390951,11.536302
5.154156,5.312403,-51.388985,11.537666
5.225742,5.313508,-51.387019,11.539031
5.297327,5.314613,-51.385052,11.540395
5.368913,5.315718,-51.383086,11.541759
5.440498,5.316825,-51.381119,11.543124
5.512084,5.317931,-51.379153,11.544488
5.583669,5.319038,-51.377187,11.545852
5.655255,5.320146,-51.37522,11.547216
5.72684,5.321254,-51.373254,11.548581
5.798426,5.322363,-51.371287,11.549945
5.870011,5.323473,-51.369321,11.551309
5.941597,5.324583,-51.367354,11.552673
6.013182,5.325693,-51.365388,11.554037
6.084768,5.326804,-51.363421,11.555401
6.156353,5.327916,-51.361455,11.556766
6.227939,5.329028,-51.359488,11.55813
6.299525,5.330141,-51.357521,11.559494
6.37111,5.331254,-51.355555,11.560858
6.442696,5.332367,-51.353589,11.562223
6.514281,5.333482,-51.351621,11.563586
6.585867,5.334597,-51.349655,11.56495
6.657452,5.335712,-51.347688,11.566314
6.729038,5.336828,-51.345721,11.567678
6.800623,5.337945,-51.343755,11.569042
6.872209,5.339062,-51.341788,11.570406
6.943794,5.340179,-51.339821,11.57177
7.01538,5.341297,-51.337854,11.573134
7.086965,5.342416,-51.335887,11.574498
7.158551,5.343535,-51.333921,11.575862
