position,Orthopyroxene Abundance,lon,lat
0,35.29061,-51.53051,11.439401
0.071586,36.784575,-51.528545,11.440766
0.143171,34.276092,-51.52658,11.442132
0.214757,32.804739,-51.524615,11.443497
0.286342,34.522318,-51.52265,11.444862
0.357928,36.621243,-51.520685,11.446227
0.429513,37.373478,-51.51872,11.447592
0.501099,40.050891,-51.516755,11.448958
0.572684,37.015247,-51.51479,11.450323
0.64427,37.524963,-51.512825,11.451688
0.715855,42.62956,-51.51086,11.453053
0.787441,39.604628,-51.508894,11.454418
0.859026,40.849202,-51.506929,11.455783
0.930612,38.388212,-51.504964,11.457148
1.002197,44.471969,-51.502999,11.458513
1.073783,44.945259,-51.501034,11.459879
1.145368,39.834535,-51.499068,11.461244
1.216954,37.496312,-51.497103,11.462609
1.288539,36.034199,-51.495138,11.463974
1.360125,38.108299,-51.493173,11.465339
1.43171,37.804913,-51.491207,11.466704
1.503296,37.403062,-51.489242,11.468069
1.574881,36.592135,-51.487277,11.469434
1.646467,40.844465,-51.485311,11.470799
1.718052,47.272697,-51.483346,11.472164
1.789638,44.308268,-51.481381,11.473529
1.861223,44.154309,-51.479415,11.474894
1.932809,40.955382,-51.47745,11.476259
2.004394,37.960275,-51.475484,11.477623
2.07598,38.813952,-51.473519,11.478988
2.147565,39.25384,-51.471553,11.480353
2.219151,38.614549,-51.469588,11.481718
2.290736,35.392928,-51.467622,11.483083
2.362322,37.013417,-51.465657,11.484448
2.433907,38.987143,-51.463691,11.485813
2.505493,30.555218,-51.461725,11.487177
2.577078,36.381175,-51.45976,11.488542
2.648664,39.953086,-51.457795,11.489908
2.720249,40.468129,-51.455828,11.491272
2.791835,39.930886,-51.453863,11.492637
2.86342,39.125316,-51.451898,11.494002
2.935006,39.550818,-51.449931,11.495366
3.006591,39.847973,-51.447966,11.496731
3.078177,40.112189,-51.446,11.498096
3.149762,38.427886,-51.444034,11.49946
3.221348,37.738789,-51.442069,11.500826
3.292933,41.112495,-51.440103,11.50219
3.364519,42.479181,-51.438137,11.503554
3.436104,41.226031,-51.436171,11.504919
3.50769,36.994769,-51.434205,11.506283
3.579275,37.090206,-51.432239,11.507648
3.650861,35.433125,-51.430273,11.509013
3.722446,36.881868,-51.428307,11.510377
3.794032,35.484844,-51.426342,11.511743
3.865617,37.658379,-51.424375,11.513106
3.937203,38.682038,-51.422409,11.514471
4.008788,39.788839,-51.420443,11.515836
4.080374,43.856013,-51.418477,11.5172
4.151959,40.177453,-51.416511,11.518565
4.223545,38.91195,-51.414545,11.519929
4.29513,36.618415,-51.412579,11.521294
4.366716,42.641273,-51.410613,11.522658
4.438301,43.24933,-51.408647,11.524022
4.509887,42.341219,-51.406681,11.525387
4.581472,40.930387,-51.404715,11.526751
4.653058,39.340755,-51.402749,11.528116
4.724643,38.302321,-51.400782,11.52948
4.796229,37.142986,-51.398816,11.530845
4.867814,34.809558,-51.39685,11.532209
4.9394,31.741935,-51.394884,11.533573
5.010985,35.865191,-51.392917,11.534938
5.082571,34.64391,-51.390951,11.536302
5.154156,33.433364,-51.388985,11.537666
5.225742,36.337546,-51.387019,11.539031
5.297327,32.713328,-51.385052,11.540395
5.368913,27.956343,-51.383086,11.541759
5.440498,26.223825,-51.381119,11.543124
5.512084,23.079612,-51.379153,11.544488
5.583669,23.30177,-51.377187,11.545852
5.655255,23.942306,-51.37522,11.547216
5.72684,23.882315,-51.373254,11.548581
5.798426,24.21555,-51.371287,11.549945
5.870011,25.420756,-51.369321,11.551309
5.941597,24.186448,-51.367354,11.552673
6.013182,27.34903,-51.365388,11.554037
6.084768,25.841717,-51.363421,11.555401
6.156353,25.551803,-51.361455,11.556766
6.227939,22.902162,-51.359488,11.55813
6.299525,25.585805,-51.357521,11.559494
6.37111,25.261474,-51.355555,11.560858
6.442696,26.882349,-51.353589,11.562223
6.514281,24.859328,-51.351621,11.563586
6.585867,24.843283,-51.349655,11.56495
6.657452,29.83525,-51.347688,11.566314
6.729038,30.956237,-51.345721,11.567678
6.800623,27.673996,-51.343755,11.569042
6.872209,28.205264,-51.341788,11.570406
6.943794,29.033601,-51.339821,11.57177
7.01538,28.021208,-51.337854,11.573134
7.086965,29.616755,-51.335887,11.574498
7.158551,32.637816,-51.333921,11.575862
7.230136,33.264062,-51.331954,11.577226
7.301722,30.581971,-51.329987,11.57859
7.373307,29.03028,-51.32802,11.579954
7.444893,27.812715,-51.326053,11.581318
7.516478,24.882224,-51.324087,11.582682
7.588064,24.089049,-51.32212,11.584046
7.659649,32.597461,-51.320153,11.58541
7.731235,37.545172,-51.318185,11.586773
7.80282,33.691357,-51.316218,11.588137
7.874406,32.731112,-51.314251,11.589501
7.945991,32.707269,-51.312284,11.590865
8.017577,35.655356,-51.310317,11.592229
8.089162,39.667636,-51.30835,11.593592
8.160748,41.152694,-51.306383,11.594956
8.232333,40.094079,-51.304416,11.59632
8.303919,41.343381,-51.302449,11.597684
8.375504,44.398558,-51.300481,11.599047
8.44709,45.033526,-51.298514,11.600411
8.518675,40.902332,-51.296547,11.601775
8.590261,40.470505,-51.29458,11.603139
8.661846,36.503132,-51.292613,11.604503
8.733432,33.946448,-51.290645,11.605866
8.805017,31.98356,-51.288678,11.60723
8.876603,33.428326,-51.286711,11.608593
8.948188,28.990176,-51.284743,11.609957
9.019774,31.271266,-51.282776,11.61132
9.091359,31.726995,-51.280809,11.612684
9.162945,31.510011,-51.278841,11.614048
9.23453,34.470079,-51.276874,11.615411
9.306116,34.328337,-51.274907,11.616775
9.377701,33.437507,-51.272939,11.618138
9.449287,31.411367,-51.270972,11.619502
9.520872,27.584089,-51.269004,11.620865
9.592458,27.875196,-51.267037,11.622229
9.664043,24.271352,-51.265069,11.623592
9.735629,25.430801,-51.263102,11.624956
9.807214,19.922358,-51.261134,11.626319
9.8788,19.992353,-51.259166,11.627683
9.950385,19.777141,-51.257199,11.629046
10.021971,20.197202,-51.255231,11.63041
10.093556,23.233143,-51.253264,11.631773
10.165142,25.772522,-51.251296,11.633136
10.236727,24.214856,-51.249328,11.6345
10.308313,23.89647,-51.247361,11.635863
10.379898,23.235418,-51.245393,11.637227
10.451484,19.817958,-51.243425,11.63859
10.523069,13.861262,-51.241457,11.639953
10.594655,11.872673,-51.23949,11.641317
10.66624,10.465805,-51.237522,11.64268
10.737826,12.862472,-51.235554,11.644043
10.809411,14.601093,-51.233586,11.645406
10.880997,16.83248,-51.231618,11.64677
10.952582,18.335286,-51.229651,11.648133
11.024168,18.374381,-51.227683,11.649496
11.095753,21.784155,-51.225715,11.650859
11.167339,22.044049,-51.223747,11.652223
11.238924,20.973118,-51.221779,11.653586
11.31051,21.995405,-51.219811,11.654949
11.382095,20.410142,-51.217843,11.656312
11.453681,23.689891,-51.215875,11.657675
11.525266,24.059936,-51.213907,11.659038
11.596852,26.38979,-51.211939,11.660402
11.668437,25.420025,-51.209971,11.661765
11.740023,24.067747,-51.208003,11.663128
11.811608,25.310457,-51.206035,11.664491
11.883194,23.36179,-51.204067,11.665854
11.954779,22.727028,-51.202099,11.667217
12.026365,21.821551,-51.20013,11.66858
12.09795,22.718479,-51.198163,11.669944
12.169536,18.585625,-51.196194,11.671306
12.241121,19.452277,-51.194226,11.672669
12.312707,18.466805,-51.192258,11.674032
12.384292,18.367103,-51.190289,11.675395
12.455878,18.353145,-51.188321,11.676758
12.527464,20.473123,-51.186353,11.678121
12.599049,22.517794,-51.184385,11.679484
12.670635,24.350608,-51.182416,11.680847
12.74222,23.40613,-51.180448,11.68221
12.813806,20.369442,-51.178479,11.683573
12.885391,25.316117,-51.176511,11.684936
12.956977,27.346319,-51.174543,11.686299
13.028562,31.430145,-51.172574,11.687661
13.100148,30.128102,-51.170606,11.689024
13.171733,30.037838,-51.168637,11.690387
13.243319,27.418561,-51.166669,11.69175
13.314904,26.175315,-51.1647,11.693113
13.38649,26.824598,-51.162732,11.694476
13.458075,27.314945,-51.160763,11.695838
13.529661,22.272703,-51.158795,11.697201
13.601246,18.250105,-51.156826,11.698564
13.672832,13.985163,-51.154858,11.699927
13.744417,13.03916,-51.152889,11.701289
13.816003,16.201015,-51.15092,11.702652
13.887588,21.928199,-51.148952,11.704015
13.959174,22.838479,-51.146983,11.705377
14.030759,30.661232,-51.145014,11.70674
14.102345,28.71335,-51.143046,11.708103
14.17393,29.883086,-51.141077,11.709465
14.245516,30.122525,-51.139108,11.710828
14.317101,27.706292,-51.137139,11.712191
14.388687,26.96033,-51.135171,11.713553
14.460272,29.28059,-51.133202,11.714916
14.531858,30.622379,-51.131233,11.716278
14.603443,28.284362,-51.129264,11.717641
14.675029,25.027157,-51.127295,11.719004
14.746614,24.970184,-51.125326,11.720366
14.8182,20.778785,-51.123357,11.721729
14.889785,18.467449,-51.121389,11.723091
14.961371,26.909621,-51.11942,11.724454
15.032956,27.623471,-51.117451,11.725816
15.104542,19.014676,-51.115482,11.727179
15.176127,19.748041,-51.113513,11.728541
15.247713,22.698228,-51.111544,11.729904
15.319298,18.674238,-51.109575,11.731266
15.390884,21.113286,-51.107606,11.732628
15.462469,23.367976,-51.105637,11.733991
