position,Plagioclase Abundance,lon,lat
0,30.4003,-51.53051,11.439401
0.071586,30.35131,-51.528545,11.440766
0.143171,30.429389,-51.52658,11.442132
0.214757,30.946375,-51.524615,11.443497
0.286342,31.667219,-51.52265,11.444862
0.357928,31.836586,-51.520685,11.446227
0.429513,31.76322,-51.51872,11.447592
0.501099,32.522893,-51.516755,11.448958
0.572684,32.974288,-51.51479,11.450323
0.64427,31.960332,-51.512825,11.451688
0.715855,32.304589,-51.51086,11.453053
0.787441,31.475897,-51.508894,11.454418
0.859026,31.408676,-51.506929,11.455783
0.930612,31.918685,-51.504964,11.457148
1.002197,32.530976,-51.502999,11.458513
1.073783,33.482562,-51.501034,11.459879
1.145368,33.65395,-51.499068,11.461244
1.216954,33.734605,-51.497103,11.462609
1.288539,33.80444,-51.495138,11.463974
1.360125,33.062346,-51.493173,11.465339
1.43171,32.630717,-51.491207,11.466704
1.503296,34.197623,-51.489242,11.468069
1.574881,32.347528,-51.487277,11.469434
1.646467,31.230347,-51.485311,11.470799
1.718052,31.022684,-51.483346,11.472164
1.789638,30.834608,-51.481381,11.473529
1.861223,30.90517,-51.479415,11.474894
1.932809,30.412936,-51.47745,11.476259
2.004394,30.434638,-51.475484,11.477623
2.07598,30.746341,-51.473519,11.478988
2.147565,31.234341,-51.471553,11.480353
2.219151,31.928509,-51.469588,11.481718
2.290736,32.895985,-51.467622,11.483083
2.362322,32.004411,-51.465657,11.484448
2.433907,33.140266,-51.463691,11.485813
2.505493,33.192966,-51.461725,11.487177
2.577078,33.4253,-51.45976,11.488542
2.648664,32.944321,-51.457795,11.489908
2.720249,31.764056,-51.455828,11.491272
2.791835,30.604833,-51.453863,11.492637
2.86342,30.527676,-51.451898,11.494002
2.935006,31.446027,-51.449931,11.495366
3.006591,31.894762,-51.447966,11.496731
3.078177,31.877547,-51.446,11.498096
3.149762,31.996616,-51.444034,11.49946
3.221348,32.200817,-51.442069,11.500826
3.292933,31.673038,-51.440103,11.50219
3.364519,31.593866,-51.438137,11.503554
3.436104,31.949263,-51.436171,11.504919
3.50769,31.562446,-51.434205,11.506283
3.579275,31.146437,-51.432239,11.507648
3.650861,32.651445,-51.430273,11.509013
3.722446,32.623241,-51.428307,11.510377
3.794032,31.247061,-51.426342,11.511743
3.865617,30.464166,-51.424375,11.513106
3.937203,31.109404,-51.422409,11.514471
4.008788,30.710971,-51.420443,11.515836
4.080374,29.563454,-51.418477,11.5172
4.151959,28.013646,-51.416511,11.518565
4.223545,29.315423,-51.414545,11.519929
4.29513,29.308809,-51.412579,11.521294
4.366716,29.960044,-51.410613,11.522658
4.438301,30.371607,-51.408647,11.524022
4.509887,30.675149,-51.406681,11.525387
4.581472,30.100075,-51.404715,11.526751
4.653058,30.124375,-51.402749,11.528116
4.724643,32.795381,-51.400782,11.52948
4.796229,33.125047,-51.398816,11.530845
4.867814,32.431631,-51.39685,11.532209
4.9394,30.842181,-51.394884,11.533573
5.010985,27.087123,-51.392917,11.534938
5.082571,28.824252,-51.390951,11.536302
5.154156,28.026054,-51.388985,11.537666
5.225742,25.246443,-51.387019,11.539031
5.297327,27.629662,-51.385052,11.540395
5.368913,33.386271,-51.383086,11.541759
5.440498,34.481047,-51.381119,11.543124
5.512084,39.275102,-51.379153,11.544488
5.583669,39.204292,-51.377187,11.545852
5.655255,36.233945,-51.37522,11.547216
5.72684,36.398549,-51.373254,11.548581
5.798426,37.396033,-51.371287,11.549945
5.870011,35.576365,-51.369321,11.551309
5.941597,36.211387,-51.367354,11.552673
6.013182,34.988191,-51.365388,11.554037
6.084768,38.059711,-51.363421,11.555401
6.156353,34.073701,-51.361455,11.556766
6.227939,36.957102,-51.359488,11.55813
6.299525,33.348203,-51.357521,11.559494
6.37111,34.275695,-51.355555,11.560858
6.442696,33.967863,-51.353589,11.562223
6.514281,37.851681,-51.351621,11.563586
6.585867,38.87696,-51.349655,11.56495
6.657452,39.370533,-51.347688,11.566314
6.729038,40.590771,-51.345721,11.567678
6.800623,40.766453,-51.343755,11.569042
6.872209,39.34403,-51.341788,11.570406
6.943794,38.238584,-51.339821,11.57177
7.01538,36.83308,-51.337854,11.573134
7.086965,35.846827,-51.335887,11.574498
7.158551,35.544564,-51.333921,11.575862
7.230136,34.578546,-51.331954,11.577226
7.301722,33.195083,-51.329987,11.57859
7.373307,31.852471,-51.32802,11.579954
7.444893,30.852814,-51.326053,11.581318
7.516478,29.053925,-51.324087,11.582682
7.588064,29.035839,-51.32212,11.584046
7.659649,28.107069,-51.320153,11.58541
7.731235,28.628429,-51.318185,11.586773
7.80282,29.263496,-51.316218,11.588137
7.874406,30.372112,-51.314251,11.589501
7.945991,31.98175,-51.312284,11.590865
8.017577,33.462179,-51.310317,11.592229
8.089162,34.358451,-51.30835,11.593592
8.160748,34.324858,-51.306383,11.594956
8.232333,33.205247,-51.304416,11.59632
8.303919,32.495322,-51.302449,11.597684
8.375504,31.965464,-51.300481,11.599047
8.44709,31.372486,-51.298514,11.600411
8.518675,30.398232,-51.296547,11.601775
8.590261,31.120306,-51.29458,11.603139
8.661846,31.437612,-51.292613,11.604503
8.733432,31.82844,-51.290645,11.605866
8.805017,34.07938,-51.288678,11.60723
8.876603,34.292803,-51.286711,11.608593
8.948188,34.101734,-51.284743,11.609957
9.019774,33.751584,-51.282776,11.61132
9.091359,32.800143,-51.280809,11.612684
9.162945,32.118868,-51.278841,11.614048
9.23453,29.695796,-51.276874,11.615411
9.306116,31.377845,-51.274907,11.616775
9.377701,34.196351,-51.272939,11.618138
9.449287,33.05829,-51.270972,11.619502
9.520872,31.664429,-51.269004,11.620865
9.592458,31.967887,-51.267037,11.622229
9.664043,32.27851,-51.265069,11.623592
9.735629,29.388643,-51.263102,11.624956
9.807214,35.835603,-51.261134,11.626319
9.8788,37.481542,-51.259166,11.627683
9.950385,40.008116,-51.257199,11.629046
10.021971,39.004923,-51.255231,11.63041
10.093556,37.457456,-51.253264,11.631773
10.165142,37.25587,-51.251296,11.633136
10.236727,38.033559,-51.249328,11.6345
10.308313,37.197423,-51.247361,11.635863
10.379898,38.207786,-51.245393,11.637227
10.451484,37.30903,-51.243425,11.63859
10.523069,37.395095,-51.241457,11.639953
10.594655,36.612879,-51.23949,11.641317
10.66624,35.127488,-51.237522,11.64268
10.737826,35.566087,-51.235554,11.644043
10.809411,37.329353,-51.233586,11.645406
10.880997,37.234871,-51.231618,11.64677
10.952582,36.08236,-51.229651,11.648133
11.024168,36.078986,-51.227683,11.649496
11.095753,36.286685,-51.225715,11.650859
11.167339,36.294492,-51.223747,11.652223
11.238924,36.497585,-51.221779,11.653586
11.31051,35.670985,-51.219811,11.654949
11.382095,35.767683,-51.217843,11.656312
11.453681,37.302505,-51.215875,11.657675
11.525266,36.067081,-51.213907,11.659038
11.596852,37.277725,-51.211939,11.660402
11.668437,38.187662,-51.209971,11.661765
11.740023,38.398967,-51.208003,11.663128
11.811608,39.268156,-51.206035,11.664491
11.883194,38.998604,-51.204067,11.665854
11.954779,38.278333,-51.202099,11.667217
12.026365,40.175955,-51.20013,11.66858
12.09795,40.183489,-51.198163,11.669944
12.169536,38.628619,-51.196194,11.671306
12.241121,40.386608,-51.194226,11.672669
12.312707,39.853102,-51.192258,11.674032
12.384292,38.97385,-51.190289,11.675395
12.455878,38.929838,-51.188321,11.676758
