position,FeO Abundance,lon,lat
0,13.140909,33.085081,-18.584901
0.253276,13.259028,33.08446,-18.593233
0.506553,13.3195,33.083841,-18.601565
0.759829,13.336329,33.083221,-18.609897
1.013105,13.281033,33.082601,-18.618228
1.266381,13.177964,33.081981,-18.62656
1.519658,13.203475,33.081361,-18.634892
1.772934,13.317036,33.08074,-18.643224
2.02621,13.242792,33.08012,-18.651556
2.279486,13.08013,33.0795,-18.659887
2.532763,13.038303,33.078879,-18.668219
2.786039,12.939144,33.078259,-18.676551
3.039315,12.887881,33.077638,-18.684883
3.292591,12.943064,33.077017,-18.693215
3.545868,12.987065,33.076397,-18.701546
3.799144,13.152959,33.075776,-18.709878
4.05242,13.142001,33.075155,-18.71821
4.305696,13.138214,33.074534,-18.726542
4.558973,13.213635,33.073913,-18.734874
4.812249,13.11122,33.073292,-18.743205
5.065525,13.044859,33.072671,-18.751537
5.318801,13.210461,33.07205,-18.759869
5.572078,13.060405,33.071428,-18.768201
5.825354,12.820992,33.070807,-18.776532
6.07863,12.862523,33.070186,-18.784864
6.331906,12.64396,33.069565,-18.793196
6.585183,12.709941,33.068943,-18.801528
6.838459,12.765227,33.068322,-18.80986
7.091735,12.817087,33.0677,-18.818191
7.345012,12.800826,33.067078,-18.826523
7.598288,12.805958,33.066457,-18.834855
7.851564,12.68919,33.065835,-18.843187
8.10484,12.857522,33.065213,-18.851518
8.358117,13.091022,33.064591,-18.85985
8.611393,13.012889,33.063969,-18.868182
8.864669,12.916725,33.063347,-18.876514
9.117945,12.927774,33.062725,-18.884845
9.371222,12.888423,33.062103,-18.893177
9.624498,12.963386,33.06148,-18.901509
9.877774,12.84419,33.060859,-18.909841
10.13105,12.526144,33.060236,-18.918172
10.384327,12.253763,33.059613,-18.926504
10.637603,12.191265,33.058991,-18.934836
10.890879,12.325499,33.058369,-18.943168
11.144155,12.454187,33.057746,-18.951499
11.397432,12.229181,33.057124,-18.959831
11.650708,11.87232,33.056501,-18.968163
11.903984,12.002281,33.055878,-18.976494
12.15726,11.904786,33.055255,-18.984826
12.410537,11.789748,33.054633,-18.993158
12.663813,11.80635,33.054009,-19.00149
12.917089,11.83975,33.053387,-19.009821
13.170365,12.331112,33.052763,-19.018153
13.423642,12.495382,33.05214,-19.026485
13.676918,11.870903,33.051517,-19.034817
13.930194,11.451722,33.050894,-19.043148
14.183471,10.935401,33.050271,-19.05148
14.436747,10.482816,33.049647,-19.059812
14.690023,10.213093,33.049024,-19.068143
14.943299,10.003108,33.0484,-19.076475
15.196576,9.844533,33.047777,-19.084807
15.449852,9.743339,33.047153,-19.093138
15.703128,9.759896,33.046529,-19.10147
15.956404,9.582969,33.045906,-19.109802
16.209681,9.543676,33.045282,-19.118134
16.462957,9.529249,33.044658,-19.126465
16.716233,9.510325,33.044034,-19.134797
16.969509,9.603258,33.04341,-19.143129
17.222786,9.734838,33.042786,-19.15146
17.476062,9.690402,33.042162,-19.159792
17.729338,9.548063,33.041537,-19.168124
17.982614,9.428057,33.040913,-19.176455
18.235891,9.242594,33.040288,-19.184787
18.489167,9.233366,33.039664,-19.193119
18.742443,9.362098,33.03904,-19.20145
18.995719,9.3535,33.038415,-19.209782
19.248996,9.189861,33.037791,-19.218114
19.502272,9.531679,33.037166,-19.226445
19.755548,10.029368,33.036542,-19.234777
20.008824,10.131563,33.035917,-19.243109
20.262101,10.475896,33.035292,-19.25144
20.515377,11.095255,33.034667,-19.259772
20.768653,11.374491,33.034042,-19.268104
21.021929,11.164206,33.033417,-19.276435
21.275206,10.868954,33.032792,-19.284767
21.528482,10.506089,33.032167,-19.293099
21.781758,10.107912,33.031542,-19.30143
22.035035,9.404586,33.030916,-19.309762
22.288311,9.039304,33.030291,-19.318094
22.541587,8.947015,33.029665,-19.326425
22.794863,9.253162,33.02904,-19.334757
23.04814,9.711206,33.028415,-19.343088
23.301416,10.217195,33.027789,-19.35142
23.554692,10.433248,33.027163,-19.359752
23.807968,10.424238,33.026537,-19.368083
24.061245,10.15306,33.025912,-19.376415
24.314521,9.697424,33.025286,-19.384747
24.567797,9.857943,33.02466,-19.393078
24.821073,10.324661,33.024034,-19.40141
25.07435,10.518279,33.023408,-19.409741
25.327626,10.519381,33.022782,-19.418073
25.580902,10.483557,33.022156,-19.426405
25.834178,10.444891,33.021529,-19.434736
26.087455,10.375896,33.020903,-19.443068
26.340731,10.163625,33.020277,-19.451399
26.594007,10.05957,33.01965,-19.459731
26.847283,10.20956,33.019024,-19.468063
27.10056,10.282966,33.018397,-19.476394
27.353836,10.297764,33.01777,-19.484726
27.607112,10.42909,33.017144,-19.493057
27.860388,10.741719,33.016517,-19.501389
28.113665,10.881595,33.01589,-19.509721
28.366941,10.843136,33.015264,-19.518052
28.620217,10.5631,33.014637,-19.526384
28.873494,10.100466,33.01401,-19.534715
29.12677,9.844698,33.013382,-19.543047
29.380046,9.700954,33.012755,-19.551379
29.633322,9.426394,33.012128,-19.55971
29.886599,9.39472,33.011501,-19.568042
30.139875,9.389864,33.010874,-19.576373
30.393151,9.32421,33.010246,-19.584705
30.646427,9.166174,33.009619,-19.593036
30.899704,9.169927,33.008991,-19.601368
31.15298,8.674084,33.008364,-19.6097
31.406256,8.261635,33.007735,-19.618031
31.659532,7.952345,33.007108,-19.626363
31.912809,7.175461,33.00648,-19.634694
32.166085,6.312129,33.005852,-19.643026
32.419361,6.372503,33.005225,-19.651357
32.672637,7.102523,33.004597,-19.659689
32.925914,7.843553,33.003968,-19.66802
33.17919,8.155919,33.00334,-19.676352
33.432466,7.973335,33.002712,-19.684684
33.685742,7.772181,33.002084,-19.693015
33.939019,8.070004,33.001456,-19.701347
34.192295,8.546069,33.000827,-19.709678
34.445571,8.93983,33.000199,-19.71801
34.698847,9.187596,32.99957,-19.726341
34.952124,9.179511,32.998942,-19.734673
35.2054,9.257574,32.998313,-19.743004
35.458676,9.427416,32.997684,-19.751336
35.711953,9.304961,32.997056,-19.759667
35.965229,9.212523,32.996427,-19.767999
36.218505,9.026025,32.995798,-19.77633
36.471781,8.665084,32.995169,-19.784662
36.725058,8.638098,32.99454,-19.792993
36.978334,9.213528,32.993911,-19.801325
37.23161,9.47204,32.99328,-19.809656
37.484886,9.227969,32.992652,-19.817988
37.738163,9.176778,32.992023,-19.82632
37.991439,8.880344,32.991394,-19.834651
38.244715,8.677544,32.990764,-19.842983
38.497991,8.737741,32.990134,-19.851314
38.751268,8.891406,32.989505,-19.859646
39.004544,9.062336,32.988876,-19.867977
39.25782,9.062149,32.988246,-19.876309
