position,Orthopyroxene Abundance,lon,lat
0,15.582591,33.085081,-18.584901
0.253276,16.047468,33.08446,-18.593233
0.506553,15.825964,33.083841,-18.601565
0.759829,15.275694,33.083221,-18.609897
1.013105,14.608404,33.082601,-18.618228
1.266381,13.692418,33.081981,-18.62656
1.519658,14.607425,33.081361,-18.634892
1.772934,15.492291,33.08074,-18.643224
2.02621,15.313649,33.08012,-18.651556
2.279486,15.05965,33.0795,-18.659887
2.532763,14.75069,33.078879,-18.668219
2.786039,14.423432,33.078259,-18.676551
3.039315,14.732764,33.077638,-18.684883
3.292591,14.569231,33.077017,-18.693215
3.545868,14.807109,33.076397,-18.701546
3.799144,15.706979,33.075776,-18.709878
4.05242,14.395691,33.075155,-18.71821
4.305696,14.087811,33.074534,-18.726542
4.558973,15.344547,33.073913,-18.734874
4.812249,14.775438,33.073292,-18.743205
5.065525,14.242214,33.072671,-18.751537
5.318801,15.041715,33.07205,-18.759869
5.572078,14.624137,33.071428,-18.768201
5.825354,14.327115,33.070807,-18.776532
6.07863,14.02321,33.070186,-18.784864
6.331906,13.01159,33.069565,-18.793196
6.585183,14.096222,33.068943,-18.801528
6.838459,16.04898,33.068322,-18.80986
7.091735,16.066934,33.0677,-18.818191
7.345012,15.719774,33.067078,-18.826523
7.598288,15.128063,33.066457,-18.834855
7.851564,14.66368,33.065835,-18.843187
8.10484,16.288055,33.065213,-18.851518
8.358117,17.90718,33.064591,-18.85985
8.611393,17.423988,33.063969,-18.868182
8.864669,17.489945,33.063347,-18.876514
9.117945,17.603379,33.062725,-18.884845
9.371222,18.153453,33.062103,-18.893177
9.624498,18.007219,33.06148,-18.901509
9.877774,18.536612,33.060859,-18.909841
10.13105,19.117794,33.060236,-18.918172
10.384327,18.260813,33.059613,-18.926504
10.637603,17.552517,33.058991,-18.934836
10.890879,18.058565,33.058369,-18.943168
11.144155,18.195646,33.057746,-18.951499
11.397432,17.26432,33.057124,-18.959831
11.650708,17.170186,33.056501,-18.968163
11.903984,18.064353,33.055878,-18.976494
12.15726,15.908454,33.055255,-18.984826
12.410537,15.500237,33.054633,-18.993158
12.663813,16.809044,33.054009,-19.00149
12.917089,15.280858,33.053387,-19.009821
13.170365,13.998448,33.052763,-19.018153
13.423642,13.893674,33.05214,-19.026485
13.676918,13.84527,33.051517,-19.034817
13.930194,14.959227,33.050894,-19.043148
14.183471,14.917745,33.050271,-19.05148
14.436747,12.290577,33.049647,-19.059812
14.690023,12.183395,33.049024,-19.068143
14.943299,12.154492,33.0484,-19.076475
15.196576,11.995524,33.047777,-19.084807
15.449852,12.062813,33.047153,-19.093138
15.703128,12.975289,33.046529,-19.10147
15.956404,12.065034,33.045906,-19.109802
16.209681,12.40182,33.045282,-19.118134
16.462957,13.29457,33.044658,-19.126465
16.716233,12.432497,33.044034,-19.134797
16.969509,13.184743,33.04341,-19.143129
17.222786,13.883927,33.042786,-19.15146
17.476062,13.647886,33.042162,-19.159792
17.729338,14.3847,33.041537,-19.168124
17.982614,15.22034,33.040913,-19.176455
18.235891,15.89839,33.040288,-19.184787
18.489167,15.514523,33.039664,-19.193119
18.742443,13.867965,33.03904,-19.20145
18.995719,11.548201,33.038415,-19.209782
19.248996,9.321098,33.037791,-19.218114
19.502272,10.123379,33.037166,-19.226445
19.755548,11.769301,33.036542,-19.234777
20.008824,11.31193,33.035917,-19.243109
20.262101,11.56727,33.035292,-19.25144
20.515377,13.308009,33.034667,-19.259772
20.768653,14.757202,33.034042,-19.268104
21.021929,14.909151,33.033417,-19.276435
21.275206,14.619968,33.032792,-19.284767
21.528482,13.013705,33.032167,-19.293099
21.781758,11.66612,33.031542,-19.30143
22.035035,11.440469,33.030916,-19.309762
22.288311,11.292657,33.030291,-19.318094
22.541587,9.765887,33.029665,-19.326425
22.794863,10.582888,33.02904,-19.334757
23.04814,12.504895,33.028415,-19.343088
23.301416,13.518681,33.027789,-19.35142
23.554692,15.524054,33.027163,-19.359752
23.807968,17.167444,33.026537,-19.368083
24.061245,17.253868,33.025912,-19.376415
24.314521,12.339757,33.025286,-19.384747
24.567797,10.485402,33.02466,-19.393078
24.821073,12.181484,33.024034,-19.40141
25.07435,14.595932,33.023408,-19.409741
25.327626,14.928288,33.022782,-19.418073
25.580902,14.691829,33.022156,-19.426405
25.834178,14.933119,33.021529,-19.434736
26.087455,14.860233,33.020903,-19.443068
26.340731,14.280244,33.020277,-19.451399
26.594007,13.992859,33.01965,-19.459731
26.847283,13.912708,33.019024,-19.468063
27.10056,13.581795,33.018397,-19.476394
27.353836,13.199978,33.01777,-19.484726
27.607112,12.525396,33.017144,-19.493057
27.860388,13.253594,33.016517,-19.501389
28.113665,14.644216,33.01589,-19.509721
28.366941,15.327051,33.015264,-19.518052
28.620217,13.626701,33.014637,-19.526384
28.873494,13.299562,33.01401,-19.534715
29.12677,12.521234,33.013382,-19.543047
29.380046,10.681583,33.012755,-19.551379
29.633322,10.377104,33.012128,-19.55971
29.886599,10.474942,33.011501,-19.568042
30.139875,11.743452,33.010874,-19.576373
30.393151,10.648312,33.010246,-19.584705
30.646427,7.162546,33.009619,-19.593036
30.899704,6.646323,33.008991,-19.601368
31.15298,8.315656,33.008364,-19.6097
31.406256,6.663091,33.007735,-19.618031
31.659532,4.813694,33.007108,-19.626363
31.912809,1.73924,33.00648,-19.634694
32.166085,0.437772,33.005852,-19.643026
32.419361,2.00327,33.005225,-19.651357
32.672637,7.141527,33.004597,-19.659689
32.925914,11.671591,33.003968,-19.66802
33.17919,13.262419,33.00334,-19.676352
33.432466,11.225117,33.002712,-19.684684
33.685742,9.478281,33.002084,-19.693015
33.939019,11.003789,33.001456,-19.701347
34.192295,12.993527,33.000827,-19.709678
34.445571,14.162357,33.000199,-19.71801
34.698847,15.437759,32.99957,-19.726341
34.952124,15.11961,32.998942,-19.734673
35.2054,15.174797,32.998313,-19.743004
35.458676,16.319968,32.997684,-19.751336
35.711953,15.315487,32.997056,-19.759667
35.965229,14.316283,32.996427,-19.767999
36.218505,12.90504,32.995798,-19.77633
36.471781,11.730822,32.995169,-19.784662
36.725058,11.658721,32.99454,-19.792993
36.978334,16.506189,32.993911,-19.801325
37.23161,18.780433,32.99328,-19.809656
37.484886,16.432067,32.992652,-19.817988
37.738163,15.432222,32.992023,-19.82632
37.991439,13.44265,32.991394,-19.834651
38.244715,11.702501,32.990764,-19.842983
38.497991,11.573353,32.990134,-19.851314
38.751268,11.591388,32.989505,-19.859646
