position,TerrainHeight,lon,lat
0,-869.130841,-50.790689,12.783565
0.072736,-865.960816,-50.790859,12.781172
0.145472,-861.586627,-50.79103,12.778779
0.218208,-859.516586,-50.791201,12.776386
0.290944,-862.142743,-50.791372,12.773993
0.36368,-868.266604,-50.791541,12.7716
0.436416,-875.142824,-50.791712,12.769207
0.509153,-883.750313,-50.791883,12.766815
0.581889,-894.350143,-50.792053,12.764422
0.654625,-902.663254,-50.792223,12.762029
0.727361,-914.226933,-50.792394,12.759636
0.800097,-930.797146,-50.792565,12.757243
0.872833,-940.927056,-50.792736,12.75485
0.945569,-944.601954,-50.792905,12.752457
1.018305,-946.142858,-50.793076,12.750064
1.091041,-947.645489,-50.793246,12.747671
1.163777,-948.943043,-50.793416,12.745278
1.236513,-948.785586,-50.793587,12.742885
1.309249,-949.21646,-50.793757,12.740492
1.381986,-950.197482,-50.793928,12.7381
1.454722,-950.742311,-50.794098,12.735707
1.527458,-949.947894,-50.794269,12.733314
1.600194,-949.190894,-50.79444,12.730921
1.67293,-950.118652,-50.794609,12.728528
1.745666,-951.382988,-50.794781,12.726135
1.818402,-959.115922,-50.79495,12.723742
1.891138,-969.677343,-50.795121,12.721349
1.963874,-964.516168,-50.795291,12.718956
2.03661,-951.668284,-50.795461,12.716563
2.109346,-948.604186,-50.795632,12.71417
2.182082,-949.971211,-50.795802,12.711777
2.254818,-951.304418,-50.795972,12.709385
2.327555,-955.80869,-50.796143,12.706992
2.400291,-960.057241,-50.796313,12.704599
2.473027,-957.10263,-50.796484,12.702206
2.545763,-949.298682,-50.796655,12.699813
2.618499,-944.498481,-50.796824,12.69742
2.691235,-943.716095,-50.796996,12.695027
2.763971,-945.595936,-50.797165,12.692634
2.836707,-944.325606,-50.797335,12.690241
2.909443,-941.909629,-50.797506,12.687848
2.982179,-938.705974,-50.797677,12.685455
3.054915,-932.203464,-50.797846,12.683062
3.127651,-923.604953,-50.798017,12.68067
3.200388,-909.172496,-50.798187,12.678277
3.273124,-893.319367,-50.798358,12.675884
3.34586,-880.176622,-50.798528,12.673491
3.418596,-867.510216,-50.798699,12.671098
3.491332,-854.746946,-50.798869,12.668705
3.564068,-841.034,-50.799039,12.666312
3.636804,-825.168782,-50.799209,12.663919
3.70954,-807.419684,-50.799379,12.661526
3.782276,-787.229565,-50.799551,12.659133
3.855012,-764.53015,-50.799721,12.65674
3.927748,-743.830308,-50.79989,12.654347
4.000484,-726.888901,-50.800061,12.651955
4.07322,-709.335548,-50.800231,12.649562
4.145957,-695.007296,-50.800402,12.647169
4.218693,-683.648195,-50.800572,12.644776
4.291429,-676.709606,-50.800743,12.642383
4.364165,-677.994996,-50.800912,12.63999
4.436901,-681.021414,-50.801082,12.637597
4.509637,-682.05134,-50.801253,12.635204
4.582373,-681.221053,-50.801423,12.632811
4.655109,-680.945167,-50.801593,12.630418
4.727845,-681.862744,-50.801764,12.628025
4.800581,-681.284838,-50.801934,12.625632
4.873317,-681.106321,-50.802105,12.62324
4.946053,-680.961588,-50.802274,12.620847
5.01879,-677.147225,-50.802445,12.618454
5.091526,-673.746857,-50.802615,12.616061
5.164262,-667.991072,-50.802785,12.613668
5.236998,-655.617953,-50.802955,12.611275
5.309734,-636.873938,-50.803125,12.608882
5.38247,-614.801643,-50.803296,12.606489
5.455206,-591.145693,-50.803466,12.604096
5.527942,-563.009287,-50.803636,12.601703
5.600678,-531.967041,-50.803807,12.59931
5.673414,-505.190311,-50.803977,12.596917
5.74615,-481.849057,-50.804147,12.594524
5.818886,-469.056733,-50.804317,12.592132
5.891623,-481.618647,-50.804488,12.589739
5.964359,-518.202605,-50.804659,12.587346
6.037095,-554.172806,-50.804828,12.584953
6.109831,-594.257607,-50.804998,12.58256
6.182567,-637.498971,-50.805168,12.580167
6.255303,-682.552782,-50.80534,12.577774
6.328039,-726.558339,-50.805509,12.575381
6.400775,-767.883811,-50.80568,12.572988
6.473511,-810.081952,-50.805849,12.570595
6.546247,-856.027133,-50.806019,12.568202
6.618983,-902.714888,-50.80619,12.565809
6.691719,-944.496174,-50.80636,12.563416
6.764455,-983.664536,-50.80653,12.561023
6.837192,-1021.850339,-50.806701,12.558631
6.909928,-1057.620277,-50.80687,12.556238
6.982664,-1091.004547,-50.807041,12.553845
7.0554,-1123.372574,-50.80721,12.551452
7.128136,-1155.674137,-50.807381,12.549059
7.200872,-1186.059142,-50.807551,12.546666
7.273608,-1212.453353,-50.807721,12.544273
7.346344,-1236.116487,-50.807891,12.54188
7.41908,-1260.309449,-50.808062,12.539487
7.491816,-1289.092765,-50.808232,12.537094
7.564552,-1323.96533,-50.808402,12.534701
7.637288,-1361.96514,-50.808572,12.532308
7.710025,-1400.427013,-50.808742,12.529915
7.782761,-1438.045159,-50.808912,12.527523
7.855497,-1472.621483,-50.809083,12.52513
7.928233,-1506.198076,-50.809253,12.522737
8.000969,-1543.862325,-50.809423,12.520344
8.073705,-1583.756459,-50.809594,12.517951
8.146441,-1622.097715,-50.809764,12.515558
8.219177,-1657.436346,-50.809933,12.513165
8.291913,-1691.308409,-50.810103,12.510772
8.364649,-1723.230236,-50.810273,12.508379
8.437385,-1751.394875,-50.810443,12.505986
8.510121,-1775.179221,-50.810613,12.503593
8.582857,-1793.892113,-50.810784,12.5012
8.655594,-1810.827311,-50.810953,12.498807
8.72833,-1826.251067,-50.811125,12.496415
8.801066,-1841.801361,-50.811294,12.494022
