Crater ID,position,lon,lat,Clinopyroxene Abundance,FeO Abundance,TerrainHeight,Iron Abundance,Olivine Abundance,Orthopyroxene Abundance,Plagioclase Abundance,TerrainSlope,Titanium Abundance
D_1_8_1,3.34586,-50.798528,12.673491,24.615608,18.818813,-880.176622,21.806852,6.809954,36.743029,31.831409,10.783157,5.436778
D_1_8_1,3.418596,-50.798699,12.671098,20.872019,18.739983,-867.510216,21.803981,6.748852,39.86765,32.511482,10.898609,5.436807
D_1_8_1,3.491332,-50.798869,12.668705,31.400178,18.424709,-854.746946,21.80111,3.288542,33.712273,31.599008,11.333145,5.436836
D_1_8_1,3.564068,-50.799039,12.666312,28.721298,18.066021,-841.034,21.798238,5.633559,31.405581,34.23956,12.389953,5.436865
D_1_8_1,3.636804,-50.799209,12.663919,31.872514,17.868572,-825.168782,21.795367,6.480208,26.449354,35.197923,13.62699,5.436894
D_1_8_1,3.70954,-50.799379,12.661526,31.871684,17.936856,-807.419684,21.792496,6.644055,26.538032,34.946226,15.367951,5.436924
D_1_8_1,3.782276,-50.799551,12.659133,27.40758,18.049113,-787.229565,21.789623,7.41607,29.871066,35.305282,17.372711,5.436953
D_1_8_1,3.855012,-50.799721,12.65674,23.846236,18.20415,-764.53015,21.786751,7.464826,33.792426,34.896512,17.817647,5.436982
D_1_8_1,3.927748,-50.79989,12.654347,27.29538,18.435894,-743.830308,21.78388,5.91338,33.854708,32.936533,16.027776,5.43701
D_1_8_1,4.000484,-50.800061,12.651955,31.352728,18.524411,-726.888901,21.781009,4.387868,32.620013,31.639394,14.706336,5.437039
D_1_8_1,4.07322,-50.800231,12.649562,34.714561,18.605129,-709.335548,21.778138,2.254944,32.862877,30.167619,13.886786,5.437068
D_1_8_1,4.145957,-50.800402,12.647169,38.036072,18.96387,-695.007296,21.775266,1.538312,32.461249,27.964369,11.501047,5.437097
D_1_8_1,4.218693,-50.800572,12.644776,34.644596,19.334946,-683.648195,21.772395,4.236091,33.34635,27.772963,7.783186,5.437126
D_1_8_1,4.291429,-50.800743,12.642383,37.831008,19.40355,-676.709606,21.769524,5.41544,29.179519,27.574033,3.114571,5.437154
D_1_8_1,4.364165,-50.800912,12.63999,27.689868,20.137497,-677.994996,21.766651,7.370663,38.646098,26.293371,1.902548,5.437183
D_1_8_1,4.436901,-50.801082,12.637597,27.064534,20.371504,-681.021414,21.763779,7.484332,40.029557,25.421577,1.706644,5.437212
D_1_8_1,4.509637,-50.801253,12.635204,27.871978,20.459606,-682.05134,21.760908,7.70496,39.450907,24.972154,2.365064,5.43724
D_1_8_1,4.582373,-50.801423,12.632811,27.857619,20.299958,-681.221053,21.758037,7.390116,39.111758,25.640507,3.970183,5.437269
D_1_8_1,4.655109,-50.801593,12.630418,29.097496,20.100465,-680.945167,21.755165,6.974913,37.715789,26.211801,5.524484,5.437297
D_1_8_1,4.727845,-50.801764,12.628025,28.40053,20.207736,-681.862744,21.752294,7.317599,38.456773,25.825098,6.761871,5.437326
D_1_8_1,4.800581,-50.801934,12.625632,27.880297,20.453257,-681.284838,21.749423,7.853491,39.073404,25.192808,6.63763,5.437354
D_1_8_1,4.873317,-50.802105,12.62324,21.870092,20.37498,-681.106321,21.746552,10.345815,40.603786,27.180308,5.711976,5.437383
D_1_8_1,4.946053,-50.802274,12.620847,23.823335,20.102566,-680.961588,21.74368,9.586423,38.838929,27.751314,5.456881,5.437411
D_1_8_1,5.01879,-50.802445,12.618454,29.147485,19.931653,-677.147225,21.740807,8.801128,34.286561,27.764828,5.225389,5.437439
D_1_8_1,5.091526,-50.802615,12.616061,23.205543,19.713054,-673.746857,21.737936,8.696063,38.896368,29.202028,4.538885,5.437467
D_1_8_1,5.164262,-50.802785,12.613668,24.920071,19.38521,-667.991072,21.735065,7.300435,38.081421,29.698073,7.191727,5.437495
D_1_8_1,5.236998,-50.802955,12.611275,18.90307,19.417041,-655.617953,21.732193,9.177239,41.002309,30.917382,12.162809,5.437524
D_1_8_1,5.309734,-50.803125,12.608882,19.87189,19.378096,-636.873938,21.729322,7.469271,42.397169,30.26167,15.915207,5.437552
D_1_8_1,5.38247,-50.803296,12.606489,25.929343,18.991599,-614.801643,21.726451,7.241063,35.92907,30.900526,17.396909,5.43758
D_1_8_1,5.455206,-50.803466,12.604096,30.767072,18.460822,-591.145693,21.723579,9.427423,30.068501,29.737005,19.600934,5.437608
D_1_8_1,5.527942,-50.803636,12.601703,35.303248,18.025441,-563.009287,21.720706,10.424538,27.225482,27.046732,22.176048,5.437636
D_1_8_1,5.600678,-50.803807,12.59931,30.414978,17.962901,-531.967041,21.717835,11.811567,26.360085,31.41337,21.472327,5.437664
D_1_8_1,5.673414,-50.803977,12.596917,31.153609,17.910601,-505.190311,21.714964,11.048987,27.993953,29.803453,18.926496,5.437692
D_1_8_1,5.74615,-50.804147,12.594524,40.76158,17.670785,-481.849057,21.712093,8.325949,24.958014,25.954455,14.361217,5.43772
D_1_8_1,5.818886,-50.804317,12.592132,43.104581,17.135655,-469.056733,21.709221,7.372117,19.241559,30.281742,1.427694,5.437747
D_1_8_1,5.891623,-50.804488,12.589739,45.462487,16.958334,-481.618647,21.70635,7.362494,16.920673,30.254347,19.426499,5.437775
D_1_8_1,5.964359,-50.804659,12.587346,39.840397,17.238953,-518.202605,21.703479,8.786873,21.041534,30.331197,26.581669,5.437803
D_1_8_1,6.037095,-50.804828,12.584953,38.483229,17.069552,-554.172806,21.700608,8.493256,21.196202,31.827313,27.460709,5.437831
D_1_8_1,6.109831,-50.804998,12.58256,34.75872,16.976802,-594.257607,21.697734,10.255014,21.481315,33.504949,29.757421,5.437858
D_1_8_1,6.182567,-50.805168,12.580167,30.203976,16.894878,-637.498971,21.694863,12.563763,24.412069,32.82019,31.186837,5.437886
D_1_8_1,6.255303,-50.80534,12.577774,32.606308,16.85327,-682.552782,21.691992,10.21279,21.977321,35.20358,31.679504,5.437913
D_1_8_1,6.328039,-50.805509,12.575381,34.899787,16.866906,-726.558339,21.689121,8.507191,21.697714,34.895309,31.132442,5.437941
D_1_8_1,6.400775,-50.80568,12.572988,31.11862,17.031539,-767.883811,21.686249,9.25346,24.992388,34.635532,31.076,5.437968
D_1_8_1,6.473511,-50.805849,12.570595,32.553602,17.310587,-810.081952,21.683378,6.67695,30.693665,30.075784,32.136822,5.437996
D_1_8_1,6.546247,-50.806019,12.568202,32.944497,17.237793,-856.027133,21.680507,10.317088,29.073613,27.6648,32.837844,5.438023
D_1_8_1,6.618983,-50.80619,12.565809,33.041073,17.300796,-902.714888,21.677636,9.452338,27.595884,29.910704,31.96825,5.438051
D_1_8_1,6.691719,-50.80636,12.563416,35.79612,17.05676,-944.496174,21.674763,9.453668,24.301501,30.448709,30.108801,5.438078
D_1_8_1,6.764455,-50.80653,12.561023,39.699531,16.826302,-983.664536,21.671891,8.371187,22.553603,29.375679,28.655005,5.438105
D_1_8_1,6.837192,-50.806701,12.558631,36.807407,16.855535,-1021.850339,21.66902,7.583222,23.964088,31.645283,27.283366,5.438132
D_1_8_1,6.909928,-50.80687,12.556238,35.644379,16.933352,-1057.620277,21.666149,6.658912,24.28363,33.413081,25.964418,5.43816
D_1_8_1,6.982664,-50.807041,12.553845,35.972444,17.105135,-1091.004547,21.663277,6.604112,23.464564,33.958883,25.127419,5.438187
D_1_8_1,7.0554,-50.80721,12.551452,33.612301,17.48631,-1123.372574,21.660406,6.359754,25.510049,34.517893,24.127146,5.438214
D_1_8_1,7.128136,-50.807381,12.549059,32.881837,17.87479,-1155.674137,21.657535,3.519165,30.224164,33.374831,22.759056,5.438241
D_1_8_1,7.200872,-50.807551,12.546666,26.600539,18.479097,-1186.059142,21.654663,3.835818,37.548879,32.014763,20.950637,5.438268
D_1_8_1,7.273608,-50.807721,12.544273,20.945268,18.841094,-1212.453353,21.65179,6.660561,40.090095,32.304076,19.030683,5.438295
D_1_8_1,7.346344,-50.807891,12.54188,24.733537,18.888681,-1236.116487,21.648919,4.931234,39.340999,30.994228,18.484888,5.438322
D_1_8_1,7.41908,-50.808062,12.539487,29.435964,18.662945,-1260.309449,21.646048,3.594196,36.113366,30.856475,20.498476,5.438348
D_1_8_1,7.491816,-50.808232,12.537094,33.187913,18.335144,-1289.092765,21.643176,4.203155,30.920066,31.688867,24.267044,5.438375
D_1_8_1,7.564552,-50.808402,12.534701,37.556479,18.171001,-1323.96533,21.640305,3.847066,27.331687,31.264769,27.255726,5.438402
D_1_8_1,7.637288,-50.808572,12.532308,37.951682,18.296859,-1361.96514,21.637434,2.512005,29.180916,30.355397,27.702958,5.438429
D_1_8_1,7.710025,-50.808742,12.529915,40.065864,18.393131,-1400.427013,21.634563,1.635406,29.523773,28.774957,27.151616,5.438455
D_1_8_1,7.782761,-50.808912,12.527523,38.162828,18.210311,-1438.045159,21.631691,2.76729,29.851617,29.218265,26.357768,5.438482
D_1_8_1,7.855497,-50.809083,12.52513,39.875894,18.26848,-1472.621483,21.628818,0.990185,29.340238,29.793683,25.298433,5.438509
D_1_8_1,7.928233,-50.809253,12.522737,40.109512,18.303822,-1506.198076,21.625947,0.204276,29.829811,29.856401,26.145169,5.438535
D_1_8_1,8.000969,-50.809423,12.520344,41.568341,18.018953,-1543.862325,21.623076,0,26.293532,30.626255,27.931139,5.438562
D_1_8_1,8.073705,-50.809594,12.517951,38.58141,17.785268,-1583.756459,21.620204,0,28.847581,31.863438,28.33509,5.438588
D_1_8_1,8.146441,-50.809764,12.515558,40.29017,17.780867,-1622.097715,21.617333,0,27.743985,31.965793,27.337004,5.438615
D_1_8_1,8.219177,-50.809933,12.513165,39.58606,18.109561,-1657.436346,21.614462,0,29.698121,30.715509,25.620223,5.438641
D_1_8_1,8.291913,-50.810103,12.510772,41.851306,18.659411,-1691.308409,21.611591,0,29.287131,28.331595,23.7017,5.438667
D_1_8_1,8.364649,-50.810273,12.508379,38.750988,19.136292,-1723.230236,21.608719,2.816488,30.711627,27.720895,21.787891,5.438694
D_1_8_1,8.437385,-50.810443,12.505986,40.073832,19.455825,-1751.394875,21.605846,2.387684,31.380842,26.157641,19.706505,5.43872
D_1_8_1,8.510121,-50.810613,12.503593,37.18608,19.60007,-1775.179221,21.602975,2.137424,34.921287,25.755208,17.014174,5.438746
D_1_8_1,8.582857,-50.810784,12.5012,35.302548,19.64368,-1793.892113,21.600104,3.870832,34.396351,26.430266,14.531191,5.438772
D_1_8_1,8.655594,-50.810953,12.498807,26.167091,19.554561,-1810.827311,21.597232,5.943132,39.47381,28.415967,13.069523,5.438798
D_1_8_1,8.72833,-50.811125,12.496415,22.769135,19.248083,-1826.251067,21.594361,6.236978,41.148913,29.844973,12.72203,5.438824
D_1_8_1,8.801066,-50.811294,12.494022,38.363826,18.483308,-1841.801361,21.59149,1.544769,31.419525,28.671878,12.09333,5.43885
D_1_8_1,8.873802,-50.811464,12.491629,38.293143,17.703964,-1854.305077,21.588618,5.528655,28.512353,27.665849,11.343721,5.438876
D_1_8_1,8.946538,-50.811634,12.489236,37.52069,17.35119,-1866.162627,21.585746,6.037605,25.89276,30.548946,13.720538,5.438902
D_1_8_1,9.019274,-50.811804,12.486843,35.001035,17.081132,-1885.460119,21.582874,6.132659,23.713915,35.15239,17.773649,5.438929
D_1_8_1,9.09201,-50.811975,12.48445,34.870515,16.920562,-1910.059065,21.580003,6.065572,24.93964,34.124273,19.804176,5.438954
D_1_8_1,9.164746,-50.812144,12.482057,40.150622,17.076981,-1935.645127,21.577131,4.377167,23.710957,31.761254,20.113941,5.43898
D_1_8_1,9.237482,-50.812314,12.479664,46.3101,17.387272,-1960.196925,21.57426,4.599722,18.341171,30.749006,21.353755,5.439006
D_1_8_1,9.310218,-50.812484,12.477271,51.630949,17.535299,-1987.153516,21.571389,3.889071,14.110231,30.36975,24.535709,5.439032
D_1_8_1,9.382954,-50.812654,12.474878,50.388175,17.963873,-2021.505319,21.568518,0.490796,19.309399,29.81163,25.474894,5.439057
D_1_8_1,9.45569,-50.812825,12.472485,36.003617,18.812325,-2054.45612,21.565646,0.69622,34.874562,28.425602,22.256749,5.439083
D_1_8_1,9.528427,-50.812995,12.470092,36.139646,19.381249,-2077.677883,21.562774,4.015669,32.394557,27.450128,18.035849,5.439109
D_1_8_1,9.601163,-50.813166,12.467699,34.968171,19.592291,-2095.329212,21.559902,4.736818,33.310883,26.984126,15.069169,5.439134
D_1_8_1,9.673899,-50.813335,12.465306,41.729481,19.605246,-2109.53509,21.557031,1.631507,31.789011,24.850001,14.532743,5.43916
D_1_8_1,9.746635,-50.813505,12.462914,44.327213,19.404779,-2126.44957,21.554159,0.234585,30.495109,24.943093,15.597331,5.439185
D_1_8_1,9.819371,-50.813675,12.460521,43.269883,19.061534,-2145.644275,21.551288,0.153539,30.027359,26.549221,15.434416,5.439211
D_1_8_1,9.892107,-50.813845,12.458128,45.798042,18.645214,-2161.776415,21.548417,0.008927,26.183136,28.009896,14.636218,5.439236
D_1_8_1,9.964843,-50.814015,12.455735,41.74329,18.421969,-2176.578096,21.545546,0.14886,28.960859,29.146992,15.248026,5.439261
D_1_8_1,10.037579,-50.814186,12.453342,41.540285,18.284669,-2194.497765,21.542674,0.977641,27.600324,29.881751,16.095268,5.439287
D_1_8_1,10.110315,-50.814355,12.450949,42.910669,18.485446,-2213.070833,21.539802,0.722754,27.26104,29.105537,16.446547,5.439312
D_1_8_1,10.183051,-50.814525,12.448556,45.44079,19.116996,-2233.644681,21.53693,0,28.487406,26.071481,16.214661,5.439337
D_1_8_1,10.255787,-50.814695,12.446163,45.667588,19.507976,-2253.641301,21.534059,0,29.972164,24.281105,13.329947,5.439363
D_1_8_1,10.328523,-50.814865,12.44377,44.663056,19.571959,-2266.518751,21.531187,0.464124,30.713164,24.159654,8.479194,5.439388
D_1_8_1,10.401259,-50.815035,12.441377,43.092321,19.599512,-2272.806626,21.528316,1.840426,30.174262,24.892991,4.303661,5.439413
D_1_8_1,10.473996,-50.815205,12.438984,46.664686,19.395664,-2273.992051,21.525445,1.694875,26.158935,25.481505,2.310845,5.439438
D_1_8_1,10.546732,-50.815375,12.436591,42.418875,18.876147,-2275.326134,21.522573,3.602201,25.335245,28.643679,1.940936,5.439463
D_1_8_1,10.619468,-50.815545,12.434198,40.084566,18.913979,-2278.577869,21.519702,4.632958,26.729419,28.553058,1.04576,5.439488
D_1_8_1,10.692204,-50.815715,12.431805,36.66412,18.995643,-2277.896382,21.516829,4.161176,30.330008,28.844694,0.375288,5.439512
D_1_8_1,10.76494,-50.815885,12.429413,38.571929,18.959771,-2276.904528,21.513958,3.844842,28.592035,28.991195,1.364184,5.439538
D_1_8_1,10.837676,-50.816055,12.42702,38.911127,18.748056,-2278.098605,21.511086,6.321402,23.930281,30.837192,1.929947,5.439562
D_1_8_1,10.910412,-50.816225,12.424627,36.387234,18.359776,-2279.522167,21.508215,9.643759,20.040996,33.928011,1.071946,5.439587
D_1_8_1,10.983148,-50.816395,12.422234,38.327598,18.522527,-2279.88192,21.505344,8.730597,20.801688,32.14012,0.648246,5.439612
D_1_8_1,11.055884,-50.816565,12.419841,40.145047,18.755896,-2281.137434,21.502473,8.771057,19.922119,31.161777,1.399908,5.439637
D_1_8_1,11.12862,-50.816735,12.417448,32.951204,19.199831,-2283.046562,21.499601,8.631451,27.994141,30.423204,1.999778,5.439661
D_1_8_1,11.201356,-50.816905,12.415055,33.926975,19.287673,-2284.516406,21.49673,7.611192,28.848384,29.613449,2.789675,5.439686
D_1_8_1,11.274092,-50.817075,12.412662,35.488732,19.117709,-2288.324477,21.493857,9.205422,24.501213,30.804634,3.798803,5.43971
D_1_8_1,11.346829,-50.817245,12.410269,31.892227,19.160587,-2294.074351,21.490986,10.96304,25.561336,31.583401,3.563167,5.439735
D_1_8_1,11.419565,-50.817416,12.407876,29.568406,19.200255,-2298.193614,21.488114,11.002281,27.756825,31.67249,2.349221,5.43976
D_1_8_1,11.492301,-50.817585,12.405483,30.12986,19.217763,-2300.107846,21.485243,8.649205,30.510825,30.710112,1.810217,5.439784
D_1_8_1,11.565037,-50.817755,12.40309,26.176248,19.289148,-2302.277207,21.482372,10.353256,32.1288,31.341698,1.587354,5.439808
D_1_8_1,11.637773,-50.817926,12.400697,25.719137,19.253416,-2303.403213,21.4795,12.941798,28.719025,32.620045,1.221725,5.439833
D_1_8_1,11.710509,-50.818095,12.398304,26.462212,19.838255,-2304.501967,21.476629,10.532141,33.784595,29.221054,1.444432,5.439857
D_1_8_1,11.783245,-50.818265,12.395912,25.536801,19.496755,-2306.795627,21.473758,16.05347,25.310196,33.099532,1.301292,5.439881
D_1_8_1,11.855981,-50.818435,12.393519,29.249125,19.147119,-2307.432914,21.470885,11.775216,26.581915,32.393744,1.602634,5.439906
D_1_8_1,11.928717,-50.818605,12.391126,28.04574,19.41092,-2309.980863,21.468013,10.832213,30.17582,30.946227,2.431345,5.43993
D_1_8_1,12.001453,-50.818775,12.388733,30.526314,19.681369,-2313.305063,21.465142,10.343779,29.782887,29.347018,1.864204,5.439954
D_1_8_1,12.074189,-50.818945,12.38634,30.865252,19.703399,-2313.979659,21.462271,9.947188,30.140437,29.047124,1.018044,5.439978
D_1_8_1,12.146925,-50.819115,12.383947,26.870337,19.692258,-2314.682345,21.4594,9.800029,33.903566,29.426069,0.788767,5.440002
D_1_8_1,12.219661,-50.819285,12.381554,24.913809,19.646076,-2315.125638,21.456528,12.009956,32.275527,30.800707,0.670564,5.440026
D_1_8_1,12.292398,-50.819455,12.379161,27.662164,19.450398,-2315.31408,21.453657,12.154689,28.771555,31.411593,1.000284,5.44005
D_1_8_1,12.365134,-50.819625,12.376768,27.06648,19.365647,-2317.252903,21.450786,9.833733,32.428133,30.671654,1.984052,5.440074
D_1_8_1,12.43787,-50.819795,12.374375,23.669037,19.12288,-2319.580085,21.447913,12.552557,30.738203,33.040203,2.892265,5.440098
D_1_8_1,12.510606,-50.819964,12.371982,28.035442,18.943274,-2321.823578,21.445041,11.235555,28.315932,32.41307,3.369294,5.440122
D_1_8_1,12.583342,-50.820135,12.369589,30.330121,18.841493,-2322.656892,21.44217,11.018267,25.796848,32.854766,3.288279,5.440146
D_1_8_1,12.656078,-50.820304,12.367196,24.170741,18.49778,-2321.336167,21.439299,13.878964,26.654349,35.295948,3.239093,5.440169
D_1_8_1,12.728814,-50.820474,12.364803,28.971696,18.442693,-2320.866758,21.436427,15.275271,21.23627,34.516764,2.782669,5.440193
D_1_8_1,12.80155,-50.820644,12.36241,30.646477,19.030179,-2321.703536,21.433556,12.784798,24.233698,32.335027,2.496259,5.440217
D_1_8_1,12.874286,-50.820815,12.360018,28.817113,18.979445,-2323.031752,21.430685,11.24772,27.147922,32.787246,1.590979,5.440241
D_1_8_1,12.947022,-50.820984,12.357625,29.241936,18.94066,-2322.031717,21.427813,12.639012,24.550194,33.568857,0.882985,5.440264
D_1_8_1,13.019758,-50.821155,12.355232,26.556134,19.194599,-2321.359942,21.42494,13.122063,27.374772,32.947034,0.853223,5.440288
D_1_8_1,13.092494,-50.821325,12.352839,27.121588,19.268138,-2322.892714,21.422069,11.763785,29.180539,31.934091,1.242681,5.440311
D_1_8_1,13.165231,-50.821494,12.350446,27.648377,19.223303,-2323.895111,21.419198,12.576168,27.468239,32.307217,0.707448,5.440335
D_1_8_1,13.237967,-50.821665,12.348053,31.942765,19.069811,-2323.826363,21.416327,14.094495,21.222449,32.740292,0.914589,5.440358
D_1_8_1,13.310703,-50.821833,12.34566,33.540898,19.178206,-2321.779669,21.413455,12.889806,21.550675,32.018621,1.078961,5.440381
D_1_8_1,13.383439,-50.822004,12.343267,27.79499,19.406375,-2321.847361,21.410584,13.104885,27.227904,31.872223,1.556153,5.440405
D_1_8_1,13.456175,-50.822174,12.340874,26.15217,19.56314,-2324.736812,21.407713,12.916431,29.635902,31.295499,2.924472,5.440428
D_1_8_1,13.528911,-50.822343,12.338481,26.174096,19.885541,-2326.472107,21.404841,11.85097,32.522144,29.45279,3.114676,5.440451
D_1_8_1,13.601647,-50.822513,12.336088,24.652385,19.905687,-2325.344971,21.401968,12.802628,32.699042,29.845945,2.394399,5.440475
D_1_8_1,13.674383,-50.822683,12.333695,25.267252,19.723346,-2324.109621,21.399097,13.789728,29.891659,31.05136,1.2008,5.440498
D_1_8_1,13.747119,-50.822853,12.331302,25.473485,19.639792,-2322.274988,21.396226,13.718855,29.401933,31.405725,1.842862,5.440521
D_1_8_1,13.819855,-50.823024,12.328909,31.709705,19.833436,-2319.223086,21.393354,11.726207,27.324111,29.239976,1.121981,5.440544
D_1_8_1,13.892591,-50.823193,12.326516,23.364704,19.934208,-2319.604663,21.390483,10.967346,36.602915,29.065036,2.218828,5.440567
D_1_8_1,13.965327,-50.823363,12.324124,21.852344,19.852839,-2324.527363,21.387612,13.500109,33.899757,30.747791,2.356833,5.44059
D_1_8_1,14.038063,-50.823533,12.321731,29.737226,19.940166,-2325.166659,21.384741,12.629134,28.309868,29.323772,1.100883,5.440613
D_1_8_1,14.1108,-50.823703,12.319338,31.711765,19.932193,-2324.449277,21.381869,10.868038,29.025115,28.395081,1.022436,5.440636
D_1_8_1,14.183536,-50.823872,12.316945,26.269176,20.012772,-2324.122085,21.378996,13.156396,31.054531,29.519897,0.749429,5.440659
