position,TerrainSlope,lon,lat
0,4.470284,-50.790689,12.783565
0.072736,5.436132,-50.790859,12.781172
0.145472,4.876019,-50.79103,12.778779
0.218208,3.23387,-50.791201,12.776386
0.290944,3.866969,-50.791372,12.773993
0.36368,5.571353,-50.791541,12.7716
0.436416,7.047968,-50.791712,12.769207
0.509153,8.354239,-50.791883,12.766815
0.581889,8.014353,-50.792053,12.764422
0.654625,8.436429,-50.792223,12.762029
0.727361,11.158833,-50.792394,12.759636
0.800097,9.872095,-50.792565,12.757243
0.872833,5.202383,-50.792736,12.75485
0.945569,2.335844,-50.792905,12.752457
1.018305,1.251183,-50.793076,12.750064
1.091041,1.094746,-50.793246,12.747671
1.163777,0.535052,-50.793416,12.745278
1.236513,0.743199,-50.793587,12.742885
1.309249,1.085098,-50.793757,12.740492
1.381986,0.731109,-50.793928,12.7381
1.454722,0.053324,-50.794098,12.735707
1.527458,0.59596,-50.794269,12.733314
1.600194,0.23551,-50.79444,12.730921
1.67293,0.734176,-50.794609,12.728528
1.745666,3.613489,-50.794781,12.726135
1.818402,7.494601,-50.79495,12.723742
1.891138,5.768613,-50.795121,12.721349
1.963874,7.709967,-50.795291,12.718956
2.03661,6.183566,-50.795461,12.716563
2.109346,1.787541,-50.795632,12.71417
2.182082,0.990734,-50.795802,12.711777
2.254818,1.983086,-50.795972,12.709385
2.327555,3.29896,-50.796143,12.706992
2.400291,1.529965,-50.796313,12.704599
2.473027,3.790621,-50.796484,12.702206
2.545763,4.197293,-50.796655,12.699813
2.618499,1.648817,-50.796824,12.69742
2.691235,0.869757,-50.796996,12.695027
2.763971,0.270846,-50.797165,12.692634
2.836707,1.687303,-50.797335,12.690241
2.909443,2.521707,-50.797506,12.687848
2.982179,4.412684,-50.797677,12.685455
3.054915,6.338546,-50.797846,12.683062
3.127651,8.915764,-50.798017,12.68067
3.200388,11.675306,-50.798187,12.678277
3.273124,11.481449,-50.798358,12.675884
3.34586,10.783157,-50.798528,12.673491
3.418596,10.898609,-50.798699,12.671098
3.491332,11.333145,-50.798869,12.668705
3.564068,12.389953,-50.799039,12.666312
3.636804,13.62699,-50.799209,12.663919
3.70954,15.367951,-50.799379,12.661526
3.782276,17.372711,-50.799551,12.659133
