position,FeO Abundance,lon,lat
0,19.415828,-50.790689,12.783565
0.072736,19.591473,-50.790859,12.781172
0.145472,19.654541,-50.79103,12.778779
0.218208,19.531795,-50.791201,12.776386
0.290944,19.408219,-50.791372,12.773993
0.36368,19.364047,-50.791541,12.7716
0.436416,19.314434,-50.791712,12.769207
0.509153,19.263851,-50.791883,12.766815
0.581889,19.274519,-50.792053,12.764422
0.654625,19.189055,-50.792223,12.762029
0.727361,19.013872,-50.792394,12.759636
0.800097,19.239288,-50.792565,12.757243
0.872833,19.43662,-50.792736,12.75485
0.945569,19.503522,-50.792905,12.752457
1.018305,19.403794,-50.793076,12.750064
1.091041,19.186566,-50.793246,12.747671
1.163777,19.152739,-50.793416,12.745278
1.236513,19.271038,-50.793587,12.742885
1.309249,19.241103,-50.793757,12.740492
1.381986,19.154686,-50.793928,12.7381
1.454722,18.979525,-50.794098,12.735707
1.527458,18.678542,-50.794269,12.733314
1.600194,18.652499,-50.79444,12.730921
1.67293,18.699633,-50.794609,12.728528
1.745666,18.511085,-50.794781,12.726135
1.818402,18.781392,-50.79495,12.723742
1.891138,19.689495,-50.795121,12.721349
1.963874,19.807751,-50.795291,12.718956
2.03661,18.830713,-50.795461,12.716563
2.109346,18.305472,-50.795632,12.71417
2.182082,18.593827,-50.795802,12.711777
2.254818,18.926942,-50.795972,12.709385
2.327555,19.371904,-50.796143,12.706992
2.400291,19.836044,-50.796313,12.704599
2.473027,20.001903,-50.796484,12.702206
2.545763,19.800672,-50.796655,12.699813
2.618499,19.637032,-50.796824,12.69742
2.691235,19.492159,-50.796996,12.695027
2.763971,19.505238,-50.797165,12.692634
2.836707,19.465517,-50.797335,12.690241
2.909443,19.35339,-50.797506,12.687848
2.982179,19.449658,-50.797677,12.685455
3.054915,19.506752,-50.797846,12.683062
3.127651,19.456961,-50.798017,12.68067
3.200388,19.269575,-50.798187,12.678277
3.273124,18.993108,-50.798358,12.675884
3.34586,18.818813,-50.798528,12.673491
3.418596,18.739983,-50.798699,12.671098
3.491332,18.424709,-50.798869,12.668705
3.564068,18.066021,-50.799039,12.666312
3.636804,17.868572,-50.799209,12.663919
3.70954,17.936856,-50.799379,12.661526
3.782276,18.049113,-50.799551,12.659133
3.855012,18.20415,-50.799721,12.65674
3.927748,18.435894,-50.79989,12.654347
4.000484,18.524411,-50.800061,12.651955
4.07322,18.605129,-50.800231,12.649562
4.145957,18.96387,-50.800402,12.647169
4.218693,19.334946,-50.800572,12.644776
4.291429,19.40355,-50.800743,12.642383
4.364165,20.137497,-50.800912,12.63999
4.436901,20.371504,-50.801082,12.637597
4.509637,20.459606,-50.801253,12.635204
4.582373,20.299958,-50.801423,12.632811
4.655109,20.100465,-50.801593,12.630418
4.727845,20.207736,-50.801764,12.628025
4.800581,20.453257,-50.801934,12.625632
4.873317,20.37498,-50.802105,12.62324
4.946053,20.102566,-50.802274,12.620847
5.01879,19.931653,-50.802445,12.618454
5.091526,19.713054,-50.802615,12.616061
5.164262,19.38521,-50.802785,12.613668
5.236998,19.417041,-50.802955,12.611275
5.309734,19.378096,-50.803125,12.608882
5.38247,18.991599,-50.803296,12.606489
5.455206,18.460822,-50.803466,12.604096
5.527942,18.025441,-50.803636,12.601703
5.600678,17.962901,-50.803807,12.59931
5.673414,17.910601,-50.803977,12.596917
5.74615,17.670785,-50.804147,12.594524
5.818886,17.135655,-50.804317,12.592132
5.891623,16.958334,-50.804488,12.589739
5.964359,17.238953,-50.804659,12.587346
6.037095,17.069552,-50.804828,12.584953
6.109831,16.976802,-50.804998,12.58256
6.182567,16.894878,-50.805168,12.580167
6.255303,16.85327,-50.80534,12.577774
6.328039,16.866906,-50.805509,12.575381
