position,Plagioclase Abundance,lon,lat
0,29.391474,-50.790689,12.783565
0.072736,28.786657,-50.790859,12.781172
0.145472,28.697059,-50.79103,12.778779
0.218208,30.624747,-50.791201,12.776386
0.290944,30.644968,-50.791372,12.773993
0.36368,30.636875,-50.791541,12.7716
0.436416,32.109012,-50.791712,12.769207
0.509153,32.279382,-50.791883,12.766815
0.581889,30.215253,-50.792053,12.764422
0.654625,31.884807,-50.792223,12.762029
0.727361,31.378637,-50.792394,12.759636
0.800097,31.99346,-50.792565,12.757243
0.872833,30.435552,-50.792736,12.75485
0.945569,29.083345,-50.792905,12.752457
1.018305,29.758592,-50.793076,12.750064
1.091041,30.512834,-50.793246,12.747671
1.163777,30.420399,-50.793416,12.745278
1.236513,29.782877,-50.793587,12.742885
1.309249,29.948765,-50.793757,12.740492
1.381986,30.325327,-50.793928,12.7381
1.454722,31.350983,-50.794098,12.735707
1.527458,31.73648,-50.794269,12.733314
1.600194,30.715887,-50.79444,12.730921
1.67293,31.331465,-50.794609,12.728528
1.745666,31.516647,-50.794781,12.726135
1.818402,31.290778,-50.79495,12.723742
1.891138,29.025364,-50.795121,12.721349
1.963874,28.37296,-50.795291,12.718956
2.03661,31.838678,-50.795461,12.716563
2.109346,34.261109,-50.795632,12.71417
2.182082,33.419572,-50.795802,12.711777
2.254818,30.990952,-50.795972,12.709385
2.327555,27.69934,-50.796143,12.706992
2.400291,26.890069,-50.796313,12.704599
2.473027,27.428604,-50.796484,12.702206
2.545763,27.973686,-50.796655,12.699813
2.618499,28.300962,-50.796824,12.69742
2.691235,29.565606,-50.796996,12.695027
2.763971,30.9944,-50.797165,12.692634
2.836707,28.293832,-50.797335,12.690241
2.909443,27.518652,-50.797506,12.687848
2.982179,28.750686,-50.797677,12.685455
3.054915,28.077651,-50.797846,12.683062
3.127651,27.946065,-50.798017,12.68067
3.200388,29.888381,-50.798187,12.678277
3.273124,31.015106,-50.798358,12.675884
3.34586,31.831409,-50.798528,12.673491
3.418596,32.511482,-50.798699,12.671098
3.491332,31.599008,-50.798869,12.668705
3.564068,34.23956,-50.799039,12.666312
3.636804,35.197923,-50.799209,12.663919
3.70954,34.946226,-50.799379,12.661526
3.782276,35.305282,-50.799551,12.659133
3.855012,34.896512,-50.799721,12.65674
3.927748,32.936533,-50.79989,12.654347
4.000484,31.639394,-50.800061,12.651955
4.07322,30.167619,-50.800231,12.649562
4.145957,27.964369,-50.800402,12.647169
4.218693,27.772963,-50.800572,12.644776
4.291429,27.574033,-50.800743,12.642383
4.364165,26.293371,-50.800912,12.63999
4.436901,25.421577,-50.801082,12.637597
4.509637,24.972154,-50.801253,12.635204
4.582373,25.640507,-50.801423,12.632811
4.655109,26.211801,-50.801593,12.630418
4.727845,25.825098,-50.801764,12.628025
4.800581,25.192808,-50.801934,12.625632
4.873317,27.180308,-50.802105,12.62324
4.946053,27.751314,-50.802274,12.620847
5.01879,27.764828,-50.802445,12.618454
5.091526,29.202028,-50.802615,12.616061
5.164262,29.698073,-50.802785,12.613668
5.236998,30.917382,-50.802955,12.611275
5.309734,30.26167,-50.803125,12.608882
5.38247,30.900526,-50.803296,12.606489
5.455206,29.737005,-50.803466,12.604096
5.527942,27.046732,-50.803636,12.601703
5.600678,31.41337,-50.803807,12.59931
5.673414,29.803453,-50.803977,12.596917
5.74615,25.954455,-50.804147,12.594524
5.818886,30.281742,-50.804317,12.592132
5.891623,30.254347,-50.804488,12.589739
5.964359,30.331197,-50.804659,12.587346
6.037095,31.827313,-50.804828,12.584953
6.109831,33.504949,-50.804998,12.58256
6.182567,32.82019,-50.805168,12.580167
6.255303,35.20358,-50.80534,12.577774
6.328039,34.895309,-50.805509,12.575381
6.400775,34.635532,-50.80568,12.572988
6.473511,30.075784,-50.805849,12.570595
6.546247,27.6648,-50.806019,12.568202
6.618983,29.910704,-50.80619,12.565809
6.691719,30.448709,-50.80636,12.563416
6.764455,29.375679,-50.80653,12.561023
6.837192,31.645283,-50.806701,12.558631
6.909928,33.413081,-50.80687,12.556238
6.982664,33.958883,-50.807041,12.553845
7.0554,34.517893,-50.80721,12.551452
7.128136,33.374831,-50.807381,12.549059
7.200872,32.014763,-50.807551,12.546666
7.273608,32.304076,-50.807721,12.544273
7.346344,30.994228,-50.807891,12.54188
7.41908,30.856475,-50.808062,12.539487
7.491816,31.688867,-50.808232,12.537094
7.564552,31.264769,-50.808402,12.534701
