position,lon,lat,Clinopyroxene Abundance,FeO Abundance,TerrainHeight,Iron Abundance,Olivine Abundance,Orthopyroxene Abundance,Plagioclase Abundance,TerrainSlope,Titanium Abundance
24.310986,58.984759,-8.909552,8.155185,7.64365,-1492.82989,7.972667,3.845435,17.134443,70.864939,15.615417,0.21924
24.572395,58.993484,-8.909403,8.060491,7.759251,-1556.425631,7.966831,3.829347,15.351767,72.758392,15.162501,0.217727
24.833803,59.002208,-8.909253,8.238236,8.257995,-1619.77722,7.960998,4.531274,17.105962,70.124531,13.178351,0.21658
25.095212,59.010933,-8.909103,8.046185,8.071709,-1681.968035,7.95517,4.28951,14.72103,72.943279,8.841468,0.215662
25.35662,59.019658,-8.908952,9.83211,7.471369,-1713.848048,7.949345,3.958791,11.885677,74.323424,5.498578,0.214744
25.618029,59.028382,-8.908802,10.04366,7.402288,-1717.010558,7.943525,3.746353,9.425902,76.784084,6.04916,0.213825
25.879437,59.037107,-8.908651,9.557444,7.663497,-1710.182819,7.937709,3.863265,9.273523,77.305769,6.57987,0.212906
26.140845,59.045832,-8.9085,9.488108,7.574819,-1698.515663,7.931897,3.684003,9.60611,77.221778,7.146827,0.211987
26.402254,59.054556,-8.908349,9.140924,7.516415,-1685.995592,7.926089,3.510267,10.034673,77.314133,8.294676,0.211068
26.663662,59.063281,-8.908198,8.568617,7.578462,-1668.547224,7.920285,3.740889,10.405397,77.285096,9.02532,0.210148
26.925071,59.072005,-8.908046,9.633881,7.508444,-1641.902629,7.914486,3.145068,10.266215,76.954836,7.875027,0.209229
27.186479,59.08073,-8.907895,9.643119,7.31932,-1617.852969,7.908691,3.039085,8.965969,78.351826,6.190208,0.208309
27.447888,59.089455,-8.907743,9.517021,7.156373,-1590.604276,7.9029,3.527727,7.392174,79.56308,5.895167,0.207389
27.709296,59.098179,-8.907591,10.173087,7.118332,-1561.8979,7.897113,3.355604,6.636558,79.834754,5.926433,0.206468
27.970705,59.106904,-8.907438,10.505799,7.064386,-1535.925045,7.89133,3.296996,6.386287,79.810918,5.910775,0.205548
28.232113,59.115628,-8.907286,9.987545,7.110529,-1512.369984,7.885552,3.473784,6.681248,79.857423,6.293153,0.204627
28.493522,59.124353,-8.907133,8.534766,7.041636,-1484.17702,7.879777,4.26676,6.425389,80.773086,7.146315,0.203706
28.75493,59.133077,-8.90698,5.521308,6.777559,-1446.373236,7.874007,5.393877,6.760614,82.324201,7.641152,0.202784
29.016338,59.141802,-8.906828,4.728571,6.355039,-1407.118401,7.868242,6.134222,5.577393,83.559814,5.342061,0.201863
29.277747,59.150527,-8.906674,2.733052,6.019177,-1388.991725,7.86248,8.595673,2.230385,86.44089,5.175257,0.200941
29.539155,59.159251,-8.90652,3.17491,6.293118,-1414.526598,7.856723,9.316918,1.599331,85.908842,10.485679,0.200019
29.800564,59.167976,-8.906367,6.817152,6.50055,-1467.776754,7.85097,5.46523,6.834521,80.883098,11.050364,0.199097
30.061972,59.1767,-8.906213,8.449361,6.374574,-1502.179887,7.845221,2.384191,10.777243,78.389205,9.682976,0.198175
30.323381,59.185425,-8.906058,6.948325,6.609915,-1511.83553,7.839477,3.511058,8.17615,81.364465,7.640094,0.197252
30.584789,59.194149,-8.905904,7.617675,6.811039,-1515.578299,7.833737,4.252372,6.249643,81.880311,4.482957,0.196329
30.846198,59.202874,-8.90575,8.733745,6.898439,-1506.402964,7.828001,4.779098,4.962088,81.52507,7.012974,0.195406
31.107606,59.211598,-8.905595,8.967172,6.770113,-1468.275512,7.822269,5.174228,4.054712,81.80389,7.218743,0.194482
31.369015,59.220323,-8.90544,9.679898,6.739157,-1437.457994,7.816542,4.968801,3.556537,81.794763,2.661997,0.193559
31.630423,59.229047,-8.905285,12.744834,6.60512,-1455.175841,7.810819,4.559867,1.533123,81.162176,11.317238,0.192635
31.891831,59.237772,-8.905129,9.816605,6.856448,-1516.416011,7.805101,5.886399,4.015233,80.281761,16.690518,0.191711
32.15324,59.246496,-8.904974,4.123112,6.587389,-1591.482389,7.799065,6.910321,6.944928,82.021638,19.412745,0.190787
32.414648,59.25522,-8.904818,3.513901,6.328523,-1680.992712,7.791042,5.871805,8.703964,81.910327,20.324668,0.189862
32.676057,59.263945,-8.904662,2.630493,6.74006,-1773.231746,7.782954,5.565252,13.08264,78.721613,17.528062,0.188937
32.937465,59.272669,-8.904506,6.146295,6.314344,-1849.525571,7.774869,4.054222,8.669664,81.129817,11.214133,0.188012
33.198874,59.281394,-8.904349,9.669009,6.199681,-1893.256347,7.766786,3.825966,3.472583,83.032441,6.921908,0.187087
33.460282,59.290118,-8.904193,10.328358,6.990453,-1921.950771,7.758705,3.771472,5.419552,80.480621,7.00353,0.186162
33.721691,59.298843,-8.904036,8.403256,7.497375,-1960.703269,7.750626,4.209306,8.371731,79.015708,7.29706,0.185236
33.983099,59.307567,-8.903879,9.435259,6.637368,-1998.817871,7.74255,3.920525,4.306025,82.338192,6.345083,0.18431
34.244508,59.316291,-8.903722,11.69302,6.368934,-2020.762892,7.734475,3.453726,1.984332,82.86892,8.853893,0.183384
34.505916,59.325016,-8.903564,11.117655,6.455879,-2062.154447,7.726403,3.132342,4.991164,80.758836,14.501627,0.182457
34.767324,59.33374,-8.903407,9.885788,6.88912,-2140.055698,7.718334,3.366298,10.602995,76.144918,17.480562,0.181531
35.028733,59.342465,-8.903249,6.127535,6.558634,-2228.428533,7.710266,3.213078,14.803079,75.85631,15.078788,0.180604
35.290141,59.351189,-8.903091,4.645163,6.307217,-2293.555542,7.702201,2.981962,12.434581,79.938294,8.975606,0.179676
35.55155,59.359913,-8.902933,7.850048,6.357909,-2321.448205,7.694138,2.595293,7.245741,82.308918,3.250997,0.178749
35.812958,59.368638,-8.902774,11.15677,7.06004,-2324.568033,7.686077,2.219615,6.941799,79.681815,1.941749,0.177821
36.074367,59.377362,-8.902616,11.849003,7.852416,-2328.968137,7.678018,2.270463,9.332535,76.548,1.911325,0.176893
36.335775,59.386086,-8.902457,12.104087,7.383018,-2334.223547,7.669961,2.214141,7.482083,78.199688,2.025451,0.175965
36.597184,59.394811,-8.902298,12.23555,7.058897,-2339.841559,7.661907,1.979624,8.105467,77.679357,1.665145,0.175037
36.858592,59.403535,-8.902139,12.134496,7.529198,-2348.661601,7.653855,2.233775,10.900527,74.731202,1.791179,0.174108
37.120001,59.412259,-8.901979,13.959798,7.731442,-2351.499074,7.645806,2.230999,8.498858,75.310341,2.665121,0.173179
37.381409,59.420984,-8.90182,15.104421,7.585785,-2348.653338,7.637759,1.919237,6.960447,76.015894,4.010303,0.17225
37.642817,59.429708,-8.90166,13.997887,7.381668,-2356.240315,7.629713,2.334799,9.734737,73.932576,7.878394,0.171321
37.904226,59.438432,-8.9015,11.561935,7.270431,-2386.839132,7.62167,3.315663,13.015278,72.107123,10.654872,0.170391
38.165634,59.447156,-8.901341,9.587443,7.257956,-2425.044403,7.61363,3.581837,12.041615,74.789102,9.893977,0.169462
38.427043,59.455881,-8.901179,10.451727,7.317006,-2449.76972,7.605592,3.581179,9.205623,76.761471,9.18381,0.168531
38.688451,59.464605,-8.901019,11.151632,7.443825,-2474.878205,7.597556,3.834819,9.382835,75.630713,12.622318,0.167601
38.94986,59.473329,-8.900858,8.355338,8.02671,-2531.888583,7.589522,5.477602,14.620181,71.546883,17.984197,0.16667
39.211268,59.482054,-8.900698,5.140776,7.84797,-2623.899039,7.58149,6.141505,16.560241,72.157479,21.396093,0.16574
39.472677,59.490778,-8.900535,3.706355,7.862941,-2729.109058,7.573461,5.017143,18.569765,72.706737,22.601387,0.164808
39.734085,59.499502,-8.900374,4.754482,8.358953,-2840.341264,7.565434,4.706487,20.439137,70.099893,20.343529,0.163877
39.995494,59.508226,-8.900212,8.789044,7.508332,-2934.732693,7.55741,3.857524,13.25195,74.101481,12.872086,0.162946
40.256902,59.51695,-8.90005,11.28626,6.912933,-2983.986237,7.549388,2.540553,7.222387,78.950799,6.215619,0.162014
40.51831,59.525675,-8.899888,11.155363,7.429234,-3008.359857,7.541368,2.41922,8.260931,78.164483,4.431833,0.161082
40.779719,59.534399,-8.899726,11.446081,7.336889,-3025.629072,7.53335,2.670317,7.142899,78.740702,3.998399,0.160149
41.041127,59.543123,-8.899564,13.956216,7.435948,-3032.35787,7.525335,2.725901,6.787872,76.530011,5.858914,0.159217
41.302536,59.551847,-8.899401,14.126072,8.140206,-3052.886584,7.517322,3.247178,13.484834,69.141918,13.272998,0.158284
41.563944,59.560571,-8.899238,10.577005,8.875105,-3121.425411,7.509312,4.195334,20.449023,64.778639,20.000049,0.157351
41.825353,59.569296,-8.899075,8.512562,8.241517,-3224.514399,7.501303,4.637398,18.676874,68.173169,22.270983,0.156417
42.086761,59.57802,-8.898912,8.836761,7.495311,-3332.876933,7.493297,5.197075,15.075814,70.890351,23.288186,0.155484
42.34817,59.586744,-8.898748,8.495034,7.797896,-3448.695113,7.485293,6.058509,15.198024,70.248433,23.197997,0.15455
42.609578,59.595468,-8.898584,8.120416,7.82183,-3561.74831,7.477292,6.086061,14.945692,70.847833,20.800798,0.153616
42.870987,59.604192,-8.898421,9.135124,7.490515,-3657.10179,7.469293,5.482403,14.1028,71.279678,16.960338,0.152681
43.132395,59.612916,-8.898256,12.526809,7.444602,-3716.395331,7.461297,4.32959,13.222699,69.920903,14.07939,0.151747
43.393803,59.62164,-8.898092,14.156562,7.905001,-3747.566178,7.453303,3.96502,13.227611,68.650806,12.529744,0.150812
43.655212,59.630365,-8.897928,14.373593,7.703805,-3777.11058,7.445311,3.053442,12.689035,69.883929,10.320117,0.149877
43.91662,59.639089,-8.897763,13.106943,7.198496,-3802.493027,7.437322,3.117866,11.614731,72.160459,6.975443,0.148941
44.178029,59.647813,-8.897598,11.070519,7.344032,-3820.589566,7.429334,3.925213,10.623375,74.380892,4.230258,0.148005
44.439437,59.656537,-8.897433,11.497239,7.554345,-3830.386802,7.42135,3.523769,10.082262,74.896729,3.490833,0.147069
44.700846,59.665261,-8.897268,14.236491,7.183318,-3833.990866,7.413367,2.041384,10.06159,73.660533,5.216621,0.146133
44.962254,59.673985,-8.897102,14.22018,6.818696,-3852.471591,7.405387,1.415112,10.843915,73.520793,8.857137,0.145197
45.223663,59.682709,-8.896936,12.831382,6.849714,-3894.837338,7.39741,1.656528,12.39909,73.113001,10.467879,0.14426
45.485071,59.691433,-8.89677,12.057712,6.912966,-3944.956109,7.389435,2.005635,13.616751,72.319903,9.130188,0.143323
45.74648,59.700157,-8.896604,12.559512,7.146016,-3988.032728,7.381462,2.237129,13.156863,72.046496,5.68923,0.142386
46.007888,59.708881,-8.896438,11.825765,7.702477,-4011.869585,7.373492,3.008668,12.548905,72.616662,1.545852,0.141448
46.269296,59.717605,-8.896271,11.541382,7.953766,-4013.114769,7.365524,4.239335,12.927989,71.291296,2.561221,0.140511
46.530705,59.726329,-8.896105,13.263828,7.866698,-3996.792652,7.357558,4.305204,13.690809,68.740163,5.031843,0.139572
46.792113,59.735053,-8.895938,13.991835,7.239725,-3970.544608,7.349595,2.748262,12.098766,71.161141,4.738827,0.138634
47.053522,59.743777,-8.895771,14.207945,6.683286,-3950.465221,7.341542,2.116056,10.0956,73.580398,1.429763,0.137696
47.31493,59.752501,-8.895603,14.849427,7.334491,-3951.718553,7.333119,2.900706,12.05393,70.195936,4.018453,0.136757
47.576339,59.761225,-8.895436,13.91128,8.14877,-3974.462744,7.324462,3.540491,15.113165,67.435063,7.799067,0.135818
47.837747,59.769949,-8.895268,14.204357,8.303014,-4017.635709,7.315805,3.201541,16.165113,66.428986,10.052409,0.134878
48.099156,59.778673,-8.8951,13.885226,7.764909,-4065.900199,7.307149,2.796124,14.381452,68.937199,10.475011,0.133939
48.360564,59.787397,-8.894932,13.564997,7.362839,-4110.304014,7.298492,2.42733,12.529814,71.477857,9.718144,0.132999
48.621973,59.796121,-8.894764,13.844553,7.243446,-4152.031292,7.289835,2.298004,11.676952,72.180493,7.959243,0.132059
48.883381,59.804845,-8.894595,13.741522,7.456088,-4188.428197,7.281179,2.893374,13.759961,69.605146,5.823166,0.131118
49.144789,59.813569,-8.894426,13.486896,7.406291,-4216.59351,7.272522,2.408409,13.885733,70.218961,4.793355,0.130177
49.406198,59.822293,-8.894257,13.130689,7.214825,-4231.863188,7.263866,2.629535,12.154078,72.085696,6.079047,0.129236
49.667606,59.831017,-8.894088,12.49878,7.293328,-4232.617077,7.255209,4.507677,12.245706,70.747838,7.460448,0.128295
49.929015,59.839741,-8.893919,12.315342,7.249493,-4225.169259,7.246553,5.058153,11.934724,70.691782,7.148393,0.127354
50.190423,59.848465,-8.893749,13.53133,6.569287,-4205.71601,7.237897,2.810534,9.123873,74.534265,5.089807,0.126412
50.451832,59.857189,-8.893579,14.791329,6.235809,-4189.022968,7.229241,1.88265,7.102295,76.223725,2.708954,0.12547
50.71324,59.865913,-8.893409,14.570583,6.592401,-4194.111698,7.220585,2.536208,8.842098,74.05111,4.072475,0.124527
50.974649,59.874637,-8.893239,12.698297,7.345119,-4213.346534,7.211929,4.474227,12.145737,70.681738,5.063551,0.123585
51.236057,59.883361,-8.893069,12.689799,7.828017,-4230.984664,7.203273,5.018878,13.294721,68.996603,4.015895,0.122642
51.497466,59.892085,-8.892898,14.895711,7.905368,-4231.080069,7.194617,3.740786,13.330492,68.033015,3.951638,0.121699
51.758874,59.900808,-8.892727,15.595686,7.88071,-4240.460291,7.185962,3.082967,13.982414,67.338934,8.698794,0.120755
52.020282,59.909532,-8.892556,13.391019,7.835465,-4286.16324,7.177306,3.781295,13.627427,69.200261,12.037333,0.119812
52.281691,59.918256,-8.892385,12.109375,7.906708,-4350.079951,7.168651,5.147981,13.910907,68.831738,10.128804,0.118868
52.543099,59.92698,-8.892214,13.210085,7.581364,-4382.942551,7.159995,4.423198,11.941364,70.425352,8.686436,0.117923
52.804508,59.935704,-8.892042,13.881554,6.983276,-4387.411323,7.15134,2.626106,9.737404,73.754937,7.472676,0.116979
53.065916,59.944428,-8.89187,12.711375,6.609324,-4401.639792,7.142685,3.23259,10.309147,73.746887,8.026414,0.116034
53.327325,59.953152,-8.891698,12.474581,6.626468,-4437.092054,7.13403,3.094999,12.740431,71.68999,10.496524,0.115089
53.588733,59.961875,-8.891526,12.469268,6.735186,-4492.605892,7.125375,1.995635,14.365973,71.169125,10.162195,0.114143
53.850142,59.970599,-8.891354,11.971867,6.659168,-4538.265965,7.11672,1.771672,12.466417,73.790046,7.297775,0.113198
54.11155,59.979323,-8.891181,11.359075,6.603879,-4543.003403,7.108065,2.162721,9.433012,77.045193,6.364421,0.112252
54.372959,59.988047,-8.891008,12.346423,6.637672,-4517.938513,7.09941,2.462317,8.433269,76.757991,6.139724,0.111306
54.634367,59.996771,-8.890835,13.145406,6.552304,-4488.443906,7.090756,2.548662,8.327125,75.978809,5.066921,0.110359
54.895775,60.005494,-8.890662,13.389782,6.548157,-4472.764618,7.082101,2.546168,9.101717,74.962331,4.295648,0.109412
55.157184,60.014218,-8.890489,14.659494,6.494231,-4471.347954,7.073447,1.993522,9.294308,74.052676,4.877359,0.108465
55.418592,60.022942,-8.890315,14.250159,6.796331,-4484.465537,7.064793,2.030502,9.602497,74.11684,7.437022,0.107518
55.680001,60.031666,-8.890141,11.343556,7.183794,-4516.238364,7.056138,3.061263,9.751976,75.843204,9.610031,0.10657
55.941409,60.040389,-8.889967,9.453234,7.267836,-4559.248516,7.047484,3.56935,8.691257,78.286159,8.898974,0.105622
56.202818,60.049113,-8.889793,9.515045,7.278428,-4590.334163,7.03883,3.671433,7.530768,79.282757,8.032066,0.104674
56.464226,60.057837,-8.889618,10.027099,7.397058,-4614.359127,7.030176,3.556828,7.645508,78.770565,8.570745,0.103726
56.725635,60.06656,-8.889444,11.216627,7.446926,-4634.205411,7.021522,3.209527,7.488399,78.085444,8.474755,0.102777
56.987043,60.075284,-8.889269,10.88829,7.419903,-4648.302879,7.012868,3.627654,7.801206,77.682851,6.621786,0.101828
