position,Clinopyroxene Abundance,lon,lat
0,7.977628,58.173335,-8.922583
0.261408,7.906242,58.18206,-8.922452
0.522817,8.72388,58.190786,-8.922321
0.784225,9.457324,58.199511,-8.92219
1.045634,11.105846,58.208236,-8.922059
1.307042,10.98699,58.216961,-8.921927
1.568451,9.629559,58.225687,-8.921795
1.829859,10.774026,58.234412,-8.921663
2.091268,9.341459,58.243137,-8.921531
2.352676,8.225045,58.251862,-8.921399
2.614085,8.49985,58.260588,-8.921266
2.875493,7.722352,58.269313,-8.921134
3.136901,6.925023,58.278038,-8.921001
3.39831,7.30239,58.286763,-8.920867
3.659718,7.841701,58.295489,-8.920734
3.921127,7.571072,58.304214,-8.9206
4.182535,9.371074,58.312939,-8.920467
4.443944,8.894172,58.321664,-8.920332
4.705352,8.913196,58.330389,-8.920198
4.966761,9.733379,58.339114,-8.920064
5.228169,9.950491,58.34784,-8.919929
5.489578,8.636767,58.356565,-8.919796
5.750986,8.306849,58.36529,-8.919659
6.012394,9.006536,58.374015,-8.919524
6.273803,9.456158,58.38274,-8.919389
6.535211,10.02531,58.391465,-8.919253
6.79662,10.077579,58.400191,-8.919117
7.058028,8.76556,58.408916,-8.918981
7.319437,9.343354,58.417641,-8.918845
7.580845,9.684438,58.426366,-8.91871
7.842254,10.490833,58.435091,-8.918572
8.103662,10.208459,58.443816,-8.918435
8.365071,10.258083,58.452541,-8.918298
8.626479,8.755642,58.461266,-8.918161
8.887887,8.653608,58.469991,-8.918023
9.149296,7.282223,58.478716,-8.917885
9.410704,10.549862,58.487441,-8.917748
9.672113,12.959837,58.496167,-8.91761
9.933521,12.80995,58.504892,-8.917471
10.19493,12.655319,58.513617,-8.917333
10.456338,13.397795,58.522342,-8.917194
10.717747,12.626581,58.531067,-8.917055
10.979155,11.022848,58.539792,-8.916916
11.240564,8.98395,58.548517,-8.916777
11.501972,9.096776,58.557242,-8.916637
11.76338,9.456485,58.565967,-8.916498
12.024789,10.155159,58.574692,-8.916358
12.286197,10.685613,58.583417,-8.916218
12.547606,11.104286,58.592142,-8.916077
12.809014,10.091082,58.600867,-8.915937
13.070423,9.680945,58.609592,-8.915796
13.331831,8.068329,58.618317,-8.915655
13.59324,8.114449,58.627042,-8.915514
13.854648,8.46633,58.635767,-8.915373
14.116057,9.079841,58.644492,-8.915231
14.377465,9.448707,58.653216,-8.915089
14.638873,8.401793,58.661941,-8.914947
14.900282,8.383227,58.670666,-8.914805
15.16169,8.957315,58.679391,-8.914663
15.423099,7.858353,58.688116,-8.91452
15.684507,7.107204,58.696841,-8.914378
15.945916,7.724776,58.705566,-8.914235
16.207324,7.728878,58.714291,-8.914091
16.468733,8.599809,58.723016,-8.913948
16.730141,10.903379,58.731741,-8.913804
16.99155,12.702233,58.740466,-8.913661
17.252958,13.158518,58.74919,-8.913517
17.514366,12.940475,58.757915,-8.913372
17.775775,13.156902,58.76664,-8.913228
18.037183,10.329371,58.775365,-8.913084
18.298592,8.759343,58.78409,-8.912939
18.56,9.481517,58.792815,-8.912794
18.821409,8.098785,58.801539,-8.912649
19.082817,7.891441,58.810264,-8.912503
19.344226,8.403852,58.818989,-8.912358
19.605634,8.268165,58.827714,-8.912212
19.867043,7.935486,58.836439,-8.912066
20.128451,6.923031,58.845163,-8.911919
20.389859,9.973515,58.853888,-8.911773
20.651268,9.717236,58.862613,-8.911626
20.912676,7.864352,58.871338,-8.91148
21.174085,6.796338,58.880063,-8.911333
21.435493,9.095394,58.888787,-8.911185
21.696902,11.782407,58.897512,-8.911038
21.95831,13.641312,58.906237,-8.91089
22.219719,12.784319,58.914961,-8.910742
22.481127,11.273096,58.923686,-8.910594
22.742536,10.628521,58.932411,-8.910446
23.003944,10.035477,58.941136,-8.910298
23.265352,10.792859,58.94986,-8.910149
23.526761,10.806685,58.958585,-8.91
23.788169,9.746785,58.96731,-8.909851
24.049578,9.183334,58.976034,-8.909702
24.310986,8.155185,58.984759,-8.909552
24.572395,8.060491,58.993484,-8.909403
24.833803,8.238236,59.002208,-8.909253
25.095212,8.046185,59.010933,-8.909103
25.35662,9.83211,59.019658,-8.908952
25.618029,10.04366,59.028382,-8.908802
25.879437,9.557444,59.037107,-8.908651
26.140845,9.488108,59.045832,-8.9085
26.402254,9.140924,59.054556,-8.908349
26.663662,8.568617,59.063281,-8.908198
26.925071,9.633881,59.072005,-8.908046
27.186479,9.643119,59.08073,-8.907895
27.447888,9.517021,59.089455,-8.907743
27.709296,10.173087,59.098179,-8.907591
27.970705,10.505799,59.106904,-8.907438
28.232113,9.987545,59.115628,-8.907286
28.493522,8.534766,59.124353,-8.907133
28.75493,5.521308,59.133077,-8.90698
29.016338,4.728571,59.141802,-8.906828
29.277747,2.733052,59.150527,-8.906674
29.539155,3.17491,59.159251,-8.90652
29.800564,6.817152,59.167976,-8.906367
30.061972,8.449361,59.1767,-8.906213
30.323381,6.948325,59.185425,-8.906058
30.584789,7.617675,59.194149,-8.905904
