position,TerrainHeight,lon,lat
0,-1723.696452,58.173335,-8.922583
0.261408,-1700.11861,58.18206,-8.922452
0.522817,-1665.934318,58.190786,-8.922321
0.784225,-1629.312473,58.199511,-8.92219
1.045634,-1597.039751,58.208236,-8.922059
1.307042,-1570.551837,58.216961,-8.921927
1.568451,-1550.235203,58.225687,-8.921795
1.829859,-1526.057159,58.234412,-8.921663
2.091268,-1499.959452,58.243137,-8.921531
2.352676,-1484.203842,58.251862,-8.921399
2.614085,-1475.107566,58.260588,-8.921266
2.875493,-1470.579763,58.269313,-8.921134
3.136901,-1467.924688,58.278038,-8.921001
3.39831,-1462.023405,58.286763,-8.920867
3.659718,-1450.407428,58.295489,-8.920734
3.921127,-1434.162985,58.304214,-8.9206
4.182535,-1402.682464,58.312939,-8.920467
4.443944,-1375.650481,58.321664,-8.920332
4.705352,-1348.901431,58.330389,-8.920198
4.966761,-1316.704001,58.339114,-8.920064
5.228169,-1285.570311,58.34784,-8.919929
5.489578,-1253.281507,58.356565,-8.919796
5.750986,-1217.815011,58.36529,-8.919659
6.012394,-1178.96679,58.374015,-8.919524
6.273803,-1140.086131,58.38274,-8.919389
6.535211,-1100.694481,58.391465,-8.919253
6.79662,-1080.04081,58.400191,-8.919117
7.058028,-1068.666549,58.408916,-8.918981
7.319437,-1065.43238,58.417641,-8.918845
7.580845,-1060.332882,58.426366,-8.91871
7.842254,-1056.50838,58.435091,-8.918572
8.103662,-1056.402477,58.443816,-8.918435
8.365071,-1052.57513,58.452541,-8.918298
8.626479,-1058.98011,58.461266,-8.918161
8.887887,-1065.503405,58.469991,-8.918023
9.149296,-1063.621801,58.478716,-8.917885
9.410704,-1056.523701,58.487441,-8.917748
9.672113,-1037.060736,58.496167,-8.91761
9.933521,-1027.492616,58.504892,-8.917471
10.19493,-1025.070664,58.513617,-8.917333
10.456338,-1013.287811,58.522342,-8.917194
10.717747,-999.878439,58.531067,-8.917055
10.979155,-999.939108,58.539792,-8.916916
11.240564,-1011.065171,58.548517,-8.916777
11.501972,-1013.710986,58.557242,-8.916637
11.76338,-1006.522385,58.565967,-8.916498
12.024789,-993.108485,58.574692,-8.916358
12.286197,-985.092778,58.583417,-8.916218
