position,TerrainSlope,lon,lat
0,10.823576,58.173335,-8.922583
0.261408,11.030294,58.18206,-8.922452
0.522817,11.151444,58.190786,-8.922321
0.784225,10.252141,58.199511,-8.92219
1.045634,8.443036,58.208236,-8.922059
1.307042,6.359757,58.216961,-8.921927
1.568451,5.582508,58.225687,-8.921795
1.829859,5.592001,58.234412,-8.921663
2.091268,4.480233,58.243137,-8.921531
2.352676,3.162068,58.251862,-8.921399
2.614085,3.342253,58.260588,-8.921266
2.875493,4.209513,58.269313,-8.921134
3.136901,4.697968,58.278038,-8.921001
3.39831,5.030126,58.286763,-8.920867
3.659718,5.428307,58.295489,-8.920734
3.921127,6.301981,58.304214,-8.9206
4.182535,7.219037,58.312939,-8.920467
4.443944,8.638533,58.321664,-8.920332
4.705352,10.014155,58.330389,-8.920198
4.966761,9.93745,58.339114,-8.920064
5.228169,9.061937,58.34784,-8.919929
5.489578,8.856796,58.356565,-8.919796
5.750986,9.726772,58.36529,-8.919659
6.012394,10.650512,58.374015,-8.919524
6.273803,10.921672,58.38274,-8.919389
6.535211,9.917497,58.391465,-8.919253
6.79662,7.947425,58.400191,-8.919117
7.058028,5.611449,58.408916,-8.918981
7.319437,3.676075,58.417641,-8.918845
7.580845,2.408542,58.426366,-8.91871
7.842254,1.708945,58.435091,-8.918572
8.103662,1.462663,58.443816,-8.918435
8.365071,1.3986,58.452541,-8.918298
8.626479,1.852243,58.461266,-8.918161
8.887887,2.303942,58.469991,-8.918023
9.149296,2.409565,58.478716,-8.917885
9.410704,3.162815,58.487441,-8.917748
9.672113,2.821497,58.496167,-8.91761
9.933521,1.937416,58.504892,-8.917471
10.19493,2.499014,58.513617,-8.917333
10.456338,3.161342,58.522342,-8.917194
10.717747,2.82531,58.531067,-8.917055
10.979155,4.747186,58.539792,-8.916916
11.240564,6.379648,58.548517,-8.916777
11.501972,7.038473,58.557242,-8.916637
11.76338,6.355329,58.565967,-8.916498
12.024789,3.226977,58.574692,-8.916358
12.286197,1.556255,58.583417,-8.916218
12.547606,5.183967,58.592142,-8.916077
12.809014,8.315545,58.600867,-8.915937
13.070423,9.756638,58.609592,-8.915796
13.331831,9.004439,58.618317,-8.915655
13.59324,5.685481,58.627042,-8.915514
13.854648,2.351593,58.635767,-8.915373
14.116057,1.634121,58.644492,-8.915231
14.377465,2.932126,58.653216,-8.915089
14.638873,5.851638,58.661941,-8.914947
14.900282,9.554249,58.670666,-8.914805
15.16169,9.22348,58.679391,-8.914663
15.423099,6.29054,58.688116,-8.91452
15.684507,6.618846,58.696841,-8.914378
15.945916,9.335863,58.705566,-8.914235
16.207324,11.338416,58.714291,-8.914091
16.468733,14.565767,58.723016,-8.913948
16.730141,19.699842,58.731741,-8.913804
16.99155,22.263729,58.740466,-8.913661
17.252958,21.974955,58.74919,-8.913517
17.514366,19.652796,58.757915,-8.913372
17.775775,13.821536,58.76664,-8.913228
18.037183,6.812528,58.775365,-8.913084
18.298592,5.954148,58.78409,-8.912939
18.56,12.024919,58.792815,-8.912794
18.821409,18.788748,58.801539,-8.912649
19.082817,22.014318,58.810264,-8.912503
19.344226,22.519926,58.818989,-8.912358
19.605634,21.716878,58.827714,-8.912212
19.867043,18.805752,58.836439,-8.912066
20.128451,13.701222,58.845163,-8.911919
20.389859,11.429659,58.853888,-8.911773
20.651268,12.198796,58.862613,-8.911626
20.912676,13.779792,58.871338,-8.91148
21.174085,10.367069,58.880063,-8.911333
21.435493,4.661935,58.888787,-8.911185
21.696902,7.796332,58.897512,-8.911038
21.95831,7.511897,58.906237,-8.91089
22.219719,4.394209,58.914961,-8.910742
22.481127,10.720277,58.923686,-8.910594
22.742536,14.895432,58.932411,-8.910446
23.003944,13.99616,58.941136,-8.910298
23.265352,10.664897,58.94986,-8.910149
23.526761,9.528343,58.958585,-8.91
23.788169,11.303561,58.96731,-8.909851
24.049578,14.006424,58.976034,-8.909702
24.310986,15.615417,58.984759,-8.909552
24.572395,15.162501,58.993484,-8.909403
24.833803,13.178351,59.002208,-8.909253
25.095212,8.841468,59.010933,-8.909103
25.35662,5.498578,59.019658,-8.908952
25.618029,6.04916,59.028382,-8.908802
25.879437,6.57987,59.037107,-8.908651
26.140845,7.146827,59.045832,-8.9085
26.402254,8.294676,59.054556,-8.908349
26.663662,9.02532,59.063281,-8.908198
26.925071,7.875027,59.072005,-8.908046
27.186479,6.190208,59.08073,-8.907895
27.447888,5.895167,59.089455,-8.907743
27.709296,5.926433,59.098179,-8.907591
27.970705,5.910775,59.106904,-8.907438
28.232113,6.293153,59.115628,-8.907286
28.493522,7.146315,59.124353,-8.907133
28.75493,7.641152,59.133077,-8.90698
29.016338,5.342061,59.141802,-8.906828
29.277747,5.175257,59.150527,-8.906674
29.539155,10.485679,59.159251,-8.90652
29.800564,11.050364,59.167976,-8.906367
30.061972,9.682976,59.1767,-8.906213
30.323381,7.640094,59.185425,-8.906058
30.584789,4.482957,59.194149,-8.905904
30.846198,7.012974,59.202874,-8.90575
31.107606,7.218743,59.211598,-8.905595
31.369015,2.661997,59.220323,-8.90544
31.630423,11.317238,59.229047,-8.905285
31.891831,16.690518,59.237772,-8.905129
32.15324,19.412745,59.246496,-8.904974
32.414648,20.324668,59.25522,-8.904818
32.676057,17.528062,59.263945,-8.904662
32.937465,11.214133,59.272669,-8.904506
33.198874,6.921908,59.281394,-8.904349
33.460282,7.00353,59.290118,-8.904193
33.721691,7.29706,59.298843,-8.904036
33.983099,6.345083,59.307567,-8.903879
34.244508,8.853893,59.316291,-8.903722
34.505916,14.501627,59.325016,-8.903564
34.767324,17.480562,59.33374,-8.903407
35.028733,15.078788,59.342465,-8.903249
35.290141,8.975606,59.351189,-8.903091
35.55155,3.250997,59.359913,-8.902933
35.812958,1.941749,59.368638,-8.902774
36.074367,1.911325,59.377362,-8.902616
36.335775,2.025451,59.386086,-8.902457
36.597184,1.665145,59.394811,-8.902298
36.858592,1.791179,59.403535,-8.902139
37.120001,2.665121,59.412259,-8.901979
37.381409,4.010303,59.420984,-8.90182
37.642817,7.878394,59.429708,-8.90166
37.904226,10.654872,59.438432,-8.9015
38.165634,9.893977,59.447156,-8.901341
38.427043,9.18381,59.455881,-8.901179
38.688451,12.622318,59.464605,-8.901019
38.94986,17.984197,59.473329,-8.900858
39.211268,21.396093,59.482054,-8.900698
39.472677,22.601387,59.490778,-8.900535
39.734085,20.343529,59.499502,-8.900374
39.995494,12.872086,59.508226,-8.900212
40.256902,6.215619,59.51695,-8.90005
40.51831,4.431833,59.525675,-8.899888
40.779719,3.998399,59.534399,-8.899726
41.041127,5.858914,59.543123,-8.899564
41.302536,13.272998,59.551847,-8.899401
41.563944,20.000049,59.560571,-8.899238
41.825353,22.270983,59.569296,-8.899075
42.086761,23.288186,59.57802,-8.898912
42.34817,23.197997,59.586744,-8.898748
42.609578,20.800798,59.595468,-8.898584
42.870987,16.960338,59.604192,-8.898421
43.132395,14.07939,59.612916,-8.898256
43.393803,12.529744,59.62164,-8.898092
43.655212,10.320117,59.630365,-8.897928
43.91662,6.975443,59.639089,-8.897763
44.178029,4.230258,59.647813,-8.897598
44.439437,3.490833,59.656537,-8.897433
44.700846,5.216621,59.665261,-8.897268
44.962254,8.857137,59.673985,-8.897102
45.223663,10.467879,59.682709,-8.896936
