position,Orthopyroxene Abundance,lon,lat
0,2.318017,30.622287,-22.602328
0.222166,2.831355,30.628793,-22.598133
0.444332,5.272819,30.635299,-22.593937
0.666498,3.319754,30.641805,-22.589742
0.888664,2.112002,30.648311,-22.585547
1.110831,2.342714,30.654816,-22.581351
1.332997,2.289948,30.66132,-22.577155
1.555163,2.310296,30.667824,-22.572959
1.777329,2.927896,30.674328,-22.568762
1.999495,2.724695,30.680831,-22.564566
2.221661,2.642595,30.687334,-22.560368
2.443827,2.918677,30.693837,-22.556171
2.665993,4.153817,30.700339,-22.551973
2.888159,4.653982,30.706841,-22.547775
3.110325,3.921664,30.713342,-22.543577
3.332492,6.221464,30.719843,-22.539379
3.554658,9.142592,30.726344,-22.53518
3.776824,10.551394,30.732844,-22.530981
3.99899,10.810083,30.739344,-22.526782
4.221156,11.115512,30.745842,-22.522582
4.443322,12.091883,30.752341,-22.518382
4.665488,11.565847,30.758841,-22.514183
4.887654,9.582536,30.765339,-22.509982
5.10982,13.531426,30.771836,-22.505781
5.331987,12.668666,30.778334,-22.501581
5.554153,11.127486,30.784831,-22.49738
5.776319,10.909258,30.791328,-22.493179
5.998485,11.501718,30.797824,-22.488977
6.220651,10.424915,30.80432,-22.484775
6.442817,8.727259,30.810815,-22.480573
6.664983,8.453751,30.81731,-22.476371
6.887149,10.447357,30.823804,-22.472168
7.109315,10.639509,30.830299,-22.467965
7.331482,9.814357,30.836792,-22.463762
7.553648,9.538622,30.843286,-22.459559
7.775814,11.269039,30.849779,-22.455355
7.99798,10.377981,30.856272,-22.451151
8.220146,10.144518,30.862764,-22.446946
8.442312,10.106989,30.869256,-22.442743
8.664478,8.963025,30.875748,-22.438538
8.886644,8.297812,30.882238,-22.434332
9.10881,9.411864,30.88873,-22.430128
9.330976,10.490349,30.895219,-22.425922
9.553143,10.245454,30.90171,-22.421717
9.775309,8.444899,30.908199,-22.417511
9.997475,6.061979,30.914688,-22.413304
10.219641,6.433241,30.921177,-22.409097
10.441807,8.59389,30.927665,-22.40489
10.663973,10.155991,30.934154,-22.400684
10.886139,10.412299,30.940641,-22.396477
11.108305,10.100256,30.947128,-22.392269
11.330471,10.653087,30.953615,-22.388061
11.552638,10.483776,30.960101,-22.383853
11.774804,8.783913,30.966587,-22.379644
11.99697,7.434213,30.973073,-22.375437
12.219136,8.729742,30.979558,-22.371228
12.441302,9.282499,30.986043,-22.367019
12.663468,9.337801,30.992527,-22.362809
12.885634,9.056595,30.999012,-22.3586
13.1078,8.121046,31.005495,-22.35439
