position,Olivine Abundance,lon,lat
0,2.910204,30.622287,-22.602328
0.222166,2.944215,30.628793,-22.598133
0.444332,3.054059,30.635299,-22.593937
0.666498,2.864399,30.641805,-22.589742
0.888664,2.772879,30.648311,-22.585547
1.110831,2.79662,30.654816,-22.581351
1.332997,3.220331,30.66132,-22.577155
1.555163,4.22942,30.667824,-22.572959
1.777329,4.516483,30.674328,-22.568762
1.999495,5.522653,30.680831,-22.564566
2.221661,4.824073,30.687334,-22.560368
2.443827,3.838849,30.693837,-22.556171
2.665993,2.482262,30.700339,-22.551973
2.888159,2.528244,30.706841,-22.547775
3.110325,2.976681,30.713342,-22.543577
3.332492,4.562904,30.719843,-22.539379
3.554658,5.135749,30.726344,-22.53518
3.776824,5.270242,30.732844,-22.530981
3.99899,5.15748,30.739344,-22.526782
4.221156,5.117496,30.745842,-22.522582
4.443322,4.86666,30.752341,-22.518382
4.665488,4.570613,30.758841,-22.514183
4.887654,4.574657,30.765339,-22.509982
5.10982,4.256481,30.771836,-22.505781
5.331987,4.163077,30.778334,-22.501581
5.554153,3.736727,30.784831,-22.49738
5.776319,3.933717,30.791328,-22.493179
5.998485,4.292702,30.797824,-22.488977
6.220651,4.480375,30.80432,-22.484775
6.442817,3.871211,30.810815,-22.480573
6.664983,3.104223,30.81731,-22.476371
6.887149,2.966425,30.823804,-22.472168
7.109315,2.96766,30.830299,-22.467965
7.331482,3.484072,30.836792,-22.463762
7.553648,4.439314,30.843286,-22.459559
7.775814,4.40356,30.849779,-22.455355
7.99798,4.622389,30.856272,-22.451151
8.220146,4.827085,30.862764,-22.446946
8.442312,5.0141,30.869256,-22.442743
8.664478,5.204376,30.875748,-22.438538
8.886644,5.027209,30.882238,-22.434332
9.10881,4.560286,30.88873,-22.430128
9.330976,3.84772,30.895219,-22.425922
9.553143,4.100739,30.90171,-22.421717
9.775309,4.215844,30.908199,-22.417511
9.997475,5.354336,30.914688,-22.413304
10.219641,5.342706,30.921177,-22.409097
10.441807,4.583078,30.927665,-22.40489
10.663973,3.771918,30.934154,-22.400684
10.886139,3.711219,30.940641,-22.396477
11.108305,3.823004,30.947128,-22.392269
11.330471,4.006941,30.953615,-22.388061
11.552638,4.068004,30.960101,-22.383853
11.774804,4.191816,30.966587,-22.379644
11.99697,4.828447,30.973073,-22.375437
12.219136,4.506168,30.979558,-22.371228
12.441302,3.78061,30.986043,-22.367019
12.663468,4.148121,30.992527,-22.362809
12.885634,4.295945,30.999012,-22.3586
13.1078,4.507292,31.005495,-22.35439
13.329966,4.933844,31.011978,-22.350179
13.552133,4.787009,31.018461,-22.345969
13.774299,4.927955,31.024944,-22.341759
13.996465,4.720425,31.031426,-22.337548
14.218631,4.030956,31.037908,-22.333337
14.440797,4.045465,31.044388,-22.329125
14.662963,4.10398,31.05087,-22.324914
14.885129,3.593397,31.05735,-22.320702
15.107295,3.228754,31.06383,-22.316489
15.329461,3.134274,31.07031,-22.312277
15.551627,3.377774,31.076789,-22.308064
15.773794,3.34569,31.083268,-22.303851
15.99596,3.045249,31.089747,-22.299638
16.218126,2.671488,31.096225,-22.295425
16.440292,2.510125,31.102703,-22.291211
16.662458,2.941685,31.10918,-22.286997
16.884624,3.045032,31.115657,-22.282782
17.10679,2.970546,31.122134,-22.278568
17.328956,3.084004,31.12861,-22.274353
17.551122,3.269438,31.135086,-22.270138
17.773289,3.325394,31.141561,-22.265922
17.995455,3.192495,31.148036,-22.261708
18.217621,3.062366,31.15451,-22.257491
18.439787,2.95572,31.160985,-22.253276
18.661953,3.093272,31.167459,-22.249059
