position,Plagioclase Abundance,lon,lat
0,81.320608,30.622287,-22.602328
0.222166,81.528291,30.628793,-22.598133
0.444332,81.276315,30.635299,-22.593937
0.666498,81.361468,30.641805,-22.589742
0.888664,81.023326,30.648311,-22.585547
1.110831,80.582103,30.654816,-22.581351
1.332997,80.473351,30.66132,-22.577155
1.555163,80.594769,30.667824,-22.572959
1.777329,80.568091,30.674328,-22.568762
1.999495,81.137082,30.680831,-22.564566
2.221661,80.93872,30.687334,-22.560368
2.443827,80.784417,30.693837,-22.556171
2.665993,80.35166,30.700339,-22.551973
2.888159,80.924916,30.706841,-22.547775
3.110325,82.677185,30.713342,-22.543577
3.332492,82.972537,30.719843,-22.539379
3.554658,82.386467,30.726344,-22.53518
3.776824,82.049204,30.732844,-22.530981
3.99899,81.679625,30.739344,-22.526782
4.221156,81.188034,30.745842,-22.522582
4.443322,81.310833,30.752341,-22.518382
4.665488,81.228653,30.758841,-22.514183
4.887654,81.305231,30.765339,-22.509982
5.10982,80.262607,30.771836,-22.505781
5.331987,80.286042,30.778334,-22.501581
5.554153,80.445026,30.784831,-22.49738
5.776319,81.170712,30.791328,-22.493179
5.998485,81.507431,30.797824,-22.488977
6.220651,81.176334,30.80432,-22.484775
6.442817,80.823679,30.810815,-22.480573
6.664983,80.213962,30.81731,-22.476371
6.887149,79.260682,30.823804,-22.472168
7.109315,79.146393,30.830299,-22.467965
7.331482,80.331945,30.836792,-22.463762
7.553648,81.646648,30.843286,-22.459559
7.775814,81.396685,30.849779,-22.455355
7.99798,81.665837,30.856272,-22.451151
8.220146,81.969321,30.862764,-22.446946
8.442312,82.406971,30.869256,-22.442743
8.664478,83.195877,30.875748,-22.438538
8.886644,83.485941,30.882238,-22.434332
9.10881,82.760995,30.88873,-22.430128
9.330976,81.336859,30.895219,-22.425922
9.553143,81.366124,30.90171,-22.421717
9.775309,82.608587,30.908199,-22.417511
9.997475,85.303969,30.914688,-22.413304
10.219641,85.507215,30.921177,-22.409097
10.441807,84.126972,30.927665,-22.40489
10.663973,83.117608,30.934154,-22.400684
10.886139,83.168909,30.940641,-22.396477
