position,Clinopyroxene Abundance,lon,lat
0,13.451173,30.622287,-22.602328
0.222166,12.69614,30.628793,-22.598133
0.444332,10.396809,30.635299,-22.593937
0.666498,12.454381,30.641805,-22.589742
0.888664,14.091794,30.648311,-22.585547
1.110831,14.27856,30.654816,-22.581351
1.332997,14.016369,30.66132,-22.577155
1.555163,12.865515,30.667824,-22.572959
1.777329,11.98753,30.674328,-22.568762
1.999495,10.615571,30.680831,-22.564566
2.221661,11.594613,30.687334,-22.560368
2.443827,12.458059,30.693837,-22.556171
2.665993,13.012266,30.700339,-22.551973
2.888159,11.892861,30.706841,-22.547775
3.110325,10.42447,30.713342,-22.543577
3.332492,6.243096,30.719843,-22.539379
3.554658,3.335194,30.726344,-22.53518
3.776824,2.129164,30.732844,-22.530981
3.99899,2.352812,30.739344,-22.526782
4.221156,2.578959,30.745842,-22.522582
4.443322,1.730624,30.752341,-22.518382
4.665488,2.634885,30.758841,-22.514183
4.887654,4.537578,30.765339,-22.509982
5.10982,1.949491,30.771836,-22.505781
5.331987,2.882215,30.778334,-22.501581
5.554153,4.690763,30.784831,-22.49738
5.776319,3.986313,30.791328,-22.493179
5.998485,2.698149,30.797824,-22.488977
6.220651,3.918376,30.80432,-22.484775
6.442817,6.577852,30.810815,-22.480573
6.664983,8.228063,30.81731,-22.476371
6.887149,7.325537,30.823804,-22.472168
7.109315,7.246436,30.830299,-22.467965
7.331482,6.369627,30.836792,-22.463762
7.553648,4.375419,30.843286,-22.459559
7.775814,2.930719,30.849779,-22.455355
7.99798,3.333792,30.856272,-22.451151
8.220146,3.059075,30.862764,-22.446946
8.442312,2.471941,30.869256,-22.442743
8.664478,2.636722,30.875748,-22.438538
8.886644,3.189038,30.882238,-22.434332
9.10881,3.266855,30.88873,-22.430128
9.330976,4.325074,30.895219,-22.425922
9.553143,4.287683,30.90171,-22.421717
9.775309,4.730673,30.908199,-22.417511
9.997475,3.279717,30.914688,-22.413304
10.219641,2.71684,30.921177,-22.409097
10.441807,2.696061,30.927665,-22.40489
10.663973,2.954482,30.934154,-22.400684
10.886139,2.707575,30.940641,-22.396477
11.108305,2.400844,30.947128,-22.392269
11.330471,2.458813,30.953615,-22.388061
11.552638,2.844031,30.960101,-22.383853
11.774804,3.149438,30.966587,-22.379644
11.99697,2.636252,30.973073,-22.375437
12.219136,1.89126,30.979558,-22.371228
12.441302,2.869003,30.986043,-22.367019
12.663468,2.214383,30.992527,-22.362809
12.885634,2.722295,30.999012,-22.3586
13.1078,3.197003,31.005495,-22.35439
13.329966,3.815153,31.011978,-22.350179
13.552133,3.483762,31.018461,-22.345969
13.774299,2.36906,31.024944,-22.341759
13.996465,2.062668,31.031426,-22.337548
14.218631,1.657959,31.037908,-22.333337
14.440797,3.853444,31.044388,-22.329125
14.662963,5.889712,31.05087,-22.324914
14.885129,5.797036,31.05735,-22.320702
15.107295,6.129638,31.06383,-22.316489
15.329461,6.136783,31.07031,-22.312277
15.551627,6.4114,31.076789,-22.308064
15.773794,7.196925,31.083268,-22.303851
15.99596,8.003947,31.089747,-22.299638
16.218126,9.122177,31.096225,-22.295425
16.440292,9.178707,31.102703,-22.291211
16.662458,7.12855,31.10918,-22.286997
16.884624,6.602546,31.115657,-22.282782
17.10679,9.873786,31.122134,-22.278568
17.328956,10.136865,31.12861,-22.274353
17.551122,8.787764,31.135086,-22.270138
17.773289,7.236761,31.141561,-22.265922
17.995455,7.344727,31.148036,-22.261708
18.217621,8.046637,31.15451,-22.257491
18.439787,8.545094,31.160985,-22.253276
18.661953,7.095491,31.167459,-22.249059
18.884119,6.463827,31.173933,-22.244843
19.106285,5.839516,31.180406,-22.240626
19.328451,5.677709,31.186878,-22.236409
19.550617,5.720603,31.193351,-22.232192
19.772783,4.413076,31.199823,-22.227974
19.99495,3.40604,31.206294,-22.223756
20.217116,4.351776,31.212765,-22.219538
20.439282,5.804257,31.219236,-22.21532
20.661448,6.337662,31.225706,-22.211101
20.883614,5.770399,31.232176,-22.206882
21.10578,5.337094,31.238646,-22.202663
21.327946,4.683974,31.245115,-22.198444
21.550112,3.96582,31.251584,-22.194224
21.772278,5.014431,31.258052,-22.190004
21.994445,5.3867,31.264521,-22.185784
22.216611,5.801402,31.270988,-22.181564
22.438777,4.574371,31.277455,-22.177343
22.660943,4.352186,31.283922,-22.173122
22.883109,10.392792,31.290389,-22.168901
23.105275,41.872723,31.296855,-22.16468
23.327441,62.615659,31.303321,-22.160458
23.549607,69.033155,31.309785,-22.156236
23.771773,59.463015,31.316251,-22.152014
23.99394,37.561425,31.322715,-22.147792
24.216106,15.556591,31.32918,-22.143569
24.438272,6.605253,31.335643,-22.139346
24.660438,6.302377,31.342107,-22.135123
24.882604,5.831962,31.34857,-22.130899
25.10477,5.479264,31.355032,-22.126676
25.326936,5.528876,31.361494,-22.122451
25.549102,5.372192,31.367956,-22.118227
25.771268,5.806408,31.374418,-22.114003
25.993434,6.867076,31.380879,-22.109778
26.215601,7.276929,31.387339,-22.105553
26.437767,6.649676,31.3938,-22.101328
26.659933,6.959936,31.400259,-22.097102
26.882099,6.33212,31.406719,-22.092877
27.104265,7.72091,31.413178,-22.08865
27.326431,10.277298,31.419637,-22.084425
27.548597,11.002799,31.426095,-22.080198
27.770763,10.774292,31.432553,-22.075971
27.992929,11.300944,31.439011,-22.071744
28.215096,11.394557,31.445468,-22.067517
28.437262,11.093993,31.451925,-22.06329
28.659428,12.150843,31.458381,-22.059062
28.881594,12.50406,31.464837,-22.054834
29.10376,10.049633,31.471292,-22.050605
29.325926,11.097978,31.477748,-22.046376
29.548092,13.23592,31.484203,-22.042148
29.770258,13.922474,31.490658,-22.037919
29.992424,12.513551,31.497112,-22.03369
30.214591,11.938174,31.503565,-22.02946
30.436757,12.649244,31.510019,-22.025231
30.658923,14.202193,31.516472,-22.021001
30.881089,13.280285,31.522924,-22.01677
31.103255,13.896947,31.529376,-22.012539
31.325421,14.061963,31.535828,-22.008308
31.547587,14.687079,31.54228,-22.004078
31.769753,16.595845,31.548731,-21.999847
31.991919,15.727425,31.555181,-21.995615
32.214085,14.672216,31.561631,-21.991383
32.436252,14.228646,31.568081,-21.987151
32.658418,14.871441,31.574531,-21.982919
32.880584,15.465047,31.58098,-21.978686
33.10275,15.491193,31.587429,-21.974454
33.324916,14.794407,31.593877,-21.97022
33.547082,14.866562,31.600325,-21.965987
33.769248,14.761848,31.606772,-21.961754
33.991414,16.673597,31.613219,-21.957519
34.21358,15.151462,31.619666,-21.953285
34.435747,12.120266,31.626113,-21.949051
34.657913,13.186504,31.632559,-21.944817
34.880079,14.626996,31.639004,-21.940582
35.102245,13.105142,31.64545,-21.936347
35.324411,11.256864,31.651894,-21.932111
35.546577,11.519495,31.658339,-21.927876
35.768743,13.165518,31.664783,-21.923639
35.990909,16.55669,31.671227,-21.919404
36.213075,15.407731,31.67767,-21.915168
36.435242,15.169882,31.684113,-21.91093
36.657408,16.693806,31.690556,-21.906694
36.879574,17.017072,31.696997,-21.902456
37.10174,16.880875,31.70344,-21.89822
37.323906,16.932091,31.70988,-21.893982
37.546072,17.141569,31.716322,-21.889744
37.768238,17.632294,31.722763,-21.885506
37.990404,18.414479,31.729203,-21.881268
38.21257,17.800161,31.735643,-21.877029
38.434736,17.493991,31.742082,-21.872791
38.656903,17.202859,31.748521,-21.868551
38.879069,17.516997,31.75496,-21.864312
39.101235,18.119884,31.761399,-21.860073
39.323401,17.855701,31.767837,-21.855833
